"Criminal Justice Information Services Division","Feedback |
Contact Us |
Data Quality Guidelines |
UCR Home"
"City","Population","Violentcrime","Murder andnonnegligentmanslaughter","Forciblerape","Robbery","Aggravatedassault","Propertycrime","Burglary","Larceny-theft","Motorvehicletheft","Arson"
"Anchorage","299,143","2,479","15","303","488","1,673","10,543","1,158","8,554","831","97"
"Bethel","6,294","49","1","14","2","32","135","39","58","38","4"
"Bristol Bay Borough","1,042","1","0","0","0","1","44","5","32","7","0"
"Cordova","2,297","4","0","0","0","4","45","4","36","5","0"
"Craig","1,254","5","0","0","0","5","26","3","20","3","0"
"Dillingham","2,419","47","0","18","1","28","74","12","55","7","0"
"Fairbanks","32,423","169","3","29","37","100","1,379","130","1,137","112","3"
"Haines","2,585","4","0","0","0","4","28","2","25","1","0"
"Homer","5,146","54","0","1","3","50","189","11","166","12","0"
"Juneau","32,553","115","0","9","16","90","1,099","94","975","30","9"
"Kenai","7,305","25","0","1","0","24","340","37","295","8","2"
"Ketchikan","8,217","29","0","9","4","16","323","31","284","8","1"
"Kodiak1","6,332","121","0","8","10","103","254","23","200","31","3"
"Kotzebue","3,334","78","0","23","12","43","210","46","126","38","2"
"Nome","3,776","23","0","3","2","18","44","12","23","9","2"
"North Pole","2,180","8","0","0","0","8","73","15","53","5","1"
"North Slope Borough","9,618","70","1","14","3","52","106","36","59","11","1"
"Palmer","6,196","18","0","2","2","14","126","16","103","7","6"
"Petersburg","3,003","12","0","0","0","12","106","15","85","6","0"
"Seward","2,759","2","0","0","1","1","76","6","68","2","0"
"Sitka","9,060","12","0","1","1","10","143","17","120","6","0"
"Skagway","946","2","0","0","0","2","19","0","19","0","0"
"Soldotna","4,282","15","0","1","0","14","175","7","164","4","1"
"Unalaska","4,385","13","1","1","1","10","61","8","43","10","0"
"Valdez","4,081","14","0","0","0","14","111","7","99","5","0"
"Wasilla1","8,190","43","0","2","6","35","490","61","408","21","2"
"Wrangell","2,411","3","0","0","0","3","37","7","27","3","0"
