"Criminal Justice Information Services Division","Feedback |
Contact Us |
Data Quality Guidelines |
UCR Home"
"City","Population","Violentcrime","Murder andnonnegligentmanslaughter","Forciblerape","Robbery","Aggravatedassault","Propertycrime","Burglary","Larceny-theft","Motorvehicletheft","Arson"
"Adamsville","2,227","2","0","0","0","2","48","12","35","1","1"
"Alamo","2,476","19","0","4","1","14","57","12","42","3","0"
"Alcoa","8,587","71","0","7","14","50","565","86","452","27","1"
"Alexandria","981","3","0","0","1","2","12","3","9","0","0"
"Algood","3,555","17","0","1","1","15","153","20","133","0","0"
"Ardmore","1,219","4","0","0","2","2","31","13","18","0","0"
"Ashland City","4,575","28","0","1","3","24","228","41","181","6","1"
"Athens","13,632","170","0","9","31","130","1,178","232","895","51","3"
"Atoka","8,488","10","0","3","1","6","132","33","89","10","2"
"Baileyton","438","3","0","0","0","3","13","2","11","0","0"
"Baneberry","488","0","0","0","0","0","0","0","0","0","0"
"Bartlett","55,510","132","0","7","19","106","778","125","624","29","4"
"Baxter","1,388","10","0","1","2","7","58","16","38","4","1"
"Bean Station","2,865","17","0","2","0","15","120","23","86","11","0"
"Belle Meade","2,978","0","0","0","0","0","43","10","33","0","0"
"Bells","2,452","30","0","1","1","28","39","11","27","1","0"
"Benton","1,393","6","0","0","0","6","28","4","24","0","0"
"Berry Hill","550","7","0","0","4","3","55","6","49","0","1"
"Big Sandy","561","1","0","0","0","1","4","2","1","1","0"
"Blaine","1,881","2","0","1","0","1","24","9","14","1","1"
"Bluff City","1,753","6","0","0","0","6","44","8","36","0","0"
"Bolivar","5,371","53","1","0","9","43","222","59","156","7","1"
"Bradford","1,062","0","0","0","0","0","8","2","6","0","0"
"Brighton","2,769","2","0","0","1","1","51","11","39","1","0"
"Bristol","27,024","143","0","12","9","122","1,102","184","850","68","5"
"Brownsville","10,201","111","0","3","7","101","423","141","269","13","2"
"Bruceton","1,486","3","0","0","0","3","22","6","16","0","0"
"Burns","1,492","2","0","0","0","2","25","6","19","0","0"
"Calhoun","497","0","0","0","0","0","5","0","5","0","0"
"Camden","3,598","11","0","2","0","9","159","33","120","6","0"
"Carthage","2,324","4","0","0","2","2","68","17","47","4","0"
"Caryville","2,304","8","0","2","0","6","94","22","65","7","1"
"Celina","1,489","4","0","0","0","4","27","8","19","0","0"
"Centerville","3,630","4","0","0","0","4","93","22","69","2","0"
"Chapel Hill","1,470","4","0","0","0","4","14","3","10","1","0"
"Charleston","663","0","0","0","0","0","18","6","10","2","0"
"Church Hill","6,773","15","0","1","1","13","137","25","105","7","0"
"Clarksburg","394","0","0","0","0","0","2","1","1","0","0"
"Clarksville","137,356","875","10","46","99","720","3,741","976","2,598","167","25"
"Cleveland","42,068","371","0","29","39","303","2,225","398","1,751","76","5"
"Clifton","2,712","3","0","0","0","3","4","2","1","1","0"
"Clinton","9,936","66","0","3","5","58","403","70","304","29","2"
"Collegedale","8,353","10","0","1","1","8","143","17","121","5","1"
"Collierville","44,690","77","0","5","7","65","887","81","787","19","1"
"Collinwood","985","1","0","0","0","1","8","1","7","0","1"
"Columbia","35,203","282","4","11","37","230","1,362","284","1,048","30","8"
"Cookeville","30,946","146","0","12","26","108","1,522","370","1,097","55","1"
"Coopertown","4,368","4","0","0","1","3","19","8","7","4","0"
"Cornersville","1,215","6","0","0","0","6","14","2","12","0","2"
"Cowan","1,744","4","0","0","0","4","22","5","16","1","0"
"Cross Plains","1,749","1","0","0","0","1","17","4","13","0","1"
"Crossville","10,993","163","0","11","17","135","1,119","243","833","43","1"
"Crump","1,432","5","0","1","0","4","43","15","28","0","0"
"Cumberland City","310","1","1","0","0","0","7","5","2","0","0"
"Cumberland Gap","498","3","0","0","0","3","8","2","6","0","0"
"Dandridge","2,848","16","0","1","4","11","87","15","66","6","0"
"Dayton","7,308","26","0","2","4","20","312","69","217","26","0"
"Decatur","1,609","10","0","0","1","9","51","10","38","3","0"
"Decaturville","870","3","0","0","0","3","16","7","7","2","0"
"Decherd","2,373","11","0","2","1","8","56","24","26","6","0"
"Dickson","14,780","59","1","7","1","50","756","100","636","20","1"
"Dover","1,416","6","0","0","1","5","29","5","23","1","1"
"Dresden","3,027","4","0","0","0","4","74","18","54","2","1"
"Dunlap","4,933","23","0","1","2","20","259","54","190","15","1"
"Dyer","2,372","4","0","0","0","4","43","13","28","2","0"
"Dyersburg","17,223","184","0","7","20","157","1,150","278","848","24","3"
"Eagleville","623","0","0","0","0","0","1","0","1","0","0"
"East Ridge","21,435","151","0","6","33","112","1,057","230","741","86","4"
"Elizabethton","14,240","36","0","2","5","29","774","127","621","26","1"
"Elkton","581","1","0","0","0","1","2","1","1","0","0"
"Englewood","1,552","2","0","0","0","2","29","7","21","1","0"
"Erin","1,322","5","0","0","0","5","25","4","15","6","0"
"Erwin","6,136","15","0","0","1","14","131","20","99","12","1"
"Estill Springs","2,065","6","0","0","0","6","24","5","15","4","0"
"Ethridge","472","3","0","2","0","1","26","8","18","0","0"
"Etowah","3,535","26","0","6","1","19","139","41","91","7","3"
"Fairview","8,013","23","0","0","1","22","125","24","97","4","1"
"Fayetteville","6,896","71","1","3","5","62","424","46","366","12","1"
"Franklin","64,848","93","1","11","11","70","1,033","90","902","41","3"
"Friendship","672","1","0","0","0","1","7","0","7","0","0"
"Gadsden","472","6","0","0","0","6","11","2","9","0","0"
"Gainesboro","952","10","0","0","1","9","26","3","21","2","0"
"Gallatin","31,093","133","0","5","12","116","556","99","434","23","1"
"Gallaway","688","4","0","0","0","4","8","2","5","1","0"
"Gates","650","1","0","0","0","1","17","8","8","1","0"
"Gatlinburg","4,047","30","0","2","11","17","467","172","275","20","0"
"Germantown","39,484","31","0","2","5","24","623","134","478","11","6"
"Gibson","401","0","0","0","0","0","8","1","6","1","0"
"Gleason","1,455","3","0","0","0","3","15","2","13","0","0"
"Goodlettsville","16,310","90","3","4","24","59","896","128","749","19","1"
"Gordonsville","1,222","3","0","0","0","3","15","5","10","0","0"
"Grand Junction","322","0","0","0","0","0","23","4","17","2","1"
"Graysville","1,530","3","0","0","0","3","13","3","8","2","0"
"Greenbrier","6,568","10","0","0","1","9","107","32","69","6","0"
"Greeneville","15,295","116","1","5","18","92","1,012","191","781","40","3"
"Greenfield","2,198","5","0","0","1","4","25","9","15","1","0"
"Halls","2,268","11","0","0","1","10","39","19","20","0","1"
"Harriman","6,363","27","0","2","3","22","283","85","183","15","3"
"Henderson","6,363","27","0","1","0","26","150","73","74","3","1"
"Hendersonville","52,781","127","0","6","13","108","941","141","772","28","10"
"Henning","950","0","0","0","0","0","17","8","9","0","0"
"Henry","469","0","0","0","0","0","14","3","10","1","0"
"Hohenwald","3,782","23","0","0","4","19","127","19","103","5","1"
"Hollow Rock","723","4","0","0","0","4","10","2","8","0","0"
"Hornbeak","426","0","0","0","0","0","3","2","1","0","0"
"Humboldt","8,563","108","0","3","11","94","342","86","245","11","7"
"Huntingdon","4,009","14","0","0","1","13","153","25","125","3","0"
"Huntland","877","2","0","0","0","2","10","4","6","0","0"
"Jacksboro","2,027","7","0","0","0","7","141","9","132","0","0"
"Jackson","65,725","972","11","22","191","748","3,246","972","2,139","135","21"
"Jamestown","1,982","9","0","0","0","9","177","21","150","6","0"
"Jasper","3,304","13","0","0","1","12","68","11","53","4","0"
"Jefferson City","8,149","23","0","2","10","11","373","61","300","12","0"
"Jellico","2,366","8","0","0","3","5","87","19","65","3","0"
"Johnson City","64,342","319","1","14","51","253","2,875","540","2,238","97","14"
"Jonesborough","5,146","11","0","0","0","11","106","15","89","2","2"
"Kenton","1,295","4","0","1","0","3","26","8","17","1","0"
"Kimball","1,407","5","0","0","0","5","111","8","98","5","0"
"Kingsport","49,639","367","2","31","50","284","2,950","431","2,387","132","14"
"Kingston","5,946","12","1","1","6","4","107","24","78","5","4"
"Kingston Springs","2,777","0","0","0","0","0","11","0","10","1","0"
"Knoxville","182,254","1,774","18","119","528","1,109","12,169","2,882","8,373","914","23"
"Lafayette","4,557","12","0","1","0","11","61","17","34","10","1"
"La Follette","7,481","69","0","5","14","50","643","202","424","17","5"
"Lake City","1,798","3","0","0","1","2","113","34","75","4","2"
"La Vergne","33,665","157","0","11","18","128","555","168","345","42","3"
"Lawrenceburg","10,576","70","0","4","6","60","594","125","457","12","5"
"Lebanon","26,991","197","2","10","24","161","1,137","188","896","53","1"
"Lenoir City","8,836","52","0","3","14","35","518","113","385","20","1"
"Lewisburg","11,287","64","1","7","1","55","287","89","189","9","4"
"Lexington","7,755","116","0","4","6","106","427","69","341","17","1"
"Livingston","4,106","19","0","0","1","18","90","6","80","4","2"
"Lookout Mountain","1,871","2","0","0","0","2","21","2","17","2","0"
"Loretto","1,737","1","0","0","0","1","25","4","21","0","0"
"Loudon","5,499","4","0","0","1","3","44","9","34","1","0"
"Madisonville","4,651","17","1","0","5","11","304","49","242","13","0"
"Manchester","10,226","82","0","5","7","70","608","103","489","16","1"
"Martin","11,556","34","0","0","1","33","346","55","287","4","3"
"Maryville","27,874","59","0","4","13","42","853","198","631","24","1"
"Mason","1,626","22","1","1","2","18","45","10","26","9","0"
"Maury City","678","5","0","0","0","5","15","4","10","1","0"
"Maynardville","2,443","8","0","1","1","6","129","25","96","8","1"
"McEwen","1,757","4","0","0","0","4","11","1","10","0","0"
"McKenzie","5,344","18","0","2","1","15","167","52","111","4","1"
"McMinnville","13,746","111","1","14","8","88","644","133","472","39","6"
"Medina","3,527","1","0","0","0","1","25","8","17","0","0"
"Memphis","657,436","11,507","133","420","3,382","7,572","41,503","12,575","25,959","2,969","407"
"Middleton","698","0","0","0","0","0","9","1","8","0","0"
"Milan","7,955","64","0","2","6","56","282","76","199","7","2"
"Millersville","6,609","25","0","1","1","23","92","28","61","3","1"
"Millington","10,342","69","0","4","14","51","417","68","331","18","2"
"Minor Hill","539","0","0","0","0","0","0","0","0","0","0"
"Monteagle","1,192","9","0","0","0","9","9","1","8","0","0"
"Monterey","2,898","2","0","0","0","2","74","4","67","3","0"
"Morristown","29,617","203","0","13","45","145","1,798","191","1,522","85","4"
"Moscow","562","4","0","0","1","3","13","5","7","1","0"
"Mountain City","2,550","12","0","1","0","11","54","8","44","2","0"
"Mount Carmel","5,458","12","0","1","0","11","74","18","51","5","0"
"Mount Juliet","24,419","55","1","3","5","46","449","68","367","14","2"
"Mount Pleasant","4,629","32","0","2","1","29","149","22","123","4","0"
"Munford","6,002","25","0","0","4","21","110","23","82","5","0"
"Murfreesboro","112,247","701","3","55","134","509","4,006","923","2,899","184","4"
"Nashville","620,886","7,550","62","311","1,724","5,453","26,052","5,736","18,885","1,431","93"
"Newbern","3,329","18","0","1","1","16","92","38","53","1","0"
"New Hope","1,092","0","0","0","0","0","0","0","0","0","0"
"New Johnsonville","1,959","3","0","0","0","3","13","1","12","0","0"
"New Market","1,352","0","0","0","0","0","7","2","5","0","0"
"Newport","6,979","62","0","2","12","48","706","86","595","25","0"
"New Tazewell","3,059","7","0","0","1","6","43","8","35","0","0"
"Niota","728","0","0","0","0","0","37","8","27","2","0"
"Nolensville","6,086","3","0","0","0","3","38","3","34","1","0"
"Norris","1,505","0","0","0","0","0","25","4","21","0","0"
