"Criminal Justice Information Services Division","Feedback |
Contact Us |
Data Quality Guidelines |
UCR Home"
"City","Population","Violentcrime","Murder andnonnegligentmanslaughter","Forciblerape","Robbery","Aggravatedassault","Propertycrime","Burglary","Larceny-theft","Motorvehicletheft","Arson"
"Adel","3,879","16","1","0","0","15","84","38","44","2","0"
"Albia","3,820","12","0","0","0","12","78","21","55","2","0"
"Algona","5,529","10","0","1","0","9","50","15","34","1","0"
"Altoona","14,830","24","0","1","4","19","533","74","438","21","3"
"Ames","59,271","78","0","32","7","39","1,454","291","1,132","31","5"
"Anamosa","5,547","3","0","0","0","3","86","27","57","2","0"
"Ankeny","46,482","34","0","8","7","19","644","142","483","19","2"
"Atlantic","7,068","12","0","1","0","11","128","55","68","5","2"
"Audubon","2,155","4","0","0","0","4","22","7","14","1","0"
"Bettendorf","33,729","91","0","8","5","78","497","78","405","14","1"
"Bloomfield","2,658","0","0","0","0","0","6","1","4","1","0"
"Blue Grass","1,476","0","0","0","0","0","2","1","1","0","0"
"Boone","12,684","67","0","12","1","54","326","110","213","3","3"
"Buffalo","1,289","4","0","0","0","4","6","1","5","0","0"
"Burlington","25,663","174","1","4","18","151","1,037","253","737","47","14"
"Camanche","4,457","14","0","0","0","14","63","14","44","5","0"
"Carlisle","3,933","3","0","2","0","1","29","11","18","0","0"
"Carroll","10,165","8","0","1","1","6","130","24","99","7","0"
"Carter Lake","3,816","23","0","4","1","18","185","49","105","31","3"
"Cedar Falls","39,540","47","0","15","4","28","647","104","520","23","1"
"Cedar Rapids","128,401","356","3","43","97","213","4,723","966","3,503","254","30"
"Centerville","5,513","29","0","4","0","25","244","82","153","9","5"
"Chariton","4,312","26","0","1","1","24","144","31","99","14","1"
"Charles City","7,573","26","0","4","0","22","154","30","117","7","2"
"Cherokee","5,272","18","0","2","0","16","59","20","36","3","1"
"Clarinda","5,610","11","0","1","0","10","162","48","101","13","1"
"Clarion","2,826","6","0","3","0","3","23","2","21","0","0"
"Clinton","26,934","171","0","14","20","137","1,211","276","879","56","4"
"Clive","15,920","27","0","5","1","21","341","49","276","16","6"
"Coralville","19,294","32","1","4","10","17","533","76","446","11","3"
"Council Bluffs","62,708","744","1","67","81","595","4,290","970","2,847","473","43"
"Cresco","3,883","0","0","0","0","0","36","9","25","2","0"
"Davenport","101,193","604","4","40","151","409","4,088","890","2,912","286","17"
"Decorah","8,149","6","0","3","0","3","82","3","78","1","0"
"Denison","8,416","7","0","0","0","7","46","8","35","3","0"
"Des Moines","207,400","1,094","7","100","250","737","10,210","2,514","6,914","782","51"
"De Witt","5,331","14","0","2","0","12","61","13","45","3","4"
"Dubuque1","58,460","128","2","20","22","84","","","1,160","46","32"
"Eagle Grove","3,553","11","0","0","0","11","28","11","16","1","1"
"Eldora","2,726","5","0","1","0","4","43","7","33","3","0"
"Eldridge","5,739","8","0","0","0","8","46","13","32","1","1"
"Emmetsburg","3,918","7","0","0","0","7","16","10","4","2","1"
"Estherville","6,263","16","0","2","1","13","111","42","68","1","0"
"Evansdale","4,787","17","0","3","2","12","102","32","65","5","1"
"Forest City","4,141","8","0","1","1","6","47","12","34","1","1"
"Fort Dodge","25,078","134","0","23","18","93","1,167","207","902","58","10"
"Fort Madison","11,023","60","0","7","2","51","272","98","165","9","3"
"Glenwood","5,268","23","0","2","1","20","119","43","72","4","0"
"Grinnell","9,205","26","0","3","1","22","163","42","109","12","6"
"Grundy Center","2,717","1","0","0","0","1","9","1","7","1","0"
"Hampton","4,499","6","0","1","0","5","22","9","11","2","0"
"Hawarden","2,572","2","0","0","0","2","19","3","16","0","0"
"Hiawatha","7,141","3","0","0","0","3","77","30","46","1","0"
"Humboldt","4,701","2","0","0","1","1","32","3","26","3","0"
"Iowa City","69,214","185","1","29","31","124","1,842","387","1,394","61","3"
"Iowa Falls","5,227","6","0","1","1","4","151","13","137","1","0"
"Jefferson","4,340","2","0","0","0","2","27","4","21","2","0"
"Johnston","17,620","18","0","3","0","15","208","34","166","8","0"
"Keokuk","10,748","111","0","2","3","106","599","114","432","53","11"
"Le Claire","3,824","8","0","0","0","8","18","2","16","0","1"
"Le Mars","9,829","6","0","1","0","5","178","41","128","9","3"
"Leon","1,942","1","0","0","0","1","2","0","2","0","0"
"Lisbon","2,187","0","0","0","0","0","28","14","13","1","0"
"Manchester","5,168","19","2","1","1","15","82","14","64","4","0"
"Maquoketa","6,148","17","0","8","1","8","187","73","110","4","1"
"Marengo","2,533","4","0","0","0","4","10","2","4","4","0"
"Marion","35,349","37","0","11","4","22","633","127","484","22","7"
"Marshalltown","27,883","142","1","0","6","135","910","284","593","33","11"
"Mason City","28,052","40","2","6","3","29","1,376","344","979","53","6"
"Mount Pleasant","8,756","14","0","3","0","11","189","34","153","2","5"
"Mount Vernon","4,567","1","0","0","0","1","76","23","52","1","0"
"Muscatine","23,013","156","0","27","4","125","808","165","616","27","11"
"Nevada","6,833","32","0","3","0","29","106","29","72","5","1"
"New Hampton","3,587","2","0","0","0","2","36","13","23","0","0"
"Newton","15,189","35","1","0","1","33","524","107","393","24","5"
"North Liberty","13,661","47","0","1","0","46","87","20","61","6","1"
"Norwalk","9,079","12","0","1","0","11","103","17","80","6","1"
"Ogden","2,049","8","1","0","0","7","16","4","11","1","0"
"Orange City","6,058","6","0","1","1","4","58","19","39","0","1"
"Osage1","3,636","4","0","1","0","3","","","18","0","1"
"Osceola","4,985","3","0","1","0","2","101","18","78","5","1"
"Ottumwa","24,977","70","1","7","17","45","960","263","662","35","17"
"Perry","8,114","20","0","1","0","19","126","25","99","2","1"
"Pleasant Hill","8,960","14","0","0","2","12","161","57","93","11","3"
"Polk City","3,485","0","0","0","0","0","31","6","24","1","0"
"Prairie City","1,671","0","0","0","0","0","21","11","10","0","0"
"Princeton","898","0","0","0","0","0","1","0","1","0","0"
"Red Oak","5,710","12","0","3","0","9","166","57","103","6","1"
"Sergeant Bluff","4,256","16","0","1","0","15","94","18","75","1","2"
"Sioux City","83,289","274","2","30","46","196","3,470","621","2,645","204","17"
"Spencer","11,224","2","1","0","0","1","252","94","147","11","0"
"Spirit Lake","4,926","2","0","0","0","2","113","14","98","1","0"
"State Center","1,487","1","0","0","0","1","7","4","2","1","0"
"Storm Lake","10,715","48","0","2","0","46","250","57","182","11","2"
"Story City","3,449","0","0","0","0","0","39","13","24","2","0"
"Tipton","3,215","4","0","0","0","4","33","0","33","0","1"
"Toledo","2,342","22","0","1","0","21","23","1","21","1","0"
"Urbandale","40,467","57","0","3","2","52","688","107","548","33","7"
"Vinton1","5,280","8","0","3","0","5","","","50","6","0"
"Walcott","1,654","4","0","1","0","3","12","2","10","0","0"
"Washington","7,343","53","0","5","1","47","84","27","54","3","0"
"Waterloo","68,919","470","4","64","69","333","2,514","828","1,590","96","26"
"Waukee","14,540","9","0","0","0","9","145","33","108","4","1"
"Waverly","9,914","33","0","2","0","31","139","32","103","4","0"
"Webster City","8,031","31","0","0","3","28","195","39","140","16","1"
"West Branch","2,319","0","0","0","0","0","1","0","1","0","0"
"West Burlington","2,967","11","1","1","2","7","261","27","230","4","0"
"West Des Moines","58,134","95","0","16","8","71","1,825","213","1,562","50","6"
"West Union","2,507","3","0","0","0","3","33","14","18","1","1"
"Wilton","2,818","6","0","1","0","5","41","14","25","2","0"
"Windsor Heights","4,957","11","0","3","2","6","283","42","239","2","0"
"Winterset1","5,242","6","0","1","0","5","","","85","5","0"
