"Criminal Justice Information Services Division","Feedback |
Contact Us |
Data Quality Guidelines |
UCR Home"
"City","Population","Violentcrime","Murder andnonnegligentmanslaughter","Forciblerape","Robbery","Aggravatedassault","Propertycrime","Burglary","Larceny-theft","Motorvehicletheft","Arson1"
"Abbeville","2,715","22","0","1","3","18","57","16","38","3",""
"Adamsville","4,543","28","0","1","7","20","292","49","223","20",""
"Addison","757","7","0","0","0","7","29","5","18","6",""
"Alabaster","30,923","49","0","2","6","41","683","65","585","33",""
"Alexander City","14,936","95","2","2","15","76","688","125","536","27",""
"Aliceville","2,448","9","0","0","0","9","60","19","39","2",""
"Anniston","23,051","504","5","14","92","393","2,484","912","1,501","71",""
"Arab","8,180","50","0","6","5","39","695","191","469","35",""
"Ashford","2,176","2","0","0","0","2","68","23","41","4",""
"Ashland","2,036","7","0","0","1","6","50","9","40","1",""
"Ashville","2,241","9","0","0","4","5","37","8","28","1",""
"Athens","22,681","31","1","1","14","15","850","166","666","18",""
"Atmore","10,188","63","1","2","7","53","343","82","242","19",""
"Auburn","54,785","132","3","13","25","91","1,919","418","1,450","51",""
"Bay Minette","8,249","49","2","2","8","37","354","47","297","10",""
"Bayou La Batre","2,565","47","0","0","5","42","228","77","123","28",""
"Bessemer","27,585","582","4","20","164","394","3,329","873","2,218","238",""
"Birmingham","213,266","3,237","67","152","983","2,035","14,788","4,704","9,042","1,042","117"
"Blountsville","1,703","9","0","2","0","7","88","18","66","4",""
"Brent","4,945","17","1","0","1","15","64","16","46","2",""
"Brewton","5,398","67","0","1","7","59","296","56","224","16",""
"Bridgeport","2,431","21","0","1","0","20","35","7","25","3",""
"Brundidge","2,085","2","0","0","0","2","33","3","30","0",""
"Butler","1,870","8","1","0","0","7","43","13","27","3",""
"Camp Hill","1,019","21","0","1","0","20","45","25","16","4",""
"Carbon Hill","2,017","9","0","0","0","9","139","19","108","12",""
"Carrollton","1,006","1","0","0","0","1","23","7","16","0",""
"Cedar Bluff","1,832","22","0","1","0","21","185","64","110","11",""
"Centre","3,512","20","1","1","1","17","271","51","208","12",""
"Centreville","2,769","5","0","0","3","2","45","6","38","1",""
"Chatom","1,277","3","0","0","0","3","34","9","21","4",""
"Chickasaw","6,124","61","0","1","8","52","364","86","261","17",""
"Childersburg","5,163","3","0","0","1","2","115","45","68","2",""
"Citronelle","3,917","19","0","1","1","17","216","50","149","17",""
"Clanton","8,701","51","0","5","7","39","517","84","420","13",""
"Coaling","1,691","10","0","1","1","8","72","20","43","9",""
"Collinsville","1,997","7","0","1","1","5","46","9","34","3",""
"Columbiana","4,276","13","0","0","0","13","139","24","112","3",""
"Cordova","2,092","18","0","1","2","15","127","42","80","5",""
"Creola","1,932","3","0","0","0","3","85","12","69","4",""
"Dadeville","3,243","42","0","0","0","42","144","32","102","10",""
"Daleville","5,294","13","1","2","3","7","115","33","75","7",""
"Daphne","22,198","40","1","4","2","33","514","77","421","16",""
"Dauphin Island","1,242","1","0","0","0","1","106","34","71","1",""
"Decatur","56,126","240","2","9","80","149","2,913","821","1,964","128",""
"Demopolis","7,393","38","0","5","8","25","313","54","253","6",""
"Dora","2,022","20","1","2","2","15","136","45","73","18",""
"Dothan","66,275","319","5","30","100","184","2,934","886","1,918","130",""
"Double Springs","1,080","2","0","0","0","2","41","15","25","1",""
"Douglas","757","7","0","0","1","6","96","47","41","8",""
"East Brewton","2,472","26","0","1","1","24","127","37","85","5",""
"Eclectic","1,017","5","0","0","1","4","46","8","37","1",""
"Elba","3,998","31","0","0","0","31","113","42","67","4",""
"Elberta","1,541","1","0","0","0","1","64","23","39","2",""
"Enterprise","26,971","110","2","4","12","92","861","177","631","53",""
"Eutaw","2,907","41","0","0","7","34","76","26","45","5",""
"Evergreen","3,923","43","0","3","4","36","225","52","154","19",""
"Excel","717","3","0","1","0","2","35","2","29","4",""
"Fairfield","11,169","153","2","7","61","83","1,337","462","800","75",""
"Fairhope","15,766","43","1","2","5","35","649","131","503","15",""
"Falkville","1,288","2","0","0","1","1","43","12","30","1",""
"Fayette","4,622","11","0","1","2","8","67","11","53","3",""
"Flomaton","1,438","24","0","0","2","22","34","7","26","1",""
"Florala","2,003","4","0","1","0","3","33","11","21","1",""
"Florence","39,512","165","2","19","45","99","1,740","454","1,223","63",""
"Foley","15,049","54","0","4","15","35","665","87","549","29",""
"Fort Payne","14,219","22","0","5","2","15","470","90","354","26",""
"Fultondale","8,421","20","0","1","6","13","287","56","221","10",""
"Gadsden","36,961","372","1","33","113","225","3,000","835","1,969","196",""
"Gardendale","13,960","27","0","1","7","19","642","91","533","18",""
"Geneva","4,473","19","0","0","2","17","112","22","80","10",""
"Geraldine","906","0","0","0","0","0","28","2","26","0",""
"Glencoe","5,175","8","0","1","1","6","114","36","65","13",""
"Grant","911","6","0","0","0","6","36","8","20","8",""
"Greenville","8,047","48","2","1","8","37","311","46","258","7",""
"Grove Hill","1,566","7","0","0","1","6","42","16","24","2",""
"Guin","2,377","12","0","0","0","12","64","15","39","10",""
"Gulf Shores","10,022","46","0","3","7","36","761","133","603","25",""
"Guntersville","8,327","44","0","3","18","23","766","144","594","28",""
"Hackleburg","1,517","4","0","0","0","4","25","7","16","2",""
"Haleyville","4,163","18","0","8","0","10","174","33","134","7",""
"Hamilton","6,890","8","0","1","0","7","160","41","114","5",""
"Hanceville","2,999","15","0","1","0","14","93","27","59","7",""
"Hartford","2,634","10","0","0","0","10","137","27","103","7",""
"Hartselle","14,380","21","0","2","3","16","400","78","306","16",""
"Headland","4,556","14","2","1","1","10","132","52","76","4",""
"Heflin","3,463","18","0","0","2","16","86","18","67","1",""
"Helena","17,076","11","0","1","1","9","174","24","140","10",""
"Henagar","2,362","3","0","0","0","3","36","15","21","0",""
"Hokes Bluff","4,298","3","0","0","1","2","67","29","28","10",""
"Hoover","82,332","86","2","13","46","25","2,180","393","1,702","85",""
"Hueytown","16,181","43","2","5","10","26","637","136","485","16",""
"Huntsville","183,691","1,696","14","72","456","1,154","9,261","2,165","6,386","710","20"
"Ider","728","5","0","0","0","5","34","14","11","9",""
"Irondale","12,407","53","0","4","19","30","500","122","346","32",""
"Jackson","5,217","34","0","6","3","25","229","49","175","5",""
"Jacksonville","12,532","43","0","1","11","31","484","138","327","19",""
"Jasper","14,365","123","0","8","40","75","1,141","242","855","44",""
"Jemison","2,611","18","0","2","1","15","179","52","115","12",""
"Killen","1,120","3","0","1","0","2","43","3","38","2",""
"Kinston","549","2","0","0","0","2","11","5","5","1",""
"Lafayette","2,992","23","0","0","2","21","101","27","70","4",""
"Lanett","6,442","103","1","2","13","87","565","158","365","42",""
"Leeds","11,844","58","1","3","20","34","422","66","333","23",""
"Leesburg","1,033","4","0","0","0","4","57","18","37","2",""
"Level Plains","2,078","7","0","0","0","7","39","16","23","0",""
"Lincoln","6,242","37","0","4","1","32","351","78","241","32",""
"Littleville","1,016","2","0","0","0","2","17","1","11","5",""
"Lockhart","522","1","0","0","0","1","17","6","10","1",""
"Loxley","1,679","14","0","3","4","7","129","25","88","16",""
"Luverne","2,809","18","0","2","0","16","53","10","39","4",""
"Madison","43,860","90","0","4","20","66","1,068","219","805","44",""
"Maplesville","715","6","0","0","1","5","39","11","22","6",""
"Margaret","4,485","1","0","0","0","1","30","6","22","2",""
"Midfield","5,392","42","3","1","18","20","320","130","171","19",""
"Midland City","2,347","8","0","0","0","8","55","15","37","3",""
"Millbrook","14,868","81","0","8","19","54","608","175","415","18",""
"Mobile2","251,516","1,314","32","45","460","777","12,103","2,796","8,755","552","66"
"Monroeville","6,459","81","0","7","7","67","422","68","339","15",""
"Montevallo","6,429","23","0","1","2","20","186","49","127","10",""
"Montgomery","209,018","827","44","41","459","283","12,058","3,409","7,548","1,101","64"
"Moody","11,889","18","1","0","2","15","179","34","134","11",""
"Morris","1,867","5","0","0","2","3","30","11","16","3",""
"Moulton","3,463","8","0","0","3","5","78","14","59","5",""
"Moundville","2,413","7","0","1","1","5","61","12","47","2",""
"Mountain Brook","20,511","8","0","0","3","5","303","72","225","6",""
"Mount Vernon","1,575","25","0","1","1","23","74","14","54","6",""
"Muscle Shoals","13,228","76","0","4","16","56","647","148","473","26",""
"Napier Field","354","1","0","0","0","1","19","5","12","2",""
"New Brockton","1,165","8","0","0","0","8","48","21","23","4",""
"New Hope","2,866","14","0","0","1","13","78","19","49","10",""
"Newton","1,511","4","0","0","1","3","44","12","30","2",""
"Northport","23,742","135","2","3","24","106","821","222","565","34",""
"Notasulga","959","2","0","0","0","2","96","38","46","12",""
"Odenville","3,636","12","0","1","0","11","52","7","42","3",""
"Oneonta","6,633","23","0","0","3","20","193","25","157","11",""
"Opelika","27,201","207","5","11","43","148","1,681","428","1,204","49",""
"Orange Beach","5,598","23","1","1","3","18","289","38","247","4",""
"Owens Crossroads","1,551","3","0","0","0","3","20","5","15","0",""
"Oxford","21,306","76","1","9","28","38","1,250","222","982","46",""
"Ozark","14,908","103","0","2","21","80","793","173","590","30",""
"Pelham","21,756","36","2","7","8","19","471","50","402","19",""
"Pell City","12,863","61","1","4","9","47","523","74","420","29",""
"Phenix City","33,940","248","2","17","71","158","2,284","696","1,377","211",""
"Piedmont","4,865","23","0","3","0","20","304","80","215","9",""
"Pine Hill","962","18","0","0","2","16","24","4","18","2",""
"Pleasant Grove","10,158","17","0","2","0","15","150","53","92","5",""
"Powell","963","1","0","0","0","1","29","8","18","3",""
"Prattville","34,525","60","3","6","31","20","1,317","274","990","53",""
"Prichard","22,728","527","6","13","143","365","1,444","494","757","193",""
"Ragland","1,660","4","1","1","0","2","35","6","25","4",""
"Rainbow City","9,630","28","0","1","7","20","243","61","171","11",""
"Rainsville","4,987","15","0","1","1","13","107","19","84","4",""
"Red Bay","3,190","6","0","2","0","4","76","23","52","1",""
"Reform","1,676","6","0","1","0","5","56","15","41","0",""
"Riverside","2,239","13","3","0","0","10","42","12","27","3",""
"Roanoke","6,065","23","0","2","3","18","227","40","176","11",""
"Robertsdale","5,424","19","0","1","2","16","267","44","212","11",""
"Rogersville","1,259","7","0","0","2","5","48","8","34","6",""
"Russellville","9,924","76","0","3","10","63","368","90","257","21",""
"Samson","1,948","27","0","3","2","22","90","29","60","1",""
"Saraland","13,470","35","1","2","9","23","549","53","462","34",""
"Sardis City","1,708","1","0","0","1","0","53","9","39","5",""
"Satsuma","6,187","11","1","0","2","8","114","21","83","10",""
"Scottsboro","14,855","65","0","7","1","57","594","128","451","15",""
"Selma","20,611","274","5","21","61","187","1,778","539","1,117","122",""
"Sheffield","9,090","101","0","3","14","84","639","211","401","27",""
"Silverhill","726","5","0","0","0","5","36","9","27","0",""
"Slocomb","1,988","4","0","0","0","4","55","23","27","5",""
"Snead","844","11","0","1","0","10","85","19","54","12",""
"Southside","8,434","9","0","1","0","8","104","38","57","9",""
"Spanish Fort","7,095","12","0","1","3","8","326","27","296","3",""
"Springville","4,137","10","0","0","1","9","80","22","57","1",""
"Sulligent","1,902","8","0","2","1","5","66","13","50","3",""
"Sumiton","2,511","19","1","0","5","13","244","37","192","15",""
"Summerdale","888","8","0","0","0","8","54","9","43","2",""
"Sylvania","1,852","1","0","0","0","1","13","0","13","0",""
