"Criminal Justice Information Services Division","Feedback |
Contact Us |
Data Quality Guidelines |
UCR Home"
"City","Population","Violentcrime","Murder andnonnegligentmanslaughter","Forciblerape","Robbery","Aggravatedassault","Propertycrime","Burglary","Larceny-theft","Motorvehicletheft","Arson"
"Abilene","6,874","13","0","4","1","8","213","31","178","4","0"
"Altamont","1,081","1","0","0","0","1","12","5","7","0","0"
"Andover","11,839","13","0","3","1","9","281","14","254","13","1"
"Anthony","2,265","5","0","1","0","4","52","9","40","3","0"
"Arkansas City","12,464","70","0","7","2","61","534","126","385","23","4"
"Arma","1,492","1","1","0","0","0","22","4","17","1","1"
"Assaria","418","0","0","0","0","0","0","0","0","0","0"
"Atchison","10,999","49","0","2","6","41","443","91","333","19","3"
"Augusta","9,312","25","0","2","1","22","327","61","257","9","1"
"Baldwin City","4,592","2","0","1","0","1","88","18","69","1","2"
"Basehor","4,716","1","0","0","1","0","38","5","31","2","2"
"Baxter Springs","4,216","2","0","0","0","2","117","37","77","3","1"
"Bel Aire","6,841","3","0","1","0","2","48","18","27","3","1"
"Belle Plaine","1,665","5","0","0","0","5","13","8","4","1","0"
"Beloit","3,808","12","0","1","0","11","49","13","34","2","1"
"Benton","883","0","0","0","0","0","6","0","5","1","0"
"Bonner Springs","7,384","20","0","2","3","15","275","30","219","26","5"
"Buhler","1,335","0","0","0","0","0","13","0","11","2","0"
"Burden","537","0","0","0","0","0","9","3","4","2","0"
"Burlington","2,668","7","0","0","0","7","31","3","26","2","0"
"Chanute","9,131","29","0","6","4","19","501","218","273","10","5"
"Chapman","1,401","0","0","0","0","0","13","3","9","1","0"
"Chase","478","0","0","0","0","0","0","0","0","0","0"
"Cheney","2,117","4","0","0","0","4","17","6","11","0","0"
"Chetopa","1,126","2","0","0","1","1","15","7","6","2","1"
"Clay Center","4,376","8","0","2","0","6","126","39","83","4","2"
"Clearwater","2,509","3","0","0","0","3","41","15","26","0","1"
"Coffeyville","10,189","109","0","7","12","90","532","130","387","15","6"
"Colby","5,466","12","0","3","2","7","134","24","99","11","0"
"Columbus","3,295","15","0","0","0","15","72","22","48","2","0"
"Concordia","5,329","30","0","7","0","23","231","59","166","6","2"
"Council Grove","2,180","2","0","1","0","1","28","8","19","1","0"
"Derby","22,393","24","0","2","3","19","522","98","399","25","4"
"Dodge City","28,064","101","2","20","15","64","1,053","240","777","36","4"
"Edwardsville","4,382","15","1","2","3","9","96","24","63","9","1"
"El Dorado","13,074","57","0","7","3","47","458","127","302","29","2"
"Ellinwood","2,154","5","0","3","1","1","54","16","35","3","1"
"Ellsworth","3,129","3","0","1","0","2","56","20","34","2","0"
"Elwood","1,229","10","0","1","0","9","32","12","15","5","0"
"Emporia","25,099","57","0","24","7","26","831","132","673","26","1"
"Eudora","6,249","17","0","3","0","14","79","20","57","2","2"
"Fairway","3,965","2","0","1","1","0","28","5","22","1","0"
"Fort Scott","8,031","51","0","5","1","45","344","79","246","19","3"
"Frontenac","3,463","8","0","2","0","6","75","30","39","6","0"
"Galena","3,070","17","0","2","1","14","187","56","121","10","0"
"Garden City","27,017","115","0","10","9","96","764","85","655","24","13"
"Gardner","19,532","35","0","5","2","28","343","68","258","17","4"
"Garnett","3,419","8","0","0","0","8","109","26","80","3","2"
"Girard","2,810","6","0","1","0","5","51","9","41","1","1"
"Goddard","4,389","3","0","0","1","2","94","20","72","2","1"
"Grandview Plaza","1,611","7","0","1","0","6","41","7","29","5","1"
"Great Bend","16,174","95","0","6","6","83","725","140","553","32","3"
"Halstead","2,106","3","0","0","0","3","41","20","21","0","1"
"Haven","1,247","1","0","1","0","0","18","4","11","3","0"
"Hays","20,823","98","0","6","6","86","621","66","521","34","3"
"Haysville","10,939","43","0","14","2","27","293","66","213","14","4"
"Herington","2,538","3","0","0","0","3","50","17","28","5","0"
"Hesston","3,744","4","0","0","1","3","66","13","51","2","0"
"Hiawatha","3,197","1","0","0","0","1","97","8","86","3","0"
"Hoisington","2,737","5","0","0","0","5","62","20","38","4","1"
"Holcomb","2,123","0","0","0","0","0","42","9","33","0","0"
"Holton","3,339","5","0","0","0","5","101","16","81","4","0"
"Horton","1,789","6","0","2","0","4","43","14","27","2","0"
"Hugoton","3,849","2","0","0","0","2","13","1","11","1","0"
"Hutchinson","42,357","262","1","26","24","211","2,519","502","1,893","124","21"
"Inman","1,387","1","0","0","0","1","16","4","12","0","0"
"Iola","5,716","28","0","5","1","22","296","41","250","5","1"
"Junction City","24,138","162","1","9","13","139","621","150","446","25","5"
"Kansas City","147,201","877","15","85","277","500","7,538","1,772","4,558","1,208","69"
"Kingman","3,192","10","0","0","0","10","51","16","32","3","0"
"Kiowa","1,036","1","0","1","0","0","7","2","3","2","1"
"La Cygne","1,150","2","0","0","0","2","3","1","1","1","0"
"Lansing","11,443","21","0","2","2","17","68","28","38","2","1"
"Larned","4,101","22","0","5","0","17","112","30","78","4","1"
"Lawrence","89,180","370","0","52","53","265","3,997","604","3,190","203","26"
"Leavenworth","35,857","248","0","15","30","203","1,163","242","845","76","9"
"Leawood","32,554","18","1","4","5","8","460","81","370","9","0"
"Lebo","937","0","0","0","0","0","0","0","0","0","0"
"Lenexa","49,222","58","1","9","5","43","944","93","753","98","14"
"Liberal","20,968","67","0","8","7","52","576","153","405","18","0"
"Lindsborg","3,483","4","0","1","1","2","56","13","43","0","1"
"Louisburg","4,327","0","0","0","0","0","48","9","38","1","0"
"Maize","3,455","13","0","0","0","13","69","10","58","1","0"
"Marion","1,918","3","0","0","0","3","21","10","11","0","0"
"Marysville","3,278","9","0","1","0","8","75","14","58","3","0"
"McPherson","13,249","32","1","5","1","25","590","256","316","18","2"
"Merriam","11,237","55","2","8","12","33","563","59","426","78","0"
"Minneapolis","2,052","2","0","1","1","0","38","6","29","3","0"
"Mission","9,523","22","1","4","6","11","347","42","264","41","0"
"Mission Hills","3,572","1","0","0","1","0","25","6","18","1","0"
"Moran","560","0","0","0","0","0","0","0","0","0","0"
"Mulvane","6,158","8","0","0","2","6","125","19","96","10","0"
"Neodesha","2,470","6","0","1","0","5","61","11","49","1","1"
"Newton","19,328","108","0","7","4","97","672","140","505","27","2"
"North Newton","1,774","0","0","0","0","0","17","4","13","0","0"
"Norton","2,923","4","0","2","0","2","60","11","46","3","0"
"Olathe","128,560","191","0","38","24","129","2,480","315","1,988","177","16"
"Onaga","717","0","0","0","0","0","2","1","1","0","0"
"Osage City","2,960","11","0","0","0","11","94","18","73","3","2"
"Osawatomie","4,460","24","0","8","0","16","126","13","105","8","0"
"Oswego","1,830","1","0","0","0","1","30","9","16","5","0"
"Ottawa","12,684","37","0","9","2","26","304","52","244","8","5"
"Overland Park","177,085","285","2","40","42","201","4,079","517","3,238","324","27"
"Paola","5,619","13","0","3","0","10","235","31","197","7","2"
"Park City","7,373","13","0","1","4","8","263","105","143","15","1"
"Parsons","10,507","62","0","6","4","52","464","111","343","10","4"
"Prairie Village","21,906","13","0","3","3","7","243","50","179","14","2"
"Pratt","6,885","25","0","2","1","22","215","43","157","15","1"
"Rose Hill","3,948","4","0","1","0","3","62","3","58","1","1"
"Rossville","1,163","4","0","0","0","4","5","1","2","2","0"
"Russell","4,520","18","0","1","0","17","87","26","52","9","1"
"Sabetha","2,568","5","0","1","0","4","31","10","17","4","0"
"Salina","48,155","161","1","19","23","118","2,353","445","1,801","107","23"
"Scott City","3,815","12","0","2","0","10","49","10","36","3","0"
"Sedgwick","1,712","1","0","1","0","0","8","3","4","1","0"
"Shawnee","63,542","85","0","11","12","62","1,060","152","769","139","11"
"South Hutchinson","2,474","6","1","0","0","5","95","20","73","2","0"
"Spring Hill","5,511","10","0","0","1","9","77","18","57","2","1"
"Stafford","1,032","3","0","1","0","2","9","3","6","0","0"
"Sterling","2,338","2","0","0","0","2","27","10","17","0","1"
"St. Marys","2,678","4","0","0","0","4","30","15","14","1","1"
"Tonganoxie","5,091","11","0","2","0","9","114","51","57","6","0"
"Topeka","128,843","772","15","39","237","481","6,841","1,277","4,967","597","7"
"Udall","749","1","0","0","0","1","7","3","3","1","0"
"Ulysses","6,299","21","0","0","1","20","93","36","52","5","2"
"Valley Center","6,896","8","0","1","0","7","138","40","90","8","3"
"Wa Keeney","1,827","2","0","1","0","1","18","2","15","1","1"
"Wathena","1,374","6","0","0","0","6","29","9","18","2","0"
"Waverly","590","1","0","0","0","1","2","2","0","0","0"
"Wellington","8,098","27","0","7","1","19","428","85","332","11","1"
"Wellsville","1,862","3","0","1","1","1","32","12","19","1","0"
"Westwood","1,539","0","0","0","0","0","39","10","26","3","0"
"Wichita","386,409","2,869","23","228","495","2,123","21,070","3,919","15,331","1,820","134"
"Yates Center","1,417","4","0","0","0","4","19","6","13","0","0"
