"Criminal Justice Information Services Division","Feedback |
Contact Us |
Data Quality Guidelines |
UCR Home"
"City","Population","Violentcrime","Murder andnonnegligentmanslaughter","Forciblerape","Robbery","Aggravatedassault","Propertycrime","Burglary","Larceny-theft","Motorvehicletheft","Arson"
"Allegan","4,994","15","0","6","0","9","142","17","122","3","0"
"Allen Park","27,941","45","2","4","16","23","717","139","504","74","1"
"Alma","9,319","20","0","8","1","11","211","32","176","3","2"
"Almont","2,669","4","0","1","0","3","59","17","37","5","0"
"Ann Arbor","115,008","227","1","35","50","141","2,726","714","1,898","114","23"
"Argentine Township","6,857","1","0","0","0","1","31","18","12","1","0"
"Armada","1,734","0","0","0","0","0","8","1","5","2","0"
"Auburn Hills","21,559","45","0","8","13","24","830","102","700","28","2"
"Augusta","892","0","0","0","0","0","6","0","5","1","0"
"Bad Axe","3,092","8","0","5","0","3","129","7","120","2","0"
"Bancroft","538","0","0","0","0","0","3","1","2","0","0"
"Bangor","1,882","10","0","1","0","9","79","5","70","4","3"
"Baroda-Lake Township","3,851","4","0","1","0","3","53","6","45","2","0"
"Barry Township","3,360","2","0","0","0","2","21","7","14","0","0"
"Bath Township","11,621","22","1","1","3","17","103","28","67","8","7"
"Bay City","34,742","215","1","42","29","143","791","199","553","39","10"
"Beaverton","1,078","2","0","0","0","2","19","8","11","0","0"
"Belding","5,768","12","0","4","1","7","140","14","123","3","3"
"Bellaire","1,076","0","0","0","0","0","13","1","12","0","0"
"Belleville","3,954","10","0","0","1","9","107","32","71","4","2"
"Benton Harbor","10,054","236","1","14","53","168","864","396","439","29","8"
"Berkley","15,078","9","0","2","3","4","132","24","99","9","1"
"Berrien Springs-Oronoko Township","9,206","16","0","5","0","11","122","21","97","4","1"
"Beverly Hills","10,341","8","0","0","1","7","107","22","81","4","0"
"Big Rapids","10,703","27","0","7","0","20","247","28","214","5","1"
"Birch Run","1,547","3","0","0","1","2","93","5","86","2","0"
"Birmingham","20,250","20","0","1","7","12","331","62","254","15","2"
"Blissfield","3,326","1","0","1","0","0","58","9","44","5","2"
"Bloomfield Hills","3,895","5","0","1","0","4","37","5","32","0","0"
"Bloomfield Township","41,367","22","1","2","4","15","452","106","329","17","0"
"Boyne City","3,749","9","0","4","0","5","69","11","58","0","0"
"Breckenridge","1,318","0","0","0","0","0","23","2","21","0","0"
"Bridgeport Township","10,465","39","0","5","2","32","158","83","66","9","1"
"Bridgman","2,294","5","0","1","0","4","46","2","42","2","3"
"Brighton","7,480","6","0","0","2","4","155","11","144","0","0"
"Bronson","2,349","2","1","1","0","0","43","6","37","0","0"
"Brown City","1,312","3","0","2","0","1","31","4","26","1","0"
"Buena Vista Township","8,635","85","1","9","15","60","339","142","183","14","3"
"Burr Oak","828","5","0","0","0","5","26","0","25","1","0"
"Burton","29,758","144","1","14","55","74","1,562","443","1,061","58","25"
"Calumet","728","1","0","0","0","1","27","6","20","1","0"
"Cambridge Township","5,710","2","0","0","1","1","36","1","35","0","0"
"Capac","1,874","4","0","0","0","4","50","5","42","3","0"
"Carleton","2,339","10","0","3","1","6","49","11","35","3","1"
"Caro","4,211","17","0","2","0","15","220","27","191","2","0"
"Carrollton Township","6,073","17","0","2","5","10","115","39","73","3","1"
"Caseville","767","3","0","1","0","2","34","1","33","0","0"
"Cass City","2,417","4","0","2","0","2","49","2","46","1","0"
"Cassopolis","1,765","1","0","0","0","1","38","12","22","4","1"
"Cedar Springs","3,546","28","0","4","6","18","133","28","104","1","1"
"Center Line","8,275","30","0","1","5","24","265","45","178","42","1"
"Central Lake","942","0","0","0","0","0","14","2","12","0","0"
"Charlevoix","2,520","5","0","2","0","3","115","11","103","1","0"
"Charlotte","9,106","31","0","17","2","12","291","68","214","9","1"
"Cheboygan","4,830","5","0","3","1","1","183","21","158","4","0"
"Chelsea","4,995","6","0","1","0","5","93","23","68","2","1"
"Chesaning","2,382","7","0","0","0","7","22","5","16","1","0"
"Chesterfield Township","43,474","121","0","7","14","100","889","129","713","47","4"
"Chocolay Township","5,966","2","0","2","0","0","70","11","57","2","0"
"Clare","3,130","4","0","3","0","1","86","14","71","1","0"
"Clawson","11,909","13","0","1","4","8","114","15","89","10","0"
"Clayton Township","7,438","6","0","0","2","4","134","72","60","2","0"
"Clay Township","8,994","8","0","1","1","6","121","20","98","3","2"
"Clinton","2,326","1","0","0","0","1","25","5","19","1","0"
"Clinton Township","97,001","291","0","38","58","195","2,230","477","1,572","181","8"
"Clio","2,625","7","0","0","0","7","115","21","93","1","2"
"Coleman","1,250","5","0","1","2","2","36","4","32","0","0"
"Coloma Township","6,515","7","0","2","0","5","91","17","73","1","1"
"Colon","1,171","2","0","1","0","1","25","2","23","0","0"
"Columbia Township","7,401","11","0","0","2","9","85","12","71","2","1"
"Constantine","2,073","9","0","5","0","4","87","9","75","3","0"
"Corunna","3,462","8","0","0","1","7","47","7","39","1","1"
"Covert Township","2,886","14","0","1","0","13","97","43","48","6","0"
"Croswell","2,420","12","0","4","0","8","108","13","93","2","1"
"Crystal Falls","1,467","1","0","0","0","1","19","3","16","0","0"
"Davison","5,132","6","0","1","1","4","96","14","79","3","2"
"Davison Township","19,415","38","0","7","4","27","347","83","256","8","0"
"Dearborn","97,215","322","1","24","107","190","3,282","462","2,463","357","20"
"Dearborn Heights","57,228","193","3","15","43","132","1,260","375","666","219","9"
"Decatur","1,816","7","0","1","1","5","70","9","60","1","0"
"Denton Township","5,553","2","0","1","0","1","103","13","86","4","0"
"Detroit","707,096","15,011","386","441","4,843","9,341","40,956","13,488","15,968","11,500","562"
"Dewitt","4,514","4","0","0","1","3","19","5","14","0","0"
"Dryden Township","4,758","6","0","2","0","4","33","10","23","0","0"
"East Jordan","2,358","2","0","1","0","1","42","8","34","0","0"
"East Lansing","48,701","116","0","17","19","80","993","215","695","83","60"
"Eastpointe","32,511","203","0","13","48","142","972","268","492","212","8"
"Eaton Rapids","5,233","4","0","2","0","2","104","14","88","2","2"
"Eau Claire","626","0","0","0","0","0","16","1","15","0","1"
"Elk Rapids","1,624","1","0","1","0","0","43","3","40","0","0"
"Elkton","798","1","0","0","0","1","11","4","7","0","0"
"Elsie","968","0","0","0","0","0","14","4","8","2","0"
"Emmett Township","11,722","59","1","7","15","36","550","63","481","6","3"
"Escanaba","12,636","55","0","10","4","41","784","66","699","19","2"
"Essexville","3,459","11","0","0","0","11","60","18","40","2","0"
"Evart","1,902","8","0","1","0","7","70","10","56","4","0"
"Farmington","10,446","16","0","2","0","14","151","20","123","8","0"
"Farmington Hills","80,316","74","1","15","12","46","1,264","231","907","126","8"
"Fenton","11,662","17","0","7","4","6","338","47","277","14","0"
"Ferndale","20,045","83","0","1","19","63","516","112","321","83","1"
"Flat Rock","9,785","20","0","2","4","14","202","41","148","13","0"
"Flint","101,632","2,774","63","108","673","1,930","5,645","2,979","2,207","459","226"
"Flint Township","31,677","307","2","24","127","154","2,158","642","1,393","123","12"
"Flushing","8,322","6","0","1","1","4","132","35","94","3","0"
"Forsyth Township","6,230","7","0","3","0","4","123","32","86","5","1"
"Fowlerville","2,900","9","0","5","1","3","139","15","122","2","0"
"Frankenmuth","4,936","4","0","2","1","1","107","16","86","5","0"
"Frankfort","1,281","4","0","0","0","4","33","1","32","0","0"
"Franklin","3,173","4","0","1","3","0","50","14","35","1","0"
"Fraser","14,512","28","0","4","10","14","380","48","308","24","1"
"Fremont","4,081","3","0","2","0","1","141","10","127","4","1"
"Fruitport","1,088","22","0","6","2","14","679","62","605","12","2"
"Garden City","27,428","73","1","8","14","50","608","177","367","64","2"
"Gaylord","3,635","16","0","3","2","11","290","45","236","9","0"
"Genesee Township","21,407","94","0","4","13","77","699","398","255","46","10"
"Gerrish Township","2,991","1","0","0","0","1","24","3","20","1","0"
"Gibraltar","4,611","9","0","0","2","7","71","13","56","2","1"
"Gladstone","4,982","9","0","2","1","6","96","11","81","4","0"
"Gladwin","2,952","18","0","2","0","16","129","22","100","7","1"
"Grand Beach","272","0","0","0","0","0","6","0","6","0","0"
"Grand Blanc","8,210","19","0","1","3","15","159","53","102","4","2"
"Grand Blanc Township","37,206","88","0","17","14","57","746","167","528","51","4"
"Grand Haven","10,519","18","0","8","2","8","354","31","321","2","3"
"Grand Ledge","7,814","4","0","0","0","4","143","27","112","4","5"
"Grand Rapids","189,953","1,465","16","46","462","941","6,618","1,917","4,433","268","90"
"Grandville","15,538","12","1","4","3","4","640","88","547","5","5"
"Grayling","1,877","11","0","4","0","7","49","0","49","0","1"
"Green Oak Township","17,561","19","0","7","3","9","203","42","155","6","0"
"Greenville","8,466","37","0","8","6","23","493","64","424","5","1"
"Grosse Ile Township","10,271","1","0","0","0","1","88","11","76","1","0"
"Grosse Pointe","5,369","6","0","1","2","3","102","20","78","4","1"
"Grosse Pointe Farms","9,389","5","0","0","2","3","114","25","81","8","0"
"Grosse Pointe Park","11,444","18","1","2","5","10","291","60","188","43","2"
"Grosse Pointe Shores","2,981","1","0","0","0","1","17","7","9","1","0"
"Grosse Pointe Woods","15,981","5","0","1","3","1","254","33","168","53","1"
"Hamburg Township","21,269","10","0","3","0","7","107","28","71","8","1"
"Hampton Township","9,601","7","0","2","1","4","268","31","231","6","0"
"Hamtramck","22,214","236","2","5","105","124","764","251","325","188","16"
"Hancock","4,638","4","0","0","1","3","42","8","33","1","0"
"Harbor Beach","1,682","1","0","0","0","1","25","8","16","1","0"
"Harbor Springs","1,200","0","0","0","0","0","29","2","26","1","0"
"Harper Woods","14,102","131","1","4","53","73","1,075","150","716","209","6"
"Hart","2,124","7","1","2","0","4","108","15","93","0","0"
"Hartford","2,686","6","0","0","0","6","55","9","45","1","0"
"Hastings","7,313","27","0","7","1","19","184","14","168","2","0"
"Hazel Park","16,542","86","0","2","19","65","494","116","283","95","1"
"Highland Park","11,672","230","6","8","96","120","648","172","277","199","16"
"Hillsdale","8,284","12","0","2","1","9","232","43","184","5","1"
"Holland","33,294","136","0","31","19","86","1,276","208","1,033","35","7"
"Holly","6,128","21","1","5","3","12","120","23","94","3","2"
"Houghton","7,716","5","0","1","0","4","149","9","140","0","0"
"Howard City","1,805","3","0","0","0","3","67","22","42","3","1"
"Hudson","2,298","6","0","4","0","2","54","3","48","3","1"
"Huntington Woods","6,285","1","0","0","1","0","47","7","39","1","0"
"Huron Township","15,728","25","0","8","2","15","245","80","151","14","2"
"Imlay City","3,590","15","0","9","1","5","103","19","82","2","2"
"Inkster","25,129","381","10","32","84","255","1,013","465","408","140","19"
"Ionia","11,410","15","0","7","0","8","198","25","166","7","1"
"Iron River","3,027","3","0","2","0","1","114","29","67","18","0"
"Ironwood","5,339","7","0","1","0","6","150","12","138","0","1"
"Ishpeming","6,536","9","1","4","1","3","97","7","87","3","0"
"Ishpeming Township","3,551","0","0","0","0","0","10","1","9","0","0"
"Jonesville","2,252","6","0","0","0","6","81","8","72","1","0"
"Kalamazoo","74,797","657","9","77","165","406","3,120","835","2,135","150","33"
"Kalamazoo Township","23,909","60","1","14","15","30","570","153","380","37","8"
"Kalkaska","2,023","1","0","1","0","0","44","1","43","0","1"
"Keego Harbor","2,992","4","0","1","0","3","53","8","42","3","0"
