"Criminal Justice Information Services Division","Feedback |
Contact Us |
Data Quality Guidelines |
UCR Home"
"City","Population","Violentcrime","Murder andnonnegligentmanslaughter","Forciblerape","Robbery","Aggravatedassault","Propertycrime","Burglary","Larceny-theft","Motorvehicletheft","Arson1"
"Abbeville","2,946","3","0","2","0","1","23","14","9","0","0"
"Acworth","20,932","11","0","0","4","7","416","43","347","26","0"
"Adairsville","4,710","22","0","1","2","19","87","21","59","7","0"
"Adel","5,368","26","0","8","4","14","163","74","84","5","0"
"Alapaha","679","1","0","0","0","1","15","4","11","0","1"
"Albany","78,512","813","4","27","224","558","5,001","1,408","3,369","224","13"
"Alma","3,540","44","0","7","12","25","161","43","113","5",""
"Alpharetta","60,031","42","1","6","18","17","1,230","127","1,076","27","2"
"Alto","1,185","0","0","0","0","0","10","5","4","1","0"
"Americus","16,988","219","0","0","38","181","1,220","630","562","28","0"
"Aragon","1,257","5","0","0","0","5","32","3","25","4","0"
"Arcade","1,829","1","0","0","1","0","31","4","26","1","0"
"Arlington","1,496","31","0","0","7","24","60","12","45","3","0"
"Ashburn","4,169","39","0","5","4","30","130","19","96","15","1"
"Athens-Clarke County","117,457","455","5","48","158","244","4,601","1,149","3,210","242","20"
"Atlanta","437,041","6,027","83","113","2,276","3,555","28,554","6,192","17,212","5,150","103"
"Attapulgus","451","0","0","0","0","0","1","0","1","0","0"
"Auburn","7,017","1","0","0","0","1","37","17","15","5","0"
"Austell","6,743","57","0","2","5","50","176","41","125","10","0"
"Avondale Estates","3,027","3","0","0","2","1","123","25","93","5","0"
"Bainbridge","12,764","89","2","2","9","76","681","151","520","10",""
"Baldwin","3,322","5","0","1","0","4","146","44","99","3","0"
"Ball Ground","1,475","2","0","1","0","1","14","3","11","0","0"
"Barnesville","6,661","35","3","7","6","19","232","29","187","16","0"
"Barwick","386","0","0","0","0","0","0","0","0","0","0"
"Baxley","4,445","11","1","1","2","7","269","77","188","4","0"
"Berlin","598","0","0","0","0","0","12","6","6","0","0"
"Blackshear","3,485","27","0","3","14","10","130","46","82","2","0"
"Blairsville","654","0","0","0","0","0","17","3","14","0","0"
"Blakely","5,019","38","0","2","2","34","157","61","93","3","0"
"Bloomingdale","2,808","1","0","0","0","1","59","8","45","6","0"
"Blue Ridge","1,305","14","0","0","0","14","82","29","43","10",""
"Blythe","732","0","0","0","0","0","27","8","19","0","0"
"Boston","1,329","23","0","2","1","20","40","10","29","1","0"
"Bowdon","2,074","10","0","1","1","8","76","14","60","2","0"
"Braselton","7,728","6","0","2","1","3","117","21","88","8","0"
"Bremen","6,258","13","0","0","1","12","165","41","114","10","0"
"Brooklet","1,466","1","0","0","0","1","15","1","12","2","0"
"Brunswick","15,691","220","4","3","61","152","1,113","294","788","31","6"
"Buchanan","1,110","14","0","3","1","10","71","6","62","3","0"
"Buena Vista","2,172","4","0","0","0","4","76","18","56","2","0"
"Butler","1,951","15","0","0","0","15","26","9","15","2","0"
"Byron","4,583","39","0","1","2","36","205","67","118","20","1"
"Cairo","9,805","19","0","7","3","9","328","85","234","9","0"
"Calhoun","15,941","35","0","3","6","26","765","131","616","18","0"
"Camilla","5,409","18","0","0","5","13","183","27","145","11","0"
"Canton","23,629","18","0","4","7","7","415","65","326","24","0"
"Carrollton","24,774","156","2","11","42","101","1,093","225","838","30","2"
"Cartersville","19,993","51","2","6","12","31","933","166","699","68","6"
"Cave Spring","1,208","0","0","0","0","0","30","8","20","2","0"
"Cedartown","9,695","96","2","2","37","55","920","224","670","26","0"
"Centerville","7,436","20","0","1","9","10","271","50","212","9","0"
"Chatsworth","4,340","7","0","1","1","5","104","17","81","6","0"
"Chattahoochee Hills","2,480","3","0","0","0","3","57","13","37","7","0"
"Chickamauga","3,130","6","0","1","0","5","119","40","77","2","0"
"Clarkesville","1,761","5","0","0","1","4","48","6","41","1","0"
"Clarkston","7,723","58","0","2","45","11","224","51","130","43","0"
"Claxton","2,786","4","0","0","1","3","120","34","81","5","0"
"Clayton","2,065","21","0","0","1","20","96","60","31","5",""
"Cleveland","3,462","18","0","1","1","16","194","27","162","5","0"
"Climax","282","0","0","0","0","0","0","0","0","0","0"
"Cochran","5,251","10","0","1","4","5","199","53","145","1","1"
"College Park","14,513","293","5","25","142","121","1,775","398","1,028","349","1"
"Colquitt","2,017","12","0","1","1","10","83","18","60","5","0"
"Columbus","196,178","994","17","31","423","523","11,266","2,709","7,711","846","28"
"Commerce","6,696","14","0","1","0","13","128","27","99","2","0"
"Conyers","15,455","66","0","1","27","38","1,007","161","759","87","2"
"Coolidge","530","0","0","0","0","0","8","7","1","0","0"
"Cordele","11,397","91","3","9","36","43","991","257","709","25","4"
"Cornelia","4,229","14","0","3","0","11","174","13","158","3","0"
"Covington","13,367","58","1","12","19","26","824","168","609","47","0"
"Cumming","5,668","17","0","1","6","10","382","55","319","8","0"
"Cuthbert","3,834","5","0","0","2","3","48","12","36","0","0"
"Dallas","11,762","21","0","1","7","13","253","51","174","28","0"
"Dalton","33,668","88","2","8","26","52","1,250","229","984","37","7"
"Danielsville","561","2","0","0","0","2","10","2","7","1","0"
"Dawson","4,644","18","0","0","0","18","60","60","0","0","0"
"Decatur","19,764","39","0","0","25","14","652","92","498","62","0"
"Dillard","344","1","0","0","0","1","7","1","5","1",""
"Doerun","788","4","1","0","0","3","37","4","30","3","0"
"Donalsonville","2,696","11","0","0","2","9","93","29","60","4","0"
"Doraville","8,519","31","0","0","19","12","268","43","196","29","0"
"Douglas","11,665","114","1","18","42","53","1,091","231","836","24","0"
"Douglasville","31,506","190","0","5","40","145","1,995","231","1,679","85","7"
"Dublin","16,215","115","0","2","46","67","1,071","230","806","35",""
"Duluth","27,549","35","0","1","14","20","556","80","453","23","0"
"Dunwoody","47,308","45","1","4","28","12","1,927","271","1,544","112","0"
"East Dublin","2,443","14","0","0","1","13","108","21","86","1","0"
"East Ellijay","552","10","0","1","0","9","142","10","131","1",""
"Eastman","5,037","37","0","1","4","32","569","97","464","8","0"
"East Point","35,155","421","12","13","268","128","3,819","1,029","2,018","772","3"
"Eatonton","6,588","43","0","5","10","28","143","41","97","5",""
"Edison","1,562","1","0","0","0","1","10","4","6","0","0"
"Elberton","4,638","43","0","1","2","40","306","77","222","7","0"
"Ellaville","1,835","4","0","0","0","4","30","8","22","0","0"
"Ellijay","1,636","0","0","0","0","0","0","0","0","0","0"
"Emerson","1,489","5","0","0","0","5","54","8","38","8","0"
"Enigma","1,348","0","0","0","0","0","13","7","6","0","0"
"Ephesus","429","0","0","0","0","0","0","0","0","0","0"
"Eton","919","1","0","0","0","1","10","3","5","2","0"
"Euharlee","4,191","6","0","3","0","3","51","13","36","2","0"
"Fairmount","734","0","0","0","0","0","10","5","5","0","1"
"Fayetteville","16,296","25","0","1","8","16","398","45","327","26","0"
"Fitzgerald","9,172","63","0","12","9","42","356","145","200","11",""
"Flowery Branch","5,853","4","0","0","3","1","127","21","104","2","0"
"Folkston","2,509","3","0","0","1","2","86","17","68","1","0"
"Forest Park","18,815","143","2","3","65","73","1,021","229","684","108","4"
"Forsyth","3,858","14","0","0","5","9","130","13","115","2","0"
"Fort Oglethorpe","9,442","36","2","2","4","28","693","63","606","24","2"
"Fort Valley","9,959","116","0","1","13","102","480","126","348","6","0"
"Franklin","998","8","0","2","0","6","37","0","35","2","0"
"Franklin Springs","956","0","0","0","0","0","10","0","10","0","0"
"Gainesville","34,789","113","3","15","49","46","1,497","240","1,172","85","1"
"Garden City","9,097","118","0","4","18","96","420","162","219","39","3"
"Glennville","3,636","7","0","2","0","5","117","32","80","5","0"
"Gordon","2,011","0","0","0","0","0","38","4","34","0","0"
"Gray","3,295","3","0","0","0","3","35","3","32","0","0"
"Greensboro","3,402","28","0","0","2","26","171","34","132","5","0"
"Greenville","873","2","0","0","2","0","28","11","15","2","0"
"Griffin","23,880","202","2","7","53","140","1,676","303","1,335","38","3"
"Grovetown","11,713","7","0","2","2","3","257","51","195","11","0"
"Guyton","1,715","3","0","0","1","2","13","1","12","0","0"
"Hagan","1,014","0","0","0","0","0","4","1","3","0","0"
"Hahira","2,834","1","0","1","0","0","39","19","20","0","0"
"Hampton","7,180","10","0","3","1","6","126","33","88","5","0"
"Hapeville","6,648","41","0","0","22","19","538","96","335","107",""
"Harlem","2,782","2","0","0","0","2","41","4","35","2","0"
"Harrison","493","0","0","0","0","0","0","0","0","0","0"
"Hartwell","4,533","31","0","0","2","29","394","59","330","5","0"
"Hazlehurst","4,297","5","0","0","0","5","214","50","163","1","0"
"Helen","518","8","1","0","0","7","61","8","50","3","0"
"Helena","2,856","6","0","1","0","5","19","9","10","0",""
"Hiawassee","901","1","0","0","1","0","54","14","39","1","0"
"Hinesville","34,887","153","2","18","33","100","1,479","389","1,049","41","6"
"Hiram","3,614","12","0","0","2","10","342","14","324","4","0"
"Hoboken","534","0","0","0","0","0","3","0","3","0","0"
"Hogansville","3,128","34","0","1","2","31","110","31","76","3","0"
"Holly Springs","9,462","5","0","1","1","3","104","37","60","7","0"
"Homeland","917","0","0","0","0","0","1","0","0","1","0"
"Homerville","2,475","31","2","0","6","23","181","55","124","2","0"
"Jackson","5,066","25","0","1","3","21","153","22","124","7","0"
"Jefferson","9,656","1","0","0","1","0","158","27","127","4","0"
"Jesup","10,388","71","3","0","17","51","785","110","666","9","0"
"Johns Creek","80,037","43","0","3","16","24","526","104","406","16","0"
"Jonesboro","4,798","25","1","3","6","15","225","69","141","15","0"
"Kennesaw","30,518","30","0","1","9","20","499","105","369","25",""
"Kingsland","16,083","80","0","3","7","70","519","104","401","14","1"
"Lagrange","30,221","126","3","8","65","50","1,785","464","1,247","74","6"
"Lake City","2,659","6","0","1","4","1","126","15","97","14","0"
"Lakeland","3,507","21","0","2","4","15","85","38","39","8","0"
"Lavonia","2,156","27","0","3","0","24","104","18","81","5","0"
"Lawrenceville","29,559","70","0","4","50","16","1,061","214","804","43","0"
"Leary","630","0","0","0","0","0","2","0","2","0","0"
"Leslie","407","0","0","0","0","0","0","0","0","0","0"
"Lilburn","12,079","46","0","3","22","21","789","99","656","34","2"
"Lincolnton","1,557","4","0","0","3","1","52","16","36","0","0"
"Lithonia","1,967","10","0","0","5","5","87","25","58","4","0"
"Locust Grove","5,553","15","0","1","1","13","344","58","274","12","0"
"Loganville","10,714","15","0","1","4","10","297","35","243","19","0"
"Lookout Mountain","1,617","0","0","0","0","0","17","6","11","0","0"
"Ludowici","1,799","5","0","2","1","2","28","7","20","1","1"
"Lumber City","1,301","3","0","0","0","3","30","9","20","1","0"
"Lumpkin","2,731","2","0","0","0","2","0","0","0","0",""
"Macon","92,836","583","21","41","242","279","6,699","1,828","4,371","500","56"
"Madison","4,042","16","0","1","8","7","207","49","152","6",""
"Manchester","4,238","21","0","0","1","20","215","33","168","14","1"
"Marietta","57,969","474","1","12","132","329","2,548","496","1,865","187","1"
"Maysville","1,823","9","0","0","0","9","12","6","6","0","0"
"McCaysville","1,068","2","0","0","2","0","50","9","39","2","0"
"McDonough","22,686","60","0","9","27","24","723","131","555","37","0"
"McIntyre","649","2","0","1","1","0","28","5","23","0","0"
"McRae","5,672","23","0","0","1","22","58","14","42","2","0"
