"Criminal Justice Information Services Division","Feedback |
Contact Us |
Data Quality Guidelines |
UCR Home"
"City","Population","Violentcrime","Murder andnonnegligentmanslaughter","Forciblerape","Robbery","Aggravatedassault","Propertycrime","Burglary","Larceny-theft","Motorvehicletheft","Arson"
"Achille","502","1","0","0","0","1","8","0","7","1","0"
"Ada","17,046","167","2","18","9","138","886","206","630","50","0"
"Allen","941","1","0","1","0","0","7","0","4","3","0"
"Altus","19,936","63","1","8","10","44","679","209","445","25","3"
"Alva","4,914","3","0","0","0","3","88","16","70","2","1"
"Anadarko","6,788","32","0","2","2","28","241","78","149","14","6"
"Antlers","2,443","10","0","3","0","7","101","38","58","5","3"
"Apache","1,454","0","0","0","0","0","6","0","6","0","0"
"Ardmore","24,704","347","2","32","34","279","1,458","313","1,083","62","13"
"Arkoma","2,010","2","0","0","0","2","17","5","9","3","0"
"Atoka","3,133","7","1","1","0","5","137","62","69","6","2"
"Bartlesville","36,321","99","1","8","16","74","1,066","274","735","57","5"
"Beaver","1,520","4","0","0","0","4","21","7","14","0","0"
"Beggs","1,325","1","0","0","1","0","33","8","23","2","1"
"Bethany","19,525","71","0","6","21","44","719","187","479","53","4"
"Blackwell","7,074","19","0","8","1","10","153","54","91","8","2"
"Blanchard","7,848","8","0","2","0","6","94","27","61","6","0"
"Boise City","1,278","0","0","0","0","0","3","1","2","0","0"
"Boley","1,194","1","0","0","0","1","12","6","6","0","0"
"Bristow","4,279","14","0","0","0","14","153","36","104","13","1"
"Broken Arrow","100,688","155","1","33","39","82","2,187","374","1,698","115","16"
"Broken Bow","4,148","75","0","2","2","71","153","40","104","9","0"
"Caddo","1,025","1","0","0","0","1","10","2","8","0","0"
"Calera","2,213","0","0","0","0","0","25","7","15","3","0"
"Caney","206","0","0","0","0","0","9","3","6","0","0"
"Carnegie","1,725","3","0","1","0","2","10","5","5","0","0"
"Carney","648","3","0","0","0","3","6","2","3","1","1"
"Catoosa","7,270","51","0","2","1","48","149","39","81","29","1"
"Chandler","3,109","6","0","1","0","5","116","38","74","4","2"
"Checotah","3,373","1","0","1","0","0","100","15","79","6","0"
"Chelsea","1,994","3","0","0","0","3","24","9","14","1","3"
"Cherokee","1,513","2","0","0","0","2","12","6","5","1","0"
"Chickasha","16,310","116","0","16","12","88","923","264","601","58","4"
"Choctaw","11,434","14","1","2","0","11","211","61","135","15","1"
"Chouteau","2,125","5","0","3","0","2","41","8","28","5","3"
"Claremore","18,860","50","0","10","9","31","500","99","378","23","1"
"Clayton","819","2","0","0","0","2","10","4","6","0","0"
"Cleveland","3,302","11","0","0","3","8","88","22","60","6","0"
"Coalgate","1,981","1","0","0","0","1","16","8","8","0","0"
"Colbert","1,165","1","0","0","0","1","2","2","0","0","0"
"Collinsville","5,707","9","0","0","1","8","117","36","79","2","0"
"Comanche","1,677","4","0","0","0","4","57","21","36","0","0"
"Cordell","2,920","3","0","0","0","3","47","18","24","5","0"
"Coweta","9,563","13","0","2","1","10","112","17","86","9","0"
"Crescent","1,442","4","0","0","1","3","21","8","12","1","1"
"Cushing","7,939","17","1","2","0","14","211","35","165","11","0"
"Davenport","816","3","0","0","0","3","8","4","3","1","0"
"Davis","2,718","13","0","4","1","8","81","24","47","10","2"
"Del City","21,880","142","3","14","29","96","1,158","346","718","94","10"
"Dewar","890","1","0","0","0","1","7","3","4","0","0"
"Dewey","3,486","19","1","4","0","14","130","32","94","4","1"
"Dibble","847","0","0","0","0","0","4","1","3","0","0"
"Drumright","2,946","6","0","0","1","5","58","19","33","6","2"
"Duncan","23,652","100","2","13","17","68","1,054","285","724","45","3"
"Durant","16,196","163","0","11","9","143","863","194","635","34","1"
"Edmond","83,473","85","2","12","20","51","1,680","303","1,330","47","5"
"Elk City","11,861","22","0","2","0","20","331","73","233","25","2"
"El Reno","17,374","47","0","11","5","31","521","151","341","29","3"
"Enid","49,755","164","2","28","21","113","1,978","486","1,402","90","8"
"Eufaula","2,845","7","0","1","1","5","92","34","52","6","0"
"Fairfax","1,387","3","0","0","0","3","16","5","10","1","0"
"Fairview","2,639","6","0","1","0","5","123","35","86","2","0"
"Fletcher","1,203","0","0","0","0","0","8","3","4","1","0"
"Forest Park","1,023","2","0","1","0","1","14","6","8","0","0"
"Fort Gibson","4,181","3","0","0","0","3","91","31","58","2","0"
"Frederick","3,998","18","0","1","1","16","82","24","53","5","1"
"Geary","1,288","0","0","0","0","0","34","16","13","5","0"
"Glenpool","11,005","86","1","10","6","69","247","54","188","5","2"
"Goodwell","1,330","1","0","0","0","1","28","3","25","0","0"
"Grove","6,688","21","0","0","0","21","217","21","194","2","1"
"Guthrie","10,409","16","0","3","2","11","314","59","237","18","0"
"Guymon","11,896","29","0","4","6","19","319","61","242","16","6"
"Haileyville","815","0","0","0","0","0","9","4","5","0","0"
"Harrah","5,225","14","0","0","1","13","100","32","59","9","0"
"Hartshorne","2,128","3","0","1","1","1","51","29","21","1","1"
"Haskell","2,020","1","0","0","0","1","2","0","2","0","0"
"Healdton","2,836","2","0","0","0","2","26","4","17","5","1"
"Heavener","3,453","11","0","1","1","9","85","35","43","7","0"
"Hennessey","2,169","4","0","0","0","4","23","4","17","2","1"
"Henryetta","5,943","8","0","0","1","7","197","65","123","9","0"
"Hinton","3,213","0","0","0","0","0","11","2","6","3","0"
"Hobart","3,768","14","0","1","4","9","154","60","86","8","1"
"Holdenville","5,749","7","0","0","2","5","67","18","37","12","0"
"Hollis","2,071","8","0","0","2","6","67","29","36","2","0"
"Hominy","3,585","4","0","1","0","3","53","21","28","4","0"
"Hooker","1,994","1","0","0","0","1","16","3","12","1","0"
"Howe","811","0","0","0","0","0","0","0","0","0","0"
"Hugo","5,359","22","0","4","3","15","82","31","48","3","2"
"Hulbert","605","1","0","0","0","1","2","0","1","1","0"
"Hydro","972","2","0","0","0","2","16","3","13","0","0"
"Idabel","7,061","30","0","3","5","22","379","85","277","17","2"
"Jay","2,473","0","0","0","0","0","57","7","50","0","0"
"Jenks","17,235","31","1","1","4","25","276","52","213","11","0"
"Jones","2,761","6","0","0","1","5","34","8","22","4","1"
"Kiefer","1,710","4","0","0","0","4","11","5","3","3","0"
"Kingfisher","4,716","2","0","1","0","1","84","9","72","3","0"
"Kingston","1,631","0","0","0","0","0","11","2","9","0","0"
"Krebs","2,057","9","0","2","1","6","90","25","60","5","0"
"Lahoma","617","0","0","0","0","0","1","1","0","0","0"
"Lawton","98,781","920","13","38","173","696","5,208","1,560","3,349","299","41"
"Lexington","2,211","4","1","0","0","3","69","7","56","6","0"
"Lindsay","2,844","9","0","0","0","9","51","24","23","4","0"
"Locust Grove","1,436","2","0","0","0","2","23","7","13","3","0"
"Lone Grove","5,142","11","0","1","1","9","99","31","62","6","3"
"Luther","1,252","1","0","0","0","1","9","5","2","2","0"
"Madill","3,841","0","0","0","0","0","37","4","31","2","0"
"Mangum","2,963","1","0","0","0","1","35","9","24","2","0"
"Mannford","3,116","6","1","1","0","4","42","13","27","2","0"
"Marietta","2,632","9","0","1","1","7","55","13","40","2","0"
"Marlow","4,707","15","0","2","0","13","164","50","108","6","0"
"Maysville","1,234","1","0","0","1","0","18","4","8","6","2"
"McAlester","18,419","57","0","12","12","33","949","252","647","50","3"
"McCurtain","520","0","0","0","0","0","5","3","1","1","0"
"McLoud","4,106","8","0","0","1","7","61","11","42","8","1"
"Medicine Park","390","0","0","0","0","0","0","0","0","0","0"
"Meeker","1,147","5","0","0","0","5","33","8","22","3","0"
"Midwest City","55,768","295","6","36","46","207","2,982","786","1,956","240","22"
"Minco","1,660","3","0","0","0","3","16","5","9","2","0"
"Moore","56,661","77","1","5","20","51","2,383","496","1,701","186","9"
"Mooreland","1,193","1","0","0","1","0","29","7","20","2","0"
"Morris","1,483","0","0","0","0","0","9","1","7","1","0"
"Mountain View","798","0","0","0","0","0","3","1","0","2","0"
"Muldrow","3,477","5","0","0","1","4","39","13","22","4","0"
"Muskogee","39,472","579","1","23","36","519","1,862","690","1,078","94","9"
"Mustang","18,113","29","0","3","4","22","449","92","340","17","4"
"Newcastle","7,895","11","0","0","2","9","299","80","186","33","1"
"Newkirk","2,310","6","0","0","1","5","50","10","37","3","0"
"Nichols Hills","3,805","1","0","0","0","1","68","18","49","1","0"
"Nicoma Park","2,456","8","0","1","0","7","62","14","44","4","0"
"Ninnekah","1,020","0","0","0","0","0","7","1","5","1","0"
"Noble","6,665","8","0","4","0","4","171","31","131","9","1"
"Norman","113,969","173","1","52","54","66","3,050","629","2,252","169","7"
"North Enid","867","2","0","0","0","2","6","1","5","0","0"
"Nowata","3,786","13","0","1","0","12","77","22","53","2","0"
"Oilton","1,026","1","0","0","0","1","24","7","15","2","0"
"Okemah","3,288","3","1","0","0","2","176","54","117","5","0"
"Oklahoma City","595,607","5,474","85","389","1,209","3,791","35,390","9,854","21,162","4,374","119"
"Okmulgee","12,359","52","1","0","5","46","468","94","338","36","4"
"Oologah","1,166","0","0","0","0","0","15","4","11","0","0"
"Owasso","30,038","56","0","9","5","42","768","166","575","27","1"
"Pauls Valley","6,198","32","0","5","3","24","307","83","215","9","2"
"Pawhuska","3,599","13","0","2","0","11","89","50","34","5","1"
"Pawnee","2,229","3","0","1","0","2","11","6","0","5","0"
"Perkins","2,874","6","0","1","0","5","67","21","44","2","1"
"Perry","5,165","17","0","4","0","13","123","31","79","13","0"
"Piedmont","5,957","5","0","0","1","4","65","21","36","8","1"
"Pocola","4,098","3","0","1","0","2","78","27","49","2","1"
"Ponca City","25,323","116","0","20","22","74","1,151","189","915","47","14"
"Porum","730","5","0","0","0","5","11","7","4","0","0"
"Poteau","8,609","39","0","7","1","31","307","69","215","23","0"
"Prague","2,393","15","0","0","1","14","94","30","62","2","0"
"Pryor","9,624","82","0","4","1","77","312","119","162","31","2"
"Purcell","6,043","18","0","1","2","15","389","90","264","35","1"
"Ramona","544","0","0","0","0","0","4","3","1","0","0"
"Ringling","1,049","1","0","0","0","1","17","7","5","5","0"
"Roland","3,175","3","0","1","0","2","52","8","38","6","0"
"Rush Springs","1,254","1","0","1","0","0","14","7","6","1","1"
"Sand Springs","19,258","35","0","5","11","19","784","107","623","54","1"
"Sapulpa","20,818","49","0","10","7","32","496","113","344","39","8"
"Sawyer","324","2","0","0","0","2","7","1","6","0","0"
"Sayre","4,424","10","1","0","1","8","60","15","36","9","0"
"Seiling","875","3","0","0","0","3","24","4","18","2","0"
"Seminole","7,480","18","1","3","3","11","413","111","271","31","4"
"Shawnee","30,398","287","2","24","21","240","1,720","381","1,196","143","0"
"Snyder","1,399","3","0","3","0","0","34","6","28","0","0"
"South Coffeyville","796","3","0","0","0","3","9","3","3","3","0"
"Sparks","170","0","0","0","0","0","8","0","7","1","0"
"Spencer","4,011","6","0","1","1","4","84","26","46","12","0"
"Spiro","2,187","2","0","1","1","0","23","14","9","0","0"
"Stigler","2,711","5","0","0","0","5","55","7","45","3","0"
"Stillwater","46,331","121","1","24","21","75","1,471","260","1,154","57","4"
"Stilwell","3,961","9","0","0","1","8","83","34","46","3","1"
"Stonewall","478","0","0","0","0","0","9","6","3","0","0"
"Stratford","1,527","2","0","0","1","1","6","2","3","1","0"
