"Criminal Justice Information Services Division","Feedback |
Contact Us |
Data Quality Guidelines |
UCR Home"
"City","Population","Violentcrime","Murder andnonnegligentmanslaughter","Forciblerape","Robbery","Aggravatedassault","Propertycrime","Burglary","Larceny-theft","Motorvehicletheft","Arson"
"Aberdeen","26,593","69","0","23","1","45","507","88","392","27","3"
"Armour","700","0","0","0","0","0","0","0","0","0","0"
"Avon","587","0","0","0","0","0","0","0","0","0","0"
"Belle Fourche","5,739","24","0","9","0","15","126","31","95","0","0"
"Beresford","2,072","2","0","0","0","2","20","5","13","2","0"
"Box Elder","7,997","23","0","8","0","15","202","5","188","9","0"
"Brandon","9,008","1","0","0","0","1","32","2","29","1","0"
"Brookings","22,478","8","0","0","0","8","40","0","40","0","0"
"Burke","603","0","0","0","0","0","0","0","0","0","0"
"Canton","3,224","11","0","1","0","10","59","14","42","3","0"
"Centerville","890","0","0","0","0","0","2","0","2","0","0"
"Chamberlain","2,427","11","0","3","0","8","99","18","73","8","0"
"Deadwood","1,298","2","0","0","0","2","29","1","25","3","0"
"Eagle Butte","1,350","1","0","0","0","1","8","5","3","0","4"
"Estelline","786","1","0","0","0","1","8","3","5","0","0"
"Faith","429","0","0","0","0","0","1","0","1","0","0"
"Flandreau","2,363","9","0","3","0","6","53","5","47","1","1"
"Freeman","1,305","1","0","0","0","1","5","2","2","1","0"
"Gettysburg","1,192","1","0","0","0","1","1","0","0","1","0"
"Hermosa","408","0","0","0","0","0","0","0","0","0","0"
"Hot Springs","3,694","6","0","0","0","6","25","8","12","5","0"
"Hoven","418","0","0","0","0","0","0","0","0","0","0"
"Huron","12,849","41","0","9","0","32","429","64","347","18","0"
"Irene","428","0","0","0","0","0","1","0","1","0","0"
"Jefferson","562","0","0","0","0","0","1","0","1","0","0"
"Kadoka","690","3","0","0","0","3","8","5","2","1","0"
"Kimball","715","0","0","0","0","0","1","0","1","0","0"
"Lead","3,189","4","0","0","0","4","37","5","28","4","0"
"Lemmon","1,247","0","0","0","0","0","1","0","1","0","0"
"Lennox","2,225","1","0","0","0","1","10","1","8","1","0"
"Leola","461","0","0","0","0","0","0","0","0","0","0"
"Madison","6,723","5","1","2","0","2","92","15","72","5","0"
"Martin","1,086","8","0","0","0","8","14","2","9","3","1"
"McIntosh","173","0","0","0","0","0","0","0","0","0","0"
"Menno","608","0","0","0","0","0","0","0","0","0","0"
"Miller","1,502","0","0","0","0","0","6","3","3","0","0"
"Mitchell","15,541","51","0","17","3","31","433","61","350","22","3"
"Mobridge","3,593","6","0","2","0","4","74","9","61","4","0"
"North Sioux City","2,604","0","0","0","0","0","29","0","28","1","0"
"Parkston","1,505","0","0","0","0","0","12","4","6","2","0"
"Philip","776","0","0","0","0","0","0","0","0","0","0"
"Pierre","14,016","44","1","14","2","27","507","58","423","26","2"
"Rapid City","69,979","425","4","111","55","255","3,555","591","2,734","230","15"
"Rosholt","433","0","0","0","0","0","1","1","0","0","0"
"Scotland","837","0","0","0","0","0","0","0","0","0","0"
"Selby","664","3","0","0","1","2","3","0","3","0","0"
"Sioux Falls","158,354","631","2","139","70","420","5,041","899","3,843","299","56"
"Sisseton","2,530","8","0","0","0","8","67","10","52","5","0"
"Spearfish","10,704","18","0","8","0","10","375","47","320","8","0"
"Springfield","1,999","0","0","0","0","0","0","0","0","0","0"
"Sturgis","6,731","4","0","1","0","3","145","25","115","5","0"
"Summerset","1,841","0","0","0","0","0","8","1","6","1","0"
"Tea","4,021","8","0","0","0","8","90","25","57","8","1"
"Tripp","646","0","0","0","0","0","1","1","0","0","0"
"Tyndall","1,064","0","0","0","0","0","0","0","0","0","0"
"Vermillion","10,826","30","0","4","1","25","248","37","201","10","0"
"Viborg","791","0","0","0","0","0","0","0","0","0","0"
"Wagner","1,599","0","0","0","0","0","23","0","23","0","0"
"Watertown","21,902","62","0","13","2","47","523","112","387","24","2"
"Whitewood","949","0","0","0","0","0","2","0","2","0","0"
"Winner","2,914","4","0","0","0","4","14","1","10","3","0"
"Worthing","926","0","0","0","0","0","0","0","0","0","0"
"Yankton","14,728","42","0","19","2","21","453","57","378","18","1"
