"Criminal Justice Information Services Division","Feedback |
Contact Us |
Data Quality Guidelines |
UCR Home"
"City","Population","Violentcrime","Murder andnonnegligentmanslaughter","Forciblerape","Robbery","Aggravatedassault","Propertycrime","Burglary","Larceny-theft","Motorvehicletheft","Arson1"
"Abington Township, Lackawanna County","1,744","0","0","0","0","0","24","9","14","1","0"
"Abington Township, Montgomery County","55,731","110","1","8","39","62","1,103","165","920","18","2"
"Adamstown","1,808","0","0","0","0","0","33","7","24","2","0"
"Adams Township, Butler County","11,735","7","0","0","1","6","45","13","31","1","2"
"Adams Township, Cambria County","5,933","2","0","0","1","1","26","8","17","1","0"
"Akron","3,914","8","0","0","2","6","36","3","31","2","0"
"Albion","1,519","5","0","2","0","3","12","2","8","2","0"
"Alburtis","2,389","0","0","0","0","0","20","1","19","0","0"
"Aldan","4,162","16","0","4","3","9","161","25","133","3","0"
"Aleppo Township","1,923","0","0","0","0","0","15","0","14","1","0"
"Aliquippa","9,437","46","2","0","9","35","157","48","95","14","0"
"Allegheny Township, Blair County","6,747","38","0","1","1","36","120","9","108","3","0"
"Allegheny Township, Westmoreland County","8,161","5","0","0","1","4","125","18","106","1","0"
"Allentown2","119,334","653","15","54","374","210","4,603","1,248","2,987","368","11"
"Altoona","46,404","163","2","31","32","98","903","226","641","36","18"
"Ambler","6,465","7","0","1","5","1","179","24","151","4","1"
"Ambridge","7,051","133","2","3","17","111","291","83","202","6","2"
"Amity Township","12,625","3","0","2","1","0","122","27","88","7","0"
"Annville Township","4,794","1","0","0","0","1","115","8","106","1","0"
"Archbald","6,986","16","0","0","3","13","68","22","45","1","0"
"Arnold","5,155","28","2","1","9","16","101","32","53","16","2"
"Ashland","2,807","4","0","0","0","4","75","17","53","5","0"
"Ashville","226","0","0","0","0","0","0","0","0","0","0"
"Aspinwall","2,811","0","0","0","0","0","28","4","24","0","0"
"Aston Township","16,629","24","0","4","2","18","258","38","212","8","3"
"Atglen","1,422","2","0","0","0","2","7","1","4","2","0"
"Athens","3,386","6","0","1","0","5","87","14","73","0","0"
"Austin","562","0","0","0","0","0","3","2","1","0","0"
"Avalon","4,723","32","0","0","2","30","86","13","72","1","0"
"Avis","1,496","0","0","0","0","0","16","2","13","1","0"
"Avoca","2,663","2","0","0","0","2","42","9","31","2","0"
"Avondale","1,280","0","0","0","0","0","1","0","1","0","0"
"Avonmore Boro","1,012","0","0","0","0","0","0","0","0","0","0"
"Baden","4,136","3","0","0","1","2","62","6","56","0","0"
"Baldwin Borough","19,841","22","1","1","8","12","160","36","104","20","0"
"Baldwin Township","1,999","11","0","0","0","11","19","3","16","0","0"
"Bally","1,093","1","0","0","0","1","0","0","0","0","0"
"Barrett Township","4,231","4","0","0","0","4","78","30","46","2","1"
"Beallsville","469","0","0","0","0","0","0","0","0","0","0"
"Beaver","4,531","13","0","2","2","9","99","14","80","5","0"
"Beaver Falls","9,137","67","1","0","10","56","345","39","297","9","3"
"Beaver Meadows","869","1","0","1","0","0","8","3","5","0","0"
"Bedford","2,843","4","0","0","0","4","29","6","22","1","0"
"Bedminster Township","6,601","3","0","1","0","2","67","7","60","0","0"
"Bellefonte","6,211","3","0","0","1","2","108","13","95","0","1"
"Bellevue","8,402","35","0","1","13","21","241","44","192","5","1"
"Bellwood","1,827","1","0","0","0","1","29","2","25","2","1"
"Ben Avon","1,787","0","0","0","0","0","16","1","15","0","0"
"Ben Avon Heights","373","0","0","0","0","0","1","0","1","0","0"
"Bendersville","642","0","0","0","0","0","0","0","0","0","0"
"Bensalem Township","60,665","80","1","7","39","33","2,205","336","1,780","89","14"
"Berks-Lehigh Regional","31,206","13","1","1","3","8","356","66","274","16","8"
"Berlin","2,098","0","0","0","0","0","0","0","0","0","0"
"Bern Township","6,818","9","0","0","2","7","67","11","51","5","0"
"Bernville","959","0","0","0","0","0","1","0","1","0","0"
"Berwick","10,480","25","0","9","6","10","490","148","335","7","4"
"Bethel Park","32,433","31","0","0","7","24","329","45","276","8","1"
"Bethel Township, Armstrong County","1,183","0","0","0","0","0","0","0","0","0","0"
"Bethel Township, Berks County","4,126","2","0","0","0","2","26","4","16","6","0"
"Bethel Township, Delaware County","8,811","6","0","0","0","6","88","31","53","4","1"
"Bethlehem","75,388","238","2","19","121","96","1,948","377","1,488","83","5"
"Bethlehem Township","23,817","20","0","2","6","12","334","56","271","7","1"
"Biglerville","1,201","1","0","1","0","0","21","1","20","0","0"
"Birdsboro","5,179","7","0","1","2","4","93","16","74","3","1"
"Birmingham Township","4,253","2","0","0","0","2","35","5","25","5","0"
"Blacklick Township","2,000","0","0","0","0","0","0","0","0","0","0"
"Blairsville","3,406","16","0","0","1","15","87","15","72","0","0"
"Blakely","6,567","3","0","0","1","2","97","21","76","0","0"
"Blawnox","1,437","4","0","0","0","4","2","0","2","0","0"
"Bloomsburg Town","15,135","20","0","1","2","17","266","51","211","4","1"
"Boswell","1,273","0","0","0","0","0","0","0","0","0","0"
"Brackenridge","3,271","1","0","0","1","0","62","7","52","3","0"
"Bradford","8,736","67","0","3","3","61","353","56","292","5","7"
"Bradford Township","4,791","11","0","2","0","9","28","1","26","1","1"
"Branch Township","1,833","1","0","0","0","1","14","1","12","1","0"
"Brecknock Township, Berks County","4,601","1","0","0","0","1","29","15","14","0","0"
"Brentwood","9,680","30","0","0","9","21","189","39","135","15","0"
"Briar Creek Township","3,018","6","0","1","0","5","70","16","53","1","0"
"Bridgeport","4,588","9","0","0","1","8","170","31","131","8","0"
"Bridgeville","5,166","16","0","1","1","14","94","16","76","2","0"
"Bridgewater","704","4","0","0","0","4","20","3","14","3","0"
"Brighton Township","8,228","14","0","1","0","13","46","3","41","2","0"
"Bristol","9,764","16","0","2","6","8","293","26","249","18","1"
"Bristol Township","54,796","112","0","9","73","30","1,724","363","1,256","105","11"
"Brockway","2,066","5","0","1","0","4","38","6","31","1","1"
"Brookhaven","8,023","13","0","0","8","5","172","27","139","6","0"
"Brookville","3,911","2","0","1","0","1","51","3","46","2","0"
"Brownsville","2,327","7","0","0","2","5","57","15","37","5","0"
"Bryn Athyn","1,384","0","0","0","0","0","11","0","11","0","0"
"Buckingham Township","20,154","1","0","0","1","0","141","31","106","4","0"
"Buffalo Township","7,358","4","0","1","0","3","42","15","25","2","0"
"Buffalo Valley Region","12,233","7","0","0","1","6","112","31","81","0","0"
"Burgettstown","1,393","2","0","0","0","2","15","5","10","0","0"
"Bushkill Township","8,209","23","0","0","0","23","94","25","66","3","0"
"Butler","13,853","87","2","0","30","55","612","101","497","14","5"
"Butler Township, Butler County","17,369","30","0","3","4","23","362","30","331","1","0"
"Butler Township, Luzerne County","9,226","35","1","1","0","33","149","34","110","5","0"
"Butler Township, Schuylkill County","5,972","0","0","0","0","0","23","11","10","2","1"
"Caernarvon Township, Berks County","4,020","9","0","1","0","8","103","15","85","3","1"
"California","6,816","21","0","3","1","17","112","27","84","1","0"
"Caln Township","13,957","60","1","5","6","48","370","43","321","6","0"
"Cambria Township","6,068","0","0","0","0","0","87","19","65","3","0"
"Cambridge Springs","2,594","1","0","0","0","1","4","2","2","0","0"
"Camp Hill","7,956","6","0","1","4","1","109","8","100","1","0"
"Canton","1,986","3","0","1","0","2","36","10","24","2","0"
"Carbondale","8,892","16","0","0","3","13","119","24","84","11","0"
"Carlisle","19,103","48","0","15","19","14","610","60","547","3","3"
"Carmichaels","480","0","0","0","0","0","0","0","0","0","0"
"Carnegie","8,003","12","1","0","9","2","225","22","192","11","0"
"Carrolltown","848","1","0","0","0","1","18","2","16","0","0"
"Carroll Township, Washington County","5,661","12","0","2","0","10","64","13","49","2","0"
"Carroll Township, York County","5,972","5","0","0","0","5","106","30","72","4","0"
"Carroll Valley","3,882","2","0","0","0","2","49","5","44","0","0"
"Castle Shannon","8,348","11","0","0","3","8","94","26","64","4","0"
"Catasauqua","6,509","3","0","0","0","3","119","18","99","2","0"
"Catawissa","1,554","6","0","2","0","4","32","4","27","1","0"
"Cecil Township","11,315","4","0","0","0","4","18","5","13","0","1"
"Centerville","3,275","2","0","0","2","0","18","5","13","0","0"
"Chalfont","4,024","0","0","0","0","0","13","5","8","0","0"
"Chambersburg","20,458","82","2","8","31","41","804","120","661","23","1"
"Chartiers Township","7,849","3","0","1","2","0","59","11","46","2","0"
"Cheltenham Township","37,067","90","0","4","53","33","959","168","761","30","3"
"Cherry Tree","364","0","0","0","0","0","0","0","0","0","0"
"Chester2","34,239","720","22","17","217","464","1,203","465","636","102","26"
"Chester Township","3,947","41","0","3","10","28","125","47","65","13","0"
"Cheswick","1,752","1","0","0","0","1","12","3","9","0","0"
"Chippewa Township","7,998","6","0","0","1","5","248","16","232","0","1"
"Christiana","1,180","2","0","0","0","2","19","3","16","0","1"
"Churchill","3,023","15","0","0","1","14","32","5","26","1","0"
"Clairton","6,822","39","0","1","18","20","186","63","108","15","0"
"Clarion","5,288","3","0","0","1","2","98","17","78","3","0"
"Clarks Summit","6,594","1","0","0","0","1","42","10","31","1","0"
"Claysville","832","0","0","0","0","0","0","0","0","0","0"
"Clearfield","6,199","42","0","2","1","39","289","21","263","5","2"
"Cleona","2,094","0","0","0","0","0","14","1","13","0","1"
"Coal Township","10,404","12","0","1","0","11","250","36","208","6","2"
"Coatesville","13,237","126","6","9","57","54","429","121","271","37","3"
"Cochranton","1,135","1","0","0","0","1","7","3","4","0","0"
"Colebrookdale District","6,042","5","0","1","0","4","103","9","93","1","0"
"Collegeville","5,118","2","0","1","1","0","75","11","63","1","1"
"Collier Township","7,107","6","0","0","1","5","191","25","164","2","0"
"Collingdale","8,805","91","0","1","19","71","305","62","213","30","0"
"Colonial Regional","19,503","10","0","1","6","3","581","50","522","9","2"
"Columbia","10,501","21","1","4","6","10","296","79","208","9","0"
"Colwyn","2,552","29","0","1","4","24","65","26","31","8","1"
"Conemaugh Township, Cambria County","1,999","1","0","0","0","1","4","1","3","0","0"
"Conemaugh Township, Somerset County","7,256","9","0","0","1","8","50","17","29","4","0"
"Conewago Township, Adams County","7,097","8","0","1","0","7","84","3","79","2","0"
"Conewango Township","3,569","20","0","1","1","18","132","4","122","6","0"
"Conneaut Lake Regional","3,580","2","0","0","1","1","45","7","38","0","0"
"Connellsville","7,620","35","0","5","14","16","333","57","266","10","0"
"Conoy Township","3,225","4","0","2","0","2","40","9","29","2","0"
"Conshohocken","7,893","31","0","0","3","28","181","26","149","6","1"
"Conway","2,177","3","0","0","2","1","32","6","26","0","1"
"Conyngham","1,916","0","0","0","0","0","11","9","2","0","0"
"Coopersburg","2,411","6","0","0","2","4","15","1","14","0","0"
"Coplay","3,228","2","0","0","1","1","64","11","52","1","0"
"Coraopolis","5,698","39","0","0","5","34","93","11","81","1","0"
"Cornwall","4,141","2","0","0","0","2","2","1","1","0","0"
"Corry","6,617","48","0","1","0","47","318","29","282","7","1"
"Coudersport","2,550","0","0","0","0","0","6","1","5","0","0"
"Covington Township","2,291","2","0","1","0","1","52","8","41","3","2"
"Crafton","6,431","23","0","1","5","17","162","27","133","2","0"
"Cranberry Township","28,297","8","0","0","2","6","383","27","351","5","0"
"Crescent Township","2,650","5","0","0","0","5","40","6","32","2","0"
