"Criminal Justice Information Services Division","Feedback |
Contact Us |
Data Quality Guidelines |
UCR Home"
"City","Population","Violentcrime","Murder andnonnegligentmanslaughter","Forciblerape","Robbery","Aggravatedassault","Propertycrime","Burglary","Larceny-theft","Motorvehicletheft","Arson"
"Aberdeen","6,492","24","0","3","6","15","356","57","280","19","0"
"Ahoskie","5,039","44","2","1","7","34","259","64","186","9","6"
"Albemarle","16,071","86","0","8","19","59","946","297","615","34","13"
"Apex","39,085","33","0","3","10","20","557","88","454","15","6"
"Archdale","11,580","13","0","1","1","11","288","62","212","14","4"
"Asheboro","25,535","77","1","13","27","36","1,798","404","1,342","52","7"
"Asheville","85,295","423","6","33","141","243","4,910","742","3,832","336","11"
"Atlantic Beach","1,531","15","0","2","0","13","135","59","71","5","0"
"Aulander","886","2","0","0","1","1","44","31","12","1","0"
"Ayden","5,072","26","0","1","3","22","220","80","131","9","0"
"Bailey","576","2","0","0","0","2","19","10","9","0","0"
"Banner Elk","1,029","2","0","0","0","2","42","4","38","0","0"
"Beaufort","4,135","24","0","2","4","18","159","48","104","7","0"
"Beech Mountain","324","0","0","0","0","0","18","1","17","0","0"
"Belhaven","1,702","7","0","0","0","7","62","21","41","0","0"
"Belmont","10,219","32","2","3","6","21","428","52","365","11","0"
"Benson","3,416","29","0","0","7","22","275","95","163","17","0"
"Bethel","1,623","13","0","1","2","10","51","5","44","2","0"
"Beulaville","1,329","3","0","0","0","3","52","2","48","2","1"
"Biltmore Forest","1,374","0","0","0","0","0","14","2","12","0","0"
"Biscoe","1,710","2","0","1","1","0","210","9","198","3","0"
"Black Mountain","8,029","9","0","1","3","5","167","24","129","14","0"
"Bladenboro","1,754","4","0","0","2","2","95","38","57","0","0"
"Blowing Rock","1,258","0","0","0","0","0","42","13","28","1","0"
"Boiling Spring Lakes","5,561","6","0","2","0","4","95","31","57","7","1"
"Boiling Springs","4,668","2","0","1","1","0","46","7","38","1","0"
"Boone","17,359","34","0","3","5","26","401","98","293","10","0"
"Brevard","7,626","20","0","2","7","11","259","33","221","5","0"
"Bryson City","1,444","6","0","0","0","6","83","0","83","0","0"
"Bunn","349","2","0","1","1","0","34","3","30","1","0"
"Burgaw","3,979","10","0","0","4","6","102","19","78","5","0"
"Burlington","51,430","406","2","17","105","282","2,792","671","1,998","123","5"
"Burnsville","1,702","7","0","1","1","5","87","20","65","2","0"
"Butner","7,673","25","0","1","2","22","232","82","139","11","6"
"Canton","4,256","27","0","2","3","22","207","46","149","12","0"
"Cape Carteret","1,962","2","0","1","0","1","42","12","30","0","0"
"Carolina Beach","5,867","25","0","2","5","18","308","89","197","22","2"
"Carrboro","20,087","62","0","3","12","47","595","173","387","35","1"
"Carthage","2,255","4","0","0","1","3","94","25","65","4","2"
"Cary","141,016","115","0","11","29","75","1,909","370","1,476","63","8"
"Catawba","608","1","0","0","0","1","11","6","5","0","0"
"Chadbourn","1,862","18","0","1","2","15","211","76","126","9","1"
"Chapel Hill","58,586","87","2","10","30","45","1,493","452","969","72","6"
"Charlotte-Mecklenburg","808,504","5,238","52","223","1,798","3,165","32,587","7,761","22,688","2,138","197"
"Cherryville","5,842","13","0","1","1","11","259","36","220","3","0"
"China Grove","3,588","15","0","2","6","7","93","9","80","4","0"
"Claremont","1,365","1","0","0","0","1","41","16","24","1","0"
"Clayton","16,635","25","0","4","5","16","392","104","280","8","0"
"Cleveland","877","3","0","0","0","3","21","7","14","0","0"
"Clinton","8,762","39","2","1","11","25","471","111","348","12","0"
"Coats","2,219","7","0","1","3","3","79","18","59","2","0"
"Columbus","996","2","0","0","0","2","15","3","12","0","0"
"Conover","8,237","25","0","0","4","21","564","70","476","18","1"
"Cornelius","25,800","59","2","3","10","44","616","94","501","21","2"
"Cramerton","4,224","5","0","0","0","5","106","27","78","1","0"
"Creedmoor","4,170","12","0","2","3","7","83","25","54","4","0"
"Dallas","4,554","29","0","1","2","26","212","47","156","9","0"
"Dobson","1,602","2","0","0","0","2","44","2","42","0","0"
"Drexel","1,875","0","0","0","0","0","27","10","15","2","0"
"Durham","235,563","1,710","21","63","615","1,011","10,279","3,284","6,291","704","59"
"Eden","15,628","94","1","4","24","65","641","185","410","46","6"
"Edenton","5,073","35","0","0","12","23","244","77","158","9","2"
"Elkin","4,042","11","0","1","2","8","296","40","253","3","1"
"Elon","9,610","4","0","0","1","3","97","22","75","0","0"
"Emerald Isle","3,742","5","0","1","1","3","294","108","181","5","0"
"Enfield","2,534","33","1","2","7","23","114","35","74","5","0"
"Erwin","4,631","18","1","1","8","8","137","8","129","0","2"
"Fairmont","2,718","28","1","0","5","22","211","52","150","9","1"
"Farmville","4,785","31","0","0","8","23","193","57","132","4","1"
"Fayetteville","205,966","1,186","22","70","560","534","13,163","4,109","8,298","756","47"
"Fletcher","7,338","8","0","4","1","3","187","47","138","2","0"
"Forest City","7,520","23","0","0","6","17","593","127","450","16","3"
"Four Oaks","1,982","6","0","1","1","4","63","21","39","3","0"
"Franklin","3,907","22","0","1","5","16","282","59","213","10","1"
"Franklinton","2,061","22","0","1","3","18","65","18","43","4","0"
"Fuquay-Varina","18,712","82","0","5","8","69","564","141","404","19","3"
"Garner","26,852","65","0","4","31","30","1,225","164","1,007","54","3"
"Garysburg","1,057","12","0","2","4","6","43","16","26","1","0"
"Gastonia","72,782","450","1","29","157","263","4,252","978","3,075","199","25"
"Gibsonville","6,580","9","0","0","3","6","146","93","49","4","1"
"Goldsboro","37,107","312","13","3","73","223","2,357","584","1,648","125","0"
"Graham","14,499","75","1","9","17","48","576","160","379","37","8"
"Granite Falls","4,732","14","0","1","3","10","286","40","242","4","0"
"Greensboro","276,134","1,555","21","70","556","908","12,064","3,345","8,153","566","129"
"Greenville","86,869","455","7","23","169","256","3,845","1,130","2,596","119","11"
"Hamlet","6,558","41","0","4","14","23","433","172","235","26","2"
"Haw River","2,356","11","0","0","2","9","67","19","46","2","0"
"Henderson","15,482","181","8","4","75","94","1,700","416","1,199","85","11"
"Hendersonville","13,409","79","1","9","19","50","811","193","566","52","1"
"Hertford","2,168","15","1","1","7","6","63","23","38","2","0"
"Hickory","40,361","265","3","22","81","159","2,640","475","2,003","162","13"
"Highlands","937","0","0","0","0","0","58","10","48","0","0"
"High Point","106,801","556","5","19","185","347","4,417","1,188","2,943","286","39"
"Hillsborough","6,236","18","0","0","8","10","467","73","390","4","1"
"Holden Beach","595","4","0","0","0","4","176","118","57","1","0"
"Holly Ridge","1,297","5","0","0","0","5","27","8","19","0","0"
"Holly Springs","25,720","14","1","3","4","6","293","50","231","12","0"
"Hope Mills","15,594","56","0","3","22","31","1,069","223","821","25","12"
"Hudson","3,783","5","0","0","2","3","118","18","97","3","0"
"Huntersville","48,524","85","0","6","20","59","1,051","182","844","25","13"
"Indian Beach","117","1","0","0","0","1","12","4","8","0","0"
"Jonesville","2,301","14","1","0","0","13","112","44","62","6","1"
"Kenansville","878","1","0","1","0","0","23","3","19","1","1"
"Kernersville","23,643","109","0","9","10","90","1,135","149","942","44","3"
"Kill Devil Hills","6,827","47","1","3","6","37","418","144","260","14","0"
"King","6,958","23","0","0","5","18","291","53","230","8","1"
"Kings Mountain","10,348","32","1","4","9","18","443","149","274","20","5"
"Kinston","21,836","280","1","13","54","212","1,361","378","945","38","6"
"Kitty Hawk","3,342","1","0","1","0","0","171","28","142","1","1"
"Knightdale","11,893","25","0","0","4","21","454","85","360","9","5"
"Lake Lure","1,201","0","0","0","0","0","49","15","33","1","0"
"Lake Royale","2,563","5","0","0","0","5","80","39","39","2","1"
"Landis","3,131","4","0","1","0","3","84","27","57","0","0"
"Laurel Park","2,226","0","0","0","0","0","22","2","20","0","0"
"Laurinburg","15,988","155","4","5","27","119","1,137","503","604","30","11"
"Leland","14,145","22","0","2","4","16","436","160","264","12","3"
"Lenoir","18,270","51","0","1","17","33","935","231","662","42","3"
"Lexington","19,099","63","0","4","25","34","609","190","399","20","3"
"Liberty","2,694","4","0","0","0","4","31","10","21","0","0"
"Lillington","3,312","14","0","0","4","10","162","33","120","9","0"
"Lincolnton","10,675","38","3","1","11","23","558","105","435","18","6"
"Long View","4,913","29","1","1","8","19","323","121","185","17","4"
"Louisburg","3,416","14","0","0","6","8","133","49","81","3","0"
"Lumberton","21,969","448","6","9","141","292","3,254","854","2,229","171","8"
"Madison","2,260","12","0","2","4","6","137","33","103","1","0"
"Maggie Valley","1,157","6","0","1","1","4","118","12","99","7","1"
"Magnolia","964","0","0","0","0","0","31","15","15","1","1"
"Maiden","3,340","6","0","0","1","5","121","23","97","1","0"
"Manteo","1,465","8","0","0","3","5","80","13","62","5","0"
"Marion","7,932","24","0","0","4","20","560","184","362","14","0"
"Mars Hill","1,891","11","0","2","1","8","61","17","42","2","2"
"Marshville","2,474","15","2","0","7","6","102","37","61","4","0"
"Matthews","28,213","47","0","2","16","29","877","106","730","41","7"
"Maxton","2,472","17","0","2","10","5","138","84","49","5","2"
"Mayodan","2,493","7","0","1","0","6","179","19","160","0","0"
"Maysville","1,015","3","0","0","1","2","13","4","9","0","0"
"Mebane","11,677","74","0","1","6","67","642","104","526","12","0"
"Middlesex","833","2","0","0","0","2","19","4","14","1","0"
"Mint Hill","23,572","39","0","0","21","18","408","100","287","21","11"
"Mocksville","5,140","6","0","2","3","1","233","40","188","5","1"
"Monroe","33,807","222","2","5","73","142","2,148","493","1,566","89","13"
"Mooresville","33,401","97","1","5","23","68","1,445","213","1,167","65","6"
"Morehead City","8,867","58","1","3","6","48","508","94","404","10","4"
"Morganton","17,085","52","1","3","17","31","562","156","389","17","1"
"Morrisville","19,374","11","0","2","4","5","367","54","303","10","0"
"Mount Airy","10,501","57","1","3","9","44","531","117","385","29","8"
"Mount Holly","13,855","48","1","2","8","37","314","66","228","20","0"
"Mount Olive","4,670","57","0","0","15","42","366","117","242","7","3"
"Murfreesboro","2,842","4","0","0","1","3","72","22","48","2","0"
"Murphy","1,629","9","0","0","1","8","124","20","98","6","2"
"Nags Head","2,816","10","0","3","4","3","309","146","158","5","0"
"Nashville","5,420","9","0","2","1","6","186","45","133","8","1"
"New Bern","30,195","163","3","10","36","114","1,861","745","1,066","50","3"
"Newland","696","2","0","0","0","2","20","1","17","2","0"
"Newton","13,081","27","0","4","4","19","456","127","308","21","6"
"North Topsail Beach","759","3","0","0","0","3","50","22","27","1","0"
"North Wilkesboro","4,267","28","0","2","4","22","241","32","200","9","0"
"Oak Island","7,030","16","0","0","0","16","321","152","164","5","1"
"Ocean Isle Beach","575","2","0","0","0","2","84","47","35","2","0"
"Oxford","8,553","90","0","1","31","58","595","184","403","8","2"
"Pinebluff","1,367","0","0","0","0","0","16","10","6","0","0"
"Pinehurst","15,008","12","0","0","1","11","120","6","111","3","0"
"Pine Knoll Shores","1,370","1","0","1","0","0","43","15","28","0","0"
"Pine Level","1,756","2","0","0","1","1","32","11","21","0","0"
"Pinetops","1,374","6","0","2","2","2","47","17","30","0","0"
"Pineville","7,754","49","0","5","20","24","965","81","840","44","2"
"Pittsboro","3,818","9","0","1","0","8","139","64","71","4","1"
"Plymouth","3,843","23","0","0","7","16","148","48","98","2","1"
"Raeford","4,874","38","0","0","10","28","258","64","184","10","1"
