"Criminal Justice Information Services Division","Feedback |
Contact Us |
Data Quality Guidelines |
UCR Home"
"City","Population","Violentcrime","Murder andnonnegligentmanslaughter","Forciblerape","Robbery","Aggravatedassault","Propertycrime","Burglary","Larceny-theft","Motorvehicletheft","Arson"
"Barre","9,060","22","0","8","2","12","463","83","374","6","1"
"Barre Town","7,932","7","0","1","1","5","190","33","151","6","0"
"Bellows Falls","3,129","14","0","1","2","11","91","20","68","3","0"
"Bennington","15,691","27","0","2","3","22","574","145","405","24","2"
"Berlin","2,884","9","0","1","1","7","89","0","89","0","0"
"Bradford","2,802","0","0","0","0","0","17","2","14","1","0"
"Brandon","3,940","1","0","0","0","1","100","40","58","2","0"
"Brattleboro","11,970","39","0","2","13","24","421","62","347","12","1"
"Brighton","1,217","0","0","0","0","0","3","1","2","0","0"
"Bristol","3,882","2","0","0","0","2","24","7","17","0","0"
"Canaan","969","0","0","0","0","0","9","3","6","0","0"
"Castleton","4,692","12","0","0","0","12","77","16","55","6","0"
"Chester","3,151","3","0","0","0","3","36","18","18","0","1"
"Colchester","17,153","21","0","2","3","16","609","182","418","9","0"
"Dover","1,116","1","0","0","0","1","98","23","75","0","0"
"Essex","19,700","11","0","2","2","7","481","80","389","12","2"
"Fair Haven","2,716","6","0","1","1","4","108","32","75","1","0"
"Hardwick","3,001","5","0","0","0","5","76","18","55","3","0"
"Hartford","9,945","20","2","7","0","11","194","47","140","7","4"
"Hinesburg","4,422","2","0","0","0","2","38","16","19","3","0"
"Ludlow","1,962","0","0","0","0","0","36","12","24","0","0"
"Lyndonville","1,204","0","0","0","0","0","17","10","7","0","0"
"Manchester","4,368","9","0","1","1","7","81","18","60","3","0"
"Middlebury","8,477","7","0","2","1","4","99","8","90","1","3"
"Milton","10,411","11","0","4","1","6","207","75","125","7","1"
"Morristown","5,273","10","0","0","0","10","83","9","70","4","0"
"Newport","4,576","20","0","7","0","13","80","20","58","2","1"
"Northfield","6,217","7","0","3","0","4","91","29","57","5","1"
"Norwich","3,412","0","0","0","0","0","59","20","37","2","2"
"Randolph","4,785","2","0","0","0","2","66","21","43","2","1"
"Richmond","4,105","9","0","0","1","8","44","13","30","1","0"
"Rutland","16,388","61","0","3","12","46","1,070","208","842","20","2"
"Shelburne","7,183","5","0","1","0","4","103","29","72","2","1"
"South Burlington","18,005","22","1","2","5","14","771","89","679","3","0"
"Springfield","9,367","32","0","3","4","25","286","62","213","11","2"
"St. Albans","6,966","31","0","2","8","21","458","65","373","20","0"
"St. Johnsbury","7,589","8","0","1","2","5","135","36","94","5","0"
"Stowe","4,353","2","0","1","0","1","131","10","117","4","0"
"Swanton","6,473","11","0","0","2","9","68","15","49","4","0"
"Vergennes","2,580","6","0","0","1","5","40","10","28","2","0"
"Vernon","2,191","5","0","0","0","5","16","2","12","2","0"
"Williston","8,749","11","0","0","2","9","230","41","179","10","0"
"Wilmington","1,864","2","0","0","0","2","37","9","25","3","0"
"Windsor","3,551","1","0","0","1","0","79","28","47","4","1"
"Winhall","764","0","0","0","0","0","62","4","57","1","0"
"Winooski","7,307","22","0","2","2","18","153","35","115","3","3"
"Woodstock","3,045","4","0","1","0","3","55","24","31","0","0"
