"Criminal Justice Information Services Division","Feedback |
Contact Us |
Data Quality Guidelines |
UCR Home"
"City","Population","Violentcrime","Murder andnonnegligentmanslaughter","Forciblerape","Robbery","Aggravatedassault","Propertycrime","Burglary","Larceny-theft","Motorvehicletheft","Arson"
"Aberdeen Township","18,319","24","0","3","13","8","299","79","216","4","2"
"Absecon","8,447","22","0","1","8","13","224","70","148","6","1"
"Allendale","6,580","2","0","0","1","1","59","22","35","2","0"
"Allenhurst","499","1","0","0","0","1","11","2","9","0","0"
"Allentown","1,840","2","0","0","1","1","8","1","7","0","0"
"Alpha","2,374","1","0","0","1","0","18","2","15","1","0"
"Alpine","1,870","0","0","0","0","0","16","2","12","2","0"
"Andover Township","6,321","2","0","0","0","2","31","7","24","0","0"
"Asbury Park","16,211","247","3","10","84","150","1,005","225","747","33","4"
"Atlantic City","39,722","699","19","35","322","323","2,453","481","1,884","88","4"
"Atlantic Highlands","4,410","5","0","2","0","3","63","13","50","0","1"
"Audubon","8,856","12","0","1","9","2","359","29","317","13","0"
"Audubon Park","1,027","0","0","0","0","0","21","2","18","1","0"
"Avalon","1,332","3","0","0","0","3","203","38","164","1","0"
"Avon-by-the-Sea","1,912","1","0","0","0","1","54","15","38","1","1"
"Barnegat Light","580","0","0","0","0","0","9","4","5","0","0"
"Barnegat Township","21,141","26","0","0","5","21","252","51","197","4","3"
"Barrington","7,012","9","0","0","0","9","60","29","24","7","0"
"Bay Head","978","1","0","1","0","0","45","4","41","0","0"
"Bayonne","64,036","132","0","6","41","85","817","205","560","52","1"
"Beach Haven","1,185","3","0","1","0","2","125","19","106","0","0"
"Beachwood","11,154","9","0","1","1","7","193","40","151","2","0"
"Bedminster Township","8,242","2","0","1","1","0","46","14","29","3","0"
"Belleville","36,158","71","0","1","41","29","860","204","481","175","1"
"Bellmawr","11,629","21","0","0","7","14","291","70","202","19","0"
"Belmar","5,829","12","0","2","5","5","258","39","209","10","0"
"Belvidere","2,686","1","0","0","0","1","35","12","23","0","0"
"Bergenfield","27,072","19","0","0","3","16","148","18","125","5","5"
"Berkeley Heights Township","13,319","2","0","0","1","1","103","16","84","3","0"
"Berlin","7,620","7","0","0","3","4","202","48","151","3","2"
"Berlin Township","5,379","12","0","1","3","8","270","31","235","4","5"
"Bernards Township","26,903","5","0","3","1","1","98","37","56","5","0"
"Bernardsville","7,779","0","0","0","0","0","29","9","19","1","0"
"Beverly","2,595","13","0","0","4","9","54","20","31","3","2"
"Blairstown Township","5,976","1","0","0","0","1","56","28","28","0","0"
"Bloomfield","47,620","126","1","1","73","51","1,089","263","654","172","2"
"Bloomingdale","7,705","3","0","0","0","3","62","13","49","0","0"
"Bogota","8,282","3","0","0","0","3","59","12","39","8","0"
"Boonton","8,435","7","0","0","2","5","110","14","94","2","0"
"Boonton Township","4,307","4","0","2","0","2","37","15","22","0","0"
"Bordentown","3,949","2","0","0","1","1","42","9","30","3","0"
"Bordentown Township","11,444","11","0","1","1","9","178","26","142","10","2"
"Bound Brook","10,500","12","0","0","6","6","244","71","168","5","0"
"Bradley Beach","4,323","4","0","0","3","1","152","23","125","4","0"
"Branchburg Township","14,597","7","0","0","1","6","128","17","109","2","0"
"Brick Township","75,809","81","0","6","16","59","1,245","265","964","16","3"
"Bridgeton","25,378","322","2","4","140","176","1,108","484","582","42","3"
"Bridgewater Township","44,884","13","0","4","5","4","655","85","555","15","2"
"Brielle","4,802","3","0","0","0","3","48","16","32","0","0"
"Brooklawn","1,964","15","0","1","7","7","184","30","141","13","0"
"Buena","4,623","14","0","1","2","11","122","49","70","3","0"
"Burlington","9,989","45","0","2","17","26","228","59","153","16","2"
"Burlington Township","22,746","34","0","5","12","17","328","39","272","17","0"
"Butler","7,619","10","0","3","1","6","90","43","45","2","0"
"Byram Township","8,349","6","0","3","3","0","51","9","42","0","0"
"Caldwell","7,872","12","0","0","4","8","97","28","64","5","0"
"Califon","1,078","0","0","0","0","0","7","0","6","1","0"
"Camden","77,665","1,993","67","74","755","1,097","4,007","1,089","2,214","704","109"
"Cape May","3,605","3","0","0","2","1","184","21","161","2","0"
"Cape May Point","290","0","0","0","0","0","7","0","7","0","0"
"Carlstadt","6,198","6","0","0","2","4","172","31","116","25","0"
"Carney's Point Township","8,068","30","0","1","6","23","172","61","102","9","2"
"Carteret","23,083","49","0","6","14","29","375","99","245","31","0"
"Cedar Grove Township","12,490","2","0","0","0","2","95","19","69","7","0"
"Chatham","9,056","3","0","1","1","1","44","8","34","2","0"
"Chatham Township","10,560","1","0","0","0","1","25","2","21","2","0"
"Cherry Hill Township","71,337","112","1","0","55","56","2,249","271","1,887","91","2"
"Chesilhurst","1,641","5","0","0","0","5","48","21","25","2","0"
"Chester","1,667","0","0","0","0","0","23","7","16","0","0"
"Chesterfield Township","7,745","1","0","0","0","1","25","5","19","1","0"
"Chester Township","7,922","1","0","0","0","1","25","13","11","1","0"
"Cinnaminson Township","15,676","23","0","2","9","12","359","78","271","10","0"
"Clark Township","14,913","5","1","0","1","3","153","15","132","6","0"
"Clayton","8,242","11","1","1","3","6","145","27","113","5","2"
"Clementon","5,021","22","0","0","12","10","263","85","170","8","6"
"Cliffside Park","23,867","29","1","2","8","18","171","66","102","3","0"
"Clifton","84,684","184","0","13","80","91","1,579","358","1,080","141","3"
"Clinton","2,724","3","0","0","1","2","28","10","17","1","0"
"Clinton Township","13,514","5","1","1","1","2","81","20","58","3","0"
"Closter","8,469","1","0","0","1","0","46","12","32","2","0"
"Collingswood","13,983","25","0","3","17","5","531","123","364","44","3"
"Colts Neck Township","10,201","7","0","0","2","5","92","29","60","3","1"
"Cranbury Township","3,897","1","0","0","0","1","61","16","42","3","1"
"Cranford Township","22,864","13","0","2","7","4","206","50","151","5","1"
"Cresskill","8,672","1","0","0","0","1","27","10","15","2","1"
"Deal","755","1","0","0","0","1","48","22","20","6","0"
"Delanco Township","4,312","3","0","0","2","1","97","26","68","3","0"
"Delaware Township","4,573","0","0","0","0","0","23","12","11","0","0"
"Delran Township","17,012","15","0","1","7","7","256","47","200","9","2"
"Demarest","4,936","0","0","0","0","0","19","6","12","1","0"
"Denville Township","16,809","2","0","0","1","1","160","42","118","0","0"
"Deptford Township","30,800","104","2","3","43","56","1,570","277","1,255","38","1"
"Dover","18,347","47","0","1","24","22","331","82","236","13","0"
"Dumont","17,682","17","0","3","5","9","133","22","111","0","1"
"Dunellen","7,304","16","0","0","1","15","245","75","166","4","0"
"Eastampton Township","6,109","3","0","2","1","0","114","55","55","4","0"
"East Brunswick Township","48,009","25","0","0","11","14","859","124","716","19","5"
"East Greenwich Township","9,630","7","0","0","3","4","116","35","78","3","1"
"East Hanover Township","11,274","13","0","0","1","12","188","17","164","7","0"
"East Newark","2,444","7","0","0","4","3","27","2","18","7","0"
"East Orange","64,682","364","5","22","142","195","1,165","349","478","338","17"
"East Rutherford","9,016","8","1","0","3","4","169","24","122","23","2"
"East Windsor Township","27,389","30","0","3","7","20","273","54","205","14","5"
"Eatontown","12,785","32","0","5","8","19","489","71","412","6","0"
"Edgewater","11,647","9","0","0","5","4","193","26","157","10","0"
"Edgewater Park Township","8,943","22","0","0","15","7","155","29","116","10","0"
"Edison Township","101,007","122","0","9","59","54","1,481","341","1,029","111","11"
"Egg Harbor City","4,261","20","0","3","5","12","141","46","91","4","1"
"Egg Harbor Township","43,501","99","0","3","24","72","854","194","628","32","7"
"Elizabeth","126,281","1,007","14","37","535","421","4,351","987","2,197","1,167","6"
"Elk Township","4,250","12","0","0","2","10","136","51","80","5","1"
"Elmer","1,398","0","0","0","0","0","14","5","9","0","0"
"Elmwood Park","19,627","22","0","0","10","12","352","75","255","22","1"
"Elsinboro Township","1,038","1","0","0","0","1","14","6","8","0","1"
"Emerson","7,486","1","0","0","0","1","46","8","38","0","0"
"Englewood","27,460","81","0","2","29","50","439","144","269","26","0"
"Englewood Cliffs","5,340","0","0","0","0","0","73","15","49","9","0"
"Englishtown","1,857","1","0","0","0","1","18","2","16","0","0"
"Essex Fells","2,126","0","0","0","0","0","21","9","9","3","0"
"Evesham Township","45,849","30","0","2","8","20","684","114","561","9","4"
"Ewing Township","36,388","76","2","6","35","33","680","218","418","44","4"
"Fairfield Township, Essex County","7,515","10","0","1","2","7","246","38","177","31","0"
"Fair Haven","6,158","2","0","0","1","1","43","11","32","0","0"
"Fair Lawn","32,830","24","0","3","8","13","386","68","307","11","2"
"Fairview","13,994","24","0","0","13","11","195","69","121","5","2"
"Fanwood","7,396","2","0","0","1","1","85","17","67","1","0"
"Far Hills","928","0","0","0","0","0","9","0","9","0","0"
"Flemington","4,591","8","0","0","1","7","83","12","70","1","0"
"Florence Township","12,192","14","1","1","5","7","108","41","63","4","1"
"Florham Park","11,809","5","0","2","1","2","71","9","57","5","1"
"Fort Lee","35,754","30","1","0","11","18","275","57","203","15","0"
"Franklin","5,044","9","0","0","2","7","155","16","136","3","0"
"Franklin Lakes","10,712","4","0","0","1","3","90","23","63","4","0"
"Franklin Township, Gloucester County","16,952","27","0","2","5","20","365","120","224","21","1"
"Franklin Township, Hunterdon County","3,204","0","0","0","0","0","40","11","29","0","0"
"Franklin Township, Somerset County","62,885","72","1","2","47","22","1,150","354","706","90","5"
"Freehold","12,122","39","1","4","26","8","179","46","121","12","1"
"Freehold Township","36,397","36","0","8","13","15","854","87","748","19","1"
"Frenchtown","1,376","0","0","0","0","0","22","2","20","0","0"
"Galloway Township1","37,506","","0","5","17","","674","183","461","30","1"
"Garfield","30,838","65","0","5","26","34","641","123","476","42","1"
"Garwood","4,271","0","0","0","0","0","81","5","73","3","0"
"Gibbsboro","2,283","4","0","0","1","3","66","23","41","2","0"
"Glassboro","18,718","39","1","6","18","14","483","138","329","16","1"
"Glen Ridge","7,576","11","0","1","3","7","183","62","115","6","0"
"Glen Rock","11,734","6","0","0","2","4","88","12","75","1","0"
"Gloucester City","11,501","29","0","2","11","16","359","98","255","6","0"
"Gloucester Township","64,898","208","0","7","41","160","1,540","394","1,084","62","9"
"Green Brook Township","7,270","6","0","1","0","5","140","31","105","4","1"
"Greenwich Township, Gloucester County","4,937","3","0","2","1","0","138","36","99","3","1"
"Greenwich Township, Warren County","5,720","0","0","0","0","0","70","3","65","2","0"
"Guttenberg","11,355","36","1","0","11","24","128","43","78","7","0"
"Hackensack1","43,499","","0","4","34","","879","107","703","69","0"
"Haddonfield","11,639","6","0","1","4","1","236","72","159","5","4"
"Haddon Heights","7,505","8","0","2","4","2","136","40","95","1","1"
"Haddon Township","14,766","21","0","0","13","8","420","91","305","24","0"
"Haledon","8,372","15","0","0","10","5","202","59","118","25","0"
"Hamburg","3,277","1","0","0","1","0","36","14","22","0","0"
"Hamilton Township, Atlantic County","26,613","61","0","2","21","38","925","195","699","31","10"
"Hamilton Township, Mercer County","89,111","188","0","10","98","80","1,978","489","1,357","132","4"
"Hammonton","14,852","15","0","0","1","14","186","60","118","8","1"
"Hanover Township","13,857","9","0","1","3","5","175","40","129","6","0"
"Harding Township","3,881","3","0","1","0","2","38","15","19","4","1"
"Hardyston Township","8,212","4","0","0","1","3","169","24","143","2","0"
"Harrington Park","4,717","0","0","0","0","0","9","1","8","0","0"
