"Criminal Justice Information Services Division","Feedback |
Contact Us |
Data Quality Guidelines |
UCR Home"
"City","Population","Violentcrime","Murder andnonnegligentmanslaughter","Forciblerape","Robbery","Aggravatedassault","Propertycrime","Burglary","Larceny-theft","Motorvehicletheft","Arson"
"Lee's Summit","91,840","109","0","13","24","72","2,127","263","1,756","108","6"
"Leeton","577","0","0","0","0","0","6","0","5","1","0"
"Liberal","755","0","0","0","0","0","6","3","3","0","0"
"Liberty","29,613","57","0","9","7","41","589","113","400","76","9"
"Licking","3,126","4","0","0","0","4","97","7","87","3","0"
"Lincoln","1,196","0","0","0","0","0","18","6","11","1","0"
"Linn","1,466","4","0","0","0","4","25","9","15","1","0"
"Linn Creek","242","1","0","0","0","1","2","1","1","0","0"
"Lone Jack","1,055","0","0","0","0","0","22","4","17","1","0"
"Louisiana","3,382","0","0","0","0","0","14","1","13","0","0"
"Lowry City","632","0","0","0","0","0","2","2","0","0","0"
"Macon","5,490","22","0","0","0","22","222","50","162","10","0"
"Malden","4,285","8","0","0","1","7","75","27","44","4","0"
"Manchester","18,124","9","0","1","1","7","333","40","283","10","0"
"Mansfield","1,292","3","1","1","0","1","72","15","57","0","0"
"Maplewood","8,059","32","1","2","10","19","587","40","528","19","2"
"Marble Hill","1,479","5","0","1","0","4","46","9","37","0","0"
"Marceline","2,202","20","1","2","0","17","58","14","41","3","0"
"Marionville","2,230","4","0","1","1","2","167","22","128","17","1"
"Marshall","13,037","28","1","3","3","21","330","64","257","9","0"
"Marshfield","6,690","38","0","1","1","36","278","36","233","9","0"
"Marthasville","1,139","0","0","0","0","0","4","0","4","0","0"
"Martinsburg","305","0","0","0","0","0","0","0","0","0","0"
"Maryland Heights","27,518","58","0","5","11","42","592","74","489","29","1"
"Maryville","12,039","12","1","0","2","9","216","27","183","6","0"
"Matthews","623","1","0","0","0","1","22","6","14","2","0"
"Maysville","1,102","0","0","0","0","0","9","3","6","0","0"
"Memphis","1,820","0","0","0","0","0","28","7","21","0","0"
"Merriam Woods","1,802","0","0","0","0","0","0","0","0","0","0"
"Mexico","11,583","38","0","5","4","29","296","49","246","1","4"
"Milan","1,948","0","0","0","0","0","9","1","7","1","0"
"Miller","701","8","0","2","0","6","15","2","13","0","0"
"Miner","984","25","0","0","3","22","81","10","69","2","1"
"Moberly","13,966","26","0","1","7","18","584","85","476","23","5"
"Moline Acres","2,446","23","1","1","3","18","127","25","97","5","0"
"Monett","8,841","21","0","1","4","16","479","118","337","24","4"
"Monroe City","2,509","5","0","1","0","4","45","9","34","2","0"
"Montgomery City","2,848","8","0","0","0","8","55","15","38","2","0"
"Morehouse","967","0","0","0","0","0","8","2","4","2","1"
"Morley","697","0","0","0","0","0","0","0","0","0","0"
"Mosby","192","3","0","0","0","3","3","1","2","0","0"
"Moscow Mills","2,539","6","0","0","0","6","39","10","28","1","0"
"Mound City","1,139","3","0","0","0","3","22","5","17","0","0"
"Mountain View","2,741","19","0","2","0","17","127","20","106","1","0"
"Mount Vernon","4,586","24","0","1","2","21","211","23","180","8","0"
"Napoleon","221","0","0","0","0","0","6","3","1","2","0"
"Naylor","635","0","0","0","0","0","9","7","2","0","1"
"Neosho","11,916","33","0","6","2","25","515","95","397","23","3"
"Nevada","8,328","49","0","3","9","37","868","140","684","44","2"
"New Bloomfield","671","0","0","0","0","0","1","0","1","0","0"
"Newburg","470","0","0","0","0","0","1","0","1","0","1"
"New Florence","772","0","0","0","0","0","28","3","24","1","0"
"New Franklin","1,099","2","0","0","0","2","4","1","3","0","0"
"New Haven","2,101","6","0","0","1","5","37","5","31","1","0"
"New London","987","0","0","0","0","0","25","4","21","0","0"
"New Madrid","3,093","0","0","0","0","0","42","0","42","0","0"
"New Melle","481","1","0","0","0","1","9","1","8","0","0"
"Niangua","409","0","0","0","0","0","0","0","0","0","0"
"Nixa","19,339","23","0","5","1","17","357","64","287","6","0"
"Noel","1,825","8","0","0","0","8","31","4","27","0","0"
"Normandy","5,015","27","0","1","3","23","121","28","83","10","1"
"North Kansas City","4,279","13","0","0","6","7","333","31","263","39","0"
"Northmoor","332","1","0","0","0","1","17","1","11","5","0"
"Northwoods","4,233","28","0","0","7","21","147","54","78","15","0"
"Norwood","662","3","0","0","0","3","8","2","6","0","0"
"Oak Grove","7,834","8","0","2","2","4","223","26","188","9","1"
"Oakland","1,383","1","0","0","0","1","2","0","2","0","0"
"Odessa","5,283","9","1","0","2","6","134","25","101","8","0"
"O'Fallon","80,670","74","2","5","4","63","1,246","125","1,100","21","3"
"Old Monroe","269","0","0","0","0","0","0","0","0","0","2"
"Olivette","7,751","9","0","2","1","6","144","28","107","9","2"
"Oran","1,295","1","0","0","0","1","11","4","7","0","0"
"Oregon","843","0","0","0","0","0","4","3","1","0","0"
"Oronogo","2,968","0","0","0","0","0","22","2","20","0","0"
"Orrick","829","1","0","0","0","1","15","2","8","5","1"
"Osage Beach","4,330","32","0","2","2","28","295","28","259","8","0"
"Osceola","934","10","0","0","0","10","29","6","16","7","0"
"Overland","16,089","54","1","7","21","25","697","182","492","23","6"
"Owensville","2,672","4","0","0","0","4","48","2","45","1","0"
"Ozark","18,116","44","0","2","4","38","618","108","491","19","1"
"Pacific","7,041","24","0","1","2","21","177","36","127","14","0"
"Pagedale","3,308","27","2","3","6","16","139","52","76","11","3"
"Palmyra","3,594","5","0","0","0","5","79","11","66","2","0"
"Parkville","5,658","5","0","0","2","3","122","17","104","1","0"
"Parma","708","9","0","0","1","8","12","2","9","1","1"
"Pasadena Park","471","0","0","0","0","0","14","4","10","0","1"
"Peculiar","4,645","11","0","1","2","8","99","19","76","4","0"
"Perry","702","1","0","0","0","1","9","2","7","0","0"
"Perryville","8,272","16","0","1","2","13","193","36","153","4","2"
"Pevely","5,512","14","0","0","2","12","122","25","91","6","3"
"Piedmont","1,977","3","0","0","0","3","40","9","28","3","0"
"Pierce City","1,295","1","0","1","0","0","24","12","10","2","0"
"Pilot Grove","772","2","0","0","0","2","18","3","15","0","0"
"Pilot Knob","745","0","0","0","0","0","4","2","2","0","0"
