"Criminal Justice Information Services Division","Feedback |
Contact Us |
Data Quality Guidelines |
UCR Home"
"City","Population","Violentcrime","Murder andnonnegligentmanslaughter","Forciblerape","Robbery","Aggravatedassault","Propertycrime","Burglary","Larceny-theft","Motorvehicletheft","Arson"
"Alexandria","5,144","10","0","2","1","7","206","42","160","4","0"
"Anderson","56,132","270","1","54","75","140","2,860","641","2,012","207","35"
"Angola","8,605","4","0","0","2","2","491","40","449","2","1"
"Attica","3,250","4","1","0","0","3","40","12","27","1","1"
"Auburn","12,842","13","0","4","3","6","409","40","355","14","0"
"Avon","12,707","45","0","1","8","36","556","56","486","14","2"
"Bargersville","6,054","10","0","0","0","10","0","0","0","0","0"
"Batesville","6,528","17","0","1","2","14","140","31","104","5","1"
"Bedford","13,466","38","0","8","4","26","556","75","459","22","0"
"Beech Grove","14,364","32","0","8","19","5","585","119","417","49","1"
"Berne","4,010","1","0","1","0","0","60","12","44","4","1"
"Bloomington","81,636","243","3","18","42","180","3,244","622","2,471","151","25"
"Bluffton","9,960","2","0","1","0","1","416","63","344","9","0"
"Boonville","6,326","45","0","4","1","40","232","29","196","7","5"
"Brazil","8,098","15","0","1","1","13","253","45","190","18","0"
"Bremen","4,601","1","0","0","0","1","92","15","68","9","3"
"Brownsburg","21,729","23","0","1","4","18","327","46","269","12","0"
"Brownstown","2,995","7","0","1","1","5","177","23","151","3","0"
"Burns Harbor","1,169","1","0","0","0","1","33","2","29","2","0"
"Carmel","81,819","11","0","2","6","3","808","113","649","46","2"
"Cedar Lake","11,585","15","1","2","0","12","296","61","225","10","3"
"Charlestown","7,702","4","0","1","3","0","274","68","198","8","0"
"Chesterfield","2,550","7","0","0","0","7","78","6","69","3","0"
"Chesterton","13,204","14","0","1","2","11","214","40","159","15","3"
"Clarksville","22,057","120","1","6","21","92","1,597","188","1,352","57","1"
"Clinton","4,913","8","0","0","1","7","102","30","67","5","1"
"Columbia City","8,802","12","0","1","1","10","181","23","148","10","0"
"Columbus","44,817","83","1","12","22","48","2,210","262","1,768","180","5"
"Corydon","3,130","0","0","0","0","0","44","4","35","5","1"
"Crawfordsville","16,092","41","0","3","4","34","589","147","417","25","0"
"Crown Point","27,890","7","0","2","2","3","514","56","435","23","4"
"Culver","1,357","4","1","0","1","2","24","2","20","2","0"
"Cumberland","5,227","27","1","2","6","18","187","34","145","8","3"
"Danville","9,187","25","0","0","0","25","102","20","77","5","0"
"Decatur","9,431","7","0","0","2","5","66","14","49","3","0"
"Delphi","2,886","7","0","3","1","3","90","15","70","5","0"
"Dyer","16,427","7","2","0","3","2","291","24","249","18","0"
"East Chicago","29,764","220","3","9","88","120","1,754","560","1,025","169","2"
"Ellettsville","6,492","29","0","0","2","27","110","32","70","8","0"
"Elwood","8,613","28","0","0","9","19","284","74","197","13","6"
"Evansville","118,194","560","8","56","199","297","6,083","1,132","4,531","420","76"
"Fairmount","2,950","2","0","0","0","2","31","17","13","1","0"
"Fishers","79,375","14","0","1","9","4","821","101","693","27","2"
"Fort Wayne","256,625","931","22","93","447","369","9,515","2,025","7,073","417","57"
"Fowler","2,325","10","0","1","0","9","51","16","35","0","0"
"Frankfort","16,416","61","0","7","12","42","760","109","618","33","1"
"Franklin","24,115","60","0","0","13","47","1,062","126","920","16","1"
"Garrett","6,343","6","0","2","0","4","153","43","104","6","0"
"Gary","80,472","728","37","56","275","360","4,475","1,634","2,066","775","82"
"Gas City","5,959","1","0","0","0","1","165","16","149","0","0"
"Goshen","32,034","47","1","13","22","11","1,143","200","876","67","11"
"Greendale","4,539","7","0","0","0","7","112","13","97","2","0"
"Greenfield","20,819","19","1","0","10","8","398","60","318","20","0"
"Greensburg","11,617","33","0","0","1","32","115","8","105","2","3"
"Greenwood","51,746","191","1","3","19","168","1,809","207","1,543","59","3"
"Hagerstown","1,786","2","0","0","0","2","39","18","21","0","0"
"Hammond","81,010","665","6","18","192","449","3,448","936","2,143","369","29"
"Hartford City","6,155","9","0","0","3","6","199","40","155","4","0"
"Hebron","3,764","0","0","0","0","0","3","1","2","0","0"
"Highland","23,779","25","1","2","10","12","713","98","571","44","5"
"Hobart","29,122","51","0","6","21","24","1,447","110","1,253","84","7"
"Huntingburg","6,120","20","0","2","0","18","95","14","81","0","0"
"Huntington","17,486","31","0","10","4","17","467","65","388","14","3"
"Indianapolis","838,650","9,942","97","436","3,442","5,967","46,898","14,774","27,525","4,599","409"
"Jasper","15,193","6","0","0","0","6","160","27","122","11","0"
"Jeffersonville","45,640","436","2","2","36","396","1,946","410","1,394","142","2"
"Kendallville","9,896","10","0","2","2","6","398","51","336","11","1"
"Knox","3,689","2","0","0","0","2","80","8","70","2","0"
"Kokomo","45,636","177","4","15","61","97","1,857","462","1,294","101","1"
"Lafayette","68,160","407","1","36","69","301","3,293","713","2,382","198","11"
"Lake Station","12,599","26","1","5","8","12","549","101","406","42","14"
"La Porte","22,102","28","0","4","9","15","1,079","188","855","36","3"
"Lawrenceburg","5,064","5","0","0","3","2","135","8","123","4","0"
"Ligonier","4,421","2","0","0","0","2","28","5","22","1","0"
"Linton","5,386","0","0","0","0","0","191","5","183","3","0"
"Logansport","18,387","12","0","6","3","3","984","149","784","51","2"
"Lowell","9,298","10","0","0","0","10","148","20","125","3","1"
"Marion","29,931","83","3","9","50","21","1,329","257","983","89","10"
"Martinsville","11,960","17","1","3","3","10","997","131","802","64","2"
"Merrillville","35,325","106","4","6","39","57","1,390","143","1,125","122","2"
"Michigan City","31,551","120","3","11","56","50","1,725","325","1,339","61","17"
"Mishawaka","48,363","160","3","22","55","80","2,797","501","2,138","158","15"
"Monticello","5,406","26","1","1","2","22","152","20","123","9","0"
"Mooresville","9,432","14","0","1","1","12","357","43","292","22","1"
"Mount Vernon","6,660","8","0","1","3","4","417","105","289","23","2"
"Muncie","70,300","258","1","9","99","149","2,934","690","2,041","203","35"
"Munster","23,657","30","0","2","10","18","419","52","337","30","0"
"Nappanee","6,712","4","0","1","2","1","164","14","141","9","0"
"New Albany","36,685","138","4","23","38","73","2,168","367","1,632","169","5"
"New Castle","18,094","11","0","5","5","1","1,285","242","995","48","1"
"New Haven","14,968","32","0","4","8","20","446","80","336","30","6"
"New Whiteland","5,569","8","0","0","3","5","56","6","47","3","0"
"North Judson","1,766","16","0","1","0","15","73","9","62","2","1"
"North Liberty","1,901","4","0","0","0","4","22","3","18","1","0"
"North Manchester","6,087","2","0","2","0","0","141","15","126","0","0"
"Oakland City","2,437","1","0","1","0","0","39","7","29","3","0"
"Plainfield","28,164","55","0","7","8","40","774","99","629","46","2"
"Portage","37,213","69","2","4","8","55","1,023","165","812","46","5"
"Porter","4,910","9","0","2","0","7","80","15","52","13","1"
"Portland","6,260","15","0","0","0","15","254","32","207","15","0"
"Rushville","6,323","6","0","0","2","4","318","68","239","11","0"
"Russiaville","1,099","3","0","0","1","2","45","12","33","0","0"
"Scottsburg","6,715","37","0","3","3","31","330","49","271","10","0"
"Sellersburg","6,221","41","0","0","5","36","115","25","80","10","0"
"Seymour","18,340","79","0","4","6","69","1,190","143","976","71","3"
"Shelbyville","19,209","4","0","1","1","2","836","28","771","37","0"
"South Bend","101,398","622","18","55","316","233","4,827","1,744","2,798","285","34"
"Speedway","11,954","30","3","0","21","6","697","128","518","51","1"
"St. John","14,885","8","0","1","1","6","139","18","116","5","0"
"Tell City","7,302","6","0","2","0","4","166","33","125","8","4"
"Terre Haute","61,152","191","4","29","85","73","3,730","1,035","2,412","283","47"
"Tipton","5,075","0","0","0","0","0","202","48","152","2","0"
"Valparaiso","32,042","28","1","7","5","15","841","153","644","44","2"
"Walkerton","2,149","0","0","0","0","0","22","6","15","1","1"
"Warsaw1","13,599","","0","5","6","","584","64","493","27","4"
"Washington","11,648","47","0","2","2","43","593","164","409","20","1"
"Waterloo","2,262","8","0","0","0","8","72","12","52","8","1"
"Westfield","31,068","28","0","5","3","20","507","54","423","30","2"
"West Lafayette","30,015","78","0","8","11","59","487","80","379","28","0"
"West Terre Haute","2,251","9","0","1","0","8","127","34","83","10","0"
"Westville","5,869","11","0","2","0","9","38","7","26","5","1"
"Whitestown","2,920","10","0","0","1","9","84","13","68","3","0"
"Whiting","5,008","4","1","0","2","1","195","31","145","19","0"
"Winchester","4,938","4","0","0","0","4","247","39","197","11","1"
"Winona Lake","4,921","3","0","0","0","3","35","6","25","4","0"
"Zionsville","23,742","0","0","0","0","0","46","10","35","1","0"
