"Criminal Justice Information Services Division","Feedback |
Contact Us |
Data Quality Guidelines |
UCR Home"
"City","Population","Violentcrime","Murder andnonnegligentmanslaughter","Forciblerape","Robbery","Aggravatedassault","Propertycrime","Burglary","Larceny-theft","Motorvehicletheft","Arson"
"Ashland","2,479","2","0","0","0","2","7","0","6","1","0"
"Auburn","3,499","4","0","4","0","0","19","3","13","3","0"
"Aurora","4,484","7","0","1","0","6","46","21","24","1","0"
"Beatrice","12,388","37","0","9","2","26","452","104","342","6","1"
"Bellevue","51,678","55","1","20","13","21","1,142","155","890","97","8"
"Bennington","1,491","0","0","0","0","0","12","2","9","1","0"
"Blair","8,069","7","0","2","2","3","124","19","92","13","0"
"Broken Bow","3,571","2","0","1","0","1","61","8","49","4","0"
"Central City","2,912","0","0","0","0","0","60","5","52","3","0"
"Chadron","5,901","7","0","3","2","2","164","16","140","8","1"
"Columbus","22,537","20","0","7","2","11","475","68","389","18","1"
"Cozad","4,014","1","0","0","0","1","41","8","30","3","0"
"Crete","7,077","10","0","2","2","6","217","62","148","7","3"
"Emerson","845","0","0","0","0","0","5","1","4","0","0"
"Falls City","4,346","4","0","0","0","4","46","9","36","1","0"
"Fremont","26,641","29","0","10","1","18","693","104","555","34","6"
"Gering","8,578","3","0","0","0","3","138","23","109","6","0"
"Gordon","1,600","12","0","2","0","10","31","2","28","1","0"
"Gothenburg","3,608","6","0","3","0","3","70","5","61","4","1"
"Grand Island","49,583","162","0","40","21","101","2,305","367","1,859","79","17"
"Hastings","24,961","57","0","24","10","23","911","149","726","36","2"
"Holdrege","5,531","3","0","1","0","2","119","10","104","5","0"
"Imperial","2,110","2","0","1","0","1","11","0","11","0","0"
"Kearney","31,392","42","1","15","3","23","867","118","733","16","9"
"La Vista","16,242","10","0","5","3","2","262","36","192","34","0"
"Lexington","10,329","16","0","7","0","9","306","79","219","8","1"
"Lincoln","264,175","1,050","3","182","197","668","10,171","1,616","8,244","311","26"
"Lyons","851","3","0","0","0","3","7","2","5","0","0"
"Madison","2,458","1","0","0","0","1","18","5","13","0","0"
"McCook","7,735","8","0","3","1","4","236","38","186","12","3"
"Milford","2,099","1","0","1","0","0","30","8","22","0","0"
"Minden","2,985","2","0","1","0","1","108","21","85","2","0"
"Mitchell","1,717","1","0","1","0","0","26","13","12","1","0"
"Nebraska City","7,366","4","0","2","1","1","200","37","152","11","2"
"Norfolk","24,418","28","0","18","0","10","820","108","675","37","3"
"North Platte","24,806","65","0","19","7","39","1,118","121","953","44","9"
"Ogallala","4,732","5","0","1","2","2","113","10","100","3","0"
"Omaha","417,970","2,485","41","187","815","1,442","19,178","3,311","13,120","2,747","73"
"O'Neill","3,719","1","0","0","0","1","23","4","19","0","0"
"Papillion","19,466","8","0","2","1","5","444","36","388","20","4"
"Plainview","1,247","1","0","0","0","1","1","0","1","0","0"
"Plattsmouth","6,534","4","0","3","1","0","180","14","153","13","1"
"Ralston","6,077","7","0","0","3","4","216","35","141","40","0"
"Scottsbluff","15,174","19","0","4","3","12","576","77","480","19","2"
"Scribner","865","0","0","0","0","0","0","0","0","0","0"
"Seward","6,995","6","0","2","0","4","94","10","79","5","0"
"Sidney","6,789","9","2","0","0","7","100","16","81","3","0"
"South Sioux City","13,386","21","0","3","5","13","369","50","299","20","0"
"Superior","1,961","3","0","0","0","3","11","6","5","0","0"
"Valentine","2,779","13","0","2","0","11","25","2","17","6","0"
"Valley","1,915","4","0","1","1","2","66","4","57","5","0"
"Wahoo","4,560","1","0","1","0","0","59","9","48","2","0"
"Wilber","1,888","0","0","0","0","0","16","2","13","1","0"
"Wymore","1,449","0","0","0","0","0","22","2","20","0","0"
"York","7,857","4","0","0","3","1","208","27","176","5","1"
