"Criminal Justice Information Services Division","Feedback |
Contact Us |
Data Quality Guidelines |
UCR Home"
"City","Population","Violentcrime","Murder andnonnegligentmanslaughter","Forciblerape","Robbery","Aggravatedassault","Propertycrime","Burglary","Larceny-theft","Motorvehicletheft","Arson1"
"Abington","16,215","41","0","1","6","34","358","97","244","17","1"
"Acton","22,349","23","0","4","1","18","241","37","202","2","0"
"Acushnet","10,408","13","0","0","1","12","139","72","57","10","2"
"Adams","8,508","41","0","11","4","26","189","49","135","5","3"
"Agawam","28,708","34","0","5","5","24","272","108","140","24","0"
"Amesbury","16,557","44","0","6","5","33","256","48","192","16","1"
"Amherst","38,112","79","0","26","4","49","343","92","242","9","2"
"Andover","33,753","23","0","1","2","20","290","50","226","14","0"
"Arlington","43,675","51","0","3","9","39","515","100","404","11","7"
"Ashburnham","6,155","10","0","0","1","9","59","20","36","3","1"
"Ashby","3,134","2","0","0","0","2","32","23","8","1","0"
"Ashfield","1,757","1","0","1","0","0","10","2","8","0","0"
"Ashland","16,916","14","0","3","3","8","143","56","74","13","1"
"Athol","11,727","46","0","8","8","30","255","88","162","5","5"
"Attleboro","44,033","142","0","19","23","100","1,062","245","753","64","6"
"Auburn","16,389","48","0","3","3","42","587","74","493","20","4"
"Avon","4,427","9","0","1","0","8","155","29","124","2",""
"Ayer","7,568","28","0","3","4","21","169","76","89","4","2"
"Barnstable","45,570","283","1","22","29","231","1,269","378","847","44","10"
"Barre","5,464","13","0","0","0","13","80","24","51","5","0"
"Bedford","13,575","7","0","1","0","6","76","19","56","1","0"
"Belchertown","14,751","19","0","1","1","17","156","50","97","9","1"
"Belmont","25,209","19","0","3","4","12","291","114","168","9","1"
"Berkley","6,475","7","0","2","0","5","75","36","36","3","0"
"Berlin","2,903","1","0","0","0","1","43","1","41","1","0"
"Bernardston","2,154","4","0","0","0","4","28","13","15","0","0"
"Beverly","40,150","83","0","8","13","62","630","116","503","11","3"
"Billerica","41,016","56","1","10","7","38","468","89","356","23","4"
"Blackstone","9,138","15","0","0","2","13","124","12","102","10","2"
"Blandford","1,245","0","0","0","0","0","14","10","4","0",""
"Bolton","4,959","10","0","1","0","9","47","19","25","3","0"
"Boston","630,648","5,266","57","249","1,910","3,050","18,349","3,325","13,400","1,624",""
"Bourne","19,921","76","0","8","8","60","542","267","249","26","5"
"Boxborough","5,094","1","0","0","0","1","48","4","44","0","1"
"Boxford","8,099","0","0","0","0","0","37","7","26","4","0"
"Braintree","36,310","30","0","2","15","13","700","133","530","37","2"
"Brewster","9,902","15","0","0","2","13","168","47","117","4","1"
"Brimfield","3,643","6","0","1","0","5","32","6","26","0","0"
"Brockton","95,156","1,088","6","48","225","809","3,071","815","2,046","210","33"
"Brookline","59,658","82","0","4","31","47","803","148","637","18","0"
"Burlington","24,975","39","1","5","7","26","631","58","557","16","0"
"Cambridge","106,981","431","1","20","135","275","3,091","502","2,482","107","8"
"Canton","21,903","35","0","1","5","29","259","50","185","24","1"
"Carver","11,676","27","0","2","2","23","292","85","196","11","2"
"Charlton","13,142","19","0","2","4","13","172","47","117","8","2"
"Chatham","6,176","18","0","2","0","16","169","32","134","3","1"
"Chelmsford","34,460","25","0","0","5","20","547","69","463","15","0"
"Chelsea","35,966","666","2","41","253","370","1,377","288","910","179","5"
"Cheshire","3,245","1","0","0","0","1","11","5","5","1",""
"Chesterfield","1,230","0","0","0","0","0","7","2","4","1","0"
"Chicopee","55,825","258","0","27","72","159","1,679","634","925","120","7"
"Clinton","13,774","9","0","0","1","8","60","9","42","9","0"
"Concord","17,995","13","0","2","1","10","170","20","149","1","0"
"Dalton","6,774","21","0","0","3","18","66","27","34","5","2"
"Danvers","26,934","58","0","3","6","49","753","57","673","23","2"
"Dartmouth","34,368","73","0","9","11","53","1,011","193","802","16","2"
"Dedham","25,116","19","0","0","8","11","623","60","536","27","0"
"Deerfield","5,186","8","0","0","0","8","84","37","44","3","0"
"Dennis","14,325","49","0","0","6","43","527","256","267","4","2"
"Dighton","7,157","10","0","0","0","10","49","16","27","6","0"
"Douglas","8,576","11","0","4","0","7","50","25","23","2","1"
"Dover","5,677","3","0","3","0","0","45","10","33","2","0"
"Dracut","30,032","14","0","2","8","4","311","77","212","22","0"
"Dudley","11,528","39","0","3","1","35","73","39","33","1","1"
"Duxbury","15,276","3","0","0","0","3","95","45","47","3","0"
"East Bridgewater","13,989","24","0","1","2","21","217","53","158","6","3"
"East Brookfield","2,209","3","0","0","0","3","37","14","22","1","0"
"Eastham","4,997","8","0","1","0","7","126","24","98","4","0"
"Easthampton","16,166","35","1","7","1","26","200","52","138","10","0"
"East Longmeadow","15,871","25","0","1","6","18","359","79","274","6","2"
"Easton","23,342","31","0","5","6","20","259","81","162","16","0"
"Egremont","1,229","3","0","0","0","3","18","4","13","1",""
"Erving","1,822","11","0","0","0","11","37","7","29","1","0"
"Essex","3,562","0","0","0","0","0","27","4","22","1",""
"Everett","42,476","170","2","11","66","91","986","249","602","135","2"
"Fairhaven","16,033","50","1","2","11","36","421","83","323","15","0"
"Fall River","89,753","954","2","52","262","638","2,706","774","1,659","273","27"
"Falmouth","31,794","129","0","11","16","102","1,064","559","472","33","3"
"Fitchburg","40,809","319","1","21","47","250","1,086","307","734","45","6"
"Framingham2","69,605","154","0","7","21","126","1,238","254","884","100","1"
"Franklin","32,134","11","0","0","9","2","135","43","90","2","0"
"Freetown","8,960","12","0","0","2","10","200","75","111","14","1"
"Gardner","20,474","88","0","7","8","73","523","142","366","15","1"
"Gill","1,518","0","0","0","0","0","19","10","9","0","0"
"Gloucester","29,272","27","0","4","0","23","416","40","372","4","0"
"Goshen","1,062","0","0","0","0","0","4","3","1","0","0"
"Grafton","17,986","22","0","1","1","20","116","40","69","7","2"
"Granby","6,282","7","0","1","0","6","91","23","62","6","1"
"Granville","1,581","0","0","0","0","0","13","4","9","0",""
"Greenfield","17,667","115","1","8","22","84","574","230","330","14","4"
"Groton","10,851","7","0","0","1","6","104","46","54","4","0"
"Groveland","6,567","2","0","0","0","2","45","2","40","3","0"
"Hadley","5,288","14","0","0","4","10","238","26","209","3","0"
"Halifax","7,627","19","0","2","2","15","75","22","46","7","1"
"Hamilton","7,896","5","0","0","1","4","55","11","40","4","0"
"Hampden","5,188","5","0","0","0","5","36","14","22","0","0"
"Hanover","14,078","3","0","0","1","2","268","36","230","2","0"
"Hanson","10,357","29","0","3","1","25","112","33","73","6","0"
"Hardwick","3,027","11","0","0","0","11","55","8","43","4","0"
"Harvard","6,595","3","0","1","0","2","50","32","18","0","0"
"Harwich","12,345","28","0","4","0","24","249","119","126","4","1"
"Haverhill","61,897","418","2","12","52","352","1,439","393","920","126","8"
"Hingham","22,475","17","0","0","3","14","362","89","261","12","1"
"Holbrook","10,963","42","0","0","20","22","226","80","144","2",""
"Holden","17,562","8","0","3","1","4","98","20","75","3","1"
"Holliston","13,811","8","0","0","0","8","106","23","78","5","0"
"Holyoke","40,260","382","0","33","87","262","2,509","444","1,955","110","16"
"Hopedale","5,985","17","0","0","0","17","49","10","35","4","2"
"Hopkinton","15,214","2","0","0","1","1","94","0","92","2","0"
"Hubbardston","4,436","11","0","3","0","8","53","20","31","2","0"
"Hudson","19,435","8","0","0","0","8","235","19","205","11","0"
"Hull","10,441","34","0","2","0","32","109","35","68","6","0"
"Ipswich","13,397","5","0","2","1","2","107","27","77","3","0"
"Kingston","12,809","17","0","2","4","11","260","57","195","8","3"
"Lakeville","10,754","12","0","1","1","10","221","70","145","6","1"
"Lancaster","8,148","9","0","0","1","8","82","34","46","2","1"
"Lawrence","77,661","785","2","25","223","535","1,965","536","743","686",""
"Lee","5,960","15","0","4","1","10","129","39","89","1","1"
"Leicester","11,106","18","0","4","1","13","171","42","119","10","1"
"Lenox","5,039","5","0","0","0","5","122","31","78","13","1"
"Leominster","41,262","271","0","13","45","213","1,316","267","1,000","49","8"
"Lexington","32,000","13","0","0","0","13","226","36","190","0","0"
"Lincoln","6,487","8","0","0","0","8","45","17","28","0","0"
"Littleton","9,097","11","0","0","1","10","113","35","73","5","1"
"Longmeadow","15,936","11","0","1","6","4","194","26","163","5","1"
"Lowell","108,539","585","0","37","174","374","3,125","849","1,981","295","27"
"Ludlow","21,304","28","0","2","12","14","361","115","233","13","3"
"Lunenburg","10,212","27","0","1","1","25","227","51","167","9","0"
"Lynn","91,846","754","2","48","170","534","2,589","698","1,614","277","8"
"Lynnfield","11,791","7","0","0","1","6","106","30","70","6","1"
"Malden","60,605","280","1","19","75","185","1,203","281","794","128","7"
"Manchester-by-the-Sea","5,222","4","0","0","0","4","26","2","24","0","0"
"Marblehead","20,142","27","0","2","2","23","222","43","171","8","1"
"Marion","4,976","6","0","1","0","5","69","21","46","2","0"
"Marlborough","39,241","117","0","12","6","99","698","112","547","39","4"
"Marshfield","25,496","38","0","4","1","33","294","56","224","14","0"
"Mashpee","14,123","47","0","4","7","36","293","60","226","7","3"
"Mattapoisett","6,133","7","0","1","1","5","104","32","70","2","0"
"Maynard","10,303","24","0","3","1","20","139","13","119","7","0"
"Medfield","12,216","16","0","2","1","13","69","13","56","0","0"
"Medway","12,956","12","2","1","0","9","118","23","94","1","0"
"Melrose","27,506","38","0","1","6","31","313","82","216","15","5"
"Mendon","5,913","5","0","2","0","3","44","14","26","4","1"
"Merrimac","6,446","7","0","1","0","6","58","19","37","2","0"
"Methuen","48,051","78","0","1","14","63","870","142","658","70","1"
"Middleboro","23,448","73","0","1","7","65","515","140","353","22","4"
"Middleton","9,130","14","0","0","0","14","82","3","77","2","1"
"Milford","28,346","79","1","8","14","56","525","93","412","20","0"
"Millbury","13,425","40","0","6","2","32","298","55","233","10","1"
"Millville","3,228","1","0","0","0","1","42","15","26","1","0"
"Milton2","27,424","28","0","0","5","23","278","90","181","7",""
"Monson","8,641","20","0","3","0","17","145","69","69","7","2"
"Montague","8,540","38","0","7","1","30","214","81","127","6","2"
"Monterey","965","4","0","0","0","4","3","2","1","0","0"
"Nahant","3,467","6","0","0","0","6","34","9","25","0","1"
"Nantucket","10,232","15","0","2","1","12","327","37","279","11","0"
"Natick","33,646","61","0","4","7","50","792","83","683","26","2"
"Needham","29,342","2","0","0","0","2","276","48","220","8","0"
"New Bedford","96,031","1,030","2","54","272","702","3,180","929","1,950","301","29"
"Newburyport","17,708","21","0","1","2","18","235","35","188","12","1"
"Newton","86,710","76","0","5","17","54","894","185","693","16","2"
"Norfolk","11,390","1","0","0","1","0","56","19","34","3","1"
"North Adams","13,753","97","0","5","6","86","595","187","390","18","2"
"Northampton","28,755","115","0","8","16","91","858","137","696","25","5"
"North Attleboro","29,001","0","0","0","0","0","438","26","407","5","0"
"Northborough","14,329","16","1","0","0","15","180","36","142","2","0"
"Northbridge","15,901","32","0","5","2","25","446","112","316","18","2"
"North Brookfield","4,737","16","0","0","0","16","46","28","14","4","0"
"Northfield","3,069","1","0","0","0","1","42","13","28","1","0"
"North Reading","15,182","15","0","1","5","9","148","40","101","7","0"
"Norton","19,222","9","0","1","1","7","129","70","55","4","0"
"Norwell","10,656","9","0","0","2","7","100","27","69","4","0"
"Norwood","29,057","28","0","5","7","16","509","82","392","35","3"
