"Criminal Justice Information Services Division","Feedback |
Contact Us |
Data Quality Guidelines |
UCR Home"
"City","Population","Violentcrime","Murder andnonnegligentmanslaughter","Forciblerape","Robbery","Aggravatedassault","Propertycrime","Burglary","Larceny-theft","Motorvehicletheft","Arson"
"Alamogordo","31,377","90","0","4","8","78","816","154","630","32","8"
"Albuquerque","553,684","4,151","41","278","1,092","2,740","29,718","6,677","20,298","2,743","86"
"Angel Fire","1,206","4","0","1","0","3","27","11","15","1","0"
"Artesia","11,389","121","3","3","5","110","580","257","293","30","0"
"Aztec","6,678","24","0","5","2","17","198","43","144","11","3"
"Bayard","2,321","4","0","0","0","4","48","10","36","2","0"
"Capitan","1,487","1","0","0","0","1","12","6","6","0","0"
"Carlsbad","26,338","141","4","18","12","107","1,247","215","960","72","3"
"Carrizozo","996","0","0","0","0","0","20","10","10","0","0"
"Cimarron","1,014","4","0","1","0","3","14","5","9","0","0"
"Clayton1","2,916","16","0","1","2","13","","","28","10","0"
"Corrales","8,515","5","0","0","0","5","54","17","36","1","1"
"Deming","14,987","85","0","9","4","72","648","184","449","15","4"
"Dexter","1,272","7","0","1","2","4","8","2","4","2","0"
"Edgewood","3,778","8","0","1","3","4","74","23","44","7","0"
"Espanola","10,329","270","0","8","51","211","869","356","482","31","1"
"Eunice","2,959","9","0","0","0","9","73","35","36","2","1"
"Farmington","45,328","481","4","81","39","357","1,866","332","1,430","104","12"
"Gallup","22,365","419","7","36","57","319","1,945","380","1,466","99","12"
"Grants1","9,347","","1","7","5","","290","159","98","33","1"
"Hobbs","34,543","231","3","20","22","186","1,548","389","1,045","114","3"
"Jal","2,073","15","0","0","1","14","30","19","10","1","1"
"Las Cruces","99,824","394","5","56","70","263","4,419","991","3,214","214","9"
"Las Vegas","13,678","125","0","5","6","114","399","121","257","21","6"
"Logan","1,043","1","0","0","0","1","21","10","11","0","0"
"Lordsburg","2,782","16","0","0","1","15","12","1","11","0","2"
"Los Alamos1","18,251","59","0","10","0","49","","32","","4","3"
"Lovington","11,146","45","0","5","4","36","225","98","107","20","0"
"Magdalena","940","12","0","1","0","11","35","17","16","2","0"
"Milan","3,284","12","0","1","1","10","78","15","55","8","0"
"Questa","1,772","2","0","0","1","1","16","5","11","0","0"
"Raton","6,840","9","0","1","3","5","281","144","124","13","4"
"Red River","480","3","0","0","0","3","24","8","15","1","0"
"Rio Rancho","89,462","202","2","23","21","156","1,904","364","1,385","155","14"
"Roswell","48,623","306","8","28","42","228","2,615","552","1,988","75","14"
"Ruidoso Downs","2,791","23","0","0","1","22","99","14","81","4","0"
"Santa Clara","1,682","3","0","0","0","3","21","11","8","2","0"
"Santa Fe","68,751","331","2","15","109","205","3,897","1,907","1,816","174","25"
"Santa Rosa","2,815","27","0","0","5","22","71","26","43","2","1"
"Silver City","10,285","86","0","16","14","56","667","168","469","30","3"
"Socorro","9,069","78","0","1","2","75","387","93","281","13","0"
"Sunland Park","14,430","6","1","1","2","2","195","58","115","22","2"
"Taos","5,722","56","2","6","6","42","460","150","306","4","1"
"Taos Ski Valley","69","0","0","0","0","0","10","5","5","0","0"
"Texico","1,162","3","0","0","0","3","4","1","3","0","0"
"Truth or Consequences","6,461","38","1","3","1","33","227","61","151","15","0"
"Tularosa","2,935","9","0","0","0","9","63","21","42","0","0"
