"Criminal Justice Information Services Division","Feedback |
Contact Us |
"Miami Beach","91,066","941","5","42","407","487","9,028","1,048","7,536","444","3"
"Miami Gardens","111,177","931","25","16","369","521","4,784","1,290","3,081","413","28"
"Miami Lakes","30,467","54","1","2","15","36","733","90","585","58","0"
"Miami Shores","10,866","49","1","2","25","21","557","131","401","25","1"
"Miami Springs","14,322","38","0","0","11","27","433","98","305","30","0"
"Milton","9,107","25","0","0","4","21","332","79","242","11","1"
"Minneola","9,661","14","0","2","3","9","166","48","112","6","0"
"Miramar","125,998","537","2","31","163","341","2,984","862","1,901","221","11"
"Monticello","2,521","16","0","0","2","14","36","27","6","3","0"
"Mount Dora","12,705","67","0","4","9","54","441","88","336","17","4"
"Naples","20,211","32","0","1","5","26","537","96","431","10","1"
"Neptune Beach","7,187","11","0","0","2","9","225","31","190","4","0"
"New Port Richey","15,165","118","0","4","33","81","637","232","385","20","3"
"New Smyrna Beach","22,788","110","0","1","22","87","1,042","253","757","32","3"
"Niceville","13,118","14","0","2","2","10","198","20","172","6","1"
"North Bay Village","7,405","25","1","2","6","16","198","29","149","20","0"
"North Lauderdale","42,352","192","3","14","67","108","1,187","396","720","71","3"
"North Miami","60,964","521","3","21","214","283","2,973","784","1,890","299","7"
"North Miami Beach","43,084","279","2","27","130","120","1,988","702","1,163","123","2"
"North Palm Beach","12,319","19","0","2","13","4","239","78","150","11","1"
"North Port","58,568","130","2","20","12","96","1,074","278","770","26","11"
"North Redington Beach","1,437","4","0","0","0","4","28","5","20","3","0"
"Oakland","2,625","13","0","0","3","10","69","23","44","2","0"
"Oakland Park","42,701","335","0","16","135","184","2,259","699","1,442","118","6"
"Ocala","57,288","375","6","42","92","235","3,097","606","2,431","60","7"
"Ocean Ridge","1,831","2","0","0","0","2","72","25","46","1","1"
"Ocoee","36,816","140","1","10","34","95","1,508","315","1,074","119","4"
"Okeechobee","5,718","14","0","1","7","6","304","32","259","13","0"
"Oldsmar","13,804","37","2","5","6","24","428","63","351","14","0"
"Opa Locka","15,792","439","4","9","108","318","1,267","372","746","149","2"
"Orange City","10,870","44","0","0","11","33","891","88","779","24","0"
"Orange Park","8,592","42","2","11","8","21","268","63","199","6","2"
"Orlando","246,513","2,508","24","103","603","1,778","16,304","3,778","11,222","1,304","36"
"Ormond Beach","38,674","122","2","9","15","96","1,301","199","1,045","57","0"
"Oviedo","33,985","76","0","4","8","64","525","104","397","24","4"
"Pahokee","5,790","58","0","3","9","46","129","43","82","4","2"
"Palatka","10,657","130","0","9","22","99","687","143","530","14","3"
"Palm Bay","104,635","553","3","19","78","453","2,457","719","1,601","137","17"
"Palm Beach","8,560","4","0","0","1","3","189","29","152","8","0"
"Palm Beach Gardens","49,679","75","0","11","30","34","1,584","242","1,291","51","3"
"Palm Beach Shores","1,171","0","0","0","0","0","36","9","26","1","0"
"Palmetto","12,948","135","4","9","21","101","431","137","272","22","2"
"Palmetto Bay","24,291","54","2","2","16","34","912","212","666","34","2"
"Palm Springs","19,457","131","2","10","35","84","1,173","320","775","78","6"
"Panama City","37,187","285","3","9","75","198","2,307","434","1,743","130","11"
"Panama City Beach","12,257","102","0","10","25","67","1,292","200","1,090","2","1"
"Parker","4,402","22","0","0","3","19","123","47","69","7","2"
"Parkland","24,737","20","0","1","4","15","235","52","171","12","0"
"Pembroke Park","6,299","48","0","2","20","26","487","117","318","52","0"
"Pembroke Pines","159,744","238","2","14","83","139","4,238","846","3,175","217","8"
"Pensacola","52,909","473","7","30","89","347","3,032","711","2,201","120","9"
"Perry","7,126","99","2","7","5","85","174","63","102","9","2"
"Pinellas Park","49,821","228","5","13","48","162","2,745","471","2,148","126","14"
"Plantation","87,705","278","4","11","127","136","3,443","702","2,552","189","12"
"Plant City","36,306","141","1","12","34","94","1,414","289","1,043","82","4"
"Pompano Beach","103,003","1,060","5","37","419","599","5,562","1,283","3,876","403","16"
"Ponce Inlet","3,075","0","0","0","0","0","60","8","49","3","0"
"Port Orange","57,300","62","2","1","12","47","1,429","301","1,064","64","2"
"Port Richey","2,718","23","0","0","8","15","239","45","185","9","0"
"Port St. Joe","3,487","18","0","1","2","15","41","15","25","1","2"
"Port St. Lucie","168,416","395","4","47","55","289","3,031","816","2,124","91","6"
"Punta Gorda","16,925","11","0","0","4","7","278","49","223","6","1"
"Quincy","8,041","65","1","2","12","50","487","166","312","9","2"
"Redington Beaches","1,447","6","0","1","0","5","33","8","24","1","0"
"Riviera Beach","33,309","440","11","9","86","334","1,624","520","983","121","5"
"Rockledge","25,275","57","1","10","5","41","630","149","466","15","4"
"Royal Palm Beach","35,004","118","1","9","30","78","968","181","761","26","1"
"Safety Harbor","17,132","41","0","7","6","28","315","72","233","10","1"
"Sanford","54,662","323","3","21","166","133","2,964","822","1,986","156","1"
"Sanibel","6,692","3","0","0","0","3","111","29","76","6","0"
"Sarasota","53,055","425","4","25","136","260","2,897","705","2,093","99","6"
"Satellite Beach","10,251","44","0","2","1","41","172","44","126","2","0"
"Sea Ranch Lakes","691","0","0","0","0","0","13","0","12","1","0"
"Sebastian","22,368","48","0","1","5","42","606","130","461","15","0"
"Sebring","10,617","51","0","4","22","25","461","136","318","7","2"
"Seminole","17,485","46","0","2","10","34","531","69","444","18","2"
"Sewall's Point","2,040","0","0","0","0","0","28","13","15","0","0"
"Shalimar","738","1","0","0","0","1","13","2","9","2","0"
"Sneads","1,855","6","0","1","0","5","23","4","19","0","1"
"South Bay","4,978","27","0","2","3","22","86","28","54","4","1"
"South Daytona","12,425","41","0","1","9","31","522","140","345","37","3"
"South Miami","12,095","90","0","2","39","49","841","136","680","25","0"
"South Palm Beach","1,201","1","0","0","0","1","9","2","7","0","0"
"South Pasadena","5,036","16","0","0","4","12","153","8","142","3","0"
"Southwest Ranches","7,582","8","0","0","0","8","174","46","112","16","0"
"Springfield","9,076","55","2","7","10","36","355","107","227","21","0"
"Starke","5,463","41","0","1","4","36","213","16","184","13","0"
"St. Augustine","13,518","89","1","7","12","69","880","116","739","25","1"
"St. Augustine Beach","6,453","14","0","0","3","11","189","47","136","6","0"
"St. Cloud","36,656","143","1","8","23","111","981","239","720","22","1"
"St. Pete Beach","9,483","38","0","6","7","25","343","57","277","9","0"
"St. Petersburg","248,340","2,239","15","94","585","1,545","12,451","2,933","8,642","876","69"
"Stuart","15,932","55","0","5","10","40","623","79","521","23","1"
"Sunny Isles Beach","21,618","26","0","3","5","18","473","46","405","22","0"
"Sunrise","87,168","230","1","19","94","116","3,229","799","2,287","143","5"
"Surfside","5,959","15","0","1","2","12","152","23","120","9","0"
"Sweetwater","20,703","54","0","2","13","39","1,010","83","846","81","1"
"Tallahassee","185,461","1,582","12","115","525","930","8,617","2,630","5,463","524","9"
"Tamarac","62,382","191","5","13","74","99","1,572","611","863","98","2"
"Tampa","350,758","2,162","23","43","573","1,523","9,947","2,476","6,864","607","84"
"Tarpon Springs","23,828","141","3","6","33","99","592","98","475","19","2"
"Tavares","14,326","54","1","0","3","50","282","81","184","17","0"
"Temple Terrace","25,659","93","1","12","27","53","653","172","444","37","1"
"Titusville","44,374","294","4","26","77","187","1,765","519","1,001","245","10"
"Treasure Island","6,803","12","0","1","3","8","275","29","235","11","0"
"Trenton","2,032","5","0","0","1","4","39","15","21","3","0"
"Umatilla","3,551","6","0","0","1","5","85","5","77","3","0"
"Valparaiso","5,164","7","0","0","1","6","49","11","35","3","0"
"Venice","21,182","40","0","3","6","31","418","99","308","11","5"
"Vero Beach","15,527","56","0","1","17","38","586","132","440","14","0"
"Village of Pinecrest","18,912","26","0","3","11","12","741","133","586","22","2"
"Virginia Gardens","2,464","0","0","0","0","0","24","2","20","2","0"
"Waldo","1,037","11","0","0","0","11","50","26","22","2","0"
"Wauchula","5,122","11","0","1","2","8","161","62","94","5","0"
"Welaka","708","0","0","0","0","0","6","3","2","1","0"
"Wellington","57,943","144","0","10","28","106","1,445","234","1,104","107","4"
"West Melbourne","18,613","60","1","1","11","47","556","78","454","24","1"
"West Miami","6,188","17","0","0","2","15","147","42","99","6","0"
"Weston","67,452","62","2","5","14","41","661","148","493","20","5"
"West Palm Beach","102,422","821","17","31","334","439","5,404","1,289","3,801","314","21"
"West Park","14,614","132","0","2","35","95","564","233","273","58","0"
"White Springs","779","5","0","0","2","3","11","5","6","0","0"
"Wildwood","7,139","26","0","1","4","21","124","47","69","8","1"
"Williston","2,763","14","0","0","2","12","108","17","84","7","1"
"Wilton Manors","12,005","77","0","3","32","42","596","136","433","27","2"
"Windermere","2,548","2","0","0","0","2","36","0","36","0","0"
"Winter Garden","35,768","196","0","11","30","155","1,275","233","992","50","3"
"Winter Haven","34,759","245","5","8","59","173","1,812","489","1,267","56","2"
"Winter Park","28,785","83","0","1","26","56","1,167","384","743","40","1"
"Winter Springs","33,925","47","3","0","7","37","348","89","245","14","2"
"Zephyrhills","13,519","52","0","1","15","36","1,035","225","790","20","0"
