"Criminal Justice Information Services Division","Feedback |
Contact Us |
Data Quality Guidelines |
UCR Home"
"City","Population","Violentcrime","Murder andnonnegligentmanslaughter","Forciblerape","Robbery","Aggravatedassault","Propertycrime","Burglary","Larceny-theft","Motorvehicletheft","Arson"
"Villa Hills","7,540","0","0","0","0","0","42","4","33","5","0"
"Vine Grove","4,616","5","0","1","2","2","65","12","51","2","0"
"Warsaw","1,623","1","0","0","0","1","20","11","6","3","0"
"West Liberty","3,444","1","0","0","0","1","24","4","16","4","0"
"West Point","813","0","0","0","0","0","28","8","20","0","0"
"Wheelwright","775","0","0","0","0","0","0","0","0","0","0"
"Whitesburg","2,135","0","0","0","0","0","1","1","0","0","0"
"Wilder","3,064","4","0","1","1","2","77","12","61","4","0"
"Williamsburg","5,281","5","0","0","0","5","124","41","78","5","2"
"Williamstown","3,957","2","0","0","0","2","88","26","60","2","0"
"Wilmore","3,720","1","0","0","0","1","111","33","76","2","0"
"Winchester1","18,374","53","4","8","15","26","973","168","769","36","5"
"Worthington","1,612","0","0","0","0","0","9","4","4","1","0"
