"Criminal Justice Information Services Division","Feedback |
Contact Us |
Data Quality Guidelines |
UCR Home"
"City","Population","Violentcrime","Murder andnonnegligentmanslaughter","Forciblerape","Robbery","Aggravatedassault","Propertycrime","Burglary","Larceny-theft","Motorvehicletheft","Arson1"
"Alliance","8,005","16","0","0","1","15","154","31","114","9","0"
"Ashland","2,728","3","0","0","1","2","8","1","7","0","1"
"Auburn","3,237","0","0","0","0","0","43","0","41","2","0"
"Aurora","4,240","1","0","1","0","0","33","14","13","6","0"
"Bayard","1,095","3","0","0","0","3","8","3","5","0","0"
"Beatrice","12,706","36","0","8","1","27","484","116","357","11","2"
"Bellevue","52,330","69","1","19","16","33","1,345","169","1,054","122","7"
"Bennington","1,029","0","0","0","0","0","11","0","11","0","0"
"Blair","7,805","9","0","7","0","2","125","19","101","5","4"
"Bridgeport","1,431","0","0","0","0","0","27","5","22","0","0"
"Broken Bow","3,140","9","0","2","0","7","64","14","48","2","0"
"Central City","2,827","1","0","0","0","1","51","1","49","1","1"
"Chadron","5,480","14","0","3","0","11","161","11","140","10","2"
"Columbus","22,246","27","0","6","5","16","460","60","380","20","0"
"Cozad","4,355","5","0","2","2","1","44","12","28","4","1"
"Crete","6,380","8","0","2","1","5","161","30","127","4","1"
"Falls City","3,910","3","0","0","0","3","68","20","45","3","0"
"Fremont","25,262","49","0","13","5","31","801","113","662","26","6"
"Gering","7,825","8","0","0","0","8","198","50","141","7","2"
"Gothenburg","3,753","5","1","2","1","1","66","11","54","1","0"
"Grand Island","47,736","168","2","31","22","113","2,297","373","1,829","95","12"
"Hastings","25,705","33","0","15","2","16","746","84","631","31","4"
"Holdrege","5,128","4","0","1","0","3","112","18","93","1","1"
"Imperial","1,759","6","0","3","0","3","12","2","9","1","0"
"Kearney","31,436","62","0","10","3","49","872","112","734","26","13"
"La Vista","17,702","16","0","5","1","10","272","53","200","19","5"
"Lexington","10,415","31","2","8","3","18","305","68","221","16","1"
"Lincoln","259,672","1,258","2","143","182","931","10,218","1,464","8,406","348",""
"Lyons","841","2","0","0","0","2","5","2","2","1","0"
"Madison","2,218","4","0","2","0","2","26","3","20","3","0"
"McCook","7,437","8","0","5","0","3","195","29","161","5","0"
"Milford","2,069","1","0","1","0","0","21","2","19","0","1"
"Minden","2,800","2","0","0","0","2","66","13","53","0","2"
"Nebraska City","6,912","4","0","2","0","2","137","11","120","6","0"
"Norfolk","23,523","44","2","23","10","9","706","74","601","31","4"
"North Platte","24,429","55","0","20","3","32","1,131","162","918","51","10"
"Ogallala","4,373","7","0","4","0","3","141","9","126","6","0"
"Omaha","464,628","2,263","34","194","723","1,312","17,334","3,046","12,091","2,197","119"
"O'Neill","3,242","1","0","0","0","1","5","2","3","0","0"
"Papillion","25,213","27","0","8","3","16","322","23","283","16","0"
"Plainview","1,185","1","0","0","0","1","23","4","19","0","0"
"Plattsmouth","6,941","5","0","4","0","1","133","16","114","3","1"
"Ralston","6,178","3","0","0","2","1","138","14","115","9","1"
"Scottsbluff","15,053","35","0","8","5","22","874","138","719","17","2"
"Seward","6,842","1","0","0","0","1","80","14","64","2","0"
"Sidney","6,399","3","0","0","0","3","108","23","85","0","1"
"South Sioux City","12,374","19","0","0","2","17","283","23","246","14","0"
"Superior","1,729","0","0","0","0","0","8","3","5","0","0"
"Valentine","2,530","12","1","2","0","9","46","8","33","5","0"
"Valley","1,994","1","0","0","1","0","40","3","34","3","0"
"Wahoo","4,212","10","1","0","2","7","44","8","36","0","0"
"Wayne","5,386","8","0","6","0","2","114","24","88","2","0"
"West Point","3,291","0","0","0","0","0","6","3","3","0","0"
"Wilber","1,765","3","0","0","0","3","43","5","37","1","0"
"York","7,681","5","0","0","2","3","181","30","144","7","0"
