"Criminal Justice Information Services Division","Feedback |
Contact Us |
Data Quality Guidelines |
UCR Home"
"City","Population","Violentcrime","Murder andnonnegligentmanslaughter","Forciblerape","Robbery","Aggravatedassault","Propertycrime","Burglary","Larceny-theft","Motorvehicletheft","Arson1"
"Heidelberg Township, Lebanon County","4,274","0","0","0","0","0","17","4","13","0","0"
"Hellam Township","9,222","25","0","2","0","23","103","12","88","3","1"
"Hellertown","5,781","18","0","1","5","12","87","13","72","2","0"
"Hemlock Township","2,285","4","0","3","0","1","158","7","147","4","1"
"Hermitage","16,260","21","0","5","9","7","478","79","393","6","4"
"Highland Township","1,231","1","0","1","0","0","1","1","0","0","0"
"Highspire","2,630","18","0","0","2","16","77","15","58","4","4"
"Hilltown Township","13,752","9","1","0","3","5","259","31","222","6","2"
"Hollidaysburg","5,519","4","1","0","0","3","95","11","82","2","1"
"Homer City","1,690","2","0","0","0","2","10","2","8","0","0"
"Homestead","3,638","47","0","4","26","17","194","42","129","23","0"
"Honesdale","4,740","8","0","2","2","4","112","23","87","2","2"
"Honey Brook","1,636","0","0","0","0","0","1","0","1","0","0"
"Hooversville","695","0","0","0","0","0","6","1","5","0","0"
"Hop Bottom Borough","300","0","0","0","0","0","0","0","0","0","0"
"Hopewell Township","12,292","15","0","2","2","11","226","37","178","11","1"
"Horsham Township","24,983","15","1","0","2","12","259","32","211","16","2"
"Houston","1,242","2","0","0","0","2","2","1","1","0","0"
"Hughesville","2,034","1","0","0","0","1","66","6","58","2","0"
"Hulmeville","896","0","0","0","0","0","0","0","0","0","0"
"Hummelstown","4,476","11","0","0","1","10","81","9","68","4","0"
"Huntingdon","6,790","2","0","0","0","2","91","9","77","5","0"
"Independence Township, Beaver County","2,690","1","0","0","0","1","22","5","16","1","0"
"Indiana2","15,062","","0","5","5","","329","35","287","7","3"
"Indiana Township","7,036","4","0","0","0","4","54","15","37","2","0"
"Industry","1,770","0","0","0","0","0","22","5","17","0","0"
"Ingram","3,375","1","0","1","0","0","24","3","20","1","1"
