"Criminal Justice Information Services Division","Feedback |
Contact Us |
Data Quality Guidelines |
UCR Home"
"City","Population","Violentcrime","Murder andnonnegligentmanslaughter","Forciblerape","Robbery","Aggravatedassault","Propertycrime","Burglary","Larceny-theft","Motorvehicletheft","Arson1"
"Aberdeen","5,966","15","0","0","4","11","218","80","136","2","0"
"Amory","7,123","6","0","1","4","1","281","75","195","11","0"
"Bay St. Louis","8,190","8","0","4","1","3","352","92","241","19","0"
"Belzoni","2,315","11","1","0","0","10","7","2","5","0","0"
"Biloxi","45,350","211","1","33","118","59","2,516","943","1,442","131","5"
"Booneville","8,786","6","0","2","1","3","198","49","147","2","0"
"Brandon","22,877","15","0","1","6","8","239","74","156","9","2"
"Brookhaven","13,240","31","3","1","24","3","219","88","123","8","0"
"Byhalia","1,302","4","0","0","1","3","41","12","25","4","0"
"Carthage","4,904","4","0","0","1","3","99","49","45","5","0"
"Charleston","1,793","15","1","0","5","9","12","7","5","0","0"
"Clarksdale","17,484","104","3","10","28","63","1,152","681","415","56","5"
"Cleveland","11,874","43","4","3","13","23","836","197","615","24","2"
"Collins","2,881","9","0","1","3","5","219","55","153","11","0"
"Columbia","6,516","28","1","2","3","22","172","95","75","2","1"
"Columbus","23,638","83","2","1","34","46","945","192","730","23","2"
"Como","1,290","9","0","1","0","8","36","12","19","5","0"
"Crystal Springs","5,899","11","0","0","0","11","180","98","80","2","1"
"D'Iberville","9,082","28","1","3","9","15","675","57","586","32","2"
"Edwards","1,290","7","0","0","1","6","9","6","3","0","0"
"Eupora","2,175","8","0","0","1","7","47","17","29","1","0"
"Florence","3,869","3","0","0","1","2","29","10","19","0","0"
"Flowood","7,238","43","0","9","3","31","480","87","382","11","1"
"Fulton","4,049","12","0","1","4","7","75","14","60","1","0"
"Gautier","16,435","46","1","12","10","23","686","230","411","45","2"
"Gloster","996","1","0","0","0","1","7","7","0","0","0"
"Greenville","34,826","86","9","17","49","11","2,162","1,017","1,040","105","85"
"Greenwood","15,578","94","5","10","29","50","851","292","537","22","0"
"Gulfport","70,806","161","6","23","67","65","3,715","920","2,642","153","14"
"Hattiesburg","53,678","115","4","9","62","40","2,317","434","1,809","74","6"
"Heidelberg","795","0","0","0","0","0","24","3","20","1","0"
"Hernando","13,380","22","0","5","4","13","286","57","209","20","1"
"Holly Springs","7,868","72","1","3","15","53","309","119","164","26","1"
"Horn Lake","25,693","25","0","3","15","7","655","122","504","29","4"
"Indianola","10,370","58","1","5","14","38","581","130","438","13","0"
"Itta Bena","1,807","26","0","0","4","22","143","76","65","2","0"
"Iuka","2,926","13","0","2","2","9","108","59","45","4","0"
"Jackson","174,153","1,718","41","101","1,086","490","13,250","4,818","6,877","1,555","83"
"Kosciusko","7,351","24","1","1","7","15","203","91","112","0","1"
"Laurel","18,928","103","1","8","50","44","1,232","425","773","34","3"
"Leland","4,678","13","0","0","1","12","197","101","95","1","0"
"Long Beach","11,937","12","0","3","1","8","302","71","217","14","2"
"Louisville","6,557","22","0","1","6","15","103","76","22","5","0"
"Lucedale","3,154","8","0","0","4","4","70","15","51","4","0"
"Macon","2,651","30","0","0","2","28","145","24","121","0",""
"Madison","22,275","15","0","0","1","14","209","9","197","3","0"
"Magnolia","2,062","4","0","0","0","4","52","21","30","1","0"
"McComb","13,689","81","1","2","41","37","826","226","574","26","0"
"Meridian","39,566","202","7","27","106","62","2,398","1,056","1,195","147","16"
"Moss Point","13,788","118","0","16","31","71","792","411","311","70","0"
"Natchez","15,841","57","2","10","27","18","882","203","658","21","10"
"New Albany","8,206","3","0","0","1","2","126","27","92","7","0"
"Newton","3,690","0","0","0","0","0","8","2","5","1","0"
"Ocean Springs","17,388","19","1","4","9","5","583","256","312","15","1"
"Oxford","18,105","8","0","2","5","1","302","103","189","10","0"
"Pascagoula","23,479","87","2","20","38","27","1,409","300","1,050","59","7"
"Pass Christian","3,967","5","0","4","1","0","236","47","177","12","0"
"Pearl","25,078","68","1","12","10","45","601","213","367","21","5"
"Petal","10,906","2","0","0","1","1","117","71","39","7","0"
"Philadelphia","7,964","39","0","6","14","19","440","212","216","12","2"
"Picayune","12,194","31","0","4","11","16","456","104","333","19","2"
"Port Gibson","1,596","6","1","0","2","3","16","4","12","0","0"
"Purvis","2,757","2","0","0","0","2","16","5","11","0","0"
"Ridgeland","21,847","34","1","1","15","17","632","84","522","26","2"
"Ripley","5,773","7","0","0","0","7","91","27","60","4","0"
"Rosedale","2,275","11","0","1","1","9","33","21","12","0","3"
"Roxie","555","0","0","0","0","0","0","0","0","0","0"
"Southaven2","47,435","131","1","19","15","96","1,875","301","1,481","93","8"
"Starkville","24,588","57","1","3","18","35","626","128","471","27","1"
"Summit","1,606","1","0","0","1","0","39","16","23","0","0"
"Tupelo","36,574","81","2","26","30","23","1,729","361","1,270","98","1"
"Vicksburg","24,773","196","2","28","32","134","1,800","568","1,173","59","15"
"Waveland","5,592","15","0","3","5","7","385","72","303","10","0"
"West Point","11,082","54","0","10","16","28","318","77","241","0","1"
"Wiggins","5,162","23","0","1","1","21","226","93","133","0","0"
"Winona","4,350","9","0","0","0","9","35","16","19","0","0"
"Yazoo City","11,055","38","1","5","13","19","385","187","163","35","2"
