"Criminal Justice Information Services Division","Feedback |
Contact Us |
Data Quality Guidelines |
UCR Home"
"City","Population","Violentcrime","Murder andnonnegligentmanslaughter","Forciblerape","Robbery","Aggravatedassault","Propertycrime","Burglary","Larceny-theft","Motorvehicletheft","Arson"
"Hardyston Township","8,621","9","0","1","0","8","111","21","88","2","0"
"Harrington Park","4,914","0","0","0","0","0","8","2","6","0","0"
"Harrison","15,393","41","0","1","10","30","266","91","137","38","0"
"Harrison Township","13,122","9","0","2","6","1","184","22","160","2","1"
"Harvey Cedars","404","1","0","0","0","1","15","7","8","0","0"
"Hasbrouck Heights","11,497","1","0","0","1","0","72","11","60","1","0"
"Haworth","3,447","0","0","0","0","0","10","2","8","0","0"
"Hawthorne","18,083","9","0","0","4","5","200","50","135","15","0"
"Hazlet Township","21,013","10","0","1","4","5","305","27","272","6","1"
"Helmetta","2,039","2","0","0","0","2","15","5","9","1","0"
"High Bridge","3,712","10","0","5","0","5","47","13","33","1","0"
"Highland Park","14,455","17","1","2","6","8","168","35","131","2","0"
"Highlands","5,299","23","0","0","1","22","63","4","52","7","0"
"Hightstown","5,370","9","0","0","6","3","73","25","46","2","0"
"Hillsborough Township","40,011","14","0","2","2","10","270","61","203","6","6"
"Hillsdale","9,884","1","0","0","0","1","50","5","45","0","0"
"Hillside Township","21,346","110","0","10","63","37","609","147","322","140","0"
"Hi-Nella","1,003","1","0","0","0","1","34","9","21","4","0"
"Hoboken","41,515","131","0","4","35","92","927","166","674","87","1"
"Ho-Ho-Kus","4,024","0","0","0","0","0","16","4","11","1","0"
"Holland Township","5,314","1","0","0","0","1","27","2","24","1","0"
"Holmdel Township","17,066","9","1","0","2","6","274","27","240","7","2"
"Hopatcong","15,579","7","1","0","1","5","129","30","99","0","0"
"Hopewell","2,001","1","0","0","0","1","11","4","6","1","0"
"Hopewell Township","18,060","11","0","0","1","10","101","23","77","1","0"
"Howell Township","52,130","66","1","5","19","41","757","162","571","24","3"
"Independence Township","5,724","2","0","0","0","2","35","12","23","0","1"
"Interlaken","877","0","0","0","0","0","11","2","9","0","0"
"Irvington","56,019","900","14","29","374","483","2,159","625","852","682","9"
"Island Heights","1,917","1","0","0","0","1","14","1","13","0","0"
"Jackson Township","54,638","45","1","2","14","28","710","164","519","27","20"
"Jamesburg","6,437","8","0","2","3","3","62","17","41","4","1"
"Jefferson Township","21,997","22","0","2","3","17","202","53","146","3","2"
"Jersey City","244,201","1,829","25","44","943","817","5,992","1,523","3,662","807","51"
"Keansburg","10,579","42","0","0","10","32","301","62","228","11","6"
"Kearny","36,400","86","0","3","30","53","895","151","631","113","8"
"Kenilworth","7,711","7","0","2","2","3","108","16","85","7","0"
"Keyport","7,516","11","0","0","1","10","69","5","61","3","0"
"Kinnelon","9,703","1","0","0","0","1","81","17","64","0","0"
"Lacey Township","26,852","42","0","0","11","31","802","118","668","16","0"
