"Criminal Justice Information Services Division","Feedback |
Contact Us |
Data Quality Guidelines |
UCR Home"
"City","Population","Violentcrime","Murder andnonnegligentmanslaughter","Forciblerape","Robbery","Aggravatedassault","Propertycrime","Burglary","Larceny-theft","Motorvehicletheft","Arson"
"Aberdeen","24,818","63","0","22","1","40","531","87","406","38","5"
"Avon","499","0","0","0","0","0","0","0","0","0","0"
"Belle Fourche","4,972","6","0","1","0","5","23","5","17","1","0"
"Box Elder","4,340","17","0","1","2","14","138","22","110","6","0"
"Brandon","8,330","2","0","2","0","0","57","2","51","4","0"
"Brookings","20,200","7","0","1","0","6","106","8","96","2","0"
"Burke","544","0","0","0","0","0","0","0","0","0","0"
"Canton","4,378","3","0","1","0","2","68","14","50","4","0"
"Centerville","818","0","0","0","0","0","1","1","0","0","0"
"Chamberlain","2,273","5","0","1","0","4","11","5","5","1","0"
"Deadwood","1,254","4","0","0","0","4","37","3","31","3","0"
"Delmont","208","0","0","0","0","0","0","0","0","0","0"
"Eagle Butte","928","0","0","0","0","0","3","1","2","0","0"
"Estelline","663","0","0","0","0","0","9","1","8","0","0"
"Eureka","904","0","0","0","0","0","0","0","0","0","0"
"Flandreau","2,171","5","0","1","0","4","35","2","27","6","0"
"Freeman","1,157","0","0","0","0","0","2","0","2","0","0"
"Gettysburg","987","1","0","0","0","1","4","0","4","0","0"
"Hermosa","353","0","0","0","0","0","0","0","0","0","0"
"Hot Springs","4,063","0","0","0","0","0","40","10","29","1","0"
"Hoven","367","0","0","0","0","0","0","0","0","0","0"
"Irene","391","0","0","0","0","0","0","0","0","0","0"
"Jefferson","617","0","0","0","0","0","0","0","0","0","0"
"Kadoka","611","2","0","0","0","2","16","13","3","0","0"
"Kimball","692","0","0","0","0","0","0","0","0","0","0"
"Lead","2,813","1","0","0","0","1","23","3","18","2","0"
"Lemmon","1,142","0","0","0","0","0","7","1","5","1","0"
"Lennox","2,920","0","0","0","0","0","5","1","4","0","0"
"Leola","374","0","0","0","0","0","0","0","0","0","0"
"Madison","6,573","3","0","0","0","3","119","11","106","2","0"
"Martin","966","2","0","0","0","2","3","1","2","0","0"
"McIntosh","201","0","0","0","0","0","0","0","0","0","0"
"Menno","633","0","0","0","0","0","1","1","0","0","0"
"Miller","1,296","1","0","0","0","1","5","0","5","0","0"
"Mitchell","14,669","17","1","5","2","9","519","75","425","19","0"
"Mobridge","3,085","8","0","0","0","8","53","5","47","1","0"
"North Sioux City","2,619","0","0","0","0","0","32","4","28","0","0"
"Pierre","14,003","26","0","5","2","19","449","81","345","23","1"
"Rapid City","67,436","404","2","91","59","252","2,823","518","2,178","127","8"
"Rosholt","425","0","0","0","0","0","0","0","0","0","0"
"Scotland","762","0","0","0","0","0","0","0","0","0","0"
"Selby","635","0","0","0","0","0","1","1","0","0","0"
"Sioux Falls","160,679","482","3","96","55","328","4,854","989","3,637","228","25"
"Sisseton","2,430","6","0","1","0","5","76","19","51","6","0"
"Spearfish","10,057","12","0","6","0","6","339","70","253","16","1"
"Springfield","1,456","0","0","0","0","0","0","0","0","0","0"
"Sturgis","5,897","5","0","0","0","5","154","21","128","5","1"
"Tea","5,058","10","0","0","1","9","121","33","84","4","0"
"Tripp","606","0","0","0","0","0","2","2","0","0","0"
"Tyndall","1,061","0","0","0","0","0","0","0","0","0","0"
"Vermillion","10,369","4","0","0","0","4","56","8","48","0","0"
"Viborg","747","0","0","0","0","0","4","0","4","0","0"
"Wagner","1,487","5","0","0","0","5","11","0","9","2","0"
"Watertown","20,232","60","0","19","1","40","596","88","472","36","1"
"Whitewood","852","2","0","1","0","1","3","1","2","0","0"
"Wilmot","515","0","0","0","0","0","0","0","0","0","0"
"Winner","2,614","4","0","0","0","4","24","5","17","2","0"
