"Criminal Justice Information Services Division","Feedback |
Contact Us |
Data Quality Guidelines |
UCR Home"
"City","Population","Violentcrime","Murder andnonnegligentmanslaughter","Forciblerape","Robbery","Aggravatedassault","Propertycrime","Burglary","Larceny-theft","Motorvehicletheft","Arson1"
"Abington","16,836","46","0","2","9","35","346","112","213","21","3"
"Acton","21,090","24","1","2","1","20","217","43","167","7","0"
"Acushnet","10,275","21","0","2","2","17","146","61","75","10","0"
"Adams","8,120","35","0","4","1","30","249","65","175","9","2"
"Agawam","28,215","47","0","6","5","36","260","75","155","30","7"
"Amesbury","16,549","44","0","5","0","39","266","52","201","13","2"
"Amherst","36,004","81","0","20","2","59","560","274","257","29","1"
"Andover","33,505","15","0","2","4","9","331","75","239","17","3"
"Arlington","41,212","96","0","0","9","87","635","154","460","21","8"
"Ashburnham","6,050","13","0","2","0","11","83","23","56","4","1"
"Ashby","3,115","5","0","2","0","3","15","15","0","0","0"
"Ashland","15,279","27","0","2","0","25","181","50","119","12","0"
"Athol","11,773","65","1","9","5","50","250","75","171","4","3"
"Attleboro","43,385","152","1","8","27","116","823","188","579","56","7"
"Auburn","16,335","59","0","2","11","46","644","93","525","26","3"
"Avon","4,323","8","0","0","1","7","139","26","106","7","0"
"Ayer","7,828","40","0","3","7","30","151","67","71","13","4"
"Barnstable","45,599","355","0","29","46","280","1,325","428","833","64","12"
"Barre","5,599","19","0","0","1","18","84","30","45","9","3"
"Becket","1,788","2","0","0","0","2","63","32","29","2","0"
"Bedford","13,794","11","0","1","3","7","130","30","98","2","0"
"Belchertown","14,252","24","0","3","2","19","171","46","117","8","1"
"Bellingham","15,728","21","0","1","4","16","280","43","227","10","2"
"Belmont","23,430","31","0","4","6","21","330","151","168","11","1"
"Berkley","6,526","6","0","0","1","5","83","36","44","3","1"
"Berlin","2,978","0","0","0","0","0","48","7","38","3","0"
"Beverly","39,064","114","2","8","9","95","657","131","502","24","2"
"Billerica2","39,519","","0","10","9","","592","105","462","25","3"
"Blackstone","9,725","22","0","2","1","19","94","17","74","3","0"
"Bolton","4,595","6","0","2","0","4","54","25","27","2","0"
"Boston","644,064","5,819","73","256","1,926","3,564","20,628","3,587","15,004","2,037",""
"Bourne","19,239","77","0","3","6","68","659","240","382","37","7"
"Boylston","4,384","2","0","0","0","2","133","10","116","7","0"
"Braintree","35,298","60","1","2","10","47","936","119","769","48","2"
"Brewster","9,854","21","0","0","2","19","224","53","166","5","1"
"Brockton","92,383","1,086","9","61","243","773","2,870","750","1,675","445","21"
"Brookline","55,751","161","0","3","30","128","828","149","656","23","2"
"Burlington","25,782","47","0","0","12","35","689","71","600","18","2"
"Cambridge","108,356","476","0","22","171","283","3,232","483","2,569","180","8"
"Canton","22,291","52","0","3","4","45","230","67","150","13","0"
"Carver","11,999","24","0","3","4","17","196","75","111","10","2"
"Charlton","12,626","21","0","5","3","13","145","48","88","9","2"
"Chatham","6,689","18","0","0","1","17","167","26","136","5","0"
"Chelmsford","33,785","67","0","3","4","60","536","61","456","19","3"
"Chelsea","37,335","620","8","34","186","392","1,370","447","745","178","6"
"Cheshire","3,258","0","0","0","0","0","15","6","8","1",""
"Chicopee","55,444","274","1","12","56","205","1,689","533","1,016","140","2"
"Chilmark","892","0","0","0","0","0","28","6","21","1","0"
"Clinton","14,101","20","0","1","3","16","58","16","31","11","0"
"Cohasset","7,347","10","0","0","1","9","94","33","57","4","0"
"Concord","17,457","7","0","1","2","4","171","53","117","1","1"
"Cummington","957","0","0","0","0","0","6","3","3","0","0"
"Dalton","6,449","24","0","3","0","21","74","17","49","8","3"
"Danvers","27,165","46","0","6","8","32","964","108","822","34","1"
"Dartmouth","34,450","67","0","6","13","48","995","142","819","34","2"
"Dedham","24,687","38","1","3","6","28","631","71","546","14","0"
"Deerfield","4,627","9","0","0","1","8","113","40","68","5","0"
"Dennis","15,212","74","0","10","6","58","636","231","392","13","2"
"Dighton","6,760","20","0","0","2","18","59","29","28","2","0"
"Douglas","8,109","10","0","3","0","7","69","39","26","4","0"
"Dover","5,685","2","0","0","0","2","28","6","22","0","0"
"Dracut","29,179","5","0","1","3","1","315","26","269","20","0"
"Dudley","11,227","37","0","3","1","33","74","36","37","1","4"
"Duxbury","14,222","12","0","1","2","9","108","27","78","3","1"
"East Bridgewater","14,060","30","0","2","2","26","184","40","138","6","3"
"East Brookfield","2,062","5","0","0","1","4","36","7","25","4","1"
"Eastham","5,402","6","0","2","0","4","73","7","66","0","1"
"Easthampton","16,116","27","0","3","3","21","178","47","123","8","5"
"East Longmeadow","15,916","34","0","4","8","22","348","65","269","14","2"
"Easton","22,807","41","0","4","10","27","235","67","153","15","0"
"Edgartown","4,049","13","0","2","1","10","166","45","115","6","1"
"Egremont","1,329","0","0","0","0","0","26","6","20","0","0"
"Erving","1,538","6","0","1","0","5","38","18","18","2","0"
"Essex","3,310","1","0","0","0","1","41","12","29","0","0"
"Everett","37,897","220","3","13","70","134","1,196","320","767","109","2"
"Fairhaven","15,916","61","1","6","10","44","415","99","303","13","0"
"Fall River","89,741","1,087","5","52","252","778","3,297","940","2,006","351","35"
"Falmouth","32,471","125","0","4","25","96","1,168","640","498","30","1"
"Fitchburg","42,046","314","1","22","53","238","1,119","355","684","80","4"
"Foxborough","17,023","47","0","7","3","37","207","75","122","10","0"
"Framingham","66,493","189","0","5","25","159","1,409","313","1,025","71",""
"Franklin","31,979","12","0","3","5","4","127","24","99","4","0"
"Freetown","9,027","33","0","1","4","28","121","33","73","15","1"
"Gardner","20,743","94","0","10","13","71","621","212","380","29","3"
"Georgetown","8,772","14","0","1","1","12","71","23","47","1","0"
"Gill","1,381","1","0","0","0","1","24","9","15","0","1"
"Gloucester","30,226","32","0","0","4","28","647","86","557","4","3"
"Goshen","971","0","0","0","0","0","8","3","4","1","0"
"Grafton","17,897","27","0","4","4","19","96","38","49","9","0"
"Granby","6,228","10","1","1","1","7","83","20","57","6","2"
"Granville","1,639","1","0","0","0","1","7","5","2","0","0"
"Great Barrington","7,263","27","0","3","1","23","153","41","111","1","3"
"Greenfield","17,625","124","1","10","8","105","533","226","295","12","3"
"Groton","10,793","0","0","0","0","0","37","15","19","3","0"
"Groveland","7,533","6","0","0","0","6","40","6","32","2","0"
"Hadley","4,674","15","0","0","1","14","212","38","170","4","1"
"Halifax","7,745","11","0","1","1","9","97","29","62","6","0"
"Hamilton","8,155","5","0","1","0","4","51","16","33","2","0"
"Hampden","5,346","1","0","1","0","0","57","18","36","3","0"
"Hanover","14,051","5","0","0","2","3","320","35","280","5","0"
"Hanson2","10,091","","0","3","0","","134","27","99","8","0"
"Hardwick","2,648","12","0","0","0","12","36","11","25","0","2"
"Harvard","6,100","3","0","0","0","3","66","27","38","1","0"
"Harwich","12,104","34","0","5","5","24","271","148","118","5","0"
"Hatfield","3,212","0","0","0","0","0","3","2","1","0","0"
"Haverhill","61,179","350","2","24","26","298","1,625","822","682","121","17"
"Hingham","23,433","7","0","0","1","6","307","43","256","8","0"
"Hinsdale","1,890","5","0","0","0","5","2","2","0","0","0"
"Holbrook","10,615","59","0","4","6","49","244","75","149","20","0"
"Holden","17,657","13","0","1","0","12","96","18","71","7","2"
"Holliston","14,076","8","0","1","0","7","67","18","44","5","2"
"Holyoke","40,026","477","4","38","97","338","2,697","535","1,951","211","17"
"Hopedale","6,215","19","0","2","0","17","64","31","32","1","1"
"Hopkinton","14,627","2","0","1","0","1","98","0","97","1","0"
"Hubbardston","4,483","22","0","1","1","20","42","16","22","4","0"
"Hudson","19,985","24","2","1","5","16","251","51","186","14","0"
"Hull","11,008","58","0","3","1","54","170","47","112","11","0"
"Ipswich","13,307","4","0","0","0","4","133","57","69","7","4"
"Kingston","12,419","38","0","3","6","29","319","54","255","10","3"
"Lakeville","10,587","16","0","0","1","15","219","96","118","5","1"
"Lancaster","7,013","8","0","3","1","4","71","22","45","4","1"
"Lawrence","69,679","631","10","12","161","448","2,387","662","956","769",""
"Lee","5,654","6","0","0","0","6","135","27","106","2","0"
"Leicester","11,072","27","0","5","0","22","205","26","168","11","2"
"Lenox","5,027","8","0","1","2","5","108","30","76","2","0"
"Leominster","41,884","284","1","22","29","232","1,324","238","1,015","71","7"
"Lexington","30,649","19","0","0","3","16","300","58","237","5","0"
"Lincoln","8,622","7","0","0","0","7","57","11","46","0","0"
"Littleton","8,959","5","0","1","0","4","94","29","60","5","2"
"Longmeadow","15,324","5","0","0","3","2","271","45","220","6","0"
"Lowell","103,065","1,191","1","51","190","949","3,584","893","2,285","406","27"
"Ludlow","22,028","28","0","2","9","17","324","66","230","28","0"
"Lunenburg","10,111","17","0","0","2","15","255","86","161","8","0"
"Lynn","86,340","764","3","41","208","512","2,496","595","1,595","306","3"
"Lynnfield","11,954","11","2","0","3","6","185","36","142","7","0"
"Malden","55,540","282","2","11","85","184","1,487","405","961","121","1"
"Manchester-by-the-Sea","5,144","4","0","0","0","4","16","6","9","1","0"
"Mansfield","23,749","47","0","6","5","36","389","126","246","17","3"
"Marblehead","19,705","26","0","2","2","22","186","42","131","13","0"
"Marion","5,131","10","0","0","1","9","78","18","56","4","0"
"Marlborough","38,250","162","0","14","8","140","745","111","599","35","3"
"Marshfield","24,675","38","0","4","1","33","307","73","226","8","6"
"Mashpee","14,347","71","0","5","8","58","367","92","265","10","0"
"Mattapoisett","6,474","9","0","0","1","8","88","17","65","6","1"
"Maynard","10,534","36","0","3","2","31","83","11","71","1","0"
"Medfield","12,134","5","0","0","0","5","64","16","45","3","2"
"Melrose","26,796","35","0","3","8","24","291","92","184","15","1"
"Mendon","5,676","9","0","2","1","6","55","18","33","4","1"
"Methuen","43,938","105","1","5","21","78","992","178","723","91","3"
"Middleboro","21,286","96","0","8","14","74","457","117","309","31","4"
"Middleton","9,284","7","0","0","0","7","81","6","75","0","0"
"Milford","27,375","101","0","5","17","79","487","98","359","30","2"
"Millbury","13,483","36","0","7","2","27","296","54","237","5","2"
"Milton","25,922","30","0","0","9","21","299","65","219","15",""
"Monson","9,031","15","0","1","0","14","121","61","56","4","1"
"Montague","8,045","33","0","10","1","22","138","47","84","7","7"
"Monterey","952","0","0","0","0","0","2","1","1","0","0"
"Nahant","3,590","7","0","0","0","7","38","13","22","3","0"
"Nantucket","11,393","66","0","3","3","60","355","46","296","13","1"
"Natick","32,017","63","0","5","10","48","766","76","665","25","1"
"Needham","28,765","9","0","2","3","4","269","28","236","5","0"
"New Bedford","89,613","1,160","3","69","272","816","3,599","1,237","1,974","388","29"
"Newbury","6,865","5","0","0","0","5","53","11","37","5","0"
"Newburyport","17,447","21","0","1","5","15","232","25","198","9","2"
"Newton","83,781","86","0","6","15","65","1,212","170","1,016","26","1"
"Norfolk","11,136","1","0","0","0","1","69","28","40","1","0"
"North Adams","13,590","128","0","7","9","112","616","174","421","21","4"
"Northampton","28,184","107","2","5","7","93","836","189","604","43","2"
"North Andover","27,581","7","0","0","2","5","338","48","277","13","0"
"North Attleboro","27,559","10","0","2","2","6","476","44","419","13","0"
"Northborough","14,774","10","0","0","1","9","115","24","86","5","0"
"Northbridge","14,705","30","1","4","4","21","351","97","240","14","4"
"North Brookfield2","5,034","","0","2","0","","55","13","40","2","0"
