"Criminal Justice Information Services Division","Feedback |
Contact Us |
Data Quality Guidelines |
UCR Home"
"City","Population","Violentcrime","Murder andnonnegligentmanslaughter","Forciblerape","Robbery","Aggravatedassault","Propertycrime","Burglary","Larceny-theft","Motorvehicletheft","Arson"
"Abingdon","8,059","15","1","1","5","8","286","28","250","8","0"
"Alexandria","152,801","276","2","21","125","128","3,242","317","2,639","286","7"
"Altavista","3,340","11","0","0","4","7","154","13","138","3","0"
"Amherst","2,207","1","0","0","0","1","14","0","14","0","0"
"Appalachia","1,719","3","0","2","0","1","69","6","62","1","1"
"Ashland","7,188","26","0","3","4","19","198","22","165","11","4"
"Bedford","6,377","15","0","0","4","11","219","22","194","3","1"
"Berryville","3,215","5","0","1","0","4","43","6","36","1","0"
"Big Stone Gap","5,653","12","0","3","1","8","159","19","137","3","0"
"Blacksburg","43,355","38","0","14","9","15","687","117","547","23","5"
"Blackstone","3,564","10","1","1","2","6","106","15","80","11","2"
"Bluefield","5,164","12","2","2","1","7","203","24","174","5","0"
"Bowling Green","1,036","0","0","0","0","0","0","0","0","0","0"
"Boykins","590","0","0","0","0","0","8","0","8","0","0"
"Bridgewater","5,464","0","0","0","0","0","36","6","29","1","0"
"Bristol","17,794","60","1","11","10","38","601","90","490","21","5"
"Broadway","3,343","1","0","0","0","1","6","1","2","3","0"
"Brookneal","1,242","2","0","0","1","1","21","3","18","0","0"
"Burkeville","472","0","0","0","0","0","11","0","11","0","0"
"Cape Charles","1,517","2","0","0","0","2","14","7","6","1","1"
"Cedar Bluff","1,046","0","0","0","0","0","19","3","15","1","0"
"Charlottesville","42,590","195","3","29","51","112","1,693","163","1,443","87","5"
"Chase City","2,287","7","0","2","0","5","84","14","69","1","0"
"Chatham","2,381","0","0","0","0","0","12","0","12","0","0"
"Chesapeake","225,627","866","9","26","276","555","7,494","1,180","5,922","392","23"
"Chilhowie","1,732","1","0","0","1","0","32","2","29","1","0"
"Chincoteague","4,331","6","0","1","0","5","77","10","62","5","1"
"Christiansburg","19,997","38","1","9","9","19","677","76","581","20","9"
"Clarksville","1,238","3","0","0","1","2","29","2","26","1","0"
"Clifton Forge","3,907","7","0","2","1","4","94","18","71","5","0"
"Clintwood","1,493","1","0","0","1","0","34","6","28","0","0"
"Colonial Beach","3,880","8","0","0","1","7","54","8","43","3","0"
"Colonial Heights","17,983","44","0","1","20","23","793","71","695","27","7"
"Covington","6,157","11","1","0","2","8","201","28","163","10","1"
"Crewe","2,268","6","0","0","2","4","58","9","48","1","0"
"Culpeper","14,633","68","0","4","21","43","386","22","347","17","3"
"Damascus","1,079","4","0","2","0","2","16","1","15","0","0"
"Danville","44,192","168","8","20","60","80","2,182","540","1,577","65","13"
"Dayton","1,366","2","0","0","0","2","6","1","4","1","0"
"Dublin","2,141","2","0","0","0","2","58","6","52","0","0"
"Dumfries","4,974","10","0","2","4","4","80","9","68","3","1"
"Edinburg","910","0","0","0","0","0","23","2","20","1","0"
"Elkton","2,650","0","0","0","0","0","41","11","26","4","0"
"Emporia","5,653","31","1","2","8","20","332","65","254","13","2"
"Exmore","1,350","2","0","0","1","1","34","8","25","1","0"
"Fairfax City","25,082","35","0","6","12","17","559","27","497","35","2"
"Falls Church","12,171","13","0","1","6","6","305","19","263","23","0"
"Farmville","7,778","22","0","2","9","11","208","45","159","4","1"
"Franklin","8,902","37","1","7","11","18","527","131","383","13","6"
"Fredericksburg","23,704","102","0","11","20","71","1,080","116","933","31","1"
"Fries","537","0","0","0","0","0","0","0","0","0","0"
"Front Royal","14,725","31","0","6","9","16","509","39","450","20","5"
"Galax","6,908","25","0","3","2","20","296","41","244","11","0"
"Gate City","2,009","7","0","2","1","4","37","10","25","2","0"
"Glasgow","991","0","0","0","0","0","7","1","6","0","0"
"Glen Lyn","165","0","0","0","0","0","2","1","1","0","0"
"Gordonsville","1,745","0","0","0","0","0","20","1","19","0","0"
"Gretna","1,203","1","0","1","0","0","17","5","11","1","1"
"Grottoes","2,212","3","0","0","1","2","66","47","18","1","0"
"Halifax","1,238","0","0","0","0","0","21","4","16","1","1"
"Hampton","144,545","395","14","29","175","177","5,334","759","4,230","345","24"
"Harrisonburg","45,804","91","1","11","13","66","1,072","135","901","36","11"
"Haymarket","1,298","1","0","0","1","0","12","0","12","0","0"
"Haysi","301","0","0","0","0","0","4","2","2","0","0"
"Herndon","22,751","49","0","3","10","36","413","39","361","13","0"
"Hillsville","2,610","5","0","0","1","4","68","7","57","4","0"
"Honaker","1,470","1","0","0","0","1","19","6","13","0","1"
"Hopewell","23,292","206","2","9","55","140","1,037","272","661","104","7"
"Hurt","1,206","1","0","1","0","0","21","4","12","5","0"
"Independence","876","1","0","0","0","1","6","0","6","0","0"
"Jonesville","961","2","0","0","0","2","7","1","6","0","0"
"Kenbridge","1,253","7","0","1","2","4","11","3","7","1","0"
"Kilmarnock","1,266","0","0","0","0","0","25","4","20","1","0"
"La Crosse","583","1","0","0","0","1","14","2","10","2","1"
"Lawrenceville","1,343","5","0","2","2","1","59","27","30","2","2"
"Lebanon","3,219","2","0","0","0","2","147","17","130","0","0"
"Leesburg","42,561","57","0","13","10","34","753","42","679","32","3"
"Lexington","6,934","3","0","0","1","2","44","7","35","2","0"
"Louisa","1,591","4","0","0","2","2","53","4","49","0","0"
"Luray","4,812","7","0","2","0","5","153","33","119","1","1"
"Lynchburg","75,137","323","4","26","75","218","2,594","433","2,067","94","16"
"Manassas","36,822","134","1","14","53","66","1,005","123","806","76","6"
"Manassas Park","12,275","18","0","7","6","5","202","14","175","13","0"
"Marion","5,907","35","0","6","5","24","241","33","202","6","0"
"Martinsville","14,618","39","3","6","13","17","448","71","364","13","4"
"Middleburg","1,017","0","0","0","0","0","13","2","10","1","0"
"Middletown","1,169","3","0","1","1","1","19","3","15","1","0"
"Mount Jackson","2,036","2","0","1","0","1","42","3","38","1","0"
"Narrows","2,160","0","0","0","0","0","28","12","16","0","0"
"New Market","1,878","2","0","0","0","2","22","4","17","1","0"
"Newport News","195,225","953","20","83","366","484","6,558","1,247","4,877","434","93"
"Norfolk","234,100","1,445","34","90","596","725","13,159","2,158","10,079","922","50"
"Norton","3,710","5","0","0","0","5","240","9","226","5","3"
"Occoquan","846","0","0","0","0","0","0","0","0","0","0"
"Onancock","1,378","0","0","0","0","0","23","8","14","1","1"
"Onley","472","1","0","0","1","0","10","1","9","0","0"
"Orange","4,749","8","0","2","1","5","141","11","126","4","1"
"Parksley","788","1","0","0","1","0","13","6","7","0","0"
"Pearisburg","2,773","2","0","0","0","2","58","4","54","0","0"
"Pembroke","1,176","0","0","0","0","0","17","4","13","0","0"
"Petersburg","33,048","189","12","6","63","108","1,500","434","930","136","6"
"Pocahontas","418","1","0","0","0","1","1","1","0","0","0"
"Poquoson","11,859","7","0","0","0","7","135","20","106","9","1"
"Portsmouth","99,576","609","14","17","265","313","5,474","1,318","3,885","271","24"
"Pound","1,076","1","0","0","0","1","35","10","25","0","0"
"Pulaski","8,918","21","0","3","7","11","320","59","253","8","7"
"Purcellville","5,533","2","0","0","0","2","62","5","55","2","1"
"Radford","16,277","64","1","6","6","51","458","103","340","15","5"
"Remington","694","0","0","0","0","0","2","0","2","0","0"
"Rich Creek","684","0","0","0","0","0","9","1","7","1","0"
"Richlands","5,647","10","0","1","2","7","251","32","213","6","2"
"Richmond","205,883","1,506","41","40","735","690","8,567","1,783","5,918","866","43"
"Roanoke","94,795","677","9","27","176","465","4,735","883","3,608","244","33"
"Rocky Mount","4,541","16","0","2","2","12","132","20","106","6","2"
"Rural Retreat","1,346","0","0","0","0","0","5","4","1","0","0"
"Salem","25,623","34","1","6","6","21","677","89","559","29","3"
"Saltville","2,192","3","0","1","1","1","36","2","34","0","0"
"Shenandoah","2,274","4","0","2","0","2","39","6","30","3","1"
"Smithfield","7,173","9","0","2","4","3","185","26","145","14","1"
"South Boston","7,770","35","1","6","12","16","352","66","280","6","0"
"South Hill","4,528","19","0","2","5","12","151","10","134","7","0"
"Stanley","1,560","1","0","0","1","0","42","3","39","0","0"
"Staunton","23,979","32","0","4","4","24","532","57","465","10","12"
"Stephens City","1,526","0","0","0","0","0","30","6","22","2","0"
"St. Paul","974","1","0","1","0","0","22","2","20","0","0"
"Strasburg","4,426","1","0","1","0","0","115","4","111","0","1"
"Suffolk","86,226","265","3","18","80","164","2,058","389","1,567","102","21"
"Tappahannock","2,219","6","1","2","2","1","108","12","89","7","0"
"Tazewell","4,282","9","1","1","1","6","127","23","103","1","0"
"Timberville","2,022","1","0","0","0","1","10","4","5","1","0"
"Victoria","1,693","5","0","0","0","5","16","1","15","0","0"
"Vienna","15,343","25","0","1","9","15","273","35","224","14","1"
"Vinton","7,851","31","1","2","2","26","288","35","250","3","6"
"Virginia Beach","435,873","820","14","55","422","329","13,232","2,151","10,431","650","133"
"Warrenton","9,367","27","0","4","4","19","270","46","216","8","1"
"Warsaw","1,321","0","0","0","0","0","8","0","8","0","0"
"Waverly","2,128","9","0","0","1","8","31","9","21","1","0"
"Waynesboro","22,606","71","2","8","19","42","651","104","523","24","8"
"Weber City","1,305","2","0","0","0","2","23","7","15","1","0"
"West Point","3,198","2","0","0","1","1","50","10","39","1","0"
"White Stone","327","0","0","0","0","0","5","1","4","0","0"
"Williamsburg","12,854","18","1","1","6","10","267","35","222","10","0"
"Winchester","26,698","56","0","8","20","28","1,125","146","956","23","1"
"Wise","3,235","2","0","0","0","2","90","11","77","2","2"
"Woodstock","4,340","3","0","0","3","0","123","11","107","5","2"
"Wytheville","8,298","12","0","1","3","8","254","19","227","8","1"
