"Criminal Justice Information Services Division","Feedback |
Contact Us |
Data Quality Guidelines |
UCR Home"
"City","Population","Violentcrime","Murder andnonnegligentmanslaughter","Forciblerape","Robbery","Aggravatedassault","Propertycrime","Burglary","Larceny-theft","Motorvehicletheft","Arson"
"Center","5,769","41","0","2","4","35","292","53","225","14","2"
"Childress","6,463","22","0","0","0","22","72","38","32","2","0"
"Chillicothe","655","4","0","1","0","3","30","13","14","3","0"
"Cibolo","18,403","17","0","4","1","12","194","36","153","5","1"
"Cisco","3,684","4","0","0","0","4","78","25","51","2","0"
"Clarksville","3,301","1","0","0","1","0","35","18","17","0","0"
"Cleburne","30,209","169","0","23","16","130","1,328","241","1,029","58","3"
"Cleveland","7,903","89","1","5","22","61","752","133","592","27","1"
"Clifton","3,488","0","0","0","0","0","30","6","24","0","0"
"Clint","972","3","0","0","1","2","12","1","10","1","0"
"Clute","10,930","54","1","3","6","44","361","107","244","10","3"
"Clyde","3,774","1","0","0","0","1","87","23","58","6","0"
"Cockrell Hill","4,287","22","0","3","7","12","130","34","83","13","2"
"Coffee City","208","0","0","0","0","0","9","2","7","0","0"
"Coleman","4,573","10","0","0","2","8","231","114","97","20","4"
"College Station","88,416","220","3","37","44","136","2,655","475","2,091","89","0"
"Colleyville","25,480","5","0","0","2","3","300","69","224","7","0"
"Collinsville","1,539","3","0","0","0","3","21","6","14","1","0"
"Colorado City","3,895","13","0","4","0","9","163","32","130","1","2"
"Columbus","3,854","25","1","2","2","20","142","50","89","3","4"
"Comanche","4,173","18","0","1","3","14","203","49","151","3","1"
"Combes","2,925","13","0","1","0","12","73","25","43","5","2"
"Commerce","9,187","38","0","7","12","19","374","112","249","13","1"
"Conroe","60,677","248","5","22","80","141","2,815","601","2,079","135","0"
"Converse","18,890","31","2","2","12","15","396","65","315","16","3"
"Coppell","39,870","66","1","7","11","47","626","153","424","49","1"
"Copperas Cove","30,791","149","2","1","15","131","1,075","258","803","14","14"
"Corinth","22,185","20","0","1","2","17","295","45","229","21","3"
"Corpus Christi","287,559","2,068","16","191","389","1,472","15,101","2,626","12,027","448","105"
"Corrigan","1,881","4","0","1","0","3","37","5","31","1","0"
"Corsicana","26,344","112","0","7","25","80","1,314","327","920","67","3"
"Cottonwood Shores","1,235","3","0","0","0","3","26","11","12","3","0"
"Crandall","4,036","14","0","2","1","11","56","23","29","4","0"
"Crane","3,318","5","0","2","0","3","35","3","31","1","5"
"Crockett","6,623","26","0","1","2","23","198","62","128","8","0"
"Crosbyton","1,561","5","0","0","0","5","24","11","13","0","0"
"Crowell","912","0","0","0","0","0","0","0","0","0","0"
"Crowley","13,600","29","0","1","3","25","290","66","214","10","1"
"Crystal City","7,052","22","0","0","0","22","70","21","49","0","1"
"Cuero","6,445","17","0","1","0","16","86","31","48","7","0"
"Daingerfield","2,354","8","0","3","1","4","91","32","56","3","1"
"Dalhart","7,101","26","0","3","0","23","129","32","90","7","1"
"Dallas","1,306,775","9,161","148","505","4,487","4,021","64,125","19,594","36,147","8,384","642"
"Dalworthington Gardens","2,473","5","0","1","2","2","45","13","28","4","0"
"Danbury","1,707","1","0","0","0","1","22","2","19","1","0"
"Dayton","7,828","15","0","6","5","4","182","44","121","17","0"
"Decatur","6,641","10","0","0","2","8","195","16","169","10","1"
"Deer Park","31,087","28","3","8","5","12","1,015","255","725","35","1"
"De Kalb","1,842","9","0","0","1","8","54","32","22","0","0"
"De Leon","2,329","8","0","1","0","7","35","16","19","0","0"
"Del Rio","36,840","73","0","2","16","55","731","148","558","25","6"
"Denison","24,196","77","1","2","13","61","1,109","215","858","36","3"
"Denton","127,251","326","3","67","65","191","3,256","564","2,535","157","21"
"Denver City","4,146","5","0","3","0","2","69","26","40","3","1"
"Desoto","49,328","135","1","11","46","77","1,659","538","996","125","6"
"Devine","4,610","1","0","0","0","1","122","29","88","5","0"
"Diboll","5,519","19","0","6","2","11","114","29","84","1","0"
"Dickinson","17,854","45","0","5","15","25","534","129","373","32","1"
"Dilley","3,589","8","0","0","2","6","55","23","28","4","0"
"Dimmitt","3,622","8","0","0","0","8","219","64","151","4","0"
"Donna","17,737","113","1","7","12","93","1,159","273","819","67","12"
"Double Oak","3,444","2","0","0","1","1","11","2","9","0","0"
"Driscoll","800","6","0","0","0","6","16","1","14","1","0"
"Dublin","3,769","11","0","0","0","11","58","21","36","1","0"
"Dumas","14,158","39","0","8","2","29","319","58","247","14","2"
"Duncanville","36,397","135","1","8","65","61","1,662","527","1,009","126","2"
"Eagle Lake","3,638","3","0","0","1","2","40","12","28","0","0"
"Eagle Pass","27,581","58","0","0","8","50","1,086","296","762","28","6"
"Early","2,707","10","0","2","2","6","69","19","47","3","0"
"Eastland","3,831","6","0","0","0","6","111","19","84","8","1"
"East Mountain","635","0","0","0","0","0","10","1","9","0","1"
"Edcouch","4,754","17","1","0","4","12","87","42","43","2","0"
"Edgewood","1,429","10","0","0","1","9","39","12","24","3","1"
"Edinburg","75,091","232","2","23","44","163","4,599","1,011","3,294","294","19"
"Edna","5,816","14","1","2","3","8","126","34","89","3","1"
"El Campo","10,729","39","0","2","7","30","331","79","232","20","4"
"Electra","2,864","6","0","0","0","6","72","21","50","1","0"
"Elgin","10,437","25","0","0","5","20","246","45","187","14","0"
"El Paso","624,322","2,861","5","179","479","2,198","17,404","1,953","13,899","1,552","101"
"Elsa","6,751","23","0","0","4","19","314","73","228","13","1"
"Ennis","20,103","65","0","2","19","44","893","173","682","38","3"
"Euless","53,950","141","1","22","50","68","2,008","486","1,385","137","2"
"Everman","5,828","27","0","4","8","15","214","66","140","8","1"
"Fairfield","3,755","8","0","0","1","7","40","18","22","0","1"
"Fair Oaks Ranch","6,595","2","0","1","0","1","41","25","15","1","0"
"Falfurrias","4,763","11","1","0","3","7","185","76","108","1","9"
"Farmers Branch","26,585","51","0","2","24","25","1,160","236","789","135","4"
"Farmersville","3,576","11","0","4","4","3","85","36","45","4","0"
"Farwell","1,238","3","0","0","0","3","18","0","18","0","0"
"Ferris","2,616","7","2","1","2","2","69","17","50","2","1"
"Flatonia","1,443","0","0","0","0","0","19","7","12","0","0"
"Florence","1,160","2","0","0","0","2","18","6","12","0","0"
"Floresville","7,818","14","0","3","1","10","246","49","194","3","0"
"Flower Mound","72,157","43","0","4","6","33","572","106","420","46","1"
"Floydada","3,003","19","1","1","2","15","81","32","46","3","1"
"Forest Hill","14,082","93","0","6","26","61","550","183","341","26","0"
"Forney","17,264","25","0","6","9","10","416","106","288","22","0"
"Fort Stockton","7,625","61","0","13","0","48","317","70","234","13","0"
"Fort Worth","746,433","4,293","63","318","1,330","2,582","35,090","9,352","23,274","2,464","138"
"Frankston","1,251","0","0","0","0","0","53","16","37","0","0"
"Fredericksburg","11,512","1","0","0","0","1","241","33","202","6","0"
"Freeport","12,570","35","0","5","4","26","388","102","266","20","2"
"Freer","2,902","7","0","0","0","7","109","27","77","5","0"
"Friendswood","34,530","25","0","4","10","11","390","87","286","17","2"
"Friona","3,499","19","0","0","1","18","40","16","20","4","1"
"Frisco","113,686","129","0","13","23","93","2,647","429","2,095","123","12"
"Gainesville","16,558","54","0","2","12","40","738","192","511","35","1"
"Galena Park","10,086","19","0","3","8","8","281","58","195","28","0"
"Galveston","55,835","373","1","77","128","167","3,181","787","2,144","250","291"
"Ganado","1,834","2","0","0","0","2","3","0","3","0","0"
"Garland","221,921","492","7","39","209","237","8,626","2,159","5,764","703","48"
"Gatesville","15,028","22","2","5","3","12","221","52","154","15","4"
"Georgetown","53,756","55","0","14","4","37","860","142","680","38","6"
"Giddings","5,373","40","0","4","5","31","171","40","127","4","1"
"Gilmer","5,148","18","2","1","0","15","197","29","156","12","0"
"Gladewater","6,316","22","0","2","3","17","291","62","210","19","2"
"Glenn Heights","11,808","49","0","3","6","40","256","115","122","19","3"
"Godley","1,040","3","0","1","0","2","16","2","14","0","0"
"Gonzales","7,471","83","0","6","7","70","276","66","207","3","0"
"Gorman","1,228","4","0","0","0","4","3","2","0","1","0"
"Graham","8,531","22","0","11","1","10","277","50","216","11","0"
"Granbury","9,153","12","0","1","0","11","464","58","399","7","1"
"Grand Prairie","166,866","599","4","66","193","336","7,483","1,967","4,596","920","30"
"Grand Saline","3,177","8","0","0","0","8","74","22","48","4","0"
"Granger","1,382","3","0","0","0","3","31","17","14","0","0"
"Granite Shoals","2,904","19","0","1","2","16","50","23","24","3","1"
"Grapeland","1,368","8","0","0","1","7","28","17","10","1","0"
"Grapevine","51,869","75","2","10","16","47","1,642","217","1,276","149","0"
"Greenville","25,629","210","0","19","41","150","1,283","277","939","67","1"
"Gregory","2,157","13","0","0","2","11","19","6","13","0","1"
"Groesbeck","4,295","15","0","3","2","10","75","32","40","3","0"
"Groves","14,122","52","0","2","12","38","503","148","333","22","0"
"Gruver","1,148","0","0","0","0","0","12","3","7","2","1"
"Gun Barrel City","6,073","30","0","1","1","28","298","67","227","4","0"
"Hale Center","2,140","0","0","0","0","0","32","13","16","3","0"
"Hallettsville","2,441","7","0","2","0","5","75","10","64","1","0"
"Hallsville","3,202","0","0","0","0","0","27","4","19","4","0"
"Haltom City","40,855","170","5","8","49","108","1,841","481","1,205","155","10"
"Hamlin","1,822","27","0","1","2","24","55","19","34","2","2"
"Harker Heights","26,971","45","1","9","8","27","880","248","607","25","3"
"Harlingen","65,765","399","3","34","87","275","4,405","850","3,375","180","32"
"Haskell","2,438","4","0","0","0","4","39","23","16","0","0"
"Hawk Cove","621","1","0","0","0","1","8","2","5","1","2"
"Hawkins","1,533","4","0","0","0","4","49","9","35","5","2"
"Hawley","559","0","0","0","0","0","5","4","1","0","1"
"Hearne","4,522","29","0","0","3","26","139","54","81","4","2"
"Heath","8,527","9","0","3","0","6","81","17","61","3","0"
"Hedwig Village","2,348","6","0","0","5","1","214","19","186","9","0"
"Helotes","8,263","4","0","1","1","2","91","10","79","2","0"
"Hemphill","1,027","4","0","1","0","3","34","7","26","1","2"
"Hempstead","7,974","18","0","0","7","11","249","92","149","8","3"
"Henderson","11,652","85","0","4","15","66","500","77","394","29","8"
"Hereford","14,304","62","0","2","3","57","400","101","273","26","2"
"Hewitt","13,810","34","0","2","2","30","123","33","78","12","1"
"Hickory Creek","4,110","6","0","2","1","3","104","9","89","6","0"
"Hidalgo","12,786","16","0","3","6","7","142","48","66","28","2"
"Highland Park","9,357","5","0","1","0","4","217","33","174","10","0"
"Highland Village","17,496","3","0","0","0","3","94","16","75","3","0"
"Hill Country Village","1,140","0","0","0","0","0","32","4","27","1","0"
"Hillsboro","8,968","23","0","2","7","14","262","52","203","7","0"
"Hitchcock","7,204","26","1","4","10","11","229","66","137","26","2"
"Holliday","1,768","0","0","0","0","0","15","7","8","0","0"
"Hollywood Park","3,335","3","0","1","2","0","114","9","102","3","0"
"Hondo","9,113","37","0","7","3","27","285","58","220","7","2"
"Hooks","3,012","3","0","0","2","1","23","9","14","0","0"
"Horizon City","15,025","18","0","0","1","17","200","91","86","23","0"
"Horseshoe Bay","2,492","12","0","2","0","10","67","16","48","3","0"
"Houston","2,280,859","22,491","269","712","9,449","12,061","115,323","27,924","74,582","12,817","865"
"Howe","2,731","4","0","0","1","3","29","6","19","4","0"
"Hubbard","1,759","3","0","0","1","2","10","1","8","1","0"
"Hudson","4,422","11","1","2","0","8","108","49","54","5","0"
"Hudson Oaks","2,230","2","0","0","2","0","88","15","70","3","0"
"Humble","14,843","153","0","26","74","53","2,027","184","1,691","152","2"
"Huntington","2,128","3","0","0","0","3","50","17","33","0","1"
"Huntsville","38,275","159","2","13","47","97","1,174","283","845","46","0"
"Hurst","39,147","167","0","10","44","113","2,125","276","1,770","79","0"
"Hutchins","3,192","14","0","0","2","12","206","28","150","28","0"
"Hutto","17,962","28","0","2","0","26","132","36","92","4","1"
"Idalou","2,128","3","0","0","0","3","24","5","17","2","0"
"Ingleside","8,927","18","0","5","6","7","230","81","136","13","1"
"Ingram","1,921","11","1","3","3","4","76","19","54","3","0"
"Iowa Park","6,295","3","0","0","0","3","61","16","41","4","0"
"Irving","206,308","529","6","36","170","317","7,744","1,632","5,488","624","28"
"Italy","2,177","8","0","0","0","8","45","10","33","2","0"
"Itasca","1,715","1","0","0","0","1","33","10","23","0","1"
"Jacinto City","9,797","25","0","0","10","15","389","70","285","34","4"
"Jacksboro","4,309","11","0","0","2","9","66","36","28","2","0"
"Jacksonville","14,447","95","0","11","25","59","858","302","520","36","5"
"Jamaica Beach","1,086","0","0","0","0","0","9","3","6","0","0"
"Jarrell","1,486","4","0","0","1","3","11","1","10","0","0"
"Jasper","7,269","26","0","1","1","24","339","55","276","8","0"
"Jefferson","1,849","6","0","0","0","6","55","11","42","2","0"
"Jersey Village","7,268","33","0","1","7","25","288","59","202","27","0"
"Johnson City","1,712","1","0","1","0","0","16","2","13","1","0"
"Jones Creek","2,128","2","0","0","0","2","5","1","3","1","0"
"Jonestown","2,654","10","0","1","2","7","50","17","30","3","0"
"Joshua","6,118","2","0","0","1","1","47","17","26","4","0"
"Jourdanton","4,445","8","0","0","1","7","38","13","23","2","1"
"Junction","2,606","16","0","2","0","14","98","13","84","1","0"
"Karnes City","3,294","9","0","0","1","8","68","14","54","0","3"
"Katy","14,070","36","0","1","23","12","605","72","512","21","1"
"Kaufman","9,186","19","0","0","4","15","163","45","112","6","0"
