"Criminal Justice Information Services Division","Feedback |
Contact Us |
Data Quality Guidelines |
UCR Home"
"City","Population","Violentcrime","Murder andnonnegligentmanslaughter","Forciblerape","Robbery","Aggravatedassault","Propertycrime","Burglary","Larceny-theft","Motorvehicletheft","Arson1"
"Albion","2,366","1","0","0","0","1","1","0","1","0","0"
"Alexandria","5,609","4","0","1","0","3","255","40","208","7","0"
"Anderson","57,156","199","3","32","85","79","3,072","753","2,095","224","21"
"Angola","8,347","8","0","2","1","5","432","31","398","3","2"
"Attica","3,239","6","0","2","2","2","66","15","44","7","1"
"Auburn","13,229","14","0","5","3","6","361","76","276","9","0"
"Aurora","4,120","19","0","1","1","17","134","24","110","0","0"
"Austin","4,590","24","0","1","9","14","153","41","100","12","1"
"Avon","13,259","51","0","0","5","46","548","47","487","14","0"
"Bargersville","3,644","7","0","0","0","7","2","1","0","1","0"
"Batesville","6,474","22","0","1","1","20","113","19","93","1","0"
"Bedford","13,438","14","1","4","1","8","425","46","352","27","0"
"Beech Grove","14,487","46","1","6","24","15","456","71","348","37","1"
"Berne","4,451","5","0","1","0","4","31","7","22","2","0"
"Bloomington","72,286","306","1","31","72","202","3,143","815","2,203","125","17"
"Bluffton","9,160","0","0","0","0","0","386","71","314","1","0"
"Boonville","6,863","11","0","0","0","11","178","7","160","11",""
"Brazil","8,266","50","0","4","0","46","198","23","167","8","0"
"Bremen","4,682","1","0","0","0","1","81","11","67","3","0"
"Brownsburg","21,380","32","0","2","1","29","276","57","210","9","2"
"Burns Harbor","1,231","2","0","0","0","2","23","4","16","3","0"
"Carmel","71,647","42","0","8","1","33","897","114","748","35","5"
"Cedar Lake","11,411","7","0","3","4","0","417","57","341","19","1"
"Charlestown","7,548","7","0","1","3","3","367","71","292","4","0"
"Chesterfield","2,786","11","0","1","1","9","67","5","57","5","0"
"Chesterton","13,140","14","0","3","3","8","281","46","226","9","2"
"Clarksville","22,347","135","0","10","40","85","1,471","213","1,176","82","0"
"Columbia City","8,501","10","0","5","1","4","181","26","145","10","0"
"Columbus","40,554","78","0","17","21","40","2,269","282","1,834","153","9"
"Corydon","2,819","1","0","0","0","1","45","12","31","2","0"
"Crawfordsville","15,139","29","1","4","3","21","640","149","475","16","1"
"Crown Point","25,011","19","0","2","8","9","522","36","460","26","1"
"Culver","1,515","0","0","0","0","0","47","4","40","3","0"
"Danville","8,652","4","0","2","0","2","109","13","91","5","0"
"Decatur","9,682","3","0","0","1","2","66","18","46","2","0"
"Delphi","2,828","3","0","1","0","2","88","11","74","3","0"
"Dyer","16,198","10","1","0","4","5","353","25","292","36","0"
"East Chicago","29,773","210","12","11","109","78","1,959","571","1,112","276","11"
"Elkhart","53,296","156","1","35","116","4","2,330","709","1,507","114","25"
"Ellettsville","6,169","43","0","1","1","41","85","26","57","2","0"
"Elwood","9,042","13","0","5","4","4","536","117","411","8","1"
"Evansville","116,541","493","5","63","143","282","5,544","1,086","4,248","210","68"
"Fairmount","2,712","7","0","2","0","5","47","14","32","1","0"
"Fishers","75,734","18","0","2","12","4","730","82","623","25","1"
"Fort Wayne2","257,009","746","23","96","314","313","8,860","2,140","6,433","287","50"
"Fowler","2,141","1","0","0","0","1","6","1","3","2","0"
"Frankfort","16,533","43","0","4","9","30","716","144","541","31","3"
"Franklin","24,118","51","0","6","3","42","903","96","799","8","3"
"Gas City","5,661","42","0","5","2","35","247","63","179","5","0"
"Goshen","32,812","33","0","11","15","7","1,040","242","764","34","10"
"Greendale","4,427","8","0","1","2","5","33","13","20","0","0"
"Greenfield","19,972","15","0","1","4","10","383","39","327","17","0"
"Greenwood","49,847","179","0","3","21","155","1,772","113","1,602","57","8"
"Griffith","16,252","36","1","6","10","19","621","93","470","58","1"
"Hagerstown","1,618","1","0","1","0","0","59","19","39","1","0"
"Hammond","76,216","663","10","27","209","417","3,881","1,070","2,317","494","36"
"Hartford City","6,273","7","0","0","5","2","204","60","137","7","0"
"Highland","22,583","17","0","1","6","10","821","81","683","57","1"
"Hobart","28,136","78","0","2","19","57","1,467","158","1,225","84","11"
"Huntingburg","6,113","0","0","0","0","0","88","10","73","5","0"
"Huntington","16,803","21","0","2","1","18","366","76","277","13","7"
"Jasper","14,292","4","0","2","0","2","173","29","136","8","0"
"Jeffersonville","33,421","323","1","0","34","288","1,354","370","869","115","2"
"Kokomo","45,412","152","3","20","63","66","2,380","475","1,862","43","0"
"Lafayette","66,388","264","2","30","49","183","2,704","524","2,000","180","25"
"Lake Station","13,253","27","1","5","8","13","541","85","428","28","4"
"La Porte","21,282","36","0","5","18","13","1,111","186","895","30","5"
"Lawrenceburg","4,856","10","0","4","5","1","210","15","191","4","0"
"Ligonier","4,600","2","0","0","1","1","34","7","19","8","0"
"Linton","5,679","2","0","1","0","1","208","0","207","1","0"
"Logansport","18,544","21","0","7","3","11","872","96","724","52","8"
"Long Beach","1,561","0","0","0","0","0","19","18","0","1","0"
"Lowell","8,599","15","0","1","1","13","158","16","138","4","1"
"Marion","30,342","90","0","21","53","16","1,435","268","1,079","88","14"
"Martinsville","12,054","18","0","3","2","13","954","110","809","35","2"
"Merrillville","33,839","95","3","4","35","53","1,273","110","1,038","125","0"
"Michigan City","32,482","147","2","23","61","61","2,016","412","1,469","135","16"
"Mishawaka","50,632","142","0","15","52","75","3,065","523","2,386","156","15"
"Monticello","5,162","4","0","0","2","2","144","15","121","8","1"
"Mooresville","11,970","7","0","1","1","5","331","51","261","19","0"
"Mount Vernon","6,917","39","0","5","4","30","454","123","322","9","2"
"Muncie","67,736","244","0","22","101","121","2,084","476","1,432","176","28"
"Munster","22,188","29","0","0","8","21","453","43","400","10","0"
"Nappanee","7,249","1","0","0","1","0","153","21","127","5","0"
"New Albany","37,619","109","1","8","44","56","2,238","478","1,620","140","19"
"New Castle","18,093","14","1","4","7","2","1,075","241","820","14","1"
"New Haven","13,914","24","0","1","9","14","379","69","294","16","0"
"New Whiteland","6,031","18","0","0","0","18","98","15","77","6","0"
"Noblesville","44,661","31","1","7","3","20","872","119","720","33","7"
"North Liberty","1,404","8","0","0","1","7","21","9","11","1","1"
"North Vernon","6,274","5","0","3","0","2","255","43","198","14","0"
"Oakland City","2,516","4","0","0","0","4","51","8","43","0","1"
"Peru","12,184","16","0","1","2","13","220","69","137","14","4"
"Plainfield","29,592","36","0","3","9","24","684","97","560","27","1"
"Plymouth","11,294","11","0","4","2","5","417","54","345","18","2"
"Portage","37,852","98","0","5","17","76","1,222","181","974","67","4"
"Porter","5,475","4","0","0","0","4","82","11","67","4","1"
"Portland","6,050","4","0","4","0","0","212","19","188","5","1"
"Princeton","8,477","12","0","3","1","8","272","22","249","1","0"
"Rensselaer","6,372","17","0","2","1","14","235","44","190","1","0"
"Richmond","36,455","170","0","33","76","61","1,620","557","948","115","48"
"Rushville","5,979","13","0","2","2","9","334","69","257","8","0"
"Schererville","29,332","15","0","2","7","6","766","47","672","47","0"
"Scottsburg","5,935","42","0","4","1","37","343","60","275","8","0"
"Seymour","19,507","82","1","9","9","63","1,089","165","873","51","3"
"Shelbyville3","18,797","8","0","2","0","6","","","934","22","0"
"South Bend","104,182","746","6","52","339","349","5,929","2,216","3,411","302","51"
"South Whitley","1,856","1","0","0","0","1","21","3","18","0","0"
"Speedway","12,770","31","2","2","20","7","608","92","477","39","1"
"St. John","13,874","1","0","0","1","0","171","10","156","5","0"
"Tell City","7,465","9","0","4","1","4","214","46","162","6","1"
"Terre Haute","60,156","146","2","33","68","43","4,202","1,086","2,760","356","47"
"Tipton","4,982","3","0","1","1","1","148","31","116","1","0"
"Valparaiso","30,981","46","0","5","14","27","811","112","668","31","3"
"Vincennes","17,883","19","0","0","6","13","1,146","223","857","66","0"
"Walkerton","2,175","2","0","0","0","2","30","9","18","3","1"
"Warsaw","13,844","6","0","3","3","0","633","64","556","13","3"
"Washington","11,706","21","0","1","0","20","559","156","369","34","0"
"Waterloo","2,177","12","0","0","0","12","91","20","69","2","0"
"Westfield","23,334","17","0","4","3","10","431","47","376","8","2"
"West Lafayette","31,945","48","0","4","6","38","486","79","382","25","1"
"Westville","5,034","2","0","1","0","1","58","12","44","2","1"
"Whitestown","1,462","4","3","0","0","1","40","1","34","5","0"
"Whiting","4,740","3","0","0","2","1","235","49","171","15","0"
"Winchester","4,554","2","0","1","0","1","272","31","240","1","1"
"Winona Lake","4,334","8","0","0","1","7","28","3","22","3","0"
"Zionsville","14,472","3","0","0","0","3","194","36","157","1","3"
