"Criminal Justice Information Services Division","Feedback |
Contact Us |
Data Quality Guidelines |
UCR Home"
"City","Population","Violentcrime","Murder andnonnegligentmanslaughter","Forciblerape","Robbery","Aggravatedassault","Propertycrime","Burglary","Larceny-theft","Motorvehicletheft","Arson"
"Alexandria","1,541","3","0","1","1","1","34","11","23","0","0"
"Alstead","2,090","1","0","1","0","0","28","14","11","3","0"
"Alton","5,114","2","0","0","0","2","80","26","52","2","2"
"Amherst","11,903","7","1","0","1","5","182","30","148","4","1"
"Antrim","2,630","3","0","3","0","0","55","11","39","5","1"
"Ashland","2,065","2","1","0","1","0","52","8","42","2","0"
"Auburn","5,177","2","2","0","0","0","81","31","49","1","0"
"Barnstead","4,619","6","0","3","0","3","103","36","62","5","1"
"Barrington","8,576","10","0","1","0","9","98","21","73","4","4"
"Bartlett","2,930","2","0","2","0","0","68","24","44","0","0"
"Bedford","21,304","11","0","5","1","5","324","32","286","6","3"
"Belmont","7,051","16","0","3","2","11","234","65","159","10","2"
"Bennington","1,469","2","0","0","0","2","37","0","35","2","0"
"Berlin","9,155","19","0","8","1","10","148","54","94","0","3"
"Bethlehem","2,450","4","0","0","1","3","50","19","28","3","0"
"Boscawen","3,958","3","0","2","0","1","80","13","63","4","0"
"Bow","8,107","5","0","0","0","5","98","17","80","1","1"
"Bradford","1,524","0","0","0","0","0","17","4","12","1","1"
"Brentwood","3,998","0","0","0","0","0","58","13","41","4","0"
"Bristol","3,110","5","0","2","2","1","81","12","60","9","0"
"Campton","3,006","7","0","2","0","5","65","15","49","1","1"
"Candia","4,177","3","0","0","0","3","76","18","55","3","1"
"Canterbury","2,316","0","0","0","0","0","12","3","8","1","0"
"Carroll","726","1","0","1","0","0","77","7","68","2","0"
"Center Harbor","1,102","2","0","2","0","0","39","5","33","1","0"
"Charlestown","4,804","2","0","0","0","2","31","13","17","1","0"
"Chester","4,769","6","0","1","0","5","34","24","9","1","2"
"Claremont","12,788","19","0","3","4","12","433","54","364","15","1"
"Colebrook","2,282","4","0","0","1","3","51","21","29","1","0"
"Concord","42,190","96","0","17","27","52","1,225","167","1,039","19","12"
"Conway","9,195","24","0","9","3","12","504","92","393","19","4"
"Dalton","858","0","0","0","0","0","23","10","13","0","1"
"Danville","4,326","4","1","1","0","2","47","9","34","4","1"
"Deerfield","4,243","7","0","1","0","6","77","26","47","4","0"
"Deering","2,059","2","0","0","0","2","33","7","26","0","1"
"Derry","34,075","89","0","4","18","67","816","195","582","39","24"
"Dover","28,627","33","0","2","15","16","487","58","420","9","2"
"Dublin","1,574","1","0","1","0","0","19","7","10","2","0"
"Dunbarton","2,676","4","0","0","2","2","33","13","18","2","0"
"Durham","14,465","15","0","9","0","6","158","18","135","5","2"
"Enfield","4,811","3","0","1","1","1","74","31","43","0","3"
"Epping","6,435","9","0","2","0","7","193","30","162","1","2"
"Epsom","4,619","5","0","3","0","2","95","11","82","2","0"
"Exeter","14,924","4","1","1","0","2","130","22","107","1","1"
"Farmington","6,764","21","0","10","5","6","168","51","106","11","1"
"Fitzwilliam","2,296","2","0","1","0","1","42","16","22","4","1"
"Franconia","1,047","1","0","0","0","1","33","4","29","0","0"
"Freedom","1,443","0","0","0","0","0","16","6","10","0","0"
"Fremont","4,188","3","0","1","0","2","57","19","35","3","1"
"Gilford","7,427","15","1","0","1","13","218","24","186","8","0"
"Gilmanton","3,506","2","0","0","0","2","49","12","34","3","1"
"Goffstown","17,774","10","0","2","1","7","302","87","210","5","3"
"Gorham","2,718","1","0","0","0","1","34","2","32","0","0"
"Grantham","2,544","1","0","0","0","1","9","3","6","0","0"
"Greenland","3,435","2","0","0","0","2","47","3","41","3","0"
"Hampstead","8,981","5","0","1","1","3","92","26","63","3","0"
"Hampton","15,270","18","0","3","4","11","382","53","313","16","2"
"Hancock","1,807","4","0","0","0","4","12","2","10","0","0"
"Hanover","10,922","7","0","3","1","3","145","13","131","1","4"
"Haverhill","4,672","12","0","3","0","9","112","19","89","4","1"
"Henniker","5,021","4","1","3","0","0","101","15","85","1","3"
"Hill","1,106","0","0","0","0","0","0","0","0","0","0"
"Hillsborough","5,592","12","0","3","1","8","117","19","92","6","3"
"Hinsdale","4,124","8","0","2","1","5","79","10","63","6","0"
"Hooksett","14,075","13","0","4","5","4","401","79","313","9","2"
"Hopkinton","5,561","1","0","0","0","1","46","11","34","1","0"
"Hudson","24,901","29","0","4","2","23","408","76","302","30","9"
"Jaffrey","5,603","9","0","3","2","4","77","27","47","3","2"
"Keene","22,093","46","0","11","12","23","808","89","705","14","6"
"Kingston","6,199","5","0","3","1","1","73","18","49","6","1"
"Laconia","16,973","65","0","13","8","44","827","143","672","12","4"
"Lancaster","3,151","0","0","0","0","0","122","18","99","5","1"
"Lebanon","12,765","29","0","6","3","20","483","41","432","10","10"
"Lee","4,461","1","0","0","1","0","43","9","32","2","1"
"Lincoln","1,337","2","0","2","0","0","90","11","78","1","1"
"Lisbon","1,648","2","0","0","0","2","15","3","12","0","0"
"Litchfield","8,852","4","0","2","1","1","91","25","65","1","1"
"Littleton","6,111","10","0","1","0","9","137","27","106","4","1"
"Londonderry","25,014","29","1","5","3","20","338","78","246","14","6"
"Loudon","5,213","1","0","1","0","0","145","19","119","7","0"
"Madison","2,350","3","0","1","0","2","45","14","30","1","0"
"Manchester","108,101","544","1","62","154","327","3,754","907","2,687","160","59"
"Marlborough","2,052","3","0","0","1","2","36","6","29","1","1"
"Meredith","6,617","10","1","5","1","3","157","38","112","7","1"
"Merrimack","26,501","9","0","0","3","6","293","45","238","10","1"
"Middleton","1,861","0","0","0","0","0","14","7","7","0","0"
"Milford","15,089","25","0","4","9","12","301","52","235","14","6"
"Milton","4,633","14","0","4","0","10","113","43","64","6","1"
"Mont Vernon","2,378","4","0","0","0","4","17","3","12","2","0"
"Moultonborough","5,028","7","0","0","0","7","87","24","61","2","0"
"Nashua","86,523","173","1","39","47","86","2,209","398","1,744","67","29"
"New Boston","5,209","4","0","1","0","3","54","19","32","3","0"
"Newbury","2,120","2","0","1","0","1","19","1","17","1","0"
"New Durham","2,569","4","0","0","0","4","43","11","30","2","1"
"Newfields","1,625","1","0","1","0","0","20","5","15","0","0"
"New Hampton","2,256","4","0","0","0","4","64","21","42","1","0"
"Newington","797","2","0","0","1","1","255","2","253","0","1"
"New Ipswich","5,438","1","0","0","1","0","51","19","27","5","1"
"New London","4,402","0","0","0","0","0","44","10","34","0","0"
"Newmarket","9,497","9","0","1","0","8","33","9","23","1","1"
"Newport","6,474","10","0","4","2","4","201","31","169","1","2"
"Newton","4,587","5","0","2","0","3","51","13","37","1","1"
"Northfield","5,120","5","0","0","0","5","77","16","58","3","0"
"North Hampton","4,509","5","0","2","0","3","75","18","56","1","1"
"Northumberland","2,242","4","0","3","0","1","58","19","38","1","1"
"Northwood","4,164","2","0","0","1","1","91","19","67","5","0"
"Nottingham","4,601","2","0","1","0","1","55","9","44","2","0"
"Orford","1,039","0","0","0","0","0","8","0","8","0","0"
"Ossipee","4,706","5","0","0","1","4","108","15","84","9","1"
"Pelham","12,770","11","0","2","1","8","176","63","99","14","2"
"Pembroke","7,317","8","0","2","1","5","98","25","71","2","0"
"Peterborough","6,176","5","0","2","2","1","118","8","108","2","0"
"Pittsfield","4,348","5","0","1","1","3","84","11","63","10","0"
"Plaistow","7,522","4","0","0","3","1","217","13","183","21","0"
"Plymouth","6,647","12","0","3","2","7","252","43","205","4","6"
"Portsmouth","20,281","28","1","5","6","16","615","68","523","24","6"
"Raymond","10,260","10","0","5","2","3","216","31","176","9","0"
"Rindge","6,451","8","0","1","2","5","70","26","40","4","1"
"Rochester","30,827","102","0","15","25","62","978","163","794","21","10"
"Rollinsford","2,611","5","0","1","1","3","33","15","17","1","1"
"Rye","5,097","4","0","0","0","4","79","3","76","0","0"
"Sandown","5,907","3","0","2","0","1","53","18","32","3","0"
"Sandwich","1,318","0","0","0","0","0","50","13","35","2","0"
"Seabrook","8,471","15","0","2","1","12","301","21","271","9","3"
"Somersworth","11,940","50","0","5","12","33","546","61","480","5","6"
"South Hampton","871","0","0","0","0","0","2","1","1","0","0"
"Strafford","4,076","6","0","1","0","5","36","6","29","1","0"
"Stratham","7,328","3","0","0","2","1","76","8","66","2","1"
"Sunapee","3,365","1","0","1","0","0","7","1","5","1","0"
"Thornton","2,144","1","0","0","0","1","18","1","16","1","0"
"Tilton","3,542","12","0","0","3","9","177","17","152","8","1"
"Troy","2,045","1","0","1","0","0","30","9","20","1","0"
"Wakefield","5,455","5","0","2","0","3","128","25","93","10","0"
"Walpole","3,637","2","0","0","1","1","38","5","29","4","0"
"Warner","2,932","0","0","0","0","0","10","2","8","0","0"
"Washington","1,087","0","0","0","0","0","10","5","5","0","0"
"Waterville Valley","267","3","0","1","2","0","60","0","60","0","0"
"Weare","9,240","4","0","1","0","3","99","17","75","7","1"
"Webster","1,891","0","0","0","0","0","29","4","25","0","0"
"Wilton","3,938","2","0","1","0","1","62","12","48","2","2"
"Winchester","4,252","4","0","0","2","2","121","33","78","10","1"
"Windham","13,484","5","0","2","0","3","170","39","123","8","0"
"Wolfeboro","6,569","5","0","2","0","3","108","28","79","1","0"
"Woodstock","1,155","5","0","2","1","2","29","4","25","0","1"
