"Criminal Justice Information Services Division","Feedback |
Contact Us |
Data Quality Guidelines |
UCR Home"
"City","Population","Violentcrime","Murder andnonnegligentmanslaughter","Forciblerape","Robbery","Aggravatedassault","Propertycrime","Burglary","Larceny-theft","Motorvehicletheft","Arson1"
"Aberdeen","14,198","86","0","5","35","46","627","69","527","31","3"
"Annapolis","37,180","226","4","7","91","124","1,101","197","800","104","9"
"Baltimore","639,929","9,316","223","265","3,336","5,492","28,280","7,573","16,298","4,409","321"
"Baltimore City Sheriff","","0","0","0","0","0","0","0","0","0","0"
"Bel Air","9,894","45","1","0","11","33","453","34","407","12","3"
"Berlin","4,125","3","0","1","1","1","110","28","82","0","1"
"Berwyn Heights","2,997","9","0","0","7","2","128","34","85","9","0"
"Bladensburg","7,732","93","1","2","44","46","521","123","271","127","0"
"Boonsboro","3,417","0","0","0","0","0","18","3","14","1","0"
"Bowie","53,840","106","1","2","57","46","1,044","212","715","117","2"
"Brentwood","2,853","0","0","0","0","0","4","1","1","2","0"
"Brunswick","5,338","2","0","0","0","2","86","16","70","0","0"
"Cambridge","12,167","140","1","7","47","85","566","107","442","17","4"
"Capitol Heights","4,188","11","0","0","8","3","73","16","35","22","0"
"Centreville","3,766","7","0","0","1","6","59","9","49","1","0"
"Chestertown","5,101","30","0","2","8","20","175","54","112","9","1"
"Cheverly","6,510","43","0","0","18","25","184","61","103","20",""
"Chevy Chase Village","2,180","1","0","0","1","0","42","7","34","1","0"
"Colmar Manor","1,286","12","0","0","6","6","41","10","26","5","0"
"Cottage City","1,147","7","0","0","0","7","60","9","39","12","0"
"Crisfield","2,734","16","0","0","3","13","77","12","65","0","1"
"Cumberland","20,449","196","1","17","40","138","1,442","370","1,049","23","6"
"Delmar","3,524","12","0","3","2","7","78","27","48","3","1"
"Denton","4,189","5","0","0","3","2","233","56","167","10","1"
"District Heights","6,164","25","0","0","8","17","231","55","131","45","0"
"Easton","15,252","58","0","5","15","38","503","74","416","13","2"
"Edmonston","1,359","5","0","0","2","3","62","13","42","7","0"
"Elkton","15,144","341","1","16","100","224","1,172","240","867","65","12"
"Fairmount Heights","1,529","2","0","0","1","1","2","1","1","0","0"
"Federalsburg","2,660","29","0","1","4","24","86","27","56","3","0"
"Forest Heights","2,608","9","0","0","2","7","83","44","31","8","0"
"Frederick","60,686","454","2","16","162","274","1,712","262","1,363","87","8"
"Frostburg","7,831","18","1","2","3","12","234","37","193","4","1"
"Fruitland","4,606","50","0","1","2","47","263","43","214","6","3"
"Glenarden","6,451","13","0","0","5","8","106","35","56","15","0"
"Greenbelt","21,585","172","2","11","106","53","1,115","221","761","133","0"
"Greensboro","2,053","3","0","0","0","3","73","19","51","3","1"
"Hagerstown","40,564","177","0","10","97","70","1,436","303","1,013","120","27"
"Hampstead","5,510","7","1","1","1","4","108","13","92","3","2"
"Hancock","1,763","6","0","1","1","4","55","7","47","1","0"
"Havre de Grace","13,585","78","0","4","14","60","481","62","398","21","2"
"Hurlock","2,043","16","0","1","4","11","105","42","56","7","1"
"Hyattsville","15,688","128","0","1","88","39","1,496","166","1,233","97","0"
"Landover Hills","1,545","6","0","0","3","3","34","17","14","3","1"
"La Plata","9,266","51","0","0","15","36","341","44","287","10","0"
"Laurel","22,960","148","0","5","69","74","1,084","163","768","153","1"
"Lonaconing","1,121","1","0","0","0","1","4","0","4","0","0"
"Luke","72","0","0","0","0","0","0","0","0","0","0"
"Manchester","3,511","6","0","0","1","5","60","8","47","5","1"
"Morningside","1,284","10","0","0","7","3","43","9","25","9","0"
"Mount Rainier","8,497","86","0","1","58","27","314","58","192","64","2"
"New Carrollton","12,734","78","0","5","42","31","453","92","296","65","0"
"North East","2,898","10","0","0","5","5","136","23","102","11","2"
"Oakland","2,002","0","0","0","0","0","50","10","40","0","0"
"Ocean City","7,020","123","0","2","27","94","1,439","292","1,133","14","6"
"Ocean Pines","11,442","4","0","2","1","1","126","22","101","3","0"
"Oxford","696","0","0","0","0","0","2","0","2","0","0"
"Perryville","3,852","10","0","0","4","6","125","18","100","7","4"
"Pocomoke City","3,880","29","2","3","9","15","261","44","207","10","3"
"Port Deposit","713","0","0","0","0","0","21","6","14","1","0"
"Preston","685","2","0","0","1","1","6","3","3","0","0"
"Princess Anne","3,079","28","0","1","6","21","128","40","85","3","0"
"Ridgely","1,550","41","0","0","1","40","126","37","86","3","1"
"Rising Sun","1,835","3","0","0","0","3","88","10","78","0","0"
"Riverdale Park","6,484","77","2","0","46","29","270","58","151","61","0"
"Rock Hall","1,493","1","0","0","0","1","24","9","15","0","1"
"Salisbury","29,046","450","7","22","143","278","2,238","575","1,598","65","11"
"Seat Pleasant","4,932","31","1","0","14","16","195","67","98","30","0"
"Smithsburg","3,011","3","0","0","0","3","33","8","25","0","0"
"Snow Hill","2,280","9","0","0","0","9","27","5","20","2","0"
"St. Michaels","1,047","5","0","0","0","5","54","12","41","1","1"
"Sykesville","4,489","2","0","0","0","2","49","2","44","3","2"
"Takoma Park","18,200","76","0","2","48","26","577","149","364","64","2"
"Taneytown","5,496","7","0","1","1","5","98","12","85","1","1"
"Thurmont","6,179","5","0","2","0","3","108","36","70","2","4"
"Trappe","1,142","0","0","0","0","0","7","1","5","1","0"
"University Park","2,330","3","0","0","3","0","103","30","71","2",""
"Upper Marlboro","673","1","1","0","0","0","29","3","21","5","0"
"Westminster","18,196","101","1","0","15","85","674","77","586","11","5"
