"Criminal Justice Information Services Division","Feedback |
Contact Us |
Data Quality Guidelines |
UCR Home"
"City","Population","Violentcrime","Murder andnonnegligentmanslaughter","Forciblerape","Robbery","Aggravatedassault","Propertycrime","Burglary","Larceny-theft","Motorvehicletheft","Arson"
"Miami Shores","10,132","46","0","0","30","16","631","146","454","31","0"
"Miami Springs","12,924","45","1","3","21","20","503","105","352","46","1"
"Milton","8,805","32","0","4","10","18","345","88","252","5","0"
"Minneola","9,599","37","0","2","1","34","156","42","105","9","1"
"Miramar","113,385","540","9","34","170","327","3,651","1,262","2,099","290","13"
"Monticello","2,426","37","0","0","3","34","52","44","7","1","0"
"Mount Dora","14,053","71","0","10","18","43","510","90","384","36","2"
"Naples","22,239","25","1","1","8","15","630","88","533","9","0"
"Neptune Beach","6,707","22","1","1","3","17","313","44","257","12","1"
"New Port Richey","17,634","166","0","10","42","114","891","353","501","37","3"
"New Smyrna Beach","23,656","117","1","3","22","91","1,151","290","821","40","3"
"Niceville","12,145","17","0","3","1","13","235","49","171","15","0"
"North Bay Village","8,316","9","0","0","0","9","181","59","103","19","0"
"North Lauderdale","42,998","198","0","13","75","110","1,097","459","563","75","2"
"North Miami","57,796","616","6","23","278","309","3,371","931","2,110","330","18"
"North Miami Beach","41,170","346","2","29","136","179","2,109","743","1,189","177","7"
"North Palm Beach","12,255","24","0","0","9","15","296","80","194","22","0"
"North Port","59,076","194","1","11","26","156","1,386","320","1,035","31","9"
"North Redington Beach","1,464","6","0","0","0","6","42","7","35","0","0"
"Oak Hill","1,654","12","0","6","1","5","75","23","45","7","1"
"Oakland","1,228","6","0","1","1","4","41","13","23","5","0"
"Oakland Park","42,572","300","3","17","133","147","2,121","611","1,387","123","2"
"Ocala","56,396","461","3","34","155","269","3,171","712","2,372","87","4"
"Ocean Ridge","1,654","3","0","0","0","3","44","14","30","0","0"
"Ocoee","33,650","159","0","9","48","102","1,255","257","929","69","7"
"Okeechobee","5,924","33","0","1","17","15","380","74","296","10","0"
"Oldsmar","13,561","36","0","6","7","23","475","78","376","21","0"
"Opa Locka","16,762","413","5","8","113","287","1,150","422","583","145","3"
"Orange City","10,149","38","0","0","11","27","551","83","451","17","0"
"Orange Park","9,066","36","0","2","7","27","231","65","155","11","0"
"Orlando","240,222","2,574","18","113","672","1,771","15,565","4,015","10,357","1,193","42"
"Ormond Beach","37,923","251","0","13","14","224","1,385","277","1,050","58","1"
"Oviedo","33,670","78","3","8","9","58","564","106","438","20","2"
"Pahokee","6,797","67","0","2","13","52","155","54","95","6","2"
"Palatka","10,726","158","1","16","29","112","833","189","634","10","6"
"Palm Bay","103,350","521","4","19","60","438","2,460","740","1,622","98","10"
"Palm Beach","9,607","7","0","1","1","5","132","22","107","3","0"
"Palm Beach Gardens","51,458","72","1","3","35","33","1,614","265","1,286","63","5"
"Palm Beach Shores","1,576","0","0","0","0","0","43","14","24","5","0"
"Palmetto","14,554","201","2","2","59","138","661","249","390","22","2"
"Palmetto Bay","23,525","70","0","3","25","42","916","158","703","55","0"
"Palm Springs","17,223","122","2","6","40","74","874","231","582","61","1"
"Panama City","36,593","277","5","5","78","189","2,423","508","1,785","130","6"
"Panama City Beach","15,482","94","0","14","21","59","1,069","156","911","2","4"
"Parker","4,557","15","1","4","1","9","206","73","116","17","0"
"Parkland","25,432","17","0","1","1","15","268","56","195","17","5"
"Pembroke Park","4,904","39","0","0","19","20","361","74","241","46","1"
"Pembroke Pines","147,343","276","4","12","92","168","5,026","1,102","3,619","305","5"
"Pensacola","53,476","420","3","36","112","269","2,545","519","1,939","87","4"
"Perry","6,647","111","1","16","8","86","249","92","156","1","3"
"Pinellas Park","47,180","263","2","24","68","169","2,820","471","2,207","142","10"
"Plantation","85,000","291","2","14","124","151","3,755","779","2,732","244","5"
"Plant City","33,421","184","2","6","40","136","1,623","299","1,184","140","8"
"Pompano Beach","102,749","992","7","50","364","571","4,997","1,101","3,529","367","10"
"Ponce Inlet","3,165","1","0","0","1","0","37","9","28","0","0"
"Port Orange","55,381","102","2","2","19","79","1,411","262","1,072","77","1"
"Port Richey","3,426","22","1","0","14","7","142","29","111","2","0"
"Port St. Joe","3,479","15","0","0","4","11","23","9","13","1","0"
"Port St. Lucie","163,089","386","3","45","49","289","3,212","909","2,224","79","9"
"Punta Gorda","17,389","27","0","1","2","24","376","176","198","2","2"
"Quincy","6,736","110","1","8","18","83","380","106","266","8","3"
"Redington Beaches","1,467","3","0","0","0","3","30","7","20","3","0"
"Riviera Beach","37,637","584","14","13","125","432","1,851","638","1,050","163","7"
"Rockledge","25,230","72","0","0","14","58","742","159","553","30","0"
"Royal Palm Beach","31,800","111","0","14","22","75","1,062","174","826","62","4"
"Safety Harbor","17,010","29","0","3","4","22","406","80","319","7","2"
"Sanford","52,325","356","3","38","174","141","3,367","871","2,286","210","2"
"Sanibel","5,526","3","0","0","1","2","108","18","89","1","1"
"Sarasota","51,928","510","6","16","165","323","3,188","825","2,229","134","8"
"Satellite Beach","11,792","41","1","3","5","32","172","49","121","2","0"
"Sea Ranch Lakes","741","0","0","0","0","0","24","2","22","0","0"
"Sebastian","21,063","50","0","6","8","36","553","163","378","12","0"
"Sebring","10,518","59","1","4","15","39","462","129","323","10","3"
"Seminole","19,055","71","0","3","12","56","592","80","497","15","1"
"Sewall's Point","2,019","1","0","1","0","0","17","5","12","0","0"
"Shalimar","687","1","0","0","1","0","12","8","4","0","0"
"Sneads","1,944","5","0","2","0","3","98","3","94","1","3"
"South Bay","4,606","43","0","1","6","36","149","72","74","3","2"
"South Daytona","13,513","83","0","0","11","72","626","179","395","52","0"
"South Miami","11,154","88","3","2","33","50","820","126","668","26","1"
"South Palm Beach","1,474","0","0","0","0","0","17","5","12","0","0"
"South Pasadena","5,496","7","0","0","1","6","154","14","132","8","0"
"Southwest Ranches","7,298","13","0","2","3","8","185","44","127","14","1"
"Springfield","8,858","59","1","5","10","43","353","126","208","19","1"
"Starke","5,928","19","0","0","5","14","243","23","215","5","0"
"St. Augustine","12,794","93","0","7","19","67","741","127","587","27","1"
"St. Augustine Beach","6,522","7","0","0","1","6","190","26","157","7","0"
"St. Cloud","30,245","133","1","9","18","105","949","283","642","24","5"
"St. Pete Beach","9,855","35","0","6","5","24","532","152","364","16","3"
"St. Petersburg","243,666","2,758","13","105","752","1,888","13,815","3,564","9,015","1,236","90"
"Stuart","15,986","52","0","4","10","38","687","108","560","19","1"
"Sunny Isles Beach","17,052","33","0","7","6","20","464","79","359","26","0"
"Sunrise","90,016","338","2","13","124","199","3,972","832","2,957","183","4"
"Surfside","4,684","13","0","1","2","10","154","19","131","4","0"
"Sweetwater","13,563","40","0","3","11","26","248","43","178","27","4"
"Tallahassee","174,516","1,802","13","130","492","1,167","8,579","2,920","5,310","349","21"
"Tamarac","59,989","186","1","12","57","116","1,269","364","810","95","0"
"Tampa","347,830","2,170","27","47","684","1,412","11,453","3,131","7,484","838","107"
"Tarpon Springs","23,695","158","1","4","40","113","646","146","473","27","0"
"Tavares","14,353","35","0","3","7","25","210","42","146","22","0"
"Temple Terrace","22,760","111","0","5","36","70","843","277","535","31","3"
"Tequesta","5,799","12","0","3","0","9","91","23","68","0","0"
"Titusville","44,839","350","1","19","80","250","1,486","361","1,030","95","7"
"Treasure Island","7,399","12","0","2","3","7","283","37","242","4","0"
"Umatilla","3,564","12","0","1","0","11","103","3","95","5","0"
"Valparaiso","5,783","6","0","1","2","3","58","14","43","1","0"
"Venice","20,997","36","2","0","4","30","567","87","466","14","1"
"Vero Beach","17,254","72","0","4","22","46","628","179","425","24","1"
"Village of Pinecrest","19,367","22","0","5","7","10","574","81","474","19","0"
"Virginia Gardens","2,241","2","0","0","0","2","25","6","13","6","0"
"Wauchula","4,640","33","0","3","9","21","225","115","101","9","1"
"Webster","922","4","0","0","0","4","23","6","15","2","0"
"Welaka","800","0","0","0","0","0","5","1","4","0","0"
"Wellington","56,532","125","4","8","17","96","1,590","301","1,191","98","5"
"West Melbourne","15,969","47","1","2","11","33","648","268","360","20","1"
"West Miami","5,739","11","0","0","1","10","181","67","103","11","0"
"Weston","65,406","38","0","3","5","30","756","135","585","36","1"
"West Palm Beach","101,267","789","19","49","264","457","5,052","1,246","3,415","391","17"
"West Park","14,516","83","2","2","34","45","606","232","321","53","1"
"White Springs","843","6","0","0","1","5","23","4","15","4","0"
"Wildwood","12,797","43","0","2","3","38","138","46","86","6","0"
"Williston","2,919","29","0","0","4","25","122","27","89","6","2"
"Wilton Manors","12,873","65","4","0","39","22","590","160","396","34","0"
"Windermere","2,689","0","0","0","0","0","10","2","8","0","0"
"Winter Garden","32,096","160","0","6","30","124","1,074","197","821","56","8"
"Winter Haven","33,981","244","2","10","68","164","1,915","368","1,462","85","6"
"Winter Park","28,069","69","0","2","26","41","879","272","565","42","4"
"Winter Springs","32,862","56","0","5","9","42","412","112","278","22","1"
"Zephyrhills","13,360","65","1","4","23","37","943","232","688","23","0"
