"Criminal Justice Information Services Division","Feedback |
Contact Us |
Data Quality Guidelines |
UCR Home"
"City","Population","Violentcrime","Murder andnonnegligentmanslaughter","Forciblerape","Robbery","Aggravatedassault","Propertycrime","Burglary","Larceny-theft","Motorvehicletheft","Arson"
"Alamogordo","36,555","97","4","8","2","83","1,036","203","798","35","5"
"Albuquerque","545,389","4,291","42","338","940","2,971","26,372","5,465","18,134","2,773","121"
"Angel Fire","976","8","0","0","0","8","46","25","21","0","0"
"Aztec","7,135","43","0","2","3","38","174","28","141","5","7"
"Bayard","2,423","3","0","0","0","3","36","15","20","1","0"
"Belen","7,522","82","0","3","9","70","736","342","352","42","2"
"Bernalillo","9,878","124","1","2","5","116","330","91","221","18","0"
"Bloomfield","7,462","86","0","7","1","78","166","38","117","11","4"
"Bosque Farms","4,154","5","0","0","0","5","37","8","23","6","1"
"Carlsbad","26,801","197","0","29","20","148","1,376","382","936","58","10"
"Carrizozo","1,065","5","0","0","1","4","9","4","4","1","0"
"Cimarron","799","2","0","0","0","2","5","2","2","1","0"
"Clovis","33,359","226","2","34","30","160","1,892","706","1,124","62","25"
"Cuba","1,550","33","0","1","0","32","0","0","0","0","0"
"Deming","15,655","74","0","1","8","65","579","186","366","27","0"
"Edgewood","4,823","4","0","0","1","3","38","16","20","2","0"
"Espanola","9,846","229","2","2","19","206","846","325","494","27","13"
"Estancia","1,606","2","0","0","0","2","28","10","18","0","0"
"Eunice","2,905","5","0","0","0","5","49","23","25","1","0"
"Farmington","44,563","477","3","63","25","386","1,678","319","1,270","89","20"
"Gallup","19,825","364","2","29","56","277","1,546","250","1,178","118","6"
"Grants1","8,845","","0","8","6","","265","151","89","25","0"
"Hobbs","32,642","249","9","39","33","168","1,685","419","1,206","60","7"
"Hurley","1,427","0","0","0","0","0","19","10","9","0","0"
"Jal","2,133","6","0","0","1","5","27","10","13","4","4"
"Las Cruces","97,065","408","3","11","62","332","4,326","1,110","3,026","190","11"
"Las Vegas","13,797","175","1","9","9","156","542","173","342","27","7"
"Logan","1,002","3","0","0","0","3","70","43","25","2","0"
"Lordsburg","2,886","2","0","0","0","2","2","1","1","0","0"
"Los Alamos1","18,311","","0","2","1","","186","33","148","5","3"
"Los Lunas1","15,054","","0","7","3","","546","75","412","59","1"
"Lovington","10,422","46","0","6","1","39","369","193","159","17","0"
"Milan","2,566","20","1","0","0","19","74","37","31","6","0"
"Moriarty","2,014","5","0","0","0","5","91","41","41","9","0"
"Portales","12,468","69","1","7","3","58","374","108","256","10","0"
"Raton","6,330","36","0","0","2","34","181","83","83","15","1"
"Rio Rancho","87,608","160","0","7","18","135","1,476","344","1,023","109","12"
"Roswell","47,238","351","6","16","36","293","2,325","541","1,714","70","13"
"Ruidoso","9,504","30","1","4","2","23","240","92","142","6","1"
"Ruidoso Downs","2,740","39","0","4","0","35","89","20","64","5","0"
"Santa Clara","1,875","3","0","0","0","3","17","11","2","4","0"
"Santa Fe","76,442","367","8","39","81","239","4,349","2,392","1,781","176","9"
"Santa Rosa","2,593","17","0","0","0","17","66","32","31","3","0"
"Silver City","10,459","98","0","6","6","86","628","156","442","30","4"
"Socorro","9,056","77","0","0","4","73","336","93","229","14","2"
"Sunland Park","15,224","20","0","5","2","13","215","41","149","25","1"
"Taos","5,689","46","0","3","7","36","541","182","347","12","0"
"Taos Ski Valley","59","2","0","0","0","2","7","2","5","0","0"
"Tatum","793","0","0","0","0","0","39","0","38","1","0"
"Texico","997","0","0","0","0","0","8","4","4","0","0"
"Truth or Consequences","7,194","47","0","5","2","40","174","44","124","6","1"
"Tucumcari","5,255","45","0","5","2","38","282","136","142","4","0"
"Tularosa","3,078","24","0","3","0","21","83","23","60","0","0"
