"Criminal Justice Information Services Division","Feedback |
Contact Us |
Data Quality Guidelines |
UCR Home"
"City","Population","Violentcrime","Murder andnonnegligentmanslaughter","Forciblerape","Robbery","Aggravatedassault","Propertycrime","Burglary","Larceny-theft","Motorvehicletheft","Arson"
"Bethany Beach","988","4","0","0","2","2","168","13","153","2","0"
"Blades","1,206","7","0","1","1","5","27","11","15","1","0"
"Bridgeville","1,724","16","0","0","5","11","80","10","67","3","0"
"Camden","2,642","14","0","2","5","7","227","10","211","6","0"
"Cheswold","526","3","0","2","0","1","16","0","16","0","0"
"Clayton","1,520","8","0","0","0","8","29","7","21","1","0"
"Dagsboro","596","1","0","0","0","1","23","4","19","0","0"
"Delaware City","1,542","2","0","0","0","2","34","10","21","3","1"
"Delmar","1,597","9","0","1","0","8","37","9","28","0","0"
"Dewey Beach","325","13","0","1","2","10","73","12","58","3","0"
"Dover","37,113","239","1","10","52","176","2,122","151","1,858","113","11"
"Ellendale","371","0","0","0","0","0","5","0","5","0","0"
"Elsmere","5,726","43","0","3","6","34","193","46","130","17","0"
"Felton","922","0","0","0","0","0","19","4","15","0","0"
"Fenwick Island","375","0","0","0","0","0","10","2","8","0","0"
"Frankford","800","0","0","0","0","0","2","2","0","0","0"
"Georgetown","5,313","46","0","6","16","24","279","75","199","5","0"
"Greenwood","931","2","0","0","0","2","42","17","25","0","0"
"Harrington","3,580","24","0","1","8","15","147","40","101","6","0"
"Laurel","4,087","69","0","5","18","46","254","74","174","6","2"
"Lewes","3,222","8","0","2","2","4","82","16","65","1","0"
"Middletown","13,710","66","0","4","18","44","406","75","317","14","2"
"Milford","8,792","133","0","9","42","82","649","90","543","16","0"
"Millsboro","2,831","24","0","3","1","20","142","26","110","6","0"
"Milton","1,882","26","0","1","2","23","133","79","51","3","0"
"Newark","30,543","139","1","10","39","89","947","185","733","29","11"
"New Castle","5,049","24","0","2","7","15","254","35","213","6","0"
"Newport","1,138","5","0","0","0","5","50","14","33","3","0"
"Ocean View","1,178","1","0","0","0","1","39","18","21","0","0"
"Rehoboth Beach","1,624","13","0","0","8","5","227","27","198","2","0"
"Seaford","7,403","56","1","3","19","33","419","78","331","10","0"
"Selbyville","1,935","14","0","0","2","12","94","34","58","2","1"
"Smyrna","9,322","54","0","8","14","32","273","65","203","5","0"
"South Bethany","538","0","0","0","0","0","24","6","18","0","0"
"Wilmington","73,270","1,399","28","27","633","711","4,147","1,176","2,428","543","2"
"Wyoming","1,468","1","0","1","0","0","33","14","17","2","0"
