"Criminal Justice Information Services Division","Feedback |
Contact Us |
Data Quality Guidelines |
UCR Home"
"City","Population","Violentcrime","Murder andnonnegligentmanslaughter","Forciblerape","Robbery","Aggravatedassault","Propertycrime","Burglary","Larceny-theft","Motorvehicletheft","Arson1"
"Adrian","1,863","9","0","0","1","8","36","5","30","1","2"
"Advance","1,180","0","0","0","0","0","13","5","8","0","0"
"Alma","355","1","0","0","0","1","0","0","0","0","0"
"Alton","630","0","0","0","0","0","4","1","2","1","0"
"Appleton City","1,246","5","0","1","0","4","20","7","12","1","0"
"Arbyrd","473","1","0","0","1","0","1","0","1","0","0"
"Archie","1,036","0","0","0","0","0","23","7","15","1","0"
"Arnold","20,535","49","0","1","5","43","888","49","819","20","1"
"Ashland","2,230","1","0","0","0","1","34","2","31","1","0"
"Aurora","7,430","61","0","4","3","54","381","83","285","13","1"
"Auxvasse","989","1","0","0","0","1","23","3","20","0","0"
"Ava","3,180","8","0","0","0","8","103","22","77","4","0"
"Ballwin","29,774","16","0","1","6","9","321","50","262","9","0"
"Bates City","261","1","0","0","0","1","2","0","1","1","0"
"Battlefield","4,534","1","0","0","0","1","60","9","49","2","0"
"Bella Villa","626","0","0","0","0","0","9","2","6","1","0"
"Bellefontaine Neighbors","10,103","71","0","3","16","52","483","183","209","91","2"
"Bellerive","250","0","0","0","0","0","0","0","0","0","0"
"Bellflower","380","0","0","0","0","0","2","1","1","0","0"
"Bel-Nor","1,457","2","0","0","0","2","22","4","16","2","0"
"Bel-Ridge","2,852","51","1","0","11","39","140","71","59","10","2"
"Belton","24,941","53","0","9","14","30","655","128","486","41","1"
"Berkeley","9,245","218","2","8","21","187","483","250","191","42","11"
"Bernie","1,740","7","1","0","1","5","15","4","9","2","0"
"Bethany","3,020","9","0","0","1","8","50","14","33","3","0"
"Beverly Hills","549","0","0","0","0","0","0","0","0","0","0"
"Billings","1,139","5","0","1","0","4","19","0","17","2","0"
"Birch Tree","613","0","0","0","0","0","3","1","2","0","0"
"Birmingham","233","0","0","0","0","0","3","1","2","0","0"
"Bismarck","1,541","0","0","0","0","0","9","5","1","3","0"
"Bloomfield","1,812","7","0","0","0","7","43","11","30","2","1"
"Blue Springs","56,226","99","0","16","25","58","1,701","268","1,272","161","3"
"Bolivar","11,308","22","0","0","2","20","355","67","277","11","1"
"Bonne Terre","7,456","12","3","1","1","7","36","14","17","5","1"
"Boonville","8,622","8","0","1","0","7","240","24","213","3","0"
"Bowling Green","5,268","0","0","0","0","0","123","14","108","1","0"
"Branson","8,621","131","1","7","19","104","1,062","142","897","23","0"
"Branson West","514","0","0","0","0","0","26","1","25","0","0"
"Braymer","931","1","0","0","0","1","5","1","4","0","0"
"Breckenridge Hills","4,413","26","0","0","8","18","206","69","127","10","1"
"Brentwood","7,086","11","0","1","6","4","320","26","284","10","1"
"Bridgeton","14,900","60","0","7","12","41","933","78","801","54","5"
"Brookfield","4,254","10","0","1","1","8","120","37","81","2","0"
"Brunswick","822","4","0","0","0","4","1","0","1","0","0"
"Bucklin","470","2","0","0","0","2","2","0","2","0","0"
"Buckner","2,900","10","0","0","1","9","71","24","42","5","0"
"Buffalo","3,250","13","0","0","2","11","143","35","108","0","3"
"Butler","4,178","4","2","0","0","2","147","25","118","4","1"
"Butterfield Village","414","1","0","0","0","1","8","3","5","0","0"
"Byrnes Mill","2,977","0","0","0","0","0","0","0","0","0","0"
"Cabool","2,118","3","0","0","1","2","41","6","32","3","0"
"California","4,123","4","0","0","3","1","72","9","58","5","1"
"Calverton Park","1,255","5","0","0","1","4","21","7","9","5","0"
"Camden Point","562","0","0","0","0","0","2","1","1","0","0"
"Camdenton","3,659","19","0","0","0","19","153","22","130","1","0"
"Cameron","8,946","27","2","2","1","22","218","45","168","5","2"
"Campbell","1,795","3","0","0","1","2","41","8","30","3","0"
"Canton","2,403","4","0","1","0","3","75","5","70","0","0"
"Cape Girardeau","37,627","238","1","13","54","170","2,463","414","1,985","64","7"
"Cardwell","701","2","0","1","0","1","4","1","3","0","0"
"Carl Junction","7,649","8","0","3","0","5","149","38","102","9","0"
"Carrollton","3,665","5","0","2","1","2","60","11","45","4","1"
"Carterville","1,994","1","0","1","0","0","10","1","7","2","0"
"Carthage","14,099","24","1","4","3","16","416","80","320","16","3"
"Caruthersville","5,912","49","2","2","5","40","293","120","166","7","3"
"Cassville","3,253","26","0","0","1","25","230","29","197","4","0"
"Centralia","3,672","9","0","0","0","9","97","17","75","5","0"
"Chaffee","2,928","3","0","0","0","3","69","28","36","5","0"
"Charlack","1,329","4","0","0","1","3","47","9","35","3","0"
"Charleston","5,008","45","2","0","3","40","131","44","84","3","1"
"Chesterfield","45,709","46","0","2","11","33","996","99","876","21","3"
"Chillicothe","8,622","22","0","0","1","21","232","48","175","9","6"
"Clarkton","1,206","1","0","0","0","1","20","5","13","2","1"
"Claycomo","1,376","4","0","1","1","2","45","11","33","1","0"
"Clayton","15,979","13","0","1","2","10","292","41","237","14","1"
"Cleveland","686","0","0","0","0","0","5","4","1","0","0"
"Clever","1,894","7","0","0","0","7","2","1","1","0","0"
"Clinton","9,316","50","0","3","6","41","447","128","298","21","2"
"Cole Camp","1,140","3","0","0","0","3","10","2","8","0","0"
"Columbia","103,417","530","3","37","131","359","3,816","552","3,129","135","7"
"Concordia","2,333","3","0","0","0","3","31","7","23","1","0"
"Conway","773","1","0","0","0","1","8","1","6","1","0"
"Cool Valley","990","18","0","0","0","18","78","23","45","10","2"
"Cooter","402","1","0","0","0","1","2","2","0","0","0"
"Corder","404","1","0","0","0","1","0","0","0","0","0"
"Cottleville","3,359","4","0","0","1","3","49","2","47","0","0"
"Country Club Hills","1,258","8","0","1","5","2","61","23","31","7","1"
"Country Club Village","2,437","6","0","1","1","4","15","4","9","2","0"
"Crane","1,353","8","0","0","1","7","27","11","14","2","1"
"Creighton","357","0","0","0","0","0","0","0","0","0","0"
"Crestwood","11,289","14","0","0","4","10","347","37","306","4","0"
"Creve Coeur","16,786","15","2","0","5","8","294","43","239","12","0"
"Crocker","1,042","5","0","0","0","5","23","3","20","0","0"
"Crystal City","4,517","19","0","2","1","16","157","20","134","3","1"
"Cuba","3,563","17","0","0","3","14","181","23","152","6","0"
"Deepwater","486","2","0","0","0","2","7","2","5","0","0"
"Dellwood","4,837","36","1","0","13","22","152","71","66","15","0"
"Delta","547","0","0","0","0","0","0","0","0","0","0"
"Desloge","5,213","12","0","1","1","10","260","25","231","4","1"
"De Soto","6,439","29","0","0","1","28","199","27","160","12","1"
"Des Peres","8,541","6","0","2","3","1","392","28","361","3","0"
"Dexter","7,493","12","0","1","1","10","320","70","239","11","1"
"Diamond","896","0","0","0","0","0","0","0","0","0","0"
"Dixon","1,624","0","0","0","0","0","58","8","48","2","0"
"Doniphan","1,845","2","0","0","0","2","139","13","122","4","0"
"Doolittle","664","0","0","0","0","0","2","2","0","0","0"
"Drexel","1,099","4","0","1","0","3","29","5","23","1","0"
"Duenweg","1,261","1","0","0","0","1","29","5","21","3","1"
"Duquesne","1,762","7","0","1","0","6","52","13","38","1","0"
"Edgerton","578","1","0","0","0","1","7","4","3","0","1"
"Edina","1,092","5","0","2","0","3","2","2","0","0","0"
"Edmundson","772","6","0","2","0","4","36","12","18","6","0"
"Eldon","4,905","24","0","5","2","17","200","36","158","6","0"
"El Dorado Springs","3,598","30","0","2","2","26","184","42","134","8","3"
"Ellington","935","3","0","0","0","3","9","0","9","0","0"
"Ellisville","9,162","10","0","0","1","9","138","21","114","3","0"
"Elsberry","2,694","20","0","1","0","19","19","4","13","2","0"
"Eureka","9,472","14","0","1","2","11","231","17","206","8","0"
"Everton","297","0","0","0","0","0","1","1","0","0","0"
"Excelsior Springs","12,674","43","0","5","4","34","357","102","238","17","1"
"Exeter","736","0","0","0","0","0","0","0","0","0","0"
"Fair Grove","1,433","2","0","0","0","2","16","4","9","3","0"
"Fair Play","458","0","0","0","0","0","1","1","0","0","0"
"Farber","383","0","0","0","0","0","0","0","0","0","0"
"Farmington","16,461","20","1","2","1","16","547","38","498","11","0"
"Fayette","2,647","3","0","0","0","3","13","0","13","0","0"
"Ferguson","20,657","94","0","4","45","45","1,121","357","647","117","1"
"Ferrelview","601","3","0","1","0","2","11","5","6","0","0"
"Festus","11,457","37","0","2","3","32","243","51","185","7","2"
"Fleming","116","0","0","0","0","0","0","0","0","0","0"
"Flordell Hills","848","8","0","0","3","5","44","12","27","5","0"
"Florissant","49,886","96","0","2","47","47","1,350","294","887","169","2"
"Foley","215","1","0","0","0","1","2","0","2","0","0"
"Fordland","765","1","0","0","0","1","19","4","13","2","0"
"Foristell","374","1","0","0","0","1","36","4","30","2","0"
"Forsyth","1,703","7","0","2","1","4","86","11","73","2","0"
"Frankford","350","0","0","0","0","0","0","0","0","0","0"
"Fredericktown","4,152","3","0","0","0","3","78","12","63","3","0"
"Freeman","609","0","0","0","0","0","0","0","0","0","0"
"Frontenac","3,838","8","0","1","1","6","55","5","50","0","0"
"Fulton","12,796","41","0","4","1","36","516","71","413","32","1"
"Gallatin","1,745","2","0","0","0","2","16","6","7","3","0"
"Garden City","1,677","2","0","0","1","1","18","3","14","1","0"
"Gerald","1,255","6","0","1","0","5","33","8","24","1","0"
"Gideon","932","0","0","0","0","0","0","0","0","0","0"
"Glasgow","1,175","4","0","0","0","4","11","5","6","0","0"
"Glendale","5,421","2","0","0","0","2","43","7","36","0","0"
"Goodman","1,281","1","0","0","0","1","14","7","7","0","0"
"Gower","1,414","0","0","0","0","0","7","1","6","0","1"
"Grain Valley","11,384","16","0","1","2","13","260","41","185","34","1"
"Granby","2,224","0","0","0","0","0","7","1","5","1","0"
"Grandview","24,552","177","0","7","54","116","944","226","616","102","9"
"Greendale","681","1","0","0","0","1","13","7","6","0","0"
"Greenfield","1,199","3","0","0","0","3","20","8","11","1","0"
"Greenville","416","3","0","0","0","3","11","1","10","0","0"
"Greenwood","4,836","3","0","0","1","2","64","6","55","3","0"
"Hallsville","962","1","0","1","0","0","18","5","13","0","0"
"Hamilton","1,748","4","0","0","0","4","37","9","25","3","0"
"Hannibal","17,379","50","2","7","16","25","1,352","210","1,089","53","3"
"Hardin","543","0","0","0","0","0","3","0","3","0","0"
"Harrisonville","9,880","28","0","4","1","23","368","63","288","17","1"
"Hartville","580","2","0","0","0","2","6","2","4","0","0"
"Hawk Point","591","3","0","0","0","3","13","3","10","0","0"
"Hayti","2,870","6","0","2","1","3","175","36","133","6","1"
"Hazelwood","25,070","98","1","8","30","59","932","185","678","69","2"
"Henrietta","427","0","0","0","0","0","1","0","1","0","0"
"Herculaneum","3,728","3","0","1","1","1","88","4","81","3","0"
"Hermann","2,671","9","0","1","0","8","77","13","63","1","1"
"Higginsville","4,448","5","0","2","0","3","111","13","93","5","0"
"High Hill","207","0","0","0","0","0","2","1","1","0","0"
"Highlandville","973","1","0","0","0","1","3","0","3","0","0"
"Hillsboro","2,579","15","0","1","0","14","99","12","82","5","0"
"Hillsdale","1,392","25","1","2","4","18","46","29","14","3","1"
"Holcomb","657","0","0","0","0","0","0","0","0","0","0"
"Holden","2,556","14","0","0","1","13","100","9","85","6","1"
