"Criminal Justice Information Services Division","Feedback |
Contact Us |
Data Quality Guidelines |
UCR Home"
"City","Population","Violentcrime","Murder andnonnegligentmanslaughter","Forciblerape","Robbery","Aggravatedassault","Propertycrime","Burglary","Larceny-theft","Motorvehicletheft","Arson"
"Barre","8,781","32","0","10","1","21","326","40","282","4","1"
"Barre Town","8,039","2","0","0","0","2","152","29","118","5","0"
"Bellows Falls","2,905","1","0","0","1","0","18","7","11","0","0"
"Bennington","15,086","47","0","5","2","40","400","67","309","24","5"
"Berlin","2,833","4","0","1","0","3","65","2","63","0","0"
"Bradford","832","0","0","0","0","0","29","4","24","1","0"
"Brandon","3,873","1","0","0","0","1","83","19","61","3","1"
"Brattleboro","11,573","48","0","1","16","31","477","83","374","20","0"
"Bristol","3,783","4","0","0","0","4","47","5","42","0","0"
"Castleton","4,649","4","0","0","0","4","39","29","9","1","0"
"Chester","3,005","3","0","0","1","2","37","16","21","0","0"
"Colchester","17,434","29","0","5","3","21","580","93","476","11","4"
"Dover","1,444","0","0","0","0","0","152","19","127","6","0"
"Essex","19,810","12","0","5","1","6","414","47","353","14","0"
"Fair Haven","2,921","1","0","0","0","1","100","33","65","2","0"
"Hardwick","3,195","11","0","0","0","11","87","31","53","3","0"
"Hartford","10,753","11","0","4","0","7","144","28","112","4","0"
"Hinesburg","4,660","0","0","0","0","0","49","12","37","0","0"
"Manchester","4,293","3","0","0","1","2","126","23","100","3","1"
"Middlebury","8,340","14","0","4","0","10","300","31","267","2","1"
"Milton","10,984","5","0","0","2","3","221","59","153","9","0"
"Montpelier","7,708","14","0","2","1","11","339","54","279","6","2"
"Morristown","5,892","4","0","0","0","4","72","12","59","1","0"
"Newport","5,159","10","0","4","1","5","102","34","68","0","0"
"Northfield","5,751","8","0","2","1","5","108","25","81","2","0"
"Randolph","5,080","1","0","0","0","1","33","9","22","2","0"
"Richmond","4,169","4","0","1","0","3","9","5","2","2","0"
"Shelburne","7,149","5","0","0","1","4","99","22","77","0","0"
"South Burlington","17,915","13","0","4","3","6","827","67","746","14","0"
"Springfield","8,577","34","0","4","2","28","189","40","142","7","2"
"St. Albans","7,235","22","0","4","4","14","280","46","230","4","2"
"St. Johnsbury","7,367","11","0","2","0","9","106","27","75","4","0"
"Stowe","5,238","4","0","1","1","2","143","34","109","0","0"
"Swanton","6,493","6","0","0","1","5","63","8","53","2","0"
"Thetford","2,812","0","0","0","0","0","14","1","13","0","0"
"Vergennes","2,675","3","0","1","1","1","45","5","39","1","2"
"Waterbury","5,416","3","0","0","0","3","31","3","28","0","0"
"Weathersfield","2,875","0","0","0","0","0","30","8","22","0","0"
"Williston","8,521","3","0","0","0","3","221","24","190","7","1"
"Wilmington","2,368","1","0","0","0","1","33","18","15","0","0"
"Windsor","3,596","3","0","0","0","3","45","8","36","1","0"
"Winooski","6,259","19","0","4","3","12","350","49","297","4","2"
"Woodstock","3,134","1","0","0","0","1","27","6","21","0","0"
