"Criminal Justice Information Services Division","Feedback |
Contact Us |
Data Quality Guidelines |
UCR Home"
"City","Population","Violentcrime","Murder andnonnegligentmanslaughter","Forciblerape","Robbery","Aggravatedassault","Propertycrime","Burglary","Larceny-theft","Motorvehicletheft","Arson"
"Aberdeen","15,917","52","0","6","15","31","1,143","185","898","60","7"
"Airway Heights","5,618","6","0","2","1","3","147","36","98","13","0"
"Algona","2,838","4","0","0","0","4","52","11","33","8","1"
"Anacortes","17,132","14","0","3","1","10","561","81","461","19","5"
"Arlington","17,749","26","0","4","6","16","731","94","542","95","0"
"Asotin","1,129","5","0","0","0","5","18","4","12","2","0"
"Auburn","64,139","235","3","15","79","138","3,828","725","2,533","570","23"
"Bainbridge Island","22,075","27","0","1","0","26","292","64","222","6","3"
"Battle Ground","18,076","34","0","10","7","17","485","86","367","32","3"
"Bellevue","127,735","138","0","10","59","69","3,769","657","2,905","207","31"
"Bellingham","81,139","282","2","37","73","170","3,653","589","2,931","133","6"
"Bingen","677","0","0","0","0","0","28","6","19","3","0"
"Black Diamond","4,090","1","1","0","0","0","52","18","32","2","0"
"Bonney Lake","17,760","30","0","3","9","18","468","85","349","34","5"
"Bothell","33,094","32","0","10","10","12","888","172","642","74","10"
"Bremerton","34,897","263","0","52","50","161","1,786","414","1,263","109","15"
"Brewster","2,123","6","0","0","4","2","99","29","63","7","0"
"Brier","6,393","6","0","1","0","5","141","36","100","5","2"
"Buckley","5,562","8","0","2","0","6","120","23","91","6","1"
"Burien","31,831","229","0","52","95","82","2,107","561","1,171","375","14"
"Burlington","8,883","13","0","3","7","3","1,135","105","992","38","2"
"Camas","18,850","18","0","9","1","8","337","48","274","15","4"
"Carnation","1,833","1","0","0","1","0","22","2","20","0","0"
"Castle Rock","2,114","2","0","0","0","2","62","14","44","4","0"
"Centralia","15,736","93","0","11","13","69","1,119","212","842","65","8"
"Chehalis","7,409","25","0","6","3","16","715","97","579","39","2"
"Cheney","11,030","35","0","7","6","22","349","73","256","20","1"
"Chewelah","2,314","3","0","0","1","2","101","31","65","5","0"
"Clarkston","7,135","18","0","8","2","8","383","50","326","7","4"
"Cle Elum","3,516","8","0","3","0","5","209","58","143","8","0"
"Clyde Hill","2,767","2","0","0","1","1","33","7","25","1","0"
"Colfax","2,804","2","0","1","0","1","15","3","10","2","0"
"College Place","9,186","4","0","2","1","1","195","29","160","6","0"
"Colton","403","0","0","0","0","0","0","0","0","0","0"
"Colville","4,889","5","0","0","3","2","163","13","142","8","0"
"Connell","3,484","10","0","2","1","7","33","6","22","5","1"
"Cosmopolis","1,660","1","0","0","1","0","19","7","11","1","0"
"Coulee Dam","1,048","3","0","1","1","1","20","6","13","1","0"
"Coupeville","1,878","6","0","0","2","4","53","15","36","2","1"
"Covington","18,933","47","0","11","21","15","653","139","460","54","0"
"Des Moines","29,134","83","1","9","47","26","979","192","615","172","2"
"Dupont","8,142","7","0","0","0","7","51","13","35","3","0"
"Duvall","6,349","3","0","2","1","0","38","8","30","0","0"
"East Wenatchee","12,620","29","0","5","8","16","536","63","446","27","2"
"Eatonville","2,608","1","0","0","1","0","40","12","27","1","0"
"Edgewood","9,885","12","1","1","4","6","223","79","122","22","0"
"Edmonds","40,769","68","0","9","23","36","847","183","616","48","14"
"Ellensburg","17,553","31","0","14","7","10","894","153","703","38","3"
"Elma","3,103","14","0","1","4","9","153","44","104","5","0"
"Enumclaw","10,787","6","0","2","2","2","297","49","224","24","1"
"Ephrata","7,620","19","0","1","5","13","539","120","399","20","0"
"Everett","99,387","535","5","76","181","273","7,672","994","5,536","1,142","29"
"Everson","2,254","3","0","2","0","1","72","16","50","6","0"
"Federal Way","85,623","325","5","50","152","118","4,710","828","3,141","741","11"
"Ferndale","11,962","16","0","3","5","8","393","72","312","9","0"
"Fife","8,607","45","0","3","8","34","593","112","398","83","2"
"Fircrest","6,299","10","0","1","2","7","130","29","90","11","2"
"Forks","3,345","15","1","3","0","11","92","15","75","2","2"
"Garfield","628","0","0","0","0","0","2","0","2","0","0"
"Gig Harbor","7,289","26","0","2","10","14","440","76","338","26","2"
"Goldendale","3,723","13","0","1","0","12","165","27","127","11","0"
"Grand Coulee","1,969","10","0","1","1","8","61","26","34","1","0"
"Grandview","9,614","20","0","4","2","14","366","104","220","42","2"
"Granger","3,148","16","1","1","4","10","145","35","89","21","2"
"Granite Falls","3,277","8","0","0","1","7","83","21","55","7","1"
"Hoquiam","8,749","18","0","2","5","11","439","90","324","25","5"
"Ilwaco","994","0","0","0","0","0","26","8","17","1","0"
"Issaquah","25,784","30","0","6","6","18","735","101","583","51","6"
"Kalama","2,292","2","0","0","0","2","52","14","35","3","0"
"Kelso","12,141","65","0","24","18","23","778","139","600","39","1"
"Kenmore","20,935","28","0","8","2","18","367","112","213","42","7"
"Kennewick","68,501","239","0","25","39","175","2,517","388","2,003","126","27"
"Kent","85,768","501","2","67","157","275","4,464","1,018","2,665","781","23"
"Kettle Falls","1,421","1","0","0","0","1","61","12","46","3","0"
"Kirkland","48,708","62","0","11","23","28","1,361","207","1,053","101","5"
"Kittitas","1,129","1","0","1","0","0","24","6","16","2","0"
"La Center","2,676","1","0","1","0","0","52","3","47","2","0"
"Lacey","43,130","81","0","5","18","58","1,560","278","1,195","87","3"
"Lake Forest Park","12,551","5","0","0","2","3","231","44","169","18","1"
"Lake Stevens","14,666","47","0","3","8","36","637","148","404","85","8"
"Lakewood","57,459","493","0","40","137","316","2,737","584","1,880","273","10"
"Langley","1,094","3","0","1","1","1","49","23","24","2","0"
"Liberty Lake","8,300","2","0","0","0","2","110","20","82","8","0"
"Long Beach","1,361","4","0","1","0","3","85","26","58","1","0"
"Longview","36,550","132","2","22","22","86","1,944","414","1,372","158","17"
"Lynden","12,377","10","0","2","0","8","219","33","185","1","0"
"Lynnwood","33,929","83","1","7","36","39","2,118","219","1,740","159","1"
"Maple Valley","21,797","38","0","19","7","12","292","96","181","15","8"
"Marysville","35,810","130","0","27","41","62","1,797","283","1,264","250","9"
"McCleary","1,628","0","0","0","0","0","28","5","18","5","0"
"Medina","3,704","0","0","0","0","0","42","7","34","1","0"
"Mercer Island","24,715","14","0","1","4","9","324","50","264","10","3"
"Mill Creek","17,697","39","0","6","16","17","505","91","369","45","0"
"Milton","6,086","24","1","1","12","10","307","64","219","24","2"
"Monroe","17,612","50","1","9","5","35","544","79","391","74","0"
"Montesano","3,643","2","0","1","1","0","95","21","68","6","6"
"Morton","1,084","2","0","1","0","1","43","10","31","2","0"
"Moses Lake","20,559","83","0","13","18","52","1,512","297","1,130","85","4"
"Mossyrock","712","3","0","1","0","2","15","4","10","1","0"
"Mountlake Terrace","19,978","49","0","5","17","27","543","114","378","51","8"
"Mount Vernon","32,630","89","0","15","23","51","2,109","290","1,756","63","8"
"Moxee","2,698","6","0","2","0","4","33","8","21","4","0"
"Mukilteo","21,177","18","0","3","2","13","571","137","382","52","2"
"Napavine","1,957","0","0","0","0","0","49","16","26","7","0"
"Newcastle","10,240","12","0","1","4","7","221","44","158","19","1"
"Normandy Park","6,342","3","0","0","1","2","182","43","130","9","1"
"North Bend","4,683","13","0","3","2","8","226","44","167","15","3"
"Oak Harbor","22,873","51","0","11","2","38","509","107","389","13","4"
"Oakville","733","2","0","0","0","2","28","10","14","4","0"
"Ocean Shores","5,257","10","0","3","2","5","189","94","92","3","3"
"Odessa","895","1","0","0","1","0","15","5","10","0","0"
"Olympia","46,264","150","0","37","29","84","2,562","425","1,987","150","5"
"Omak","4,734","19","0","4","4","11","134","22","104","8","1"
"Oroville","1,662","0","0","0","0","0","80","19","56","5","0"
"Orting","6,610","6","0","0","2","4","172","36","127","9","6"
"Othello","6,807","29","1","3","5","20","477","87","354","36","0"
"Pacific","6,072","14","0","3","2","9","159","49","79","31","0"
"Palouse","944","0","0","0","0","0","6","3","2","1","0"
"Pasco","61,747","183","3","22","38","120","1,448","324","1,006","118","27"
"Port Angeles","18,901","93","0","16","20","57","1,000","230","725","45","3"
"Port Orchard","8,013","50","0","14","3","33","590","102","450","38","2"
"Port Townsend","9,188","17","0","0","1","16","332","76","239","17","2"
"Poulsbo","8,386","31","0","2","3","26","285","41","241","3","1"
"Prosser","5,303","5","1","2","0","2","161","36","112","13","0"
"Pullman","27,806","42","0","10","9","23","608","198","393","17","1"
"Puyallup","37,964","117","1","17","53","46","2,517","398","1,836","283","11"
"Quincy","6,255","29","1","5","3","20","421","129","245","47","0"
"Rainier","1,713","2","0","0","0","2","26","5","20","1","1"
"Raymond","2,831","6","0","1","0","5","75","26","45","4","0"
"Reardan","586","0","0","0","0","0","9","3","6","0","0"
"Redmond","52,972","63","0","20","18","25","1,561","198","1,296","67","0"
"Renton","62,968","280","0","38","112","130","4,114","847","2,673","594","7"
"Republic","955","0","0","0","0","0","10","3","7","0","0"
"Richland","48,335","66","0","12","8","46","956","146","751","59","5"
"Ridgefield","4,739","3","0","0","2","1","61","17","39","5","0"
"Ritzville","1,759","4","0","0","1","3","67","12","51","4","0"
"Rosalia","593","1","0","0","0","1","5","1","4","0","0"
"Roy","802","3","0","0","0","3","16","5","10","1","0"
"Royal City","2,038","10","0","0","1","9","44","19","19","6","0"
"Ruston","747","2","0","0","1","1","33","11","20","2","0"
"Sammamish","43,048","17","0","6","4","7","381","95","275","11","0"
"SeaTac","26,667","118","2","18","49","49","1,317","294","724","299","8"
"Seattle","620,195","3,515","19","96","1,429","1,971","33,186","6,449","23,284","3,453","126"
"Sedro Woolley","11,221","15","0","3","8","4","568","152","399","17","3"
"Selah","7,361","6","0","3","0","3","263","74","165","24","0"
"Sequim","5,978","21","0","1","4","16","340","41","293","6","3"
"Shelton","9,309","79","0","15","19","45","849","148","603","98","5"
"Shoreline","52,567","108","1","21","43","43","1,405","311","994","100","8"
"Snohomish","9,223","19","0","4","10","5","396","50","306","40","5"
"Snoqualmie","10,246","7","0","0","2","5","188","10","171","7","2"
"Soap Lake","1,880","0","0","0","0","0","22","9","13","0","0"
"South Bend","1,799","2","0","0","0","2","22","2","19","1","0"
"Spokane","203,272","1,270","6","80","432","752","15,042","2,859","10,174","2,009","45"
"Spokane Valley","87,780","165","3","44","57","61","4,226","837","2,976","413","7"
"Stanwood","5,519","8","0","2","1","5","245","33","206","6","0"
"Steilacoom","6,115","13","0","3","1","9","88","19","65","4","0"
"Sultan","4,378","13","0","1","2","10","116","34","73","9","1"
"Sumas","1,295","2","1","0","0","1","39","7","31","1","0"
"Sumner","9,940","29","0","2","7","20","553","124","389","40","6"
"Sunnyside","15,297","52","6","7","12","27","724","188","450","86","2"
"Tacoma","199,595","1,700","14","141","535","1,010","12,670","2,893","7,741","2,036","64"
"Tenino","2,309","1","0","0","0","1","59","10","48","1","1"
"Tieton","1,175","4","1","1","0","2","17","8","8","1","0"
"Toledo","688","2","0","0","1","1","18","6","11","1","0"
"Tonasket","941","4","0","0","0","4","53","3","50","0","0"
"Toppenish","9,253","60","0","10","27","23","500","125","322","53","8"
"Tukwila","17,337","154","0","13","90","51","2,927","377","2,096","454","9"
"Tumwater","16,375","50","0","14","8","28","617","147","440","30","4"
"Twisp","900","0","0","0","0","0","45","12","32","1","0"
