"Criminal Justice Information Services Division","Feedback |
Contact Us |
Data Quality Guidelines |
UCR Home"
"City","Population","Violentcrime","Murder andnonnegligentmanslaughter","Forciblerape","Robbery","Aggravatedassault","Propertycrime","Burglary","Larceny-theft","Motorvehicletheft","Arson"
"Aberdeen","1,762","2","0","0","0","2","9","7","2","0","0"
"American Falls","4,075","7","0","3","0","4","61","3","58","0","1"
"Bellevue","2,259","4","0","0","0","4","32","14","17","1","0"
"Blackfoot","11,176","39","0","11","1","27","437","91","337","9","1"
"Boise","205,902","539","3","89","58","389","5,707","888","4,660","159","50"
"Bonners Ferry","2,550","4","0","1","1","2","21","6","14","1","0"
"Buhl","4,105","15","0","0","0","15","95","24","70","1","5"
"Caldwell","45,089","150","0","14","14","122","1,167","274","837","56","7"
"Cascade","964","0","0","0","0","0","3","0","3","0","0"
"Chubbuck","12,745","46","0","4","8","34","511","44","448","19","1"
"Coeur d'Alene","44,626","254","0","21","17","216","1,579","284","1,244","51","17"
"Cottonwood","1,039","2","0","1","0","1","4","2","2","0","0"
"Emmett","6,329","8","0","1","0","7","94","15","78","1","0"
"Filer","2,268","1","0","0","0","1","11","3","7","1","0"
"Fruitland","4,853","9","0","1","0","8","105","27","73","5","0"
"Garden City","11,969","35","0","6","7","22","360","72","268","20","3"
"Gooding","3,179","5","0","0","1","4","42","13","27","2","0"
"Grangeville","3,099","3","0","1","0","2","74","14","58","2","0"
"Hagerman","825","0","0","0","0","0","9","3","6","0","0"
"Hailey","8,242","36","0","2","0","34","100","64","30","6","2"
"Heyburn","2,747","4","0","0","0","4","24","11","12","1","0"
"Idaho Falls","55,524","182","3","23","14","142","1,582","327","1,194","61","8"
"Jerome","9,714","31","0","3","2","26","214","58","149","7","1"
"Kamiah","1,123","2","0","0","0","2","12","1","11","0","0"
"Kellogg","2,146","9","0","1","0","8","66","19","43","4","1"
"Ketchum","3,401","13","0","1","0","12","105","15","87","3","0"
"Kimberly","3,302","5","0","1","1","3","35","10","21","4","4"
"Lewiston","31,860","53","0","20","2","31","1,332","277","992","63","4"
"McCall","2,595","12","0","4","1","7","142","18","121","3","0"
"Meridian","72,688","108","3","17","11","77","1,185","197","952","36","6"
"Montpelier","2,302","8","0","2","0","6","60","19","39","2","0"
"Moscow","24,550","20","0","5","2","13","557","81","457","19","5"
"Mountain Home","12,301","64","0","8","6","50","336","51","276","9","13"
"Nampa","84,179","275","2","51","17","205","2,299","450","1,721","128","23"
"Orofino","2,951","12","0","2","1","9","53","12","40","1","1"
"Osburn","1,341","2","0","0","0","2","16","7","9","0","0"
"Parma","1,884","4","0","1","1","2","22","7","14","1","0"
"Payette","7,688","37","0","7","0","30","215","66","147","2","2"
"Pinehurst","1,541","0","0","0","0","0","23","7","14","2","0"
"Pocatello","55,215","132","1","24","6","101","1,726","296","1,360","70","5"
"Ponderay","733","2","0","0","0","2","85","7","76","2","0"
"Post Falls","27,882","39","2","11","2","24","640","114","501","25","4"
"Preston","5,133","3","0","2","0","1","21","0","21","0","0"
"Priest River","1,978","2","0","2","0","0","34","11","22","1","0"
"Rathdrum","7,174","15","0","2","2","11","168","57","105","6","0"
"Rexburg","30,200","10","0","2","1","7","243","17","221","5","1"
"Rigby","3,568","6","0","3","0","3","97","15","78","4","0"
"Rupert","5,166","15","0","1","3","11","111","20","88","3","1"
"Salmon","3,120","10","0","0","0","10","50","12","35","3","0"
"Sandpoint","8,503","12","0","3","1","8","228","34","185","9","2"
"Shelley","4,403","4","0","1","1","2","52","5","46","1","0"
"Soda Springs","3,062","1","0","0","0","1","23","3","20","0","0"
"Spirit Lake","1,788","3","0","0","0","3","20","3","15","2","0"
"St. Anthony","3,443","3","0","1","0","2","32","2","28","2","0"
"St. Maries","2,593","5","0","1","0","4","13","7","5","1","0"
"Sun Valley","1,483","3","0","0","0","3","14","4","10","0","0"
"Twin Falls","43,434","145","1","21","13","110","1,374","219","1,107","48","6"
"Weiser","5,181","7","0","1","0","6","40","4","30","6","1"
"Wendell","2,426","3","0","1","0","2","33","4","26","3","1"
"Wilder","1,482","2","0","0","0","2","22","5","17","0","0"
