"City","Population","Violentcrime","Murder andnonnegligentmanslaughter","Rape(reviseddefinition)1","Rape(legacydefinition)2","Robbery","Aggravatedassault","Propertycrime","Burglary","Larceny-theft","Motorvehicletheft","Arson"
"Irvington","54,377","686","18","","18","464","186","1,836","587","736","513","12"
"Island Heights","1,683","0","0","","0","0","0","8","1","7","0","0"
"Jackson Township","56,347","37","0","","4","15","18","557","143","405","9","11"
"Jamesburg","6,022","6","0","","0","3","3","41","12","27","2","0"
"Jefferson Township","21,573","11","1","","0","1","9","169","38","124","7","0"
"Jersey City","260,005","1,381","24","","35","620","702","4,240","887","2,804","549","37"
"Keansburg","9,991","26","0","","4","8","14","212","29","177","6","2"
"Kearny","41,964","87","0","","5","36","46","898","82","694","122","4"
"Kenilworth","8,143","10","0","","2","1","7","148","22","120","6","0"
"Keyport","7,183","19","0","","0","4","15","126","24","100","2","1"
"Kinnelon","10,436","5","0","","0","1","4","56","19","37","0","0"
"Lacey Township","28,100","18","0","","1","7","10","444","65","376","3","0"
"Lake Como","1,717","5","0","","2","0","3","22","5","17","0","0"
"Lakehurst","2,711","1","0","","0","0","1","23","3","19","1","0"
"Lakewood Township","93,749","167","2","","3","65","97","1,118","223","849","46","6"
"Lambertville","3,853","8","0","","0","0","8","44","5","37","2","1"
"Laurel Springs","1,895","2","0","","0","2","0","35","12","20","3","0"
"Lavallette","1,862","0","0","","0","0","0","39","6","33","0","0"
"Lawnside","2,932","10","0","","0","3","7","95","27","62","6","0"
"Lawrence Township, Mercer County","33,133","46","0","","2","20","24","684","74","586","24","1"
"Lebanon Township","6,492","0","0","","0","0","0","26","7","17","2","0"
"Leonia","9,121","3","0","","0","1","2","58","28","29","1","0"
"Lincoln Park","10,456","6","0","","1","1","4","70","22","47","1","0"
"Linden","41,550","152","1","","12","64","75","1,080","136","795","149","1"
"Lindenwold","17,503","116","0","","4","61","51","553","212","304","37","1"
"Linwood","7,069","1","0","","0","1","0","70","28","41","1","0"
"Little Egg Harbor Township","20,401","18","0","","6","2","10","339","94","239","6","2"
"Little Falls Township","14,564","10","0","","0","2","8","140","28","95","17","1"
"Little Ferry","10,863","16","0","","0","2","14","63","13","45","5","0"
"Little Silver","5,895","1","0","","0","0","1","58","9","48","1","1"
"Livingston Township","29,694","16","0","","1","6","9","309","45","256","8","0"
"Loch Arbour","193","0","0","","0","0","0","10","2","8","0","0"
"Lodi","24,648","43","2","","0","22","19","363","48","280","35","0"
"Logan Township","6,016","10","0","","1","3","6","171","32","139","0","0"
"Long Beach Township","3,064","6","0","","0","0","6","112","32","79","1","0"
"Long Branch","30,302","97","2","","7","42","46","741","173","546","22","1"
"Long Hill Township","8,838","0","0","","0","0","0","46","12","34","0","0"
"Longport","877","0","0","","0","0","0","10","7","3","0","0"
"Lopatcong Township","8,056","3","0","","0","2","1","71","2","68","1","0"
"Lower Alloways Creek Township","1,735","2","0","","0","0","2","17","8","9","0","0"
"Lower Township","22,344","39","0","","1","8","30","467","115","339","13","0"
"Lumberton Township","12,486","16","0","","1","3","12","291","18","266","7","0"
"Lyndhurst Township","21,550","21","0","","0","3","18","247","33","200","14","0"
"Madison","16,380","4","0","","0","1","3","131","19","112","0","0"
"Magnolia","4,324","12","0","","0","3","9","105","42","55","8","0"
"Mahwah Township","26,502","7","0","","1","2","4","124","9","107","8","1"
"Manalapan Township","40,063","15","0","","0","7","8","237","51","178","8","0"
"Manasquan","5,721","3","0","","0","1","2","139","27","109","3","1"
"Manchester Township","43,394","10","0","","0","4","6","370","92","275","3","2"
"Mansfield Township, Burlington County","8,568","3","0","","0","2","1","91","13","72","6","0"
"Mansfield Township, Warren County","7,550","3","0","","2","0","1","167","15","151","1","0"
"Mantoloking","253","0","0","","0","0","0","16","0","15","1","0"
"Manville","10,439","12","0","","1","6","5","255","25","223","7","3"
"Maple Shade Township","19,024","42","1","","9","13","19","373","98","255","20","2"
"Maplewood Township","24,689","45","0","","0","36","9","402","75","284","43","1"
"Margate City","6,339","2","0","","0","0","2","257","57","199","1","0"
"Marlboro Township","40,351","12","0","","1","0","11","263","42","215","6","4"
"Matawan","8,741","7","0","","0","3","4","73","32","39","2","1"
"Maywood","9,735","5","0","","0","2","3","89","19","67","3","2"
"Medford Lakes","4,134","3","0","","0","2","1","21","6","15","0","0"
"Medford Township","23,343","15","0","","3","0","12","171","41","130","0","1"
"Mendham","5,029","2","0","","0","0","2","44","5","39","0","0"
"Mendham Township","5,909","0","0","","0","0","0","31","12","19","0","0"
"Merchantville","3,807","7","0","","0","3","4","101","26","73","2","1"
"Metuchen","13,823","9","0","","0","6","3","145","31","111","3","0"
"Middlesex","13,876","11","0","","3","3","5","130","31","92","7","0"
"Middle Township","18,883","45","0","","7","12","26","628","107","502","19","2"
"Middletown Township","66,223","24","0","","3","5","16","546","111","424","11","2"
"Midland Park","7,318","0","0","","0","0","0","45","3","42","0","0"
"Millburn Township","20,265","9","0","","0","7","2","344","31","304","9","2"
"Milltown","7,032","1","0","","0","1","0","58","6","49","3","0"
"Millville","28,759","199","5","","12","85","97","1,934","373","1,531","30","4"
"Mine Hill Township","3,696","1","0","","0","0","1","30","19","10","1","1"
"Monmouth Beach","3,293","2","0","","0","0","2","59","8","50","1","0"
"Monroe Township","36,933","48","1","","3","20","24","684","178","480","26","0"
"Monroe Township, Middlesex County","42,333","10","0","","0","2","8","208","31","170","7","0"
"Montclair","38,030","46","0","","2","29","15","566","146","394","26","2"
"Montgomery Township","22,547","2","1","","0","1","0","116","28","82","6","1"
"Montvale","8,072","0","0","","0","0","0","42","9","29","4","0"
"Montville Township","21,901","10","0","","3","3","4","145","26","115","4","0"
"Moonachie","2,773","2","1","","0","0","1","55","4","45","6","0"
"Moorestown Township","20,651","38","0","","3","25","10","369","51","314","4","1"
"Morris Plains","5,791","4","0","","0","2","2","51","4","47","0","0"
"Morristown","18,575","43","0","","2","17","24","338","47","284","7","0"
"Morris Township","22,614","11","0","","1","2","8","152","29","115","8","0"
"Mountain Lakes","4,293","0","0","","0","0","0","57","7","48","2","0"
"Mountainside","6,846","1","0","","0","0","1","26","3","23","0","0"
"Mount Arlington","5,190","2","0","","0","0","2","30","6","23","1","0"
"Mount Ephraim","4,666","12","0","","0","8","4","132","19","112","1","0"
"Mount Holly Township","9,299","45","0","","3","17","25","276","59","209","8","1"
"Mount Laurel Township","41,698","28","1","","7","12","8","644","114","514","16","1"
"Mount Olive Township","28,891","13","1","","3","1","8","218","29","183","6","2"
"Mullica Township","6,184","4","1","","0","0","3","83","35","46","2","13"
"National Park","3,008","3","0","","0","1","2","55","14","39","2","3"
"Neptune City","4,831","14","0","","0","5","9","183","27","153","3","1"
"Neptune Township","27,812","172","0","","5","40","127","1,398","172","1,200","26","8"
"Netcong","3,263","3","0","","0","0","3","38","16","22","0","1"
"Newark","279,110","3,008","93","","49","1,922","944","7,958","1,736","3,810","2,412","39"
"New Brunswick","56,193","418","4","","18","222","174","1,582","523","979","80","11"
"Newfield","1,542","1","0","","0","0","1","15","5","9","1","0"
"New Hanover Township","8,080","1","0","","1","0","0","1","0","1","0","0"
"New Milford","16,650","2","0","","0","1","1","78","17","60","1","1"
"Newton","7,897","9","0","","0","5","4","128","19","106","3","0"
"North Arlington","15,711","19","0","","1","5","13","177","19","141","17","2"
"North Bergen Township","62,817","115","0","","8","42","65","684","115","479","90","3"
"North Brunswick Township","42,526","56","1","","1","26","28","867","188","638","41","0"
"North Caldwell","6,665","0","0","","0","0","0","18","6","12","0","0"
"Northfield","8,620","0","0","","0","0","0","71","13","55","3","0"
"North Haledon","8,513","12","0","","0","0","12","39","10","29","0","0"
"North Hanover Township","7,668","11","0","","5","2","4","39","3","33","3","0"
"North Plainfield","22,077","36","0","","1","19","16","323","75","233","15","4"
"Northvale","4,778","2","0","","0","1","1","14","0","14","0","0"
"North Wildwood","3,950","7","0","","0","2","5","257","52","201","4","1"
"Norwood","5,826","1","0","","0","0","1","11","5","4","2","0"
"Nutley Township","28,625","15","0","","1","4","10","252","56","184","12","1"
"Oakland","13,026","3","0","","0","1","2","157","17","138","2","1"
"Oaklyn","4,016","6","0","","0","3","3","104","17","85","2","0"
"Ocean City","11,392","13","0","","0","3","10","475","84","384","7","0"
"Ocean Gate","2,027","0","0","","0","0","0","35","11","22","2","0"
"Oceanport","5,809","7","0","","0","2","5","59","10","45","4","0"
"Ocean Township, Monmouth County","27,240","47","0","","3","17","27","732","108","611","13","0"
"Ocean Township, Ocean County","8,723","2","1","","1","0","0","79","6","72","1","0"
"Ogdensburg","2,315","0","0","","0","0","0","6","1","5","0","0"
"Old Bridge Township","66,966","29","0","","1","12","16","790","88","664","38","2"
"Old Tappan","5,912","0","0","","0","0","0","13","2","11","0","0"
"Orange","30,530","318","0","","6","190","122","1,102","312","493","297","1"
"Oxford Township","2,470","1","0","","0","0","1","12","3","9","0","0"
"Palisades Park","20,482","14","0","","0","4","10","109","38","69","2","1"
"Palmyra","7,353","13","0","","3","0","10","171","25","136","10","1"
"Paramus","26,791","23","0","","1","14","8","1,196","37","1,123","36","0"
"Park Ridge","8,854","10","0","","2","0","8","36","5","28","3","0"
"Parsippany-Troy Hills Township","54,025","37","0","","7","8","22","448","93","329","26","0"
"Passaic","71,228","464","2","","5","223","234","1,137","229","747","161","6"
"Paterson","146,083","1,192","24","","25","612","531","3,856","1,157","1,957","742","13"
"Paulsboro","6,016","20","1","","0","12","7","227","73","148","6","2"
"Peapack and Gladstone","2,589","0","0","","0","0","0","10","3","7","0","0"
"Pemberton","1,388","0","0","","0","0","0","17","6","11","0","1"
"Pemberton Township","27,916","101","1","","21","26","53","563","230","313","20","13"
"Pennington","2,591","2","0","","0","0","2","14","4","10","0","0"
"Pennsauken Township","35,878","82","0","","1","45","36","977","244","673","60","0"
"Penns Grove","5,026","39","1","","5","12","21","160","46","105","9","3"
"Pennsville Township","13,052","13","0","","0","3","10","280","57","222","1","0"
"Pequannock Township","15,671","13","0","","1","2","10","111","23","86","2","0"
"Perth Amboy","52,332","247","2","","9","79","157","987","252","642","93","8"
"Phillipsburg","14,586","26","0","","7","9","10","340","68","252","20","7"
"Pine Beach","2,163","2","0","","0","0","2","10","2","8","0","1"
"Pine Hill","10,583","39","1","","0","9","29","297","80","209","8","1"
"Pine Valley","12","0","0","","0","0","0","0","0","0","0","0"
"Piscataway Township","59,089","49","0","","2","15","32","585","160","402","23","1"
"Pitman","8,941","5","0","","0","1","4","102","15","85","2","0"
"Plainfield","50,839","361","3","","11","134","213","1,211","320","828","63","2"
"Plainsboro Township","23,423","6","0","","0","1","5","122","21","94","7","0"
"Pleasantville","20,584","169","3","","10","76","80","426","167","228","31","4"
"Plumsted Township","8,543","3","0","","1","0","2","47","8","29","10","0"
"Pohatcong Township","3,269","3","0","","0","0","3","153","9","142","2","0"
"Point Pleasant","18,547","8","0","","0","0","8","220","39","179","2","0"
"Point Pleasant Beach","4,635","3","0","","1","1","1","160","20","138","2","0"
"Pompton Lakes","11,176","9","0","","1","2","6","93","13","78","2","0"
"Princeton","29,154","20","0","","1","6","13","270","52","215","3","1"
"Prospect Park","5,933","9","0","","0","6","3","109","27","70","12","0"
"Rahway","28,673","52","0","","0","27","25","313","70","210","33","0"
"Ramsey","14,783","10","0","","1","3","6","156","7","143","6","1"
"Randolph Township","26,055","7","0","","0","3","4","181","25","152","4","1"
"Raritan","7,931","4","0","","0","2","2","153","32","118","3","0"
"Raritan Township","22,068","11","0","","0","2","9","152","23","125","4","0"
"Readington Township","16,081","1","0","","0","1","0","126","25","99","2","0"
"Red Bank","12,211","24","0","","1","12","11","275","19","248","8","4"
"Ridgefield","11,277","1","0","","0","0","1","52","14","33","5","1"
"Ridgefield Park","12,990","12","0","","1","1","10","126","18","104","4","2"
"Ridgewood","25,482","6","0","","0","2","4","177","44","130","3","0"
"Ringwood","12,379","5","1","","1","0","3","60","14","43","3","0"
"Riverdale","4,162","2","0","","0","0","2","162","7","149","6","0"
"River Edge","11,573","2","0","","0","0","2","68","17","50","1","1"
"Riverside Township","8,048","13","0","","3","4","6","64","15","49","0","2"
"Riverton","2,771","0","0","","0","0","0","26","7","19","0","0"
"River Vale Township","9,992","1","0","","0","0","1","17","2","15","0","0"
"Robbinsville Township","14,176","7","0","","1","1","5","106","35","63","8","1"
