"City","Population","Violent crime","Murder and nonnegligent manslaughter","Forcible rape","Robbery","Aggravated assault","Property crime","Burglary","Larceny-theft","Motor vehicle theft","Arson1"
"Surgoinsville","1,742","3","0","0","0","3","26","10","15","1","0"
"Tazewell","2,161","13","0","1","0","12","114","27","76","11","0"
"Tellico Plains","924","10","0","0","0","10","55","13","38","4","2"
"Tiptonville","4,167","9","0","2","1","6","70","19","48","3","5"
"Toone","363","1","0","0","0","1","0","0","0","0","0"
"Townsend","257","1","0","0","0","1","10","3","7","0","0"
"Trenton","4,560","33","0","2","6","25","214","59","151","4","0"
"Trezevant","910","4","0","0","0","4","23","5","13","5","0"
"Trimble","733","3","0","0","0","3","23","6","16","1","0"
"Troy","1,273","1","0","0","0","1","48","3","43","2","0"
"Tullahoma","18,873","64","0","2","25","37","1,011","269","677","65","7"
"Tusculum","2,208","2","0","1","0","1","30","9","21","0","0"
"Union City","10,938","91","0","3","10","78","714","140","517","57","8"
"Vonore","1,337","15","0","0","1","14","77","10","62","5","4"
"Wartburg","926","0","0","0","0","0","3","0","3","0","0"
"Wartrace","574","2","0","0","0","2","5","2","3","0","1"
"Watertown","1,409","1","0","0","0","1","30","5","25","0","0"
"Waverly","4,144","7","0","0","0","7","66","15","45","6","1"
"Waynesboro","2,176","17","0","0","1","16","46","12","31","3","1"
"Westmoreland","2,167","15","0","0","3","12","56","16","38","2","0"
"White Bluff","2,344","11","0","0","0","11","62","24","35","3","0"
"White House","8,517","10","0","3","0","7","144","22","114","8","0"
"White Pine","2,066","4","0","2","1","1","102","13","84","5","1"
"Whiteville","4,537","7","0","0","0","7","49","14","33","2","0"
"Whitwell","1,629","12","0","0","0","12","62","14","40","8","1"
"Winchester","7,749","80","0","3","4","73","406","107","280","19","5"
"Winfield","951","16","0","0","0","16","34","14","15","5","1"
"Woodbury","2,550","8","0","0","0","8","58","13","37","8","0"
