"City","Population","Violent crime","Murder and nonnegligent manslaughter","Forcible rape","Robbery","Aggravated assault","Property crime","Burglary","Larceny-theft","Motor vehicle theft","Arson1"
"Columbia","117,911","1,311","15","56","381","859","7,682","1,332","5,513","837","26"
"Conway","13,474","137","4","4","35","94","1,071","175","843","53","4"
"Coward","673","0","0","0","0","0","7","1","6","0","1"
"Cowpens","2,354","9","0","1","1","7","169","36","132","1","0"
"Darlington","6,664","169","0","7","21","141","571","97","440","34","1"
"Denmark","3,191","40","1","3","4","32","134","52","76","6","0"
"Dillon","6,524","181","0","4","26","151","622","174","413","35","1"
"Duncan","2,991","14","0","2","6","6","107","19","81","7","0"
"Easley","18,896","73","0","10","14","49","1,096","184","845","67","2"
"Eastover","803","5","0","0","0","5","19","8","10","1","0"
"Edgefield","4,571","10","0","2","0","8","61","12","44","5","1"
"Edisto Beach","704","1","0","1","0","0","41","11","25","5","0"
"Ehrhardt","586","2","0","0","0","2","21","4","16","1","0"
"Elgin","898","12","0","1","4","7","43","4","37","2","0"
"Estill","2,424","21","2","1","0","18","60","23","34","3","0"
"Eutawville","340","0","0","0","0","0","19","4","14","1","0"
"Fairfax","3,248","11","0","0","0","11","17","10","6","1","0"
"Florence","31,302","555","4","18","201","332","3,387","592","2,582","213","31"
"Folly Beach","2,291","19","0","5","3","11","163","28","130","5","0"
"Forest Acres","10,265","85","0","5","21","59","751","117","585","49","2"
"Fort Lawn","855","17","0","2","1","14","50","11","30","9","0"
"Fort Mill","8,150","56","0","2","8","46","229","38","178","13","3"
"Fountain Inn","6,673","30","0","2","3","25","192","51","117","24","0"
"Gaffney","13,145","126","2","12","25","87","937","131","758","48","3"
"Gaston","1,409","6","0","0","0","6","35","1","30","4","0"
"Georgetown","9,047","119","0","2","18","99","549","93","434","22","2"
"Goose Creek","32,688","77","1","5","19","52","762","125","579","58","7"
"Great Falls","2,150","14","0","0","2","12","112","13","96","3","1"
"Greeleyville","431","2","0","1","0","1","4","1","3","0","0"
"Greenville","57,056","656","5","32","161","458","3,794","776","2,710","308","11"
"Greenwood","22,544","394","2","10","51","331","1,824","345","1,395","84","5"
"Greer","20,693","107","1","7","34","65","778","121","604","53","3"
