"City","Population","Violent crime","Murder and nonnegligent manslaughter","Forcible rape","Robbery","Aggravated assault","Property crime","Burglary","Larceny-theft","Motor vehicle theft","Arson1"
"Villa Hills","7,861","1","0","1","0","0","57","8","49","0","0"
"Vine Grove","4,015","2","0","0","0","2","66","14","50","2","3"
"Wallins","244","2","0","0","0","2","8","1","6","1","0"
"Warsaw","1,852","3","0","0","0","3","21","7","11","3","0"
"West Buechel","1,333","12","0","0","11","1","241","13","211","17","0"
"West Liberty","3,376","0","0","0","0","0","4","0","2","2","0"
"West Point","1,052","1","0","0","0","1","7","1","4","2","0"
"Wilder","2,899","0","0","0","0","0","21","2","17","2","0"
"Williamsburg","5,141","6","0","0","3","3","79","28","41","10","0"
"Williamstown","3,419","7","0","0","0","7","60","22","34","4","0"
"Wilmore","5,884","1","0","1","0","0","47","8","38","1","0"
"Winchester","16,521","43","0","7","15","21","865","160","660","45","2"
