"City","Population","Violent crime","Murder and nonnegligent manslaughter","Forcible rape","Robbery","Aggravated assault","Property crime","Burglary","Larceny-theft","Motor vehicle theft","Arson1"
"Riverside Township","8,025","18","0","0","5","13","133","23","100","10","0"
"Riverton","2,760","8","0","1","2","5","49","6","42","1","0"
"River Vale Township","9,833","3","0","0","0","3","59","5","54","0","0"
"Rochelle Park Township","5,747","5","0","0","3","2","104","14","85","5","0"
"Rockaway","6,451","4","0","0","1","3","74","10","57","7","0"
"Rockaway Township","25,299","19","0","1","8","10","413","35","363","15","3"
"Rockleigh","397","1","0","0","0","1","7","1","6","0","0"
"Roseland","5,353","2","0","0","1","1","59","15","38","6","1"
"Roselle","21,462","76","0","2","42","32","547","147","289","111","2"
"Roselle Park","13,325","24","1","0","15","8","205","36","140","29","2"
"Roxbury Township","23,906","19","0","0","5","14","321","56","250","15","2"
"Rumson","7,287","4","0","0","0","4","65","17","47","1","0"
"Runnemede","8,530","22","0","0","4","18","287","38","233","16","1"
"Rutherford","18,124","14","0","0","6","8","250","50","170","30","1"
"Saddle Brook Township","13,265","8","0","0","0","8","418","45","351","22","1"
"Saddle River","3,751","1","0","0","0","1","17","4","13","0","0"
"Salem","5,800","64","2","1","22","39","288","106","165","17","6"
"Sayreville","42,756","57","1","7","18","31","688","103","519","66","8"
"Scotch Plains Township","23,077","18","0","2","7","9","262","69","176","17","0"
"Sea Bright","1,823","0","0","0","0","0","41","1","40","0","0"
"Sea Girt","2,102","3","0","0","1","2","32","7","25","0","0"
"Sea Isle City","2,983","17","0","0","1","16","297","24","270","3","0"
"Seaside Heights","3,201","86","0","5","15","66","249","62","168","19","1"
"Seaside Park","2,307","4","0","0","1","3","71","11","55","5","0"
"Secaucus","15,697","17","0","0","7","10","664","43","536","85","1"
"Ship Bottom","1,421","8","0","0","0","8","87","14","71","2","2"
"Shrewsbury","3,739","3","0","0","0","3","94","16","70","8","0"
"Somerdale","5,173","20","0","1","7","12","142","26","105","11","0"
"Somers Point","11,757","44","0","3","14","27","327","72","250","5","1"
"Somerville","12,461","25","0","2","14","9","245","40","196","9","0"
"South Amboy","8,026","17","0","0","1","16","133","28","90","15","3"
"South Bound Brook","4,517","2","0","0","2","0","4","1","2","1","0"
"South Brunswick Township","40,406","31","0","1","15","15","514","112","357","45","1"
"South Hackensack Township","2,330","13","0","7","1","5","58","14","33","11","0"
"South Harrison Township","2,851","2","0","0","0","2","24","13","11","0","0"
"South Orange","16,825","80","0","2","42","36","554","87","353","114","1"
"South Plainfield","23,084","38","1","0","18","19","465","77","348","40","2"
"South River","16,060","32","0","2","10","20","179","46","127","6","3"
"South Toms River","3,707","7","0","0","1","6","102","27","67","8","1"
"Sparta Township","19,298","4","0","0","1","3","94","8","85","1","1"
"Spotswood","8,233","7","0","0","2","5","91","11","79","1","0"
"Springfield","14,820","12","0","1","6","5","252","26","172","54","0"
"Springfield Township","3,551","3","0","0","2","1","39","13","16","10","0"
"Spring Lake","3,565","1","0","0","0","1","88","11","77","0","0"
"Spring Lake Heights","5,201","5","0","1","0","4","29","6","23","0","0"
"Stafford Township","24,999","41","0","2","1","38","529","76","430","23","4"
"Stanhope","3,717","3","0","0","1","2","50","8","38","4","0"
"Stillwater Township","4,394","2","0","1","0","1","44","3","40","1","0"
"Stone Harbor","1,089","4","0","0","0","4","61","7","54","0","0"
"Stratford","7,217","16","0","1","6","9","187","20","158","9","2"
"Summit","21,314","13","0","2","2","9","358","32","290","36","1"
"Surf City","1,520","4","0","0","0","4","44","5","38","1","0"
"Swedesboro","2,058","5","0","0","0","5","49","8","38","3","0"
"Tavistock","30","0","0","0","0","0","2","0","2","0","0"
"Teaneck Township","39,940","73","1","3","37","32","614","114","446","54","6"
"Tenafly","14,245","7","0","0","2","5","104","20","77","7","2"
"Teterboro","18","0","0","0","0","0","17","2","7","8","0"
"Tewksbury Township","6,011","1","0","0","0","1","27","5","22","0","0"
"Tinton Falls","16,241","11","0","1","4","6","283","53","203","27","1"
"Totowa","10,383","8","1","0","1","6","260","27","207","26","0"
"Trenton","85,566","1,515","31","21","805","658","3,574","962","1,940","672","27"
"Tuckerton","3,608","3","0","0","1","2","78","15","60","3","0"
"Union Beach","6,765","10","0","1","5","4","70","10","57","3","0"
"Union City","66,312","325","3","10","178","134","1,499","396","836","267","3"
"Union Township","55,758","170","1","14","88","67","1,589","199","1,139","251","9"
"Upper Saddle River","8,380","8","0","1","1","6","38","7","28","3","0"
"Ventnor City","12,859","15","0","3","6","6","290","85","202","3","0"
"Vernon Township","25,609","12","1","0","1","10","314","27","281","6","0"
"Verona","13,344","4","0","0","2","2","200","28","154","18","1"
"Vineland","58,136","721","2","15","198","506","2,845","591","2,084","170","21"
"Voorhees Township","28,805","44","0","5","12","27","853","124","705","24","4"
"Waldwick","9,685","0","0","0","0","0","104","7","95","2","0"
"Wallington","11,583","11","0","0","5","6","191","23","136","32","3"
"Wall Township","26,325","29","0","1","0","28","385","81","288","16","1"
"Wanaque","10,463","9","0","0","4","5","112","12","95","5","0"
"Warren Township","15,565","5","0","3","0","2","103","9","90","4","0"
"Washington","6,900","8","0","0","1","7","129","29","98","2","0"
"Washington Township, Bergen County","9,644","1","0","0","0","1","40","7","33","0","0"
"Washington Township, Gloucester
County","50,991","77","0","5","26","46","1,056","194","802","60","17"
"Washington Township,  Mercer
County","11,470","8","0","0","3","5","125","25","89","11","0"
"Washington Township, Morris County","18,525","7","0","0","0","7","152","28","122","2","0"
"Washington Township, Warren County","6,824","5","0","0","0","5","63","18","44","1","0"
"Watchung","5,802","7","0","2","5","0","426","9","400","17","0"
"Waterford Township","10,702","28","0","3","3","22","162","43","104","15","1"
"Wayne Township","55,523","58","1","0","19","38","1,246","110","1,043","93","1"
"Weehawken Township","13,224","22","0","2","11","9","329","87","188","54","1"
"Wenonah","2,326","1","0","0","1","0","13","2","10","1","0"
"Westampton Township","8,447","21","0","3","6","12","191","25","148","18","0"
"West Amwell Township","2,853","1","0","0","0","1","38","5","33","0","0"
"West Caldwell Township","11,120","8","0","0","3","5","106","13","85","8","1"
"West Cape May","1,069","0","0","0","0","0","49","9","40","0","0"
"West Deptford Township","20,509","33","0","6","9","18","469","113","320","36","5"
"Westfield","30,128","17","0","1","5","11","328","53","266","9","2"
"West Long Branch","8,259","9","0","2","2","5","292","33","252","7","0"
"West Milford Township","28,279","24","0","5","1","18","432","171","247","14","3"
"West New York","46,332","168","3","8","89","68","861","227","508","126","0"
"West Orange","44,930","91","0","0","55","36","1,071","191","640","240","2"
"West Paterson","11,323","22","0","3","3","16","311","84","206","21","0"
"Westville","4,481","12","0","1","1","10","120","40","70","10","2"
"West Wildwood","421","2","1","0","0","1","35","9","25","1","0"
"West Windsor Township","24,512","13","0","4","4","5","521","74","432","15","1"
"Westwood","11,075","9","0","2","2","5","117","22","92","3","1"
"Wharton","6,253","9","0","1","4","4","95","28","64","3","1"
"Wildwood","5,222","75","1","4","31","39","541","142","366","33","0"
"Wildwood Crest","3,870","2","0","0","1","1","218","53","162","3","0"
"Willingboro Township","33,187","121","0","10","49","62","626","146","428","52","15"
"Winfield Township","1,514","1","0","0","0","1","28","4","23","1","0"
"Winslow Township","36,140","200","0","7","37","156","792","238","476","78","13"
"Woodbine","2,622","1","0","0","0","1","30","0","30","0","0"
"Woodbridge Township","100,998","303","2","17","81","203","2,809","347","2,168","294","19"
"Woodbury","10,460","42","0","7","12","23","555","75","450","30","0"
"Woodbury Heights","3,017","10","0","0","4","6","94","21","68","5","0"
"Woodcliff Lake","5,899","3","0","1","0","2","40","1","39","0","0"
"Woodland Township","1,367","0","0","0","0","0","22","2","19","1","0"
"Woodlynne","2,763","13","0","0","4","9","95","16","66","13","1"
"Wood-Ridge","7,674","4","0","0","2","2","55","8","37","10","1"
"Woodstown","3,280","1","0","0","0","1","56","7","44","5","1"
"Woolwich Township","6,128","7","0","0","2","5","102","31","65","6","2"
"Wyckoff Township","17,244","11","0","0","2","9","97","12","83","2","1"
