"City","Population","Violent crime","Murder and nonnegligent manslaughter","Forcible rape","Robbery","Aggravated assault","Property crime","Burglary","Larceny-theft","Motor vehicle theft","Arson1"
"College Park","18,859","312","2","21","137","152","1,753","517","932","304","11"
"Columbus","187,886","992","22","24","446","500","13,125","2,681","8,763","1,681","80"
"Comer","1,172","0","0","0","0","0","14","1","13","0","0"
"Conyers","12,482","62","0","7","37","18","1,081","195","742","144","0"
"Coolidge","572","0","0","0","0","0","6","1","5","0","0"
"Cordele","11,875","77","2","4","31","40","1,041","199","816","26","3"
"Danielsville","514","4","0","0","1","3","51","2","46","3","0"
"Dawson","5,120","13","0","0","1","12","139","27","111","1","0"
"Decatur","18,754","64","1","3","36","24","620","141","419","60","2"
"Donalsonville","2,808","15","0","0","1","14","105","18","80","7","0"
"Doraville","10,308","84","1","1","40","42","540","75","401","64","0"
"Douglasville","27,190","187","1","10","65","111","2,909","297","2,378","234","10"
"Dublin","17,149","94","3","3","18","70","1,159","190","928","41","0"
"Duluth","24,923","100","0","4","13","83","565","121","390","54","0"
"East Dublin","2,675","18","0","0","2","16","95","12","75","8","0"
"East Point","36,434","346","4","15","159","168","2,393","682","1,364","347","1"
"Elberton","4,863","52","0","1","8","43","469","86","364","19","0"
"Ellaville","1,768","5","0","0","0","5","34","7","20","7","0"
"Enigma","913","0","0","0","0","0","11","11","0","0","0"
"Fairburn","7,198","36","0","1","17","18","666","155","424","87","1"
"Fayetteville","14,240","20","0","1","9","10","726","31","657","38","0"
"Folkston","3,331","23","0","0","0","23","66","24","39","3"," "
"Forest Park","21,767","177","2","8","113","54","1,542","276","1,026","240"," "
"Fort Oglethorpe","8,663","43","0","0","8","35","789","68","670","51"," "
"Fort Valley","8,461","84","0","6","12","66","462","173","272","17","0"
"Gainesville","31,964","149","1","15","31","102","2,191","235","1,790","166","2"
"Garden City","10,042","128","3","3","26","96","631","125","441","65"," "
"Gordon","2,185","4","0","0","0","4","51","9","38","4","0"
"Griffin","24,041","188","1","4","62","121","1,445","410","953","82"," "
"Grovetown","7,110","12","0","2","1","9","179","40","133","6","0"
"Hahira","1,852","1","0","0","1","0","88","4","83","1"," "
"Helen","641","4","0","0","0","4","72","6","55","11","0"
"Helena","2,383","3","0","0","1","2","18","14","3","1","0"
"Hephzibah","4,278","3","0","0","0","3","115","29","78","8","0"
"Hinesville","31,408","172","0","14","55","103","1,899","414","1,425","60"," "
"Hoschton","1,480","0","0","0","0","0","14","1","11","2","0"
"Jackson","4,442","0","0","0","0","0","115","0","114","1"," "
"Jasper","2,830","5","1","0","0","4","180","13","151","16","1"
"Kennesaw","28,189","34","0","0","7","27","545","91","398","56","0"
"Kingsland","11,907","52","1","8","13","30","459","89","342","28"," "
"Lafayette","6,988","16","0","0","2","14","397","59","324","14"," "
"LaGrange","27,697","184","2","9","83","90","2,233","379","1,685","169"," "
"Lake City","2,899","18","0","2","14","2","330","46","228","56"," "
"Lookout Mountain","1,622","0","0","0","0","0","14","6","8","0","0"
"Luthersville","852","6","0","0","3","3","43","11","31","1","0"
"Macon","97,606","816","20","58","332","406","9,217","2,028","6,124","1,065","81"
"Madison","3,885","11","0","0","5","6","227","45","168","14","0"
"Manchester","3,857","22","0","0","6","16","255","55","171","29","0"
"Marietta","62,215","331","6","11","194","120","2,371","426","1,548","397","0"
"McCaysville","1,019","2","0","0","1","1","26","7","18","1","0"
"McDonough","13,997","169","0","4","18","147","890","172","648","70","0"
"McIntyre","740","3","0","0","0","3","18","6","12","0","0"
"McRae","3,983","56","1","3","3","49","146","40","98","8","0"
"Milledgeville","19,799","57","2","6","14","35","803","136","639","28","0"
"Molena","502","0","0","0","0","0","0","0","0","0","0"
"Monroe","12,231","72","0","1","8","63","730","129","567","34"," "
"Montezuma","4,123","22","0","1","0","21","126","42","73","11","0"
"Morrow","5,240","75","0","2","33","40","1,173","52","985","136"," "
"Moultrie","15,199","176","3","6","69","98","1,357","326","944","87","4"
"Mount Airy","679","0","0","0","0","0","0","0","0","0","0"
"Newnan","23,140","115","0","0","20","95","1,093","181","851","61","0"
"Norcross","9,780","117","0","6","63","48","701","187","364","150","3"
"Norman Park","892","0","0","0","0","0","46","10","34","2","0"
"Ocilla","3,293","19","1","2","3","13","155","30","115","10"," "
"Omega","1,396","5","0","0","2","3","6","3","1","2","0"
"Oxford","2,215","2","0","0","0","2","21","8","11","2","1"
"Peachtree City","34,741","11","0","3","3","5","335","26","258","51","6"
"Pearson","1,948","10","0","0","1","9","116","21","89","6","1"
"Perry","10,954","49","0","2","9","38","344","49","258","37","0"
"Pine Mountain","1,238","2","0","0","1","1","88","20","64","4","0"
"Porterdale","1,558","9","0","0","1","8","71","15","52","4","1"
"Port Wentworth","3,202","3","0","0","1","2","103","24","67","12","0"
"Powder Springs","14,694","27","0","1","12","14","363","84","253","26","0"
"Remerton","859","0","0","0","0","0","31","4","26","1","0"
"Richmond Hill","9,040","29","0","2","19","8","211","26","163","22","0"
"Ringgold","2,819","17","0","0","5","12","275","39","219","17","2"
"Riverdale","16,041","85","3","2","48","32","1,216","212","851","153","0"
"Rome","36,530","269","2","17","76","174","2,652","597","1,908","147","12"
"Roswell","87,386","146","0","7","71","68","2,340","442","1,724","174","4"
"Savannah-Chatham Metropolitan2","213,587","1,390","30","83","704","573","11,671","2,530","7,603","1,538","41"
"Smyrna","47,015","227","6","14","127","80","2,144","461","1,387","296","2"
"Snellville","19,299","50","0","2","25","23","896","105","752","39","1"
"Springfield","2,065","5","0","0","2","3","80","5","68","7","0"
"Suwanee","11,258","19","0","1","9","9","330","65","235","30","0"
"Tallapoosa","3,102","10","0","0","0","10","130","46","70","14","0"
"Tallulah Falls","166","0","0","0","0","0","5","0","5","0","0"
"Thomasville","19,036","48","0","4","19","25","1,034","230","769","35","8"
"Trenton","2,190","3","0","1","1","1","35","7","23","5","0"
"Tunnel Hill","1,261","8","0","0","0","8","111","14","90","7","0"
"Tyrone","5,372","6","0","2","2","2","101","30","70","1","3"
"Union City","13,723","124","2","5","60","57","1,403","239","867","297","5"
"Valdosta","46,623","312","7","29","106","170","3,461","666","2,602","193"," "
"Varnell","1,568","6","0","0","0","6","141","28","106","7","0"
"Vidalia","11,167","90","1","2","29","58","672","153","482","37","0"
"Vienna","3,023","26","0","0","1","25","80","16","58","6","0"
"Villa Rica","9,176","50","0","3","3","44","864","114","684","66","0"
"Warm Springs","491","0","0","0","0","0","11","11","0","0","0"
"Warner Robins","57,856","253","1","12","94","146","3,106","834","2,104","168","13"
"Watkinsville","2,463","3","0","0","0","3","74","9","64","1","1"
"Waverly Hall","776","2","0","0","0","2","12","6","4","2","0"
"Waycross","15,605","126","5","4","29","88","1,295","196","1,051","48","8"
"Waynesboro","6,082","41","2","1","13","25","479","65","375","39","2"
"West Point","3,422","32","0","1","5","26","430","44","380","6","2"
"Whitesburg","603","1","0","0","0","1","29","8","20","1","0"
"Willacoochee","1,543","3","0","0","0","3","43","9","34","0","0"
"Winder","12,416","104","1","5","17","81","767","108","599","60","0"
"Woodbury","1,132","2","0","1","1","0","3","0","1","2","0"
"Woodstock","17,688","29","0","5","7","17","667","65","555","47","0"
"Wrens","2,298","29","0","3","6","20","128","26","99","3","0"
"Zebulon","1,265","2","0","1","1","0","27","7","20","0","0"
