"City","Population","Violent crime","Murder and nonnegligent manslaughter","Forcible rape","Robbery","Aggravated assault","Property crime","Burglary","Larceny-theft","Motor vehicle theft","Arson1"
"Ripon","7,323","9","0","1","0","8","121","13","107","1","0"
"River Falls","13,083","12","0","0","3","9","514","85","409","20","0"
"River Hills","1,639","1","0","1","0","0","20","1","17","2","0"
"Rothschild","5,059","2","0","0","1","1","137","4","132","1","0"
"Sauk Prairie","4,140","0","0","0","0","0","268","17","249","2","1"
"Saukville","4,210","1","0","0","1","0","119","10","106","3","0"
"Shawano","8,413","18","0","7","1","10","528","49","466","13","1"
"Sheboygan","49,262","68","0","25","10","33","2,098","266","1,746","86","11"
"Sheboygan Falls","7,251","3","0","1","1","1","57","6","49","2","0"
"Shorewood","13,417","17","0","1","16","0","352","36","303","13","0"
"Shorewood Hills","1,679","1","0","0","1","0","91","2","89","0","0"
"Silver Lake","2,482","9","0","2","0","7","16","2","14","0","0"
"Siren","1,024","13","0","0","1","12","44","4","36","4","0"
"Slinger","4,195","3","0","2","0","1","118","9","100","9","0"
"Somerset","2,414","1","0","1","0","0","30","2","24","4","0"
"South Milwaukee","21,155","36","1","7","14","14","488","68","384","36","3"
"Sparta","8,836","19","0","6","3","10","315","30","250","35","2"
"Spooner","2,719","3","0","2","1","0","93","10","83","0","0"
"Stanley","3,325","1","0","0","0","1","38","6","32","0","0"
"St. Croix Falls","2,111","2","0","0","0","2","77","4","70","3","0"
"Stevens Point","24,403","86","1","14","4","67","879","150","707","22","1"
"St. Francis","9,419","14","0","1","10","3","273","31","229","13","1"
"Stoughton","12,755","5","0","0","2","3","302","34","264","4","0"
"Strum","980","0","0","0","0","0","11","5","6","0","0"
"Sturgeon Bay","9,336","4","0","0","0","4","171","32","136","3","0"
"Sturtevant","5,734","1","0","0","1","0","99","19","70","10","0"
"Summit","5,119","1","0","0","0","1","26","1","23","2","0"
"Sun Prairie","24,585","22","0","1","5","16","599","82","500","17","0"
"Superior","27,080","64","0","16","12","36","1,565","299","1,177","89","6"
"Theresa","1,268","6","0","0","0","6","33","9","21","3","0"
"Thiensville","3,713","3","0","0","0","3","21","3","18","0","0"
"Tomah","8,656","33","1","2","0","30","442","32","399","11","0"
"Tomahawk","3,847","10","0","1","0","9","126","15","107","4","0"
"Town of East Troy","3,916","0","0","0","0","0","26","12","13","1","0"
"Town of Madison","6,358","48","0","9","14","25","347","46","277","24","0"
"Town of Menasha","15,724","11","0","4","0","7","207","54","138","15","1"
"Trempealeau","1,449","1","0","1","0","0","1","0","1","0","0"
"Twin Lakes","5,447","2","0","1","0","1","138","21","110","7","3"
"Two Rivers","12,223","35","0","2","1","32","252","34","211","7","0"
"Valders","1,002","0","0","0","0","0","0","0","0","0","0"
"Verona","9,987","19","0","0","3","16","185","12","169","4","0"
"Viroqua","4,403","3","0","0","1","2","89","14","73","2","0"
"Walworth","2,589","7","0","1","0","6","64","7","57","0","0"
"Washburn","2,309","11","0","1","0","10","49","2","45","2","0"
"Waterloo","3,315","0","0","0","0","0","44","7","37","0","0"
"Watertown","22,937","47","0","7","5","35","453","67","363","23","5"
"Waukesha","67,590","95","0","27","19","49","1,322","266","959","97","5"
"Waunakee","10,032","5","0","1","0","4","119","30","84","5","0"
"Waupaca","5,866","18","0","1","1","16","245","23","211","11","0"
"Waupun","10,604","8","0","2","0","6","196","17","175","4","0"
"Wausau","37,356","117","0","23","21","73","1,125","251","826","48","9"
"Wautoma","2,165","2","0","0","1","1","57","5","50","2","0"
"Wauwatosa","45,827","101","0","15","57","29","2,152","275","1,722","155","1"
"West Allis","59,802","190","4","18","81","87","2,659","476","1,960","223","30"
"West Bend","29,447","24","0","2","8","14","713","57","637","19","4"
"Westby","2,158","1","0","0","0","1","36","7","24","5","0"
"West Milwaukee","4,081","16","1","2","7","6","174","28","110","36","0"
"West Salem","4,789","2","0","1","0","1","71","7","63","1","0"
"Whitefish Bay","13,739","3","0","0","1","2","135","18","113","4","0"
"Whitehall","1,636","1","0","0","0","1","38","2","36","0","0"
"Whitewater","14,285","17","0","3","3","11","285","33","245","7","1"
"Wisconsin Dells","2,483","15","0","2","1","12","359","40","303","16","0"
"Wisconsin Rapids","17,933","14","0","5","1","8","848","141","678","29","2"
"Woodruff","1,984","5","0","0","1","4","46","6","39","1","0"
