"City","Population","Violent crime","Murder and nonnegligent manslaughter","Forcible rape","Robbery","Aggravated assault","Property crime","Burglary","Larceny-theft","Motor vehicle theft","Arson1"
"St. George","1,261","3","0","1","0","2","13","2","9","2","0"
"St. James","4,028","24","1","0","0","23","194","36","149","9","0"
"St. John","6,688","22","0","3","4","15","253","25","205","23","4"
"St. Joseph2","73,205","216","2","22","60","132","4,204","763","3,079","362","18"
"St. Louis","346,005","8,323","131","276","2,965","4,951","38,245","7,213","22,886","8,146","535"
"St. Marys","382","4","0","0","0","4","13","4","9","0","1"
"Stover","1,017","2","0","0","0","2","17","9","6","2","0"
"St. Peters","54,335","92","0","11","11","70","1,264","108","1,116","40","2"
"Strafford","1,936","8","0","0","1","7","119","5","110","4","0"
"St. Robert","3,041","34","2","4","8","20","243","25","205","13","1"
"Sturgeon","929","2","0","0","0","2","41","7","33","1","0"
"Sugar Creek","3,682","16","1","0","3","12","166","33","115","18","2"
"Sullivan","6,631","9","0","0","3","6","303","55","230","18","0"
"Summersville","553","5","0","0","0","5","32","16","11","5","2"
"Sunset Hills","8,444","26","0","1","2","23","335","39","269","27","0"
"Sweet Springs4","1,565","5","0","1","0","4"," "," "," ","1","0"
"Thayer","2,179","1","0","0","0","1","6","2","4","0","0"
"Theodosia","248","1","0","0","0","1","4","0","4","0","0"
"Tipton","3,162","0","0","0","0","0","30","5","23","2","0"
"Town and Country","10,937","21","2","0","2","17","112","6","104","2","1"
"Tracy","215","0","0","0","0","0","14","0","13","1","0"
"Trenton","6,081","11","0","2","3","6","217","47","166","4","0"
"Troy","9,022","32","0","0","0","32","397","34","347","16","0"
"Truesdale","477","0","0","0","0","0","12","2","8","2","0"
"Union","8,694","22","0","2","0","20","421","53","351","17","1"
"Unionville","1,961","4","0","0","0","4","9","3","6","0","0"
"University City","37,791","180","0","10","66","104","1,850","330","1,360","160","10"
"Van Buren","832","2","0","0","0","2","31","10","18","3","0"
"Vandalia","4,083","1","0","0","0","1","35","9","24","2","1"
"Velda City","1,572","4","0","0","0","4","33","9","15","9","1"
"Verona","724","2","0","0","0","2","6","3","3","0","0"
