"City","Population","Violent crime","Murder and nonnegligent manslaughter","Forcible rape","Robbery","Aggravated assault","Property crime","Burglary","Larceny-theft","Motor vehicle theft","Arson1"
"Tioga","894","0","0","0","0","0","15","6","9","0","0"
"Tomball","10,015","29","1","5","9","14","473","61","387","25","1"
"Tool","2,463","19","0","0","0","19","82","33","44","5","1"
"Trinity","2,810","4","0","0","1","3","82","11","67","4","0"
"Trophy Club","7,389","5","0","0","0","5","52","10","39","3","0"
"Tulia","4,824","24","0","4","2","18","207","45","151","11","1"
"Tye","1,166","4","0","2","0","2","29","5","20","4","0"
"Tyler","91,025","574","6","52","172","344","4,728","1,119","3,412","197","14"
"Universal City","16,081","35","1","1","10","23","389","58","305","26","2"
"University Park","24,076","17","3","0","7","7","556","103","432","21","1"
"Uvalde","16,500","104","3","4","6","91","1,084","251","816","17","8"
"Van","2,587","2","0","0","0","2","64","21","41","2","0"
"Van Alstyne","2,676","18","0","0","2","16","51","7","42","2","1"
"Vernon","11,349","91","0","7","5","79","620","128","469","23","0"
"Victoria","62,692","300","2","34","58","206","3,654","829","2,670","155","9"
"Vidor","11,479","22","0","2","5","15","466","179","241","46","6"
"Waco","120,036","895","12","60","257","566","8,845","2,413","5,740","692","41"
"Waelder","1,008","1","0","0","0","1","5","3","1","1","0"
"Wake Village","5,263","3","0","0","0","3","78","16","50","12","1"
"Waller","2,065","7","0","0","3","4","137","36","92","9","1"
"Wallis","1,284","4","0","2","0","2","71","9","59","3","0"
"Watauga","24,038","55","0","9","7","39","655","115","494","46","5"
"Waxahachie","25,060","113","1","14","17","81","1,238","256","912","70","5"
"Weatherford","22,711","48","1","10","8","29","927","122","749","56","1"
"Webster","9,051","70","1","16","14","39","912","95","738","79","10"
"Weimar","2,036","2","0","0","0","2","34","2","29","3","0"
"Wells","797","6","0","0","0","6","7","2","4","1","0"
"Weslaco","31,592","144","1","8","36","99","2,447","468","1,811","168","1"
"West","2,779","2","0","1","0","1","32","3","28","1","0"
"West Columbia","4,352","12","1","0","3","8","102","24","75","3","0"
"West Lake Hills","3,063","0","0","0","0","0","81","18","63","0","0"
"West Orange","4,081","15","0","0","7","8","291","42","240","9","0"
"Westover Hills","694","0","0","0","0","0","7","1","6","0","0"
"West Tawakoni","1,681","16","0","1","0","15","72","28","37","7","0"
"West University Place","15,064","13","0","1","8","4","207","47","152","8","0"
"Westworth","2,142","2","0","0","1","1","61","11","48","2","0"
"Wharton","9,567","62","0","12","13","37","520","126","369","25","0"
"Whitehouse","6,932","14","0","4","0","10","72","10","58","4","1"
"White Oak","6,122","12","0","4","5","3","167","43","98","26","0"
"Whitesboro","4,029","3","0","0","2","1","93","2","86","5","0"
"White Settlement","15,909","64","1","0","12","51","1,054","217","710","127","5"
"Whitney","2,056","2","0","0","0","2","75","8","65","2","0"
"Wichita Falls","102,589","733","6","43","239","445","7,641","1,703","5,386","552","115"
"Willis","4,267","44","1","5","4","34","205","42","150","13","0"
"Willow Park","3,403","1","0","0","0","1","26","14","10","2","0"
"Wills Point","3,843","5","0","0","0","5","65","21","42","2","0"
"Wilmer","3,652","10","1","1","0","8","127","45","71","11","2"
"Windcrest","5,184","14","0","3","8","3","347","70","262","15","2"
"Wink","894","0","0","0","0","0","9","1","8","0","0"
"Winnsboro","3,841","8","0","0","0","8","48","10","32","6","0"
"Winters","2,780","19","0","0","0","19","85","29","48","8","1"
"Wolfforth","2,748","5","0","1","0","4","56","14","34","8","0"
"Woodville","2,346","4","0","0","1","3","22","11","10","1","0"
"Woodway","8,894","10","0","0","2","8","133","40","85","8","0"
"Wortham","1,099","2","0","0","0","2","11","8","2","1","1"
"Wylie","26,166","35","2","7","2","24","586","110","444","32","3"
"Yoakum","5,814","7","1","0","2","4","153","47","104","2","0"
"Yorktown","2,293","3","0","0","0","3","64","14","47","3","0"
