"City","Population","Violent crime","Murder and nonnegligent manslaughter","Forcible rape","Robbery","Aggravated assault","Property crime","Burglary","Larceny-theft","Motor vehicle theft","Arson1"
"Lawrence","41,103","145","1","13","76","55","1,119","305","616","198","15"
"Ligonier","4,431","6","0","1","0","5","96","9","78","9","0"
"Logansport","19,457","16","0","7","6","3","764","119","600","45","2"
"Long Beach","1,544","0","0","0","0","0","24","3","19","2","0"
"Lowell","7,940","16","0","0","1","15","168","11","142","15","1"
"Madison","12,403","16","0","5","1","10","454","134","293","27","0"
"Marion","31,000","113","1","18","50","44","1,786","302","1,388","96","8"
"Martinsville","11,804","44","0","4","3","37","907","86","799","22","1"
"Merrillville","31,430","89","0","4","18","67","990","82","754","154","1"
"Michigan City","32,356","136","4","14","70","48","1,883","213","1,515","155","20"
"Mishawaka2","48,652","189","1","24","52","112","3,317","346","2,804","167","19"
"Monticello","5,580","2","0","0","0","2","126","8","117","1","1"
"Mooresville","10,886","16","0","0","6","10","346","40","292","14","0"
"Mount Vernon","7,360","0","0","0","0","0","129","47","67","15","0"
"Muncie","67,536","314","1","74","65","174","2,783","552","2,059","172","38"
"Munster","22,363","37","0","0","11","26","483","39","420","24","2"
"Nappanee","6,878","3","0","3","0","0","164","21","133","10","1"
"New Albany","37,080","166","0","11","62","93","2,331","486","1,678","167","35"
"New Castle","19,048","11","0","5","3","3","1,955","385","1,508","62","1"
"New Whiteland","4,483","8","0","0","0","8","96","11","83","2","1"
"Noblesville","35,633","36","2","6","4","24","760","152","567","41","3"
"North Liberty","1,378","12","0","0","0","12","10","1","6","3","0"
"North Manchester","6,079","6","0","2","0","4","199","27","165","7","0"
"North Vernon","6,490","10","1","1","2","6","325","41","268","16","0"
"Plainfield","22,688","33","2","1","8","22","939","154","734","51","3"
"Plymouth","10,787","10","0","3","6","1","469","55","389","25","2"
"Portage","35,464","57","0","7","7","43","1,279","204","970","105","5"
"Portland","6,283","5","0","0","2","3","278","34","240","4","0"
"Princeton","8,707","10","0","5","2","3","299","13","278","8","0"
"Rensselaer","6,243","22","0","3","0","19","175","33","132","10","1"
"Richmond","38,152","154","0","6","77","71","1,879","366","1,355","158","61"
"Rushville","5,817","8","0","0","2","6","120","13","99","8","1"
"Salem","6,452","12","0","0","0","12","24","10","14","0","0"
"Schererville","27,602","13","0","1","9","3","707","45","596","66","0"
"Scottsburg","6,067","43","0","1","2","40","451","62","379","10","0"
"Seymour","18,807","122","1","15","11","95","1,281","105","1,102","74","6"
"South Bend","106,076","794","12","69","348","365","6,612","1,678","4,366","568","87"
"South Whitley","1,804","6","0","0","0","6","57","8","48","1","0"
"Speedway","12,639","97","2","4","54","37","506","68","372","66","2"
"St. John","10,030","5","0","0","0","5","142","8","123","11","0"
"Tell City","7,740","13","1","1","0","11","211","33","166","12","0"
"Terre Haute","57,540","152","1","31","63","57","5,155","934","3,718","503","43"
"Tipton","5,366","5","0","0","1","4","168","32","134","2","0"
"Valparaiso","28,909","73","1","4","2","66","886","86","758","42","3"
"Vincennes","18,205","27","0","6","8","13","1,319","255","995","69","10"
"Wabash","11,405","3","0","0","3","0","168","65","88","15","1"
"Warsaw","12,742","19","0","4","9","6","747","101","619","27","3"
"Waterloo","2,221","1","0","1","0","0","58","3","55","0","0"
"Westfield","11,977","18","0","1","8","9","400","71","319","10","1"
"West Lafayette","28,767","49","0","8","7","34","539","93","425","21","0"
"West Terre Haute","2,298","34","0","2","0","32","73","8","58","7","3"
"Whiting","4,963","10","0","3","5","2","263","50","185","28","1"
"Winchester","4,883","9","0","2","1","6","174","17","147","10","0"
