"City","Population","Violent crime","Murder and nonnegligent manslaughter","Forcible rape","Robbery","Aggravated assault","Property crime","Burglary","Larceny-theft","Motor vehicle theft","Arson1"
"Greers Ferry","965","1","0","0","0","1","18","7","10","1","1"
"Gurdon","2,274","10","0","1","0","9","40","14","25","1","0"
"Hamburg","2,937","13","1","2","1","9","74","28","46","0","0"
"Hampton","1,516","2","0","1","0","1","22","7","12","3","0"
"Harrisburg","2,192","3","0","0","0","3","122","42","62","18","0"
"Harrison","12,684","40","1","3","3","33","566","175","362","29","6"
"Hazen","1,589","9","0","1","0","8","26","11","14","1","0"
"Highland","1,032","3","0","0","1","2","49","27","22","0","0"
"Hope","10,563","100","1","12","15","72","944","212","684","48","12"
"Horseshoe Bend","2,293","2","0","0","0","2","32","9","21","2","0"
"Hot Springs","37,604","496","4","26","87","379","4,528","894","3,348","286","13"
"Hoxie","2,786","4","0","0","2","2","29","7","22","0","0"
"Huntsville","2,110","0","0","0","0","0","35","15","18","2","0"
"Jacksonville","30,895","223","1","8","58","156","1,961","431","1,427","103","2"
"Jonesboro","59,366","481","2","27","101","351","3,719","1,397","2,154","168","6"
"Kensett","1,719","5","0","0","2","3","32","14","18","0","0"
"Lake City","2,015","1","0","0","0","1","20","11","9","0","0"
"Lake Village","2,684","7","0","0","3","4","63","26","37","0","0"
"Leachville","1,884","5","0","1","0","4","21","13","5","3","0"
"Lepanto","2,104","10","0","1","0","9","104","54","46","4","1"
"Lincoln","1,915","3","0","0","0","3","28","13","14","1","0"
"Little Rock","185,855","3,293","41","116","860","2,276","16,322","3,803","11,409","1,110","134"
"Lonoke","4,549","45","1","1","7","36","216","47","159","10","0"
"Lowell","6,738","12","0","4","0","8","263","95","132","36","0"
"Magnolia","10,559","55","2","6","23","24","635","295","316","24","0"
"Marianna","4,910","30","1","1","5","23","256","104","151","1","3"
"Marion","9,500","52","0","1","2","49","415","152","255","8","0"
"Marked Tree","2,756","9","0","1","3","5","94","13","78","3","1"
"Marmaduke","1,175","6","0","1","0","5","31","9","21","1","2"
"Marvell","1,276","2","0","1","1","0","46","9","37","0","0"
"Maumelle","13,401","18","1","1","8","8","318","145","146","27","2"
"McGehee","4,376","22","1","1","0","20","75","19","55","1","2"
"Mena","5,640","2","0","0","0","2","127","21","93","13","0"
"Mountain Home","11,822","12","0","2","0","10","462","17","431","14","3"
"Murfreesboro","1,720","4","0","0","1","3","35","12","23","0","0"
"North Little Rock","60,047","794","4","60","205","525","5,638","1,121","3,979","538","28"
"Osceola","8,305","120","2","5","9","104","386","131","237","18","3"
"Ozark","3,590","14","0","1","0","13","73","15","54","4","0"
"Paragould","23,622","103","1","8","17","77","1,838","451","1,248","139","8"
"Paris","3,753","21","0","2","0","19","126","61","53","12","1"
"Pea Ridge","2,939","3","0","1","0","2","67","27","37","3","0"
"Piggott","3,728","6","0","1","0","5","20","14","6","0","0"
"Pine Bluff","53,934","725","16","41","209","459","4,820","1,681","2,727","412","76"
"Plummerville","874","7","0","1","0","6","34","16","13","5","0"
"Prairie Grove","2,889","7","0","1","0","6","54","15","37","2","0"
"Prescott","4,074","28","0","0","1","27","139","39","94","6","0"
"Quitman","740","0","0","0","0","0","17","4","12","1","0"
"Redfield","1,194","1","0","0","0","1","16","7","8","1","1"
"Rogers","45,318","95","1","36","24","34","2,633","257","2,278","98","1"
"Russellville","25,422","97","1","13","6","77","1,326","245","1,025","56","1"
"Searcy","20,626","147","1","8","13","125","844","130","665","49","0"
"Sherwood","22,781","111","0","3","15","93","824","154","594","76","2"
"Siloam Springs","13,374","38","0","9","2","27","423","66","325","32","1"
"Smackover","1,968","4","0","0","0","4","23","4","16","3","0"
"Springdale","56,510","198","0","57","15","126","2,398","267","1,984","147","14"
"Stuttgart","9,467","49","0","1","5","43","544","188","351","5","0"
"Texarkana","29,778","455","1","6","45","403","1,732","357","1,264","111","8"
"Van Buren","20,836","83","0","8","6","69","842","230","579","33","4"
"Waldron","3,531","41","0","2","0","39","73","42","30","1","1"
"Walnut Ridge","4,843","8","0","1","1","6","71","23","41","7","1"
"Ward","3,048","33","0","1","0","32","101","41","54","6","0"
"Warren","6,403","41","2","3","7","29","125","71","49","5","0"
"West Fork","2,192","14","0","0","0","14","32","15","17","0","0"
"West Helena","8,008","84","1","7","13","63","626","256","339","31","7"
"West Memphis","28,388","523","11","32","131","349","2,251","1,043","1,038","170","20"
"White Hall","5,138","3","0","0","1","2","180","33","140","7","0"
"Wynne","8,545","29","1","5","4","19","290","114","168","8","3"
