"City","Population","Violent crime","Murder and nonnegligent manslaughter","Forcible rape","Robbery","Aggravated assault","Property crime","Burglary","Larceny-theft","Motor vehicle theft","Arson1"
"Napier Field","406","1","0","0","1","0","3","0","3","0"," "
"New Brockton","1,251","0","0","0","0","0","5","1","4","0"," "
"New Hope","2,737","0","0","0","0","0","29","5","23","1"," "
"North Courtland","796","2","0","1","0","1","6","1","4","1"," "
"Notasulga","872","1","0","0","0","1","22","7","15","0","0"
"Odenville","1,192","6","0","1","0","5","50","16","32","2","0"
"Ohatchee","1,217","8","0","2","0","6","103","21","65","17"," "
"Opelika","23,626","272","5","17","41","209","1,727","319","1,347","61"," "
"Opp","6,692","25","0","2","2","21","269","50","215","4","1"
"Orange Beach","4,721","12","0","1","2","9","353","40","302","11"," "
"Ozark","15,044","112","2","7","15","88","689","136","493","60","2"
"Pelham","18,223","41","1","3","19","18","664","43","592","29","1"
"Pell City","10,667","77","0","6","11","60","533","94","415","24"," "
"Pennington","343","1","0","0","0","1","0","0","0","0"," "
"Phil Campbell","1,058","0","0","0","0","0","9","4","3","2"," "
"Pickensville","655","6","0","0","0","6","14","7","6","1"," "
"Piedmont","5,024","7","0","1","4","2","265","49","212","4"," "
"Pine Hill","931","16","0","0","2","14","31","9","21","1"," "
"Pisgah","706","0","0","0","0","0","1","0","0","1"," "
"Pleasant Grove","10,440","22","1","0","3","18","230","57","145","28"," "
"Powell","960","0","0","0","0","0","1","0","0","1"," "
"Prattville","27,668","87","0","9","22","56","1,276","226","978","72"," "
"Priceville","2,164","1","0","0","1","0","36","10","23","3","1"
"Prichard","27,790","103","8","7","37","51","737","193","407","137"," "
"Ragland","2,009","8","0","1","0","7","57","19","31","7"," "
"Rainsville","4,757","8","0","4","0","4","131","22","103","6"," "
"Ranburne","472","2","0","0","1","1","29","4","20","5"," "
"Red Bay","3,307","8","0","1","0","7","116","27","74","15"," "
"Red Level","551","0","0","0","0","0","4","3","0","1"," "
"Reform","1,894","7","0","6","0","1","22","1","20","1"," "
"Riverside","1,688","3","0","0","0","3","35","7","26","2"," "
"Roanoke","6,639","18","0","3","4","11","226","30","183","13"," "
"Rockford","413","1","0","0","0","1","0","0","0","0"," "
"Rogersville","1,190","2","0","0","0","2","21","4","15","2"," "
"Russellville","8,851","45","1","3","5","36","219","36","159","24"," "
"Samson","2,030","10","0","1","0","9","75","30","42","3"," "
"Saraland","12,680","17","0","1","9","7","420","73","329","18"," "
"Sardis City","1,838","3","0","0","1","2","59","7","42","10"," "
"Satsuma","5,966","10","0","0","0","10","70","8","39","23"," "
"Scottsboro","14,896","35","0","6","11","18","1,043","94","925","24"," "
"Section","769","0","0","0","0","0","0","0","0","0"," "
"Sheffield","9,357","30","2","2","10","16","536","107","420","9"," "
"Shorter","336","2","0","0","2","0","16","1","15","0"," "
"Silverhill","690","2","0","0","0","2","38","5","27","6"," "
"Skyline","845","2","0","0","0","2","8","3","5","0"," "
"Slocomb","2,032","1","0","0","0","1","34","12","21","1"," "
"Snead","811","0","0","0","0","0","55","6","41","8"," "
"Southside","7,680","4","0","1","0","3","119","18","93","8"," "
"Springville","2,942","4","0","1","1","2","61","5","52","4"," "
"Stevenson","1,750","50","0","1","3","46","120","26","81","13"," "
"St. Florian","409","3","0","0","0","3","12","3","9","0"," "
"Sulligent","2,039","2","0","0","0","2","12","3","9","0"," "
"Sumiton","2,590","8","0","2","3","3","260","35","198","27"," "
"Summerdale","674","9","0","1","1","7","90","17","64","9"," "
"Sylacauga","12,962","37","0","1","17","19","786","129","641","16"," "
"Sylvania","1,238","4","0","0","0","4","14","2","9","3"," "
"Tallassee","5,019","33","1","2","4","26","410","76","319","15"," "
"Tarrant City","6,833","70","3","5","44","18","592","145","387","60","1"
"Thomasville","4,587","20","0","1","2","17","179","34","145","0"," "
"Thorsby","1,975","0","0","0","0","0","8","3","5","0"," "
"Town Creek","1,205","0","0","0","0","0","35","19","16","0","0"
"Troy","13,821","64","0","5","24","35","1,082","210","843","29"," "
"Trussville","15,840","32","0","7","14","11","795","70","689","36"," "
"Tuscaloosa","80,670","504","7","39","200","258","5,033","1,191","3,582","260"," "
"Tuscumbia","8,222","7","0","0","6","1","345","51","280","14"," "
"Uniontown","1,543","37","0","1","2","34","85","34","43","8"," "
"Vernon","1,993","1","0","0","0","1","13","3","10","0"," "
"Vestavia Hills","31,201","31","0","4","11","16","267","93","151","23"," "
"Weaver","2,573","15","0","1","0","14","66","17","46","3"," "
"West Blocton","1,410","0","0","0","0","0","4","0","4","0"," "
"Winfield","4,677","3","0","0","0","3","156","36","109","11"," "
"Woodstock","913","5","0","1","2","2","160","51","97","12"," "
"York","2,699","28","0","0","7","21","89","22","62","5"," "
