"City","Population","Violent crime","Murder and nonnegligent manslaughter","Forcible rape","Robbery","Aggravated assault","Property crime","Burglary","Larceny-theft","Motor vehicle theft","Arson1"
"Ponca City","25,398","156","1","23","13","119","1,306","264","968","74","15"
"Porum","741","1","0","0","0","1","12","1","9","2","0"
"Poteau","8,079","99","0","7","2","90","443","56","354","33","7"
"Prague","2,136","9","0","3","0","6","6","2","3","1","0"
"Pryor","9,236","65","0","3","1","61","352","65","254","33","1"
"Purcell","5,752","17","0","1","1","15","236","97","123","16","0"
"Ringling","1,087","1","0","0","1","0","7","3","2","2","0"
"Roland","3,074","2","0","0","0","2","53","23","27","3","1"
"Rush Springs","1,315","0","0","0","0","0","29","10","19","0","0"
"Sallisaw","8,595","140","0","2","5","133","270","35","221","14","3"
"Sand Springs","17,764","49","0","5","16","28","598","92","422","84","1"
"Sapulpa","19,940","45","1","7","11","26","752","165","507","80","11"
"Sayre","3,776","7","0","0","1","6","68","14","49","5","2"
"Seiling","848","4","1","0","0","3","12","4","5","3","0"
"Seminole","6,943","25","0","0","4","21","513","122","364","27","12"
"Shawnee","29,951","167","0","15","30","122","1,702","454","1,063","185","16"
"Skiatook","6,129","11","0","2","0","9","312","63","229","20","0"
"Snyder","1,466","12","0","0","0","12","32","14","16","2","0"
"Spencer","3,808","14","0","2","2","10","98","26","61","11","0"
"Spiro","2,279","8","1","0","0","7","28","9","15","4","0"
"Stigler","2,811","14","0","0","0","14","31","0","29","2","0"
"Stillwater","41,012","123","0","30","10","83","1,519","317","1,147","55","14"
"Stratford","1,493","5","0","0","0","5","34","11","21","2","0"
"Stringtown","411","6","0","1","0","5","9","3","6","0","0"
"Stroud","2,784","9","0","0","1","8","58","6","48","4","0"
"Sulphur","4,830","8","0","0","1","7","133","32","95","6","2"
"Tahlequah","15,818","29","0","12","12","5","831","210","564","57","0"
"Talihina","1,234","19","1","0","1","17","64","8","47","9","0"
"Tecumseh","6,533","58","0","3","4","51","240","69","151","20","5"
"The Village","9,975","51","0","1","6","44","401","88","281","32","7"
"Tishomingo","3,180","7","0","0","0","7","60","24","33","3","0"
"Tonkawa","3,176","8","0","0","3","5","105","33","69","3","0"
"Tulsa","386,414","4,995","58","303","1,096","3,538","25,169","6,592","14,847","3,730","308"
"Tushka","360","1","0","0","1","0","12","10","2","0","0"
"Tuttle","5,105","6","0","0","1","5","156","59","92","5","0"
"Valliant","769","3","0","0","0","3","41","5","35","1","0"
"Vian","1,469","11","0","1","1","9","9","6","1","2","0"
"Vinita","5,990","13","0","0","1","12","167","51","106","10","2"
"Wagoner","7,920","36","1","2","2","31","342","79","249","14","1"
"Walters","2,601","15","0","0","1","14","32","12","19","1","0"
"Warner","1,457","10","0","0","1","9","29","11","16","2","0"
"Warr Acres","9,617","58","0","2","23","33","918","131","737","50","4"
"Watonga","4,061","7","0","0","0","7","80","14","58","8","0"
"Waukomis","1,227","1","0","0","0","1","23","1","21","1","0"
"Waurika","1,875","11","0","0","1","10","26","13","12","1","0"
"Waynoka","938","0","0","0","0","0","14","6","5","3","0"
"Weatherford","9,803","35","0","6","2","27","392","71","304","17","0"
"Westville","1,640","23","0","2","0","21","121","25","87","9","1"
"Wetumka","1,447","3","0","0","0","3","41","10","27","4","3"
"Wewoka","3,456","48","0","1","6","41","102","43","52","7","0"
"Wilburton","2,960","1","0","0","1","0","39","12","22","5","0"
"Wilson","1,636","12","0","0","0","12","41","12","25","4","0"
"Woodward","11,946","22","0","8","1","13","595","188","398","9","2"
"Wright City","823","4","0","0","0","4","29","7","21","1","2"
"Wynnewood","2,337","3","0","0","2","1","20","9","11","0","2"
"Yale","1,302","3","0","0","0","3","21","5","15","1","0"
"Yukon","21,745","33","0","4","4","25","606","96","472","38","2"
