"City","Population","Violent crime","Murder and nonnegligent manslaughter","Forcible rape","Robbery","Aggravated assault","Property crime","Burglary","Larceny-theft","Motor vehicle theft","Arson1"
"Lansing Township","8,124","48","0","5","13","30","348","66","266","16","2"
"Lapeer","9,370","44","0","5","4","35","430","37","368","25","0"
"Lapeer Township","5,195","1","0","0","0","1","18","3","11","4","0"
"Lathrup Village","4,205","13","0","0","8","5","88","25","54","9","1"
"Laurium","2,053","2","0","2","0","0","44","6","36","2","1"
"Lawton","1,858","4","0","0","0","4","61","10","50","1","1"
"Lennon","511","1","0","0","0","1","9","5","3","1","0"
"Leoni Township","13,677","34","0","1","3","30","311","106","184","21","1"
"Leslie","1,984","4","0","0","0","4","48","7","39","2","0"
"Lincoln Park","38,776","146","4","8","47","87","1,919","361","1,155","403","4"
"Lincoln Township","14,352","18","0","5","3","10","292","41","243","8","0"
"Linden","3,342","3","0","0","0","3","25","1","24","0","0"
"Litchfield","1,448","3","0","0","0","3","83","21","60","2","0"
"Livonia","99,017","170","3","13","62","92","2,301","444","1,574","283","10"
"Lowell","4,131","12","0","2","1","9","58","9","40","9","0"
"Ludington","8,356","29","1","12","0","16","371","57","300","14","7"
"Luna Pier","1,446","6","0","3","0","3","41","8","31","2","0"
"Mackinac Island","497","9","0","2","0","7","321","3","317","1","0"
"Mackinaw City","864","0","0","0","0","0","27","0","27","0","0"
"Madison Heights","30,535","80","0","13","36","31","1,300","175","822","303","5"
"Madison Township","7,877","1","0","0","0","1","42","5","36","1","0"
"Manistee","6,719","17","0","6","0","11","173","21","146","6","1"
"Marlette","2,085","12","0","2","0","10","44","4","36","4","0"
"Marquette","20,681","15","0","7","1","7","396","42","336","18","3"
"Marysville","9,990","8","0","2","1","5","244","28","210","6","2"
"Mason","7,876","19","0","4","2","13","201","17","181","3","0"
"Mattawan","2,789","1","0","0","0","1","41","2","38","1","0"
"Mayville","1,039","0","0","0","0","0","15","6","9","0","0"
"Memphis","1,130","2","0","0","0","2","25","2","23","0","0"
"Menominee","8,873","15","0","1","2","12","312","74","229","9","0"
"Meridian Township","38,706","68","0","9","11","48","1,150","196","924","30","6"
"Metamora Township","4,551","6","0","1","1","4","63","16","35","12","0"
"Midland","42,179","50","0","13","1","36","1,045","199","814","32","12"
"Milan","5,153","5","0","0","0","5","146","12","127","7","2"
"Milford","15,784","11","0","4","1","6","200","33","141","26","3"
"Monroe","21,708","73","0","9","13","51","663","119","497","47","3"
"Montague","2,347","3","0","0","1","2","58","7","50","1","0"
"Montrose Township","7,996","20","0","3","1","16","167","43","114","10","5"
"Morenci","2,366","5","0","2","0","3","70","10","60","0","0"
"Mount Morris","3,360","17","0","5","1","11","174","38","121","15","0"
"Mount Morris Township","23,574","226","3","41","40","142","1,200","423","592","185","17"
"Mount Pleasant","25,672","63","1","12","7","43","637","92","528","17","3"
"Mundy Township","13,668","40","1","2","13","24","547","61","449","37","0"
"Munising","2,444","2","0","1","0","1","26","6","19","1","0"
"Muskegon","39,987","464","3","57","99","305","2,817","523","2,056","238","22"
"Muskegon Heights","11,817","223","0","21","43","159","1,158","231","806","121","10"
"Muskegon Township","18,515","76","1","15","7","53","1,050","123","859","68","7"
"Napoleon Township","7,085","6","0","2","0","4","94","21","61","12","0"
"Nashville","1,703","7","0","0","0","7","39","5","31","3","0"
"Negaunee","4,498","4","0","2","0","2","113","14","90","9","1"
"Newaygo","1,691","18","0","6","0","12","119","12","102","5","0"
"New Baltimore","10,866","13","0","3","1","9","168","15","140","13","1"
"New Buffalo","2,270","0","0","0","0","0","43","2","38","3","0"
