"City","Population","Violent crime","Murder and nonnegligent manslaughter","Forcible rape","Robbery","Aggravated assault","Property crime","Burglary","Larceny-theft","Motor vehicle theft","Arson1"
"Brandywine Regional","9,663","21","0","2","0","19","52","6","42","4","2"
"Brecknock Township, Berks County","4,747","1","0","0","0","1","29","6","20","3","0"
"Brecknock Township, Lancaster
County","11,525","0","0","0","0","0","34","10","24","0","0"
"Brentwood","9,983","31","0","3","9","19","224","23","177","24","0"
"Bridgeport","4,414","7","0","0","0","7","131","22","96","13","0"
"Bridgeville","5,104","8","0","0","2","6","91","10","72","9","0"
"Brighton Township","8,046","8","0","1","1","6","49","4","40","5","0"
"Bristol","9,888","39","0","4","20","15","445","58","341","46","2"
"Bristol Township","54,919","142","1","16","70","55","1,650","247","1,201","202","5"
"Brockway","2,138","1","0","0","0","1","19","3","13","3","0"
"Brookhaven","7,881","13","0","0","4","9","173","15","150","8","0"
"Brookville","4,149","13","1","3","1","8","101","8","91","2","0"
"Brownsville","2,720","17","0","3","2","12","72","19","42","11","0"
"Bryn Athyn","1,365","1","0","0","0","1","16","2","14","0","0"
"Buckingham Township","18,118","4","0","0","0","4","120","5","111","4","1"
"Buffalo Township","7,059","25","0","0","0","25","82","12","66","4","1"
"Bushkill Township","7,657","1","0","0","0","1","62","7","54","1","0"
"Butler","14,653","155","0","7","15","133","596","126","460","10","0"
"Butler Township, Butler County","17,075","30","0","1","6","23","481","38","431","12","2"
"Butler Township, Luzerne County","8,172","36","0","1","0","35","150","15","128","7","4"
"California","5,718","19","0","1","2","16","80","24","54","2","0"
"Caln Township","12,198","59","0","0","8","51","311","32","254","25","0"
"Cambria Township","6,191","9","0","1","2","6","146","21","121","4","0"
"Cambridge Springs","2,309","0","0","0","0","0","44","5","39","0","1"
"Camp Hill","7,479","6","0","2","1","3","97","15","78","4","0"
"Carbondale","9,441","28","1","1","9","17","194","22","153","19","2"
"Carlisle","18,108","38","0","8","17","13","533","75","449","9","1"
"Carnegie","8,235","21","2","0","12","7","191","35","128","28","1"
"Carrolltown","1,007","3","0","0","0","3","11","1","9","1","0"
"Carroll Township, Washington County","5,626","15","0","0","0","15","74","11","58","5","2"
"Carroll Township, York County","5,039","19","0","1","4","14","129","33","92","4","0"
"Carroll Valley","3,988","2","0","0","0","2","84","6","77","1","1"
"Castle Shannon","8,411","24","0","0","0","24","156","19","135","2","0"
"Catawissa","1,572","3","0","1","0","2","45","7","36","2","0"
"Center Township","11,740","39","0","0","10","29","385","30","351","4","1"
"Centerville","3,314","5","0","0","1","4","16","4","10","2","1"
"Chalfont","4,188","2","0","0","0","2","23","0","22","1","0"
"Chambersburg","18,060","208","0","11","29","168","614","101","476","37","6"
"Chartiers Township","7,186","3","0","2","0","1","55","13","40","2","0"
"Cheltenham Township","36,874","116","0","6","81","29","982","139","740","103","1"
"Chester","36,991","934","15","34","229","656","1,480","480","710","290","36"
"Cheswick","1,823","0","0","0","0","0","23","4","17","2","0"
"Chippewa Township","11,000","3","0","1","2","0","209","17","187","5","0"
"Clairton","8,189","33","0","0","13","20","304","44","218","42","0"
"Claysville","701","1","0","0","0","1","16","0","16","0","0"
"Clearfield","6,399","20","1","0","1","18","147","25","106","16","0"
"Cleona","2,122","0","0","0","0","0","18","4","14","0","0"
"Coal Township","10,544","40","1","2","0","37","227","31","184","12","2"
"Coatesville","11,407","102","4","2","46","50","431","91","258","82","1"
"Cochranton","1,114","0","0","0","0","0","10","0","10","0","0"
"Collier Township","5,807","10","0","0","4","6","233","17","211","5","2"
"Collingdale","8,540","113","0","3","19","91","300","32","230","38","0"
"Colonial Regional","18,255","46","0","5","8","33","591","34","544","13","0"
"Columbia","10,178","35","0","0","15","20","301","64","218","19","2"
"Colwyn","2,408","13","0","0","2","11","44","9","30","5","0"
"Conemaugh Township, Cambria County","2,553","3","0","0","0","3","4","2","2","0","0"
"Conewango Township","3,769","16","0","3","1","12","85","5","77","3","0"
"Conneaut Lake Regional","3,602","3","0","0","0","3","83","16","59","8","0"
"Connellsville","8,755","32","1","4","10","17","470","76","362","32","5"
"Conshohocken","7,760","30","1","5","4","20","171","0","152","19","2"
"Coopersburg","2,572","10","0","2","2","6","38","6","32","0","0"
"Coraopolis","5,859","40","0","1","3","36","176","31","132","13","2"
"Cornwall","3,470","0","0","0","0","0","28","7","20","1","0"
"Corry","6,650","42","0","7","2","33","80","17","61","2","0"
"Covington Township","2,078","2","0","1","0","1","47","16","24","7","1"
"Crafton","6,399","11","0","0","2","9","119","13","95","11","0"
"Cranberry Township","26,647","37","0","2","5","30","400","42","348","10","1"
"Croyle Township","2,235","0","0","0","0","0","16","2","13","1","0"
"Cumru Township","17,157","27","0","1","15","11","459","74","329","56","1"
"Dallas","2,513","0","0","0","0","0","42","6","35","1","1"
"Dallas Township","8,324","6","0","1","1","4","53","15","32","6","1"
"Darby","10,104","313","1","8","31","273","400","100","232","68","3"
"Decatur Township","3,071","2","0","0","0","2","37","5","32","0","0"
"Delmont","2,525","1","0","1","0","0","55","9","44","2","2"
"Denver","3,568","2","0","0","0","2","99","5","90","4","0"
"Derry Township, Dauphin County","21,754","51","0","4","9","38","610","89","501","20","0"
"Dickson City","6,018","10","0","0","4","6","388","13","364","11","1"
"Donegal Township","2,413","2","0","0","0","2","20","1","19","0","0"
"Dormont","8,862","62","0","5","9","48","129","15","107","7","1"
"Douglass Township, Montgomery
County","10,278","13","0","0","1","12","147","5","131","11","0"
"Downingtown","7,874","26","0","1","8","17","346","36","293","17","0"
"Doylestown","8,237","13","0","3","2","8","179","26","144","9","2"
"Doylestown Township","17,822","32","0","3","3","26","238","35","194","9","0"
"Duboistown","1,244","0","0","0","0","0","1","0","1","0","0"
"Duquesne","7,001","91","0","3","29","59","378","118","229","31","8"
"Earl Township","6,683","2","0","0","0","2","67","24","31","12","0"
"East Bethlehem Township","2,444","12","0","0","0","12","3","0","3","0","0"
"East Cocalico Township","10,241","1","0","1","0","0","151","23","117","11","4"
"East Conemaugh","1,229","6","0","0","0","6","5","1","3","1","0"
"East Coventry Township","4,892","2","0","0","0","2","57","9","41","7","0"
"East Fallowfield Township","6,531","20","0","1","0","19","75","18","54","3","0"
"East Franklin Township","4,027","3","0","1","0","2","33","2","31","0","0"
"East Hempfield Township","22,475","22","0","3","12","7","565","100","446","19","1"
"East Lampeter Township","14,508","38","0","5","14","19","838","115","706","17","0"
"East McKeesport","2,939","13","0","0","3","10","28","6","21","1","0"
"East Norriton Township","13,593","6","0","0","4","2","305","12","279","14","0"
"Easton","26,316","176","3","16","47","110","1,078","189","745","144","17"
"East Pennsboro Township","19,471","24","0","4","16","4","407","62","331","14","5"
"East Petersburg","4,385","7","0","1","2","4","58","10","46","2","4"
"East Pikeland Township","6,846","2","0","0","0","2","122","18","97","7","2"
"East Taylor Township","2,641","1","0","0","0","1","1","1","0","0","0"
"Easttown Township","10,403","3","0","0","3","0","119","25","92","2","0"
"East Vincent Township","6,367","2","0","0","1","1","43","5","33","5","0"
"East Washington","1,868","5","0","0","0","5","29","5","23","1","0"
"East Whiteland Township","10,223","4","0","0","1","3","143","18","114","11","0"
"Ebensburg","2,972","2","0","0","1","1","42","3","39","0","1"
"Edgewood","3,156","11","0","0","7","4","274","26","239","9","0"
"Edgeworth","1,651","0","0","0","0","0","1","1","0","0","0"
"Edinboro","6,892","10","0","1","0","9","100","21","75","4","0"
"Edwardsville","4,787","22","1","2","6","13","203","23","151","29","0"
"Elizabethtown","11,942","7","0","3","1","3","173","32","137","4","1"
"Elizabeth Township","13,324","28","0","1","0","27","138","27","102","9","2"
"Ellwood City","8,382","33","0","4","4","25","178","36","134","8","2"
"Emmaus","11,346","33","0","5","6","22","345","26","308","11","2"
"Emporium","2,371","0","0","0","0","0","62","7","54","1","0"
"Emsworth","2,486","15","0","0","0","15","35","0","35","0","0"
"Ephrata","13,205","17","0","4","3","10","282","48","218","16","6"
"Ephrata Township","8,757","6","0","0","1","5","127","24","95","8","0"
"Erie","104,120","472","6","75","200","191","2,867","632","2,129","106","35"
"Etna","3,740","25","0","0","1","24","49","12","24","13","0"
"Evans City","1,970","1","0","0","0","1","20","6","14","0","0"
"Exeter","6,047","23","0","1","0","22","128","30","93","5","1"
"Exeter Township, Berks County","25,715","20","0","1","4","15","500","68","384","48","4"
"Fairview Township, York County","15,528","23","0","6","0","17","285","54","224","7","0"
"Falls Township, Bucks County","34,314","68","1","3","29","35","891","143","652","96","4"
"Ferguson Township","15,568","7","0","0","1","6","196","28","165","3","2"
"Findlay Township","5,191","5","0","0","0","5","85","14","61","10","0"
"Fleetwood","4,004","5","0","0","0","5","82","9","71","2","1"
"Ford City","3,326","17","0","1","2","14","78","12","61","5","0"
"Forest City","1,806","3","0","0","0","3","18","8","9","1","2"
"Forest Hills","6,538","6","0","0","6","0","90","20","62","8","0"
"Forks Township","12,187","17","0","1","0","16","148","12","133","3","0"
"Forty Fort","4,375","7","0","1","0","6","91","21","67","3","1"
"Foster Township","4,421","7","0","1","0","6","30","1","28","1","0"
"Fountain Hill","4,601","26","0","0","2","24","166","24","123","19","1"
"Fox Chapel","5,317","2","0","1","0","1","15","3","12","0","0"
"Frackville","5,073","2","0","0","1","1","31","6","22","3","0"
"Franconia Township","12,076","11","0","0","0","11","90","11","77","2","2"
"Franklin","6,960","15","0","1","2","12","187","45","135","7","0"
"Franklin Park","11,730","4","0","0","0","4","105","15","88","2","1"
"Franklin Township, Carbon County","4,630","11","0","0","1","10","49","8","38","3","0"
"Gallitzin","1,967","6","0","0","1","5","35","11","22","2","0"
"Gettysburg","7,906","9","0","3","4","2","109","14","94","1","2"
"Gilpin Township","2,558","11","0","0","0","11","1","0","1","0","0"
"Girard","3,068","9","0","0","2","7","30","3","26","1","0"
"Glenolden","7,350","30","0","1","12","17","179","25","140","14","2"
"Greencastle","3,767","8","0","0","3","5","119","13","97","9","0"
"Greensburg","15,608","35","0","4","9","22","559","83","447","29","0"
"Greenwood Township","1,998","0","0","0","0","0","0","0","0","0","0"
"Grove City","7,815","4","0","2","0","2","106","12","93","1","1"
"Halifax","852","1","0","0","0","1","11","4","6","1","0"
"Hamburg","4,161","18","0","3","0","15","88","14","67","7","2"
"Hamiltonban Township","2,538","2","0","0","0","2","0","0","0","0","0"
"Hanover","14,944","25","0","6","9","10","567","62","483","22","0"
"Harmar Township","3,119","10","0","0","4","6","90","11","74","5","0"
"Harmony Township","3,240","4","1","0","1","2","98","19","74","5","0"
"Harrisburg","47,725","805","12","52","480","261","2,336","600","1,583","153","22"
"Harrison Township","10,454","14","0","0","6","8","369","52","298","19","0"
"Hatboro","7,343","14","0","3","3","8","79","14","59","6","5"
"Hatfield Township","20,217","23","0","3","5","15","324","38","277","9","4"
"Haverford Township","48,997","22","1","1","9","11","470","53","389","28","4"
"Hawley","1,298","0","0","0","0","0","1","0","1","0","0"
"Heidelberg","1,169","2","0","0","2","0","6","2","3","1","0"
"Hellam Township","8,410","26","0","7","9","10","192","41","135","16","1"
"Hemlock Township","2,089","1","0","1","0","0","175","9","166","0","0"
"Hempfield Township, Mercer County","3,973","4","0","0","1","3","135","19","100","16","2"
"Hermitage","16,580","20","0","0","9","11","578","38","529","11","0"
"Highspire","2,647","21","0","1","8","12","94","14","72","8","1"
"Hilltown Township","12,375","33","1","2","7","23","207","17","177","13","0"
"Homestead","3,600","62","0","7","28","27","342","47","246","49","0"
"Honesdale","4,874","12","0","3","3","6","166","26","130","10","0"
"Hooversville","744","0","0","0","0","0","0","0","0","0","0"
"Horsham Township","25,207","19","0","1","4","14","259","21","218","20","3"
"Huntingdon","6,892","13","0","0","0","13","80","6","72","2","1"
"Indiana","14,953","80","2","6","11","61","354","54","287","13","1"
"Indiana Township","6,907","4","0","0","0","4","57","22","33","2","0"
"Ingram","3,543","17","0","1","2","14","28","7","17","4","1"
"Irwin","4,232","17","0","0","1","16","121","29","89","3","0"
"Jackson Township, Butler County","3,832","26","0","1","0","25","100","12","83","5","1"
"Jackson Township, Cambria County","4,842","11","0","2","0","9","103","24","72","7","3"
"Jackson Township, Luzerne County","4,717","12","0","1","1","10","42","18","20","4","0"
"Jefferson Hills Borough","9,697","8","0","1","1","6","76","8","60","8","1"
"Jenkins Township","4,795","2","0","0","2","0","134","25","104","5","1"
"Jermyn","2,258","9","0","0","0","9","11","5","4","2","1"
"Jersey Shore","4,470","7","0","0","1","6","147","20","111","16","0"
"Jim Thorpe","4,884","14","0","0","0","14","92","17","72","3","0"
"Johnstown","27,322","164","2","7","45","110","1,052","351","640","61","11"
"Juniata Valley Regional","440","0","0","0","0","0","4","1","3","0","0"
"Kane","3,946","3","0","0","1","2","32","9","22","1","3"
"Kennedy Township","8,270","16","0","1","3","12","212","8","200","4","0"
"Kidder Township","1,298","8","0","1","1","6","121","27","90","4","1"
"Kingston","13,309","68","0","3","10","55","314","60","236","18","2"
"Kingston Township","7,071","8","0","0","0","8","83","24","56","3","0"
"Kline Township","1,519","1","0","0","1","0","17","4","11","2","0"
"Koppel","822","5","0","0","1","4","34","2","28","4","1"
"Kutztown","5,154","9","0","0","5","4","212","51","143","18","3"
"Laflin Borough","1,512","5","0","0","1","4","23","3","18","2","0"
"Lake City","2,995","4","0","0","0","4","37","9","26","2","0"
"Lancaster","55,286","420","1","32","189","198","3,025","549","2,271","205","19"
"Lancaster Township, Butler County","2,560","1","0","0","0","1","11","5","6","0","0"
"Lansdale","16,044","17","1","4","5","7","371","62","293","16","20"
"Lansdowne","10,847","51","1","1","9","40","254","57","181","16","3"
"Lawrence Park Township","3,906","5","0","0","1","4","61","3","56","2","0"
"Lawrence Township","7,639","45","1","1","3","40","299","35","254","10","1"
"Lebanon","23,970","168","0","8","59","101","949","194","676","79","13"
"Leetsdale","1,174","0","0","0","0","0","0","0","0","0","0"
"Leet Township","1,546","0","0","0","0","0","0","0","0","0","0"
"Lehighton","5,546","14","0","3","0","11","175","23","144","8","2"
"Lehman Township","3,255","16","0","0","0","16","30","5","25","0","2"
"Lilly","907","0","0","0","0","0","4","1","3","0","0"
"Limerick Township","16,313","7","0","0","4","3","288","45","219","24","1"
"Lincoln","1,169","1","0","0","0","1","8","3","4","1","0"
"Lititz","9,039","7","0","1","1","5","109","11","96","2","2"
"Littlestown","4,115","29","0","0","1","28","123","18","98","7","1"
"Lock Haven","9,000","18","0","3","2","13","336","49","277","10","3"
"Locust Township","2,521","5","0","0","0","5","20","6","13","1","1"
"Logan Township","11,934","26","0","3","5","18","299","58","228","13","3"
"Lower Burrell","12,545","12","0","0","3","9","201","35","149","17","1"
"Lower Gwynedd Township","11,141","11","0","1","1","9","170","22","143","5","1"
"Lower Heidelberg Township","4,770","5","0","0","1","4","43","5","35","3","0"
"Lower Makefield Township","32,835","31","0","4","6","21","344","40","295","9","0"
"Lower Merion Township","58,596","66","0","6","41","19","978","147","796","35","0"
"Lower Moreland Township","11,754","16","0","0","2","14","154","26","122","6","2"
"Lower Paxton Township","44,896","83","0","9","29","45","1,155","177","949","29","13"
"Lower Pottsgrove Township","11,907","21","0","5","3","13","300","36","245","19","0"
"Lower Providence Township","24,070","15","0","0","7","8","289","61","210","18","0"
"Lower Saucon Township","10,864","26","0","2","2","22","101","15","81","5","0"
"Lower Southampton Township","19,105","58","0","3","4","51","409","41","333","35","2"
"Lower Swatara Township","8,323","4","0","0","1","3","127","32","89","6","0"
"Lower Windsor Township","7,639","9","0","2","0","7","104","35","65","4","2"
"Luzerne Township","4,595","3","0","0","1","2","33","7","23","3","1"
"Madison Township","1,616","0","0","0","0","0","0","0","0","0","0"
"Malvern","3,105","8","0","0","0","8","30","10","20","0","0"
"Manheim","4,710","2","0","0","0","2","75","8","61","6","0"
"Manheim Township","35,319","48","0","8","16","24","908","168","705","35","10"
"Mansfield","3,470","4","0","0","2","2","6","1","3","2","0"
"Marion Township","920","0","0","0","0","0","9","2","7","0","0"
"Marlborough Township","3,262","3","0","0","0","3","35","6","23","6","0"
"Marple Township","23,662","12","1","2","4","5","221","19","192","10","0"
"Martinsburg","2,186","0","0","0","0","0","63","14","47","2","1"
"Masontown","3,507","49","0","2","3","44","106","26","62","18","1"
"Mayfield","1,730","0","0","0","0","0","0","0","0","0","0"
"McCandless","28,253","10","0","0","3","7","512","48","455","9","3"
"McKeesport","23,096","355","1","14","71","269","909","287","542","80","35"
"McKees Rocks","6,317","42","0","0","26","16","230","55","149","26","0"
"McSherrystown","2,794","6","0","0","0","6","52","6","43","3","0"
"Meadville","13,385","43","1","10","9","23","423","76","329","18","0"
"Mechanicsburg","8,860","39","0","3","5","31","270","49","214","7","2"
"Media","5,479","16","1","0","3","12","24","14","9","1","2"
"Mercer","2,302","5","0","0","0","5","25","8","16","1","0"
"Meyersdale","2,376","2","0","0","0","2","23","1","22","0","0"
"Middlesex Township, Cumberland
County","6,775","10","0","1","3","6","245","13","219","13","1"
"Middletown","9,018","33","0","5","6","22","190","36","151","3","2"
"Middletown Township","47,711","76","1","2","35","38","1,249","147","1,017","85","7"
"Midland","3,014","12","0","1","4","7","151","42","99","10","0"
"Mifflin County Regional","19,256","67","0","4","14","49","647","114","504","29","1"
"Millcreek Township","52,861","39","1","4","17","17","784","177","569","38","0"
"Millersburg","2,498","24","0","1","1","22","95","16","79","0","1"
"Millersville","7,507","5","0","2","0","3","109","12","93","4","0"
"Milton","6,519","15","1","1","1","12","65","12","48","5","0"
"Mohnton","3,052","9","0","0","1","8","22","7","15","0","0"
"Monaca","6,070","19","0","0","0","19","102","16","78","8","0"
"Monessen","8,413","82","0","0","12","70","269","46","200","23","3"
"Monroeville","28,540","93","2","5","29","57","837","114","636","87","6"
"Montgomery Township","24,219","14","0","0","8","6","573","18","544","11","1"
"Montrose","1,607","8","0","0","0","8","20","7","13","0","2"
"Moon Township","22,778","21","0","2","6","13","347","61","259","27","1"
"Moore Township","9,182","10","1","2","0","7","73","8","63","2","0"
"Moosic","5,717","40","0","3","5","32","209","30","169","10","3"
"Morrisville","9,883","29","1","0","14","14","368","59","263","46","0"
"Morton","2,678","4","0","1","0","3","94","9","83","2","0"
"Moscow","1,911","2","0","0","0","2","32","6","26","0","0"
"Mount Carmel","6,115","17","0","1","2","14","89","14","68","7","0"
"Mount Gretna Borough","235","0","0","0","0","0","1","0","1","0","0"
"Mount Joy","6,919","6","0","0","1","5","144","22","114","8","0"
"Mount Lebanon","31,791","68","1","1","11","55","237","51","177","9","4"
"Mount Oliver","3,843","52","0","2","33","17","231","53","119","59","1"
"Mount Union","2,428","10","0","0","0","10","61","8","53","0","0"
"Muhlenberg Township","17,426","28","0","0","18","10","752","109","567","76","3"
"Munhall","11,719","5","0","0","1","4","197","52","128","17","0"
"Nanticoke","10,491","36","1","4","9","22","345","84","241","20","5"
"Narberth","4,192","7","0","0","3","4","50","11","38","1","0"
"Neshannock Township","9,372","9","0","0","5","4","146","26","118","2","0"
"Nether Providence Township","13,358","28","0","0","3","25","142","22","113","7","0"
"Neville Township","1,182","2","0","0","1","1","46","0","45","1","0"
"Newberry Township","15,126","40","0","16","5","19","325","55","243","27","3"
"New Bethlehem","1,014","2","0","1","0","1","39","8","30","1","0"
"New Britain","3,092","21","0","2","1","18","45","5","36","4","1"
"New Britain Township","10,709","4","0","1","1","2","83","12","66","5","2"
"New Cumberland","7,175","6","0","2","2","2","106","22","82","2","0"
"New Hanover Township","8,516","5","0","0","0","5","106","5","94","7","0"
"New Holland","5,191","4","0","0","3","1","101","22","73","6","0"
"New Hope","2,270","12","0","0","1","11","71","6","64","1","0"
"New Kensington","14,272","81","0","6","18","57","472","102","324","46","6"
"Newport","1,474","9","0","2","0","7","52","6","46","0","1"
"Newport Township","4,846","6","1","1","1","3","89","15","68","6","2"
"New Sewickley Township","7,434","17","0","1","1","15","112","25","81","6","0"
"Newtown","2,273","1","0","0","0","1","27","2","25","0","0"
"Newtown Township, Bucks County","19,081","37","0","0","2","35","232","22","205","5","1"
"Newtown Township, Delaware County","11,838","9","0","0","2","7","93","8","77","8","2"
"Newville","1,333","3","0","0","0","3","52","17","33","2","0"
"New Wilmington","2,486","2","0","0","1","1","32","3","27","2","0"
"Northampton","9,665","18","0","1","1","16","182","27","150","5","0"
"Northampton Township","40,906","15","0","0","3","12","291","28","253","10","0"
"North Catasauqua","2,858","2","0","1","0","1","142","16","120","6","1"
"North Cornwall Township","6,490","31","0","0","2","29","117","9","104","4","1"
"North Coventry Township","7,617","14","0","0","2","12","312","28","268","16","0"
"North East","4,446","11","0","2","1","8","94","14","78","2","0"
"Northeastern Regional","9,870","10","0","2","3","5","153","30","107","16","1"
"Northern Berks Regional","11,040","13","0","1","2","10","122","20","95","7","0"
"Northern York Regional","54,691","63","0","2","22","39","1,155","153","942","60","2"
"North Fayette Township","12,834","4","0","0","1","3","231","16","206","9","0"
"North Huntingdon Township","29,400","19","0","2","7","10","411","85","300","26","1"
"North Lebanon Township","10,833","23","0","4","5","14","390","48","331","11","0"
"North Londonderry Township","6,893","12","0","0","0","12","122","10","108","4","1"
"North Strabane Township","11,415","36","0","1","1","34","253","24","221","8","1"
"Northumberland","3,614","2","0","1","0","1","104","24","75","5","0"
"North Versailles Town","12,773","60","0","1","14","45","338","50","261","27","3"
"North Wales","3,326","3","0","0","2","1","58","11","44","3","3"
"Northwest Lawrence Regional","6,953","10","0","1","0","9","76","35","38","3","0"
"Northwest Regional","16,531","2","0","1","0","1","179","11","165","3","1"
"Norwood","5,884","7","0","0","1","6","132","9","116","7","1"
"O'Hara Township","9,266","15","0","0","1","14","119","11","102","6","0"
"Ohio Township","3,556","0","0","0","0","0","5","0","5","0","0"
"Ohioville","3,708","9","0","1","1","7","32","3","26","3","0"
"Oil City","11,081","17","0","2","3","12","218","33","166","19","3"
"Old Lycoming Township","5,409","5","1","0","1","3","103","24","74","5","0"
"Orwigsburg","3,017","1","0","1","0","0","26","4","20","2","0"
"Paint Township","3,271","6","0","1","1","4","19","3","16","0","0"
"Palmerton","5,299","15","0","0","1","14","119","18","97","4","1"
"Palmyra","7,011","38","0","1","1","36","117","19","89","9","2"
"Parkesburg","3,441","10","0","3","1","6","45","6","38","1","2"
"Patton Township","12,389","6","0","3","3","0","217","27","183","7","1"
"Paxtang","1,519","6","0","0","3","3","32","5","22","5","0"
"Pen Argyl","3,642","5","0","1","2","2","54","16","38","0","3"
"Penbrook","2,954","16","0","2","7","7","52","17","32","3","1"
"Penn Hills","45,535","141","8","11","54","68","1,200","239","810","151","10"
"Pennridge Regional","14,848","22","1","3","0","18","119","21","95","3","2"
"Penn Township, Butler County","5,246","2","0","0","0","2","37","3","31","3","2"
"Penn Township, Lancaster County","7,765","7","0","0","0","7","145","24","96","25","1"
"Penn Township, Westmoreland County","20,161","21","0","1","0","20","64","24","40","0","0"
"Penn Township, York County","15,444","10","1","3","2","4","273","33","234","6","0"
"Pequea Township","4,439","4","0","0","0","4","57","13","40","4","0"
"Perkasie","8,787","7","0","4","2","1","175","23","147","5","2"
"Peters Township","19,285","17","0","1","6","10","246","56","175","15","5"
"Philadelphia","1,472,915","21,609","377","1,024","10,069","10,139","60,419","10,960","38,039","11,420"," "
"Phoenixville","15,004","51","1","3","4","43","397","39","342","16","1"
"Pine-Marshall-Bradford Woods","16,899","3","1","0","2","0","318","34","277","7","0"
"Pittsburgh","330,780","3,385","63","117","1,617","1,588","15,628","3,018","10,337","2,273","55"
"Plainfield Township","5,992","0","0","0","0","0","68","16","49","3","0"
"Pleasant Hills","8,080","5","0","0","2","3","103","11","80","12","0"
"Plum","26,734","5","0","4","1","0","232","52","165","15","5"
"Plumstead Township","11,871","6","0","1","1","4","140","22","105","13","3"
"Plymouth Township, Montgomery
County","16,151","16","0","2","12","2","698","78","586","34","4"
"Pocono Township","10,822","20","0","0","13","7","295","37","244","14","1"
"Point Township","3,822","4","0","1","0","3","32","11","20","1","0"
"Portage","2,719","1","0","0","0","1","21","3","15","3","0"
"Port Allegany","2,290","0","0","0","0","0","0","0","0","0","0"
"Pottstown","21,706","164","2","23","43","96","1,141","123","916","102","14"
"Pottsville","14,909","44","0","3","6","35","262","42","200","20","8"
"Prospect Park","6,478","29","0","0","4","25","155","24","120","11","0"
"Punxsutawney","6,142","32","1","5","2","24","96","4","89","3","2"
"Pymatuning Township","3,728","3","0","0","1","2","119","35","78","6","0"
"Radnor Township","31,174","28","0","2","11","15","332","45","275","12","1"
"Reading","80,879","936","22","51","372","491","5,093","1,512","2,520","1,061","45"
