"City","Population","Violent crime","Murder and nonnegligent manslaughter","Forcible rape","Robbery","Aggravated assault","Property crime","Burglary","Larceny-theft","Motor vehicle theft","Arson1"
"Rye","5,290","2","0","1","0","1","42","13","29","0","1"
"Sandown","5,686","4","0","1","0","3","21","4","15","2","1"
"Sandwich","1,350","0","0","0","0","0","34","8","26","0","0"
"Seabrook","8,443","12","0","1","3","8","203","31","158","14","2"
"Strafford","3,985","1","0","1","0","0","13","3","9","1","1"
"Stratham","6,947","1","0","0","1","0","39","6","33","0","0"
"Sugar Hill","591","0","0","0","0","0","4","3","1","0","0"
"Thornton","1,965","2","0","0","0","2","13","2","11","0","1"
"Tilton","3,634","10","0","1","1","8","117","14","94","9","0"
"Troy","2,067","0","0","0","0","0","34","13","18","3","0"
"Wakefield","5,298","6","0","2","0","4","102","20","80","2","1"
"Walpole","3,734","3","0","0","0","3","19","6","9","4","0"
"Warner","2,973","1","0","1","0","0","25","2","22","1","0"
"Waterville Valley","270","0","0","0","0","0","51","2","49","0","0"
"Weare","8,611","1","0","0","1","0","30","7","20","3","0"
"Webster","1,791","2","0","1","0","1","20","6","6","8","0"
"Wilton","3,872","5","0","2","0","3","62","21","40","1","2"
"Windham","12,552","6","0","2","2","2","147","23","115","9","1"
"Wolfeboro","6,625","8","0","3","0","5","59","19","32","8","2"
"Woodstock","1,174","2","0","0","0","2","18","6","11","1","1"
