"City","Population","Violent crime","Murder and nonnegligent manslaughter","Forcible rape","Robbery","Aggravated assault","Property crime","Burglary","Larceny-theft","Motor vehicle theft","Arson1"
"Holden","16,549","18","0","3","2","13","92","17","71","4","2"
"Holliston","13,880","8","0","0","0","8","41","20","19","2","0"
"Holyoke2","39,947"," ","3","30","92"," ","2,213","356","1,560","297","16"
"Hopedale","6,205","6","0","0","0","6","35","10","21","4","2"
"Hubbardston","4,261","9","0","2","0","7","37","11","22","4","1"
"Hudson","18,674","3","0","1","1","1","190","25","147","18","1"
"Hull","11,289","41","0","2","2","37","112","47","53","12","1"
"Ipswich","13,337","8","0","0","1","7","150","40","103","7","2"
"Lakeville","10,504","10","0","3","2","5","76","25","46","5","0"
"Lawrence","71,659","584","0","17","159","408","1,711","601","577","533"," "
"Lee","5,872","15","0","1","4","10","26","4","20","2","0"
"Leicester","10,874","25","0","1","2","22","122","30","77","15","1"
"Lenox","5,148","6","0","0","0","6","75","18","52","5","0"
"Lexington","30,335","12","0","3","1","8","275","50","210","15","4"
"Lincoln","7,978","5","0","0","1","4","35","11","21","3","0"
"Littleton","8,554","15","0","2","2","11","84","25","52","7","1"
"Longmeadow","15,588","14","0","1","4","9","198","83","112","3","1"
"Lowell","103,370","1,009","2","41","213","753","3,295","664","1,942","689"," "
"Ludlow","21,873","35","0","1","7","27","300","64","199","37","1"
"Lunenburg","9,952","6","0","0","1","5","156","16","132","8","0"
"Lynn","89,234","1,070","5","12","270","783","2,925","816","1,527","582"," "
"Malden","55,187","213","2","9","78","124","1,293","366","782","145","4"
"Manchester-by-the-Sea","5,355","0","0","0","0","0","74","0","70","4","0"
"Mansfield","22,934","49","0","3","5","41","377","121","226","30","3"
"Marblehead","20,315","2","0","0","0","2","239","29","193","17","1"
"Marion","5,295","10","0","1","0","9","98","20","76","2","1"
"Marlborough","37,595","38","0","8","11","19","616","126","442","48","1"
"Marshfield","24,748","31","0","2","5","24","274","50","204","20","0"
"Mashpee","14,261","49","0","5","2","42","249","63","164","22","1"
"Mattapoisett","6,449","11","0","0","1","10","87","9","74","4","1"
"Maynard","10,293","7","0","1","0","6","24","3","18","3","0"
"Medford","54,047","71","1","8","47","15","1,460","327","944","189"," "
"Medway","12,850","1","0","0","0","1","56","12","43","1","0"
"Melrose","26,460","50","0","4","14","32","352","89","229","34","3"
"Mendon","5,745","14","0","2","2","10","61","21","38","2","1"
"Merrimac","6,304","3","0","0","0","3","33","12","17","4","1"
"Methuen","44,721","83","1","3","27","52","1,000","205","709","86","2"
"Middleboro","21,063","69","0","11","11","47","386","104","240","42","2"
"Middleton","9,082","7","0","0","1","6","119","7","104","8","0"
"Milford","27,334","75","0","6","13","56","298","50","231","17"," "
"Millville","2,928","5","0","0","0","5","30","2","22","6","1"
"Milton","25,783","13","0","1","5","7","241","47","179","15"," "
"Monson","8,660","24","0","3","0","21","99","38","43","18","3"
"Monterey","951","1","0","0","0","1","2","1","1","0","0"
"Nahant","3,610","20","0","3","0","17","50","8","42","0","0"
"Nantucket","10,096","41","0","4","0","37","144","42","90","12","0"
"Natick","32,024","67","0","8","13","46","692","88","568","36","1"
"Needham","28,942","7","0","0","2","5","275","76","192","7","0"
"New Bedford","93,720","1,024","8","52","257","707","3,116","877","1,924","315","20"
"Newbury","6,867","14","0","1","1","12","43","14","27","2","0"
"Newburyport","17,503","16","0","0","6","10","211","71","133","7","2"
"New Salem","985","0","0","0","0","0","5","0","4","1","0"
"Newton","83,570","114","1","6","15","92","1,098","269","783","46","3"
"Norfolk","10,463","12","0","3","0","9","50","15","35","0","0"
"North Adams2","14,128"," ","0","14","5"," ","462","162","274","26","4"
"Northampton","28,850","114","0","9","9","96","805","122","626","57","4"
"North Attleboro","28,098","45","0","2","8","35","741","88","603","50","4"
"Northborough","14,280","5","0","0","1","4","119","14","103","2","1"
"Northbridge","13,844","38","0","8","1","29","149","41","103","5","2"
"North Brookfield2","4,802"," ","0","1","0"," ","41","11","26","4","2"
"Northfield","3,164","3","0","0","0","3","41","16","24","1","0"
"Norton","19,104","4","0","1","0","3","148","36","104","8","0"
"Norwell","10,361","12","0","0","2","10","87","22","58","7","3"
"Norwood","28,469","27","0","5","14","8","501","68","376","57","1"
"Oak Bluffs","3,817","27","0","2","2","23","91","31","53","7","0"
"Orange","7,542","33","0","4","1","28","171","56","102","13","6"
"Oxford","13,697","36","0","2","4","30","90","44","38","8","3"
"Palmer","12,866","44","0","4","5","35","217","60","128","29","8"
"Paxton","4,528","5","0","1","0","4","21","4","16","1","0"
"Peabody","50,231","165","1","8","24","132","1,142","199","829","114","4"
"Pembroke","17,666","40","0","2","2","36","223","36","169","18","5"
"Pepperell","11,402","16","0","1","1","14","106","28","73","5","2"
"Pittsfield","44,162","352","2","32","36","282","1,041","309","668","64","12"
"Plainville","7,904","14","0","2","3","9","105","30","69","6","2"
"Plymouth","54,453","76","0","3","10","63","710","193","479","38","3"
"Princeton","3,489","1","0","1","0","0","35","19","16","0","0"
"Provincetown","3,440","21","0","1","0","20","165","13","143","9","0"
"Quincy","89,661","339","2","26","92","219","1,422","387","883","152","6"
"Randolph","30,663","127","1","7","24","95","666","122","465","79","0"
"Raynham2","13,287"," ","0","1","7"," ","584","48","499","37"," "
"Reading","23,297","17","0","1","4","12","215","44","154","17","0"
"Rehoboth","11,106","10","0","0","1","9","111","35","69","7","1"
"Revere","46,041","302","1","16","72","213","1,806","347","1,139","320","9"
"Rochester","5,188","2","0","0","0","2","39","18","13","8","2"
"Rockland","17,812","26","0","4","10","12","268","40","192","36"," "
