"City","Population","Violent crime","Murder and nonnegligent manslaughter","Forcible rape","Robbery","Aggravated assault","Property crime","Burglary","Larceny-theft","Motor vehicle theft","Arson1"
"Waynesburg","4,146","5","0","0","3","2","98","18","78","2","0"
"Wellsboro","3,345","1","0","1","0","0","48","16","31","1","0"
"Wernersville","2,395","4","0","1","2","1","70","9","59","2","0"
"West Alexander","310","1","0","0","0","1","3","1","2","0","0"
"West Brandywine Township","7,645","2","0","0","0","2","81","13","59","9","2"
"West Brownsville","1,046","0","0","0","0","0","4","0","3","1","0"
"West Chester","18,063","98","1","7","39","51","569","98","424","47","0"
"West Cocalico Township","7,095","4","0","0","0","4","55","10","40","5","5"
"West Cornwall Township","1,968","4","0","0","0","4","28","2","25","1","1"
"West Earl Township","7,267","0","0","0","0","0","152","19","122","11","1"
"Westfall Township","2,829","4","0","0","0","4","121","10","110","1","1"
"West Goshen Township","21,195","58","1","2","5","50","495","50","422","23","3"
"West Hempfield Township","15,813","16","0","0","8","8","256","27","209","20","1"
"West Hills Regional","11,101","8","0","0","2","6","129","29","99","1","0"
"West Homestead","2,062","0","0","0","0","0","0","0","0","0","0"
"West Lampeter Township","14,974","15","0","1","10","4","200","33","159","8","0"
"West Lebanon Township","840","2","0","0","0","2","54","3","51","0","0"
"West Manchester Township","17,834","58","0","3","32","23","737","81","624","32","6"
"West Manheim Township","6,599","1","0","0","1","0","46","12","31","3","0"
"West Norriton Township","14,855","40","0","6","14","20","332","33","275","24","2"
"West Pikeland Township","3,993","0","0","0","0","0","36","11","24","1","0"
"West Pike Run","1,879","0","0","0","0","0","2","1","1","0","0"
"West Pittston","4,874","1","0","0","1","0","74","15","56","3","0"
"West Pottsgrove Township","3,836","33","0","0","3","30","113","29","79","5","0"
"West Reading","4,009","27","0","1","7","19","231","29","169","33","0"
"West Sadsbury Township","2,502","4","0","0","1","3","83","0","80","3","0"
"West Shore Regional","6,608","36","0","1","6","29","43","23","14","6","0"
"Westtown-East Goshen Regional","31,417","33","0","6","1","26","292","35","243","14","3"
"West Whiteland Township","18,261","28","0","1","17","10","593","30","544","19","1"
"West Wyoming","2,724","2","0","1","0","1","44","9","30","5","0"
"West York","4,234","14","0","1","7","6","104","26","74","4","0"
"Whitehall","13,756","13","0","2","2","9","78","13","56","9","2"
"Whitehall Township","25,977","63","0","1","37","25","1,460","114","1,309","37","7"
"White Haven Borough","1,154","2","0","0","1","1","12","2","10","0","1"
"Whitemarsh Township","17,171","14","0","1","4","9","223","33","181","9","0"
"Whitpain Township","18,922","26","0","3","0","23","213","39","162","12","2"
"Wilkes-Barre","41,374","209","6","31","110","62","1,686","298","1,256","132","10"
"Wilkes-Barre Township","3,091","14","0","0","14","0","385","13","362","10","1"
"Wilkinsburg","18,024","165","10","8","48","99","698","274","285","139","4"
"Wilkins Township","6,626","7","0","0","1","6","143","15","122","6","0"
"Williamsport","30,139","112","1","4","72","35","1,489","296","1,110","83","20"
"Willistown Township","10,752","5","0","0","0","5","82","20","57","5","0"
"Windber","4,123","5","0","0","1","4","32","6","21","5","0"
"Wind Gap","2,830","13","0","3","1","9","65","3","61","1","0"
"Wyoming","3,056","5","0","0","1","4","110","7","102","1","0"
"Wyomissing","10,443","10","0","0","5","5","417","27","348","42","0"
"Yardley","2,544","4","0","0","1","3","19","5","14","0","0"
"Yeadon","11,516","106","1","5","39","61","346","60","225","61","6"
"York Area Regional","57,864","129","1","5","35","88","736","148","539","49","2"
"Youngsville","1,725","6","0","0","0","6","31","0","31","0","0"
