"City","Population","Violent crime","Murder and nonnegligent manslaughter","Forcible rape","Robbery","Aggravated assault","Property crime","Burglary","Larceny-theft","Motor vehicle theft","Arson1"
"Monticello","9,433","48","0","4","6","38","554","184","357","13","2"
"Morrilton","6,682","32","0","5","5","22","500","128","350","22","3"
"Mountain Home","12,032","6","1","4","0","1","513","25","471","17","1"
"Mountain View","3,032","5","0","1","0","4","54","16","35","3","1"
"Nashville","4,985","20","1","2","6","11","421","252","166","3","1"
"Newport","7,364","61","1","6","13","41","518","130","364","24","1"
"North Little Rock","59,474","866","13","64","240","549","5,621","1,263","3,814","544","23"
"Ola","1,220","3","0","0","0","3","11","8","3","0","1"
"Osceola","8,221","116","1","8","10","97","443","121","304","18","3"
"Ozark","3,627","9","2","2","0","5","55","20","33","2","0"
"Pangburn","669","10","0","2","0","8","15","6","7","2","0"
"Paragould","24,046","128","0","12","14","102","1,381","312","979","90","6"
"Paris","3,749","15","0","1","0","14","92","36","50","6","0"
"Pea Ridge","3,382","4","0","1","0","3","58","16","41","1","0"
"Piggott","3,703","2","0","0","0","2","11","6","5","0","0"
"Pine Bluff","53,294","798","12","36","203","547","3,980","1,512","2,053","415","77"
"Plainview","765","0","0","0","0","0","2","1","0","1","0"
"Plummerville","883","4","0","0","0","4","19","6","10","3","0"
"Pocahontas","6,842","6","0","0","0","6","99","23","75","1","0"
"Pottsville","1,534","10","0","0","0","10","35","15","16","4","0"
"Prairie Grove","3,030","6","0","2","0","4","83","22","59","2","0"
"Prescott","4,334","32","0","0","5","27","115","38","75","2","0"
"Quitman","749","0","0","0","0","0","15","2","13","0","0"
"Redfield","1,186","2","0","0","0","2","31","15","12","4","0"
"Rogers","48,905","101","0","44","13","44","2,520","292","2,147","81","8"
"Rose Bud","453","2","0","0","0","2","7","0","6","1","0"
"Russellville","25,811","105","1","24","10","70","1,170","269","830","71","5"
"Salem","1,605","3","0","1","0","2","25","8","16","1","1"
"Searcy","20,899","99","1","4","8","86","854","66","741","47","0"
"Sheridan","4,399","12","0","0","0","12","81","16","61","4","0"
"Sherwood","23,413","105","1","9","9","86","965","142","744","79","2"
"Siloam Springs","13,759","23","0","7","3","13","569","94","441","34","2"
"Smackover","1,951","6","0","0","1","5","19","3","14","2","0"
"Springdale","60,782","281","2","61","36","182","2,617","471","1,942","204","14"
"Star City","2,347","8","1","1","1","5","53","14","39","0","1"
"Stuttgart","9,483","50","1","3","10","36","514","186","324","4","2"
"Sulphur Springs","697","2","0","1","0","1","22","20","2","0","0"
"Swifton","820","0","0","0","0","0","3","2","1","0","0"
"Texarkana","30,348","490","3","18","81","388","1,530","406","1,023","101","14"
"Trumann","7,001","51","2","3","11","35","530","153","371","6","2"
"Tuckerman","1,741","2","0","0","0","2","15","8","7","0","0"
"Van Buren","21,492","73","1","19","0","53","901","241","622","38","2"
"Vilonia","2,750","10","0","1","0","9","66","11","53","2","0"
"Waldron","3,596","61","0","1","2","58","129","59","65","5","6"
"Walnut Ridge","4,778","3","0","0","0","3","61","20","39","2","3"
"Ward","3,308","17","0","2","0","15","98","39","51","8","0"
"Warren","6,334","32","1","1","9","21","128","86","39","3","1"
"Weiner","764","2","0","1","0","1","12","3","9","0","0"
"West Fork","2,220","3","0","0","1","2","21","9","12","0","0"
"West Memphis","28,503","530","10","35","124","361","1,899","832","959","108","18"
"White Hall","5,172","4","0","0","1","3","123","17","96","10","0"
"Wynne","8,667","34","0","1","8","25","379","183","190","6","1"
