"City","Population","Violent crime","Murder and nonnegligent manslaughter","Forcible rape","Robbery","Aggravated assault","Property crime","Burglary","Larceny-theft","Motor vehicle theft","Arson1"
"Abernathy","2,840","2","0","1","0","1","36","9","26","1","0"
"Abilene","118,009","554","5","67","107","375","5,045","1,282","3,460","303","33"
"Addison","14,054","104","3","5","36","60","1,280","190","955","135","4"
"Alamo","16,429","67","0","0","17","50","1,098","113","887","98","6"
"Alamo Heights","7,315","13","0","0","9","4","258","42","208","8","0"
"Alice","20,072","152","0","8","5","139","1,657","292","1,310","55","15"
"Allen","71,184","59","0","7","16","36","1,872","333","1,468","71","4"
"Alpine","6,237","13","0","1","0","12","81","32","45","4","0"
"Alto","1,189","2","0","0","2","0","55","35","17","3","0"
"Alton","7,257","7","0","0","3","4","355","84","229","42","0"
"Alvarado","4,090","12","0","5","0","7","114","20","88","6","1"
"Alvin","22,799","75","0","6","14","55","664","182","435","47","5"
"Amarillo","188,208","1,623","5","98","401","1,119","11,080","2,412","7,617","1,051","93"
"Andrews","9,657","31","0","8","3","20","263","59","193","11","2"
"Angleton","19,293","100","0","15","14","71","570","144","390","36","1"
"Anna","1,800","4","0","2","1","1","121","32","84","5","1"
"Anthony","4,187","11","0","0","6","5","112","10","96","6","0"
"Anton","1,205","0","0","0","0","0","5","0","2","3","0"
"Aransas Pass","9,129","52","1","6","20","25","843","192","626","25","0"
"Arcola","1,251","10","0","0","1","9","18","7","9","2","0"
"Argyle","3,053","0","0","0","0","0","29","7","19","3","0"
"Arlington","373,086","2,728","14","192","890","1,632","19,666","4,042","13,905","1,719","42"
"Arp","958","1","0","0","0","1","13","5","7","1","1"
"Athens","12,915","63","0","17","14","32","522","158","334","30","3"
"Atlanta","5,838","36","0","5","10","21","219","55","154","10","0"
"Austin","709,813","3,658","20","319","1,358","1,961","41,573","7,467","31,562","2,544","88"
"Azle","10,643","37","0","2","9","26","521","108","388","25","4"
"Baird","1,728","1","0","0","0","1","10","6","4","0","0"
"Balch Springs","20,027","123","1","22","35","65","1,221","194","889","138","3"
"Balcones Heights","3,076","56","0","4","18","34","661","102","519","40","0"
"Ballinger","4,133","2","0","0","0","2","96","20","73","3","0"
"Bangs","1,669","3","0","0","0","3","25","10","15","0","0"
"Bastrop","7,504","17","0","2","4","11","434","43","373","18","0"
"Bay City","18,842","166","1","3","58","104","894","210","651","33","2"
"Bayou Vista","1,741","0","0","0","0","0","4","1","3","0","0"
"Baytown","70,309","350","3","46","137","164","3,233","789","2,115","329","23"
"Beaumont","114,967","1,155","10","75","344","726","6,962","1,887","4,525","550","33"
"Bedford","49,761","254","0","19","38","197","1,615","314","1,180","121","5"
"Beeville","13,944","35","0","0","2","33","454","154","292","8","2"
"Bellaire","17,694","24","0","1","19","4","390","74","302","14","1"
"Bellmead","9,826","117","0","6","14","97","727","93","589","45","7"
"Bellville","4,425","4","0","1","0","3","118","25","88","5","0"
"Belton","15,970","33","0","0","7","26","531","150","363","18","2"
"Benbrook","22,543","28","2","1","11","14","522","108","379","35","4"
"Beverly Hills","2,130","11","0","0","0","11","98","22","66","10","0"
"Big Sandy","1,387","2","0","0","0","2","22","3","19","0","0"
"Big Spring","24,940","138","1","17","15","105","1,159","348","751","60","6"
"Bishop","3,295","7","0","0","0","7","214","14","199","1","0"
"Blue Mound","2,425","1","0","0","0","1","70","8","54","8","0"
"Boerne","8,282","13","1","1","1","10","218","33","176","9","0"
"Bogata","1,351","2","0","1","0","1","19","7","11","1","1"
"Bonham","10,855","50","0","4","0","46","379","117","248","14","1"
"Borger","13,682","79","0","14","9","56","878","178","639","61","12"
"Bovina","1,855","3","0","0","2","1","5","3","1","1","0"
"Bowie","5,700","19","0","5","2","12","358","47","290","21","1"
"Brady","5,496","26","0","2","0","24","122","76","45","1","1"
"Brazoria","2,979","13","0","2","2","9","104","14","75","15","0"
"Breckenridge","5,809","4","0","0","1","3","107","36","66","5","0"
"Bremond","921","4","0","0","0","4","5","3","2","0","0"
"Brenham2","14,562"," ","0"," ","12","52","419","112","264","43","1"
"Bridge City","9,049","16","0","0","0","16","213","43","149","21","2"
"Bridgeport","5,819","14","0","3","1","10","191","35","147","9","0"
"Brookshire","3,703","18","1","1","7","9","112","50","44","18","0"
"Brookside Village","2,053","9","0","0","0","9","25","13","10","2","0"
"Brownsville","172,239","867","5","46","168","648","8,385","1,377","6,483","525","9"
"Brownwood","20,120","128","0","18","14","96","1,123","284","800","39","1"
"Bruceville-Eddy","1,577","4","0","0","1","3","21","5","15","1","0"
"Bryan","68,185","589","6","31","100","452","3,760","1,004","2,570","186","35"
"Bullard","1,606","2","0","0","0","2","78","7","68","3","0"
"Bulverde","4,572","4","0","0","0","4","78","11","66","1","0"
"Burkburnett","10,672","1","0","0","0","1","145","63","81","1","0"
"Burleson","30,452","57","0","10","11","36","1,182","145","962","75","5"
"Burnet","5,720","14","0","2","0","12","107","31","72","4","0"
"Caddo Mills","1,245","6","0","1","0","5","25","6","19","0","0"
"Caldwell","3,971","5","0","0","0","5","29","3","22","4","0"
"Calvert","1,443","7","0","0","0","7","40","17","22","1","0"
"Cameron","6,067","15","0","4","4","7","224","47","171","6","2"
"Canton","3,693","0","0","0","0","0","99","25","70","4","0"
"Canyon","13,731","10","0","0","1","9","151","16","128","7","0"
"Carrollton","122,239","229","5","6","87","131","3,782","815","2,489","478","26"
"Carthage","6,798","38","0","0","2","36","198","32","142","24","0"
"Castle Hills","4,290","8","0","0","4","4","395","46","340","9","0"
