"City","Population","Violent crime","Murder and nonnegligent manslaughter","Forcible rape","Robbery","Aggravated assault","Property crime","Burglary","Larceny-theft","Motor vehicle theft","Arson1"
"Creve Coeur","17,099","14","0","1","2","11","275","41","217","17","0"
"Crocker","1,017","5","0","0","3","2","17","7","10","0","1"
"Crystal City","4,541","16","1","1","2","12","109","16","79","14","0"
"Cuba","3,472","18","0","5","2","11","322","40","254","28","1"
"Dellwood","5,064","29","0","3","8","18","176","82","67","27","0"
"Delta","540","0","0","0","0","0","0","0","0","0","0"
"Desloge","5,181","14","0","0","5","9","141","16","113","12","1"
"De Soto","6,600","91","0","1","2","88","187","15","161","11","0"
"Des Peres","8,682","14","0","2","7","5","405","19","375","11","0"
"Dexter","7,652","13","0","1","0","12","206","51","143","12","2"
"Diamond","852","0","0","0","0","0","2","2","0","0","1"
"Dixon","1,559","0","0","0","0","0","65","16","47","2","6"
"Doniphan","1,938","6","1","0","0","5","138","44","87","7","1"
"Drexel","1,123","2","0","0","0","2","17","3","13","1","1"
"Duenweg","1,076","6","0","1","0","5","51","19","30","2","2"
"Duquesne","1,704","8","0","2","0","6","23","7","16","0","0"
"East Prairie","3,140","20","0","0","1","19","43","4","35","4","0"
"Edgerton","550","1","0","0","0","1","7","4","3","0","0"
"Edina","1,170","0","0","0","0","0","0","0","0","0","0"
"Edmundson","809","13","0","0","1","12","71","4","48","19","0"
"Eldon","4,970","35","0","0","1","34","168","23","130","15","4"
"El Dorado Springs","3,877","27","0","3","3","21","192","52","130","10","0"
"Ellington","1,020","0","0","0","0","0","19","4","13","2","1"
"Ellisville","9,421","10","0","0","1","9","128","21","95","12","0"
"Eminence","554","1","0","0","0","1","3","1","2","0","0"
"Emma","241","0","0","0","0","0","8","4","4","0","0"
"Eureka","9,022","10","0","0","0","10","222","19","196","7","2"
"Everton","324","0","0","0","0","0","2","2","0","0","0"
"Excelsior Springs","11,556","65","0","3","7","55","432","97","314","21","2"
"Exeter","742","0","0","0","0","0","3","0","3","0","0"
"Fair Grove","1,292","0","0","0","0","0","23","6","17","0","0"
"Fair Play","442","4","0","0","0","4","26","5","21","0","1"
"Farmington","15,287","65","0","1","4","60","514","56","447","11","4"
"Fayette","2,721","4","0","0","0","4","15","5","10","0","0"
"Ferrelview","592","5","0","0","0","5","13","5","6","2","0"
"Festus","10,985","127","0","2","4","121","240","39","190","11","3"
"Flordell Hills","893","11","0","0","3","8","43","25","13","5","1"
"Florissant","52,191","63","3","5","36","19","1,049","182","767","100","1"
"Fordland","751","0","0","0","0","0","1","0","1","0","0"
"Forsyth","1,718","2","0","0","0","2","64","7","54","3","2"
"Fredericktown","4,064","17","0","0","0","17","140","24","110","6","4"
"Freeman","607","0","0","0","0","0","0","0","0","0","0"
"Frontenac","3,543","6","0","0","2","4","55","6","45","4","0"
"Fulton","12,189","49","0","4","6","39","493","93","375","25","2"
"Gallatin","1,789","8","0","0","0","8","55","6","47","2","0"
"Garden City","1,679","1","0","0","0","1","25","2","20","3","0"
"Gerald","1,247","4","0","0","0","4","8","6","2","0","2"
"Gideon","1,026","0","0","0","0","0","10","5","5","0","0"
"Gladstone","27,506","64","0","4","27","33","753","120","540","93","5"
"Glasgow","1,214","2","0","0","0","2","12","5","7","0","1"
"Glendale","5,636","4","0","0","0","4","31","1","28","2","0"
"Goodman","1,242","2","0","0","0","2","24","12","9","3","1"
"Gower","1,443","6","0","2","0","4","18","3","14","1","0"
"Grain Valley","8,707","14","1","3","1","9","199","43","135","21","1"
"Granby","2,246","7","0","0","0","7","58","13","41","4","0"
"Grandin","238","0","0","0","0","0","0","0","0","0","0"
"Grandview3","24,728","168","0","14","47","107","1,105","226","696","183","3"
"Greendale","713","1","0","0","0","1","8","0","5","3","0"
"Greenfield","1,308","10","0","0","1","9","28","11","17","0","0"
"Greenwood","4,545","9","0","6","0","3","41","14","26","1","0"
"Hallsville","962","1","0","0","0","1","9","1","8","0","0"
"Hamilton","1,824","10","0","0","2","8","22","7","15","0","2"
"Hannibal","17,778","98","0","12","15","71","1,312","155","1,123","34","7"
"Harrisonville","9,862","28","0","2","2","24","730","58","653","19","0"
"Hartville","607","0","0","0","0","0","7","4","3","0","0"
"Hawk Point","528","0","0","0","0","0","2","1","0","1","0"
"Hayti","3,088","11","0","2","1","8","183","31","147","5","1"
"Hayti Heights","787","8","0","0","0","8","8","3","5","0","1"
"Hazelwood","25,722","159","0","6","34","119","1,028","144","772","112","1"
"Henrietta","454","0","0","0","0","0","2","0","2","0","0"
"Herculaneum","3,195","1","1","0","0","0","281","10","267","4","0"
"Hermann","2,755","21","0","0","0","21","78","9","69","0","0"
"Higginsville","4,694","5","0","1","0","4","187","28","152","7","0"
"High Hill","228","1","0","0","0","1","5","3","2","0","0"
"Highlandville","928","2","0","0","0","2","8","3","3","2","0"
"Hillsboro","1,797","5","0","0","1","4","183","7","174","2","1"
"Hillsdale4","1,431"," ","0","1","7"," "," ","41"," ","4","2"
"Holcomb","702","0","0","0","0","0","1","0","1","0","0"
"Holden","2,562","14","0","0","1","13","118","22","91","5","1"
"Hollister","3,863","37","0","4","2","31","161","35","116","10","2"
"Holt","439","0","0","0","0","0","17","2","15","0","0"
"Holts Summit","3,409","13","0","0","3","10","75","20","53","2","2"
"Houston","2,020","6","0","0","1","5","43","8","33","2","0"
"Humansville","993","0","0","0","0","0","29","21","7","1","0"
"Huntsville","1,637","3","0","0","0","3","16","2","14","0","0"
"Iberia","678","1","0","0","0","1","6","1","5","0","1"
"Independence","111,014","813","2","61","138","612","7,608","1,236","5,538","834","40"
"Indian Point","618","0","0","0","0","0","1","0","1","0","0"
"Iron Mountain Lake","711","1","0","1","0","0","20","13","7","0","0"
"Ironton","1,372","5","0","0","0","5","45","9","35","1","1"
"Jackson","13,077","25","0","1","2","22","263","40","207","16","0"
"JASCO Metropolitan","2,460","15","0","0","1","14","47","14","30","3","0"
"Jasper","1,045","1","0","0","0","1","4","0","1","3","2"
"Jefferson City","39,348","324","2","19","40","263","1,567","250","1,241","76","7"
"Jennings","15,035","159","0","9","42","108","1,018","325","500","193","4"
"Jonesburg","712","3","0","0","0","3","17","3","13","1","0"
"Joplin","47,528","419","4","54","95","266","3,887","733","2,877","277","37"
"Kahoka","2,209","4","0","1","0","3","36","16","19","1","0"
"Kansas City3","448,218","6,471","112","321","2,044","3,994","31,100","7,399","18,186","5,515","403"
"Kearney","7,453","6","0","0","1","5","114","15","91","8","2"
"Kennett","11,109","42","1","2","12","27","700","185","487","28","8"
"Keytesville","520","0","0","0","0","0","0","0","0","0","0"
"Kimberling City","2,538","6","0","0","1","5","39","4","34","1","0"
"Kimmswick","94","5","0","0","0","5","5","4","0","1","0"
"Kirksville","17,110","103","2","0","3","98","527","78","437","12","2"
"Kirkwood2","27,236"," ","0","7","10"," ","726","104","589","33","9"
"Knob Noster","2,754","8","0","0","0","8","142","22","114","6","1"
"Ladue","8,329","13","0","0","3","10","122","15","101","6","0"
"La Grange","956","5","0","0","0","5","4","3","1","0","0"
"Lake Lafayette","377","1","0","0","0","1","7","1","5","1","0"
"Lake Lotawana","1,935","3","0","1","0","2","31","10","20","1","0"
"Lake Ozark","1,929","12","0","2","0","10","90","15","72","3","5"
"Lakeshire","1,328","3","0","0","0","3","23","8","14","1","0"
"Lake St. Louis","13,378","9","0","1","2","6","233","32","194","7","1"
"Lake Tapawingo","815","1","0","0","0","1","4","0","4","0","0"
"Lake Waukomis","920","0","0","0","0","0","10","0","10","0","0"
"Lake Winnebago","1,073","0","0","0","0","0","6","2","4","0","1"
"Lamar","4,636","20","0","4","0","16","170","38","128","4","0"
"La Monte","1,070","3","0","0","0","3","14","5","8","1","0"
"Lanagan","438","1","0","0","0","1","8","3","5","0","0"
"La Plata","1,453","1","0","1","0","0","9","1","8","0","0"
"Lathrop","2,345","8","0","0","0","8","50","13","33","4","0"
"Laurie","708","4","0","0","0","4","52","6","44","2","0"
"Lawson","2,424","1","0","0","1","0","31","3","24","4","0"
"Leadington","221","0","0","0","0","0","8","1","4","3","0"
"Lebanon","13,433","72","0","5","1","66","694","121","542","31","3"
"Lee's Summit","80,925","125","2","15","23","85","2,315","314","1,856","145","7"
"Leeton","631","0","0","0","0","0","17","2","15","0","0"
"Lexington","4,666","21","0","2","1","18","163","46","106","11","0"
"Liberal","817","2","0","0","0","2","1","1","0","0","0"
"Liberty","29,254","70","0","10","10","50","632","98","492","42","10"
"Licking","2,755","4","0","1","1","2","52","7","42","3","0"
"Lilbourn","1,246","0","0","0","0","0","0","0","0","0","1"
"Lincoln","1,111","3","0","1","0","2","33","17","15","1","0"
"Linn","1,434","3","0","1","0","2","12","2","8","2","1"
"Linn Creek","297","4","0","0","0","4","9","3","5","1","0"
"Lockwood","969","0","0","0","0","0","2","1","1","0","2"
"Lone Jack","702","3","0","0","0","3","47","36","9","2","0"
"Lowry City","743","11","0","3","0","8","15","10","5","0","0"
"Macon","5,468","23","0","0","2","21","179","34","142","3","4"
"Malden","4,669","7","0","0","1","6","109","29","78","2","6"
"Manchester2","19,109","10","0","2","0","8"," "," ","238"," ","2"
"Mansfield","1,362","1","0","0","0","1","23","5","18","0","1"
"Maplewood","8,872","34","0","3","15","16","346","40","252","54","3"
"Marble Hill","1,523","10","0","2","0","8","45","8","36","1","0"
"Marceline","2,423","7","0","0","0","7","13","5","8","0","0"
"Marionville","2,177","4","0","0","2","2","129","15","113","1","0"
"Marquand","268","0","0","0","0","0","2","2","0","0","0"
"Marshall","12,494","29","3","5","1","20","251","51","196","4","3"
"Marshfield","6,812","12","0","0","0","12","158","30","122","6","1"
"Marston","567","0","0","0","0","0","0","0","0","0","0"
"Marthasville","870","0","0","0","0","0","4","3","1","0","0"
"Martinsburg","330","0","0","0","0","0","0","0","0","0","0"
"Maryland Heights","26,738","32","1","0","7","24","1,023","133","810","80","3"
"Maryville","10,644","21","0","2","0","19","376","39","325","12","0"
"Matthews","556","1","0","0","0","1","8","1","6","1","0"
"Memphis","2,018","2","0","0","0","2","14","1","12","1","1"
"Merriam Woods","1,141","0","0","0","0","0","10","6","4","0","1"
"Mexico","11,099","12","0","2","6","4","251","50","195","6","3"
"Milan","1,863","12","0","0","0","12","31","13","15","3","0"
"Miller","798","0","0","0","0","0","17","2","15","0","0"
"Miner","1,277","14","0","1","0","13","56","7","46","3","0"
"Moberly","14,023","21","1","0","9","11","579","90","471","18","8"
"Monett","8,410","19","0","2","6","11","456","90","336","30","5"
"Monroe City3","2,575","8","0","0","0","8","82","26","54","2","1"
"Montgomery City","2,531","16","1","0","0","15","33","2","26","5","2"
"Morehouse","967","1","0","0","0","1","7","2","4","1","3"
"Mosby","245","2","0","0","1","1","9","2","5","2","0"
"Mound City","1,118","1","0","0","0","1","14","3","11","0","0"
"Mountain Grove","4,628","12","0","0","3","9","122","26","92","4","0"
"Mountain View","2,565","16","0","1","0","15","96","17","74","5","0"
"Mount Vernon","4,434","21","0","0","0","21","242","40","190","12","1"
"Napoleon","203","0","0","0","0","0","1","1","0","0","0"
"Naylor","618","0","0","0","0","0","6","6","0","0","0"
"Neosho","11,211","31","0","2","6","23","438","74","344","20","9"
"Nevada","8,519","70","0","5","4","61","707","111","550","46","5"
"New Bloomfield","693","0","0","0","0","0","5","1","4","0","2"
"Newburg","483","8","0","0","1","7","4","2","1","1","0"
"New Florence","783","1","0","0","0","1","27","2","24","1","2"
"New Franklin","1,121","6","0","0","0","6","4","0","3","1","0"
"New Haven","1,964","16","0","1","0","15","57","11","40","6","0"
"New London","999","4","0","0","0","4","10","4","6","0","4"
"New Madrid","3,154","1","1","0","0","0","45","9","36","0","0"
"New Melle","289","0","0","0","0","0","9","5","4","0","0"
"Niangua","488","2","0","0","0","2","1","1","0","0","0"
"Nixa","16,041","15","0","0","1","14","249","42","194","13","1"
"Norborne","798","0","0","0","0","0","1","0","1","0","0"
"North Kansas City","5,427","42","0","7","20","15","513","65","385","63","0"
"Northmoor","410","2","0","0","1","1","13","4","5","4","2"
"Northwoods2","4,467","11","0","1","6","4"," "," ","48","30","1"
"Oak Grove","6,812","8","0","5","0","3","212","33","161","18","0"
"Oakland2","1,591","1","0","0","0","1"," ","3"," ","1","0"
"Oakview Village","389","2","0","0","0","2","3","1","2","0","0"
"Odessa","4,876","7","0","2","0","5","112","31","77","4","10"
"O'Fallon","70,203","59","0","6","10","43","1,768","178","1,548","42","5"
"Old Monroe","285","1","0","0","0","1","1","0","1","0","0"
"Olivette","7,509","23","0","1","4","18","205","40","152","13","0"
"Olympian Village","682","0","0","0","0","0","2","0","2","0","0"
"Oran","1,268","3","0","0","0","3","6","1","5","0","2"
"Orrick","873","3","0","0","0","3","18","4","12","2","2"
"Osage Beach","4,290","39","0","2","0","37","381","32","334","15","0"
"Osceola","824","2","0","0","0","2","5","1","2","2","1"
"Overland","16,200","68","1","3","32","32","831","124","654","53","0"
"Ozark","15,377","14","1","3","1","9","436","80","324","32","2"
"Pacific","7,150","24","0","1","1","22","175","27","138","10","0"
"Palmyra","3,468","6","0","1","0","5","40","4","35","1","4"
"Park Hills","8,587","6","0","1","1","4","178","20","149","9","1"
"Parkville","5,153","5","0","2","3","0","156","13","135","8","0"
"Parma","811","2","0","0","1","1","19","6","12","1","2"
"Peculiar","3,860","8","0","1","0","7","133","19","111","3","0"
"Perry","662","0","0","0","0","0","1","0","1","0","0"
"Perryville","7,993","11","1","0","0","10","180","44","132","4","4"
"Pevely","4,239","12","0","1","2","9","178","30","137","11","1"
"Piedmont","1,989","3","0","0","0","3","35","5","29","1","2"
"Pilot Grove","744","5","0","0","0","5","17","2","14","1","0"
"Pilot Knob","689","0","0","0","0","0","9","1","8","0","1"
"Pineville","874","1","0","0","0","1","3","3","0","0","1"
"Platte City","4,943","12","0","1","2","9","105","19","75","11","0"
"Platte Woods","465","0","0","0","0","0","27","4","22","1","0"
"Plattsburg","2,460","10","0","3","0","7","58","8","48","2","0"
"Pleasant Hill","6,796","3","0","1","0","2","156","31","113","12","0"
"Pleasant Hope","579","0","0","0","0","0","3","0","3","0","0"
"Pleasant Valley","3,470","8","0","2","2","4","65","14","44","7","1"
"Poplar Bluff","17,036","87","0","3","21","63","1,265","223","950","92","12"
"Portageville","3,093","7","1","0","0","6","20","7","10","3","0"
"Potosi","2,729","6","1","0","0","5","46","7","38","1","4"
"Purdy","1,154","3","0","1","1","1","48","21","25","2","1"
"Puxico","1,158","1","0","0","0","1","8","3","5","0","0"
"Randolph","49","0","0","0","0","0","4","2","2","0","0"
"Raymore","15,644","11","0","2","1","8","398","37","350","11","1"
"Raytown","29,134","74","0","7","30","37","950","245","602","103","9"
"Republic","10,715","44","0","1","2","41","307","72","221","14","1"
"Rich Hill","1,511","7","0","0","0","7","52","26","23","3","0"
"Richland","1,789","7","0","1","0","6","35","4","29","2","3"
"Richmond","6,119","17","0","1","2","14","208","45","150","13","3"
"Richmond Heights","9,377","28","0","2","6","20","585","43","501","41","0"
"Risco","367","0","0","0","0","0","0","0","0","0","0"
"Riverside","2,986","9","0","4","4","1","191","22","147","22","0"
"Riverview","3,017","40","0","0","2","38","123","35","62","26","0"
"Rockaway Beach","592","5","0","0","0","5","8","5","2","1","0"
"Rock Hill","4,734","10","0","0","4","6","94","17","65","12","0"
"Rock Port","1,353","1","0","0","0","1","4","2","2","0","0"
"Rogersville","2,255","14","0","0","0","14","66","12","51","3","1"
"Rolla","17,847","79","0","7","14","58","944","158","740","46","4"
"Salem","4,824","31","0","0","0","31","137","25","105","7","5"
"Sarcoxie","1,350","1","0","0","0","1","29","8","18","3","0"
"Savannah","4,961","10","0","0","0","10","61","18","41","2","1"
"Scott City","4,618","2","0","0","0","2","8","4","3","1","0"
"Sedalia","20,579","180","0","6","13","161","1,378","233","1,107","38","15"
"Seligman","907","0","0","0","0","0","0","0","0","0","0"
"Senath","1,653","0","0","0","0","0","2","0","2","0","1"
"Seneca","2,253","0","0","0","0","0","79","16","55","8","1"
"Seymour","1,974","1","0","1","0","0","49","11","37","1","0"
"Shelbina","1,900","7","0","1","0","6","41","27","12","2","1"
"Shrewsbury","6,440","6","0","0","3","3","99","8","82","9","2"
"Sikeston","17,306","228","5","7","32","184","803","188","553","62","7"
"Silex","234","3","0","0","0","3","0","0","0","0","1"
"Slater","1,968","11","0","0","0","11","60","1","55","4","0"
"Smithville","7,170","14","0","3","2","9","100","14","83","3","2"
"Southwest City","926","10","0","4","0","6","41","15","25","1","1"
"Sparta","1,235","2","0","1","0","1","4","1","3","0","0"
"Springfield","151,397","1,001","6","82","252","661","13,161","1,972","10,358","831","72"
"St. Ann","13,188","95","0","5","11","79","761","62","657","42","1"
"St. Charles","62,759","158","1","14","44","99","1,981","280","1,568","133","12"
"St. Clair","4,437","32","1","0","2","29","308","45","256","7","2"
"Steele","2,185","4","0","1","1","2","55","16","38","1","1"
"Steelville","1,465","15","0","0","1","14","51","14","32","5","0"
"Ste. Genevieve","4,487","3","1","0","1","1","91","37","51","3","5"
"St. George","1,251","3","0","0","0","3","29","2","19","8","0"
"St. James","4,071","33","0","0","0","33","257","68","168","21","1"
"St. John","6,606","24","1","4","8","11","274","30","217","27","3"
"St. Joseph3","73,192","213","0","11","67","135","3,863","761","2,782","320","46"
"St. Louis","346,879","8,605","129","337","3,147","4,992","40,751","8,510","23,596","8,645","431"
"St. Marys","391","3","0","1","0","2","11","1","7","3","0"
"Stover","1,029","17","0","0","0","17","37","14","22","1","0"
"St. Peters","54,605","102","0","14","11","77","1,306","129","1,124","53","9"
"Sturgeon","920","5","0","0","0","5","15","3","10","2","0"
"Sugar Creek","3,624","20","0","1","4","15","159","40","98","21","3"
"Sullivan","6,661","14","0","1","1","12","222","47","167","8","1"
"Summersville","559","2","0","0","0","2","28","13","13","2","0"
"Sunset Hills","8,435","23","0","1","4","18","275","28","218","29","0"
"Sweet Springs","1,562","4","0","0","0","4","39","11","28","0","0"
"Tarkio","1,880","2","0","0","1","1","7","0","6","1","0"
"Thayer","2,187","1","0","0","1","0","0","0","0","0","0"
"Theodosia","255","0","0","0","0","0","5","4","1","0","0"
"Tipton","3,165","2","0","1","0","1","14","3","10","1","0"
"Town and Country","10,886","14","0","1","4","9","130","16","112","2","3"
"Tracy","213","0","0","0","0","0","20","1","19","0","0"
"Trenton","6,166","22","1","2","2","17","204","44","149","11","8"
"Trimble","489","0","0","0","0","0","3","0","2","1","0"
"Troy","9,934","37","1","1","0","35","461","51","387","23","0"
"Truesdale","493","0","0","0","0","0","11","2","6","3","0"
"Union","8,962","21","0","0","0","21","424","46","372","6","0"
"Unionville","1,995","1","0","0","0","1","6","4","2","0","1"
"University City2","37,442"," ","3","8"," ","192","1,923","397","1,289","237","10"
"Uplands Park","452","1","0","0","0","1","10","3","5","2","0"
"Urbana","429","2","0","0","0","2","11","3","7","1","0"
"Van Buren","823","3","0","0","0","3","39","11","25","3","0"
"Vandalia","4,097","13","0","1","0","12","57","16","39","2","0"
"Velda City","1,553","3","0","0","0","3","29","17","7","5","0"
"Verona","725","0","0","0","0","0","5","4","1","0","0"
"Versailles","2,681","3","0","0","0","3","121","11","105","5","0"
"Viburnum","817","1","0","0","0","1","8","3","5","0","0"
"Vienna","640","2","0","0","0","2","18","8","10","0","0"
"Vinita Park","1,850","10","0","0","3","7","63","8","45","10","0"
"Walnut Grove","631","3","0","0","1","2","20","2","17","1","0"
"Wardell","264","0","0","0","0","0","8","3","5","0","0"
"Warrensburg","17,899","42","2","3","1","36","588","151","417","20","7"
"Warrenton","6,660","18","0","0","0","18","318","33","279","6","2"
"Warsaw","2,285","30","0","0","1","29","67","19","44","4","1"
"Warson Woods","1,920","3","0","0","0","3","27","5","22","0","0"
"Washburn","471","0","0","0","0","0","2","0","2","0","0"
"Washington","14,239","31","0","0","3","28","298","37","245","16","2"
"Waverly","813","2","0","0","0","2","17","10","5","2","1"
"Waynesville","3,537","33","0","0","3","30","122","25","92","5","1"
"Weatherby Lake","1,884","6","0","0","0","6","21","5","15","1","0"
"Webb City","10,843","9","1","0","1","7","353","64","256","33","4"
"Webster Groves","23,063","21","0","0","7","14","350","74","255","21","1"
"Wellington","789","1","0","0","0","1","3","1","2","0","0"
"Wellsville","1,408","3","0","0","0","3","13","6","7","0","0"
"Wentzville","18,120","27","0","9","4","14","595","51","526","18","2"
"Weston","1,656","4","0","1","0","3","29","10","14","5","0"
"West Plains","11,431","57","1","2","7","47","822","138","645","39","9"
"Westwood","298","0","0","0","0","0","1","0","1","0","0"
"Willard","3,354","17","0","1","0","16","42","13","27","2","0"
"Willow Springs","2,131","6","0","0","0","6","44","14","29","1","0"
"Windsor","3,289","5","0","1","0","4","73","9","60","4","2"
"Winfield","856","3","0","0","0","3","16","0","14","2","0"
"Winona","1,327","5","0","0","0","5","14","11","1","2","1"
"Wood Heights","782","0","0","0","0","0","4","2","2","0","0"
"Woodson Terrace","4,141","17","2","2","3","10","147","23","86","38","1"
"Wright City","2,458","9","0","1","2","6","86","10","70","6","0"
