"City","Population","Violent crime","Murder and nonnegligent manslaughter","Forcible rape","Robbery","Aggravated assault","Property crime","Burglary","Larceny-theft","Motor vehicle theft","Arson1"
"Lake Hamilton","1,438","6","0","0","2","4","91","36","45","10","5"
"Lake Helen","2,863","4","0","0","0","4","69","21","33","15","0"
"Lakeland","90,209","593","3","57","202","331","5,158","1,140","3,666","352","12"
"Lake Mary","14,885","31","0","1","12","18","297","110","174","13","0"
"Lake Park","9,191","81","0","9","31","41","656","128","423","105","1"
"Lake Placid","1,814","32","0","0","12","20","108","22","83","3","1"
"Lake Wales","13,183","54","1","2","20","31","706","198","473","35","2"
"Lake Worth","36,955","664","6","24","361","273","2,856","914","1,587","355","6"
"Lantana","10,675","81","0","4","21","56","545","160","309","76","1"
"Largo","75,729","439","2","35","102","300","2,733","485","2,016","232","6"
"Lauderdale-by-the-Sea","6,091","22","0","1","8","13","180","63","108","9","0"
"Lauderdale Lakes","32,363","406","4","12","126","264","1,423","362","834","227","8"
"Lauderhill","60,627","631","5","21","157","448","2,346","674","1,340","332","10"
"Lawtey","696","0","0","0","0","0","13","4","7","2","0"
"Leesburg","19,408","295","2","23","83","187","1,272","370","821","81","4"
"Lighthouse Point","11,452","14","1","0","7","6","234","29","187","18","2"
"Live Oak","7,039","56","0","2","14","40","313","122","173","18","0"
"Longboat Key","7,711","1","0","0","0","1","95","14","81","0","0"
"Longwood","13,809","95","1","4","19","71","677","186","442","49","2"
"Lynn Haven","15,941","267","0","1","5","261","361","98","241","22","0"
"Madeira Beach","4,539","46","1","2","3","40","318","56","242","20","0"
"Madison","3,244","32","1","3","6","22","187","44","139","4","0"
"Maitland","14,363","41","2","4","14","21","389","110","234","45","1"
"Manalapan","347","5","0","0","1","4","10","2","8","0","0"
"Mangonia Park","1,305","97","1","2","40","54","367","76","238","53","0"
"Marco Island","16,381","15","0","1","2","12","207","36","168","3","0"
"Margate","56,946","196","0","6","43","147","966","247","632","87","4"
"Marianna","6,381","60","0","1","8","51","236","47","178","11","2"
"Mascotte","4,725","8","0","1","1","6","78","18","51","9","1"
"Medley","1,077","18","0","0","4","14","378","112","207","59","0"
"Melbourne","77,939","884","2","30","211","641","4,010","928","2,840","242","9"
"Melbourne Beach","3,370","1","0","0","0","1","42","25","12","5","0"
"Melbourne Village","714","1","0","0","0","1","7","2","5","0","0"
"Mexico Beach","1,212","5","0","0","0","5","43","10","31","2","0"
"Miami","392,934","5,931","77","101","2,111","3,642","20,288","4,442","11,967","3,879","110"
"Miami Beach","89,408","1,115","4","81","432","598","7,582","1,372","5,357","853","6"
"Miami Gardens","101,115","1,868","18","66","550","1,234","6,281","1,287","4,181","813","23"
"Miami Lakes","22,697","81","0","7","26","48","918","128","658","132","0"
"Miami Shores","10,209","63","1","4","32","26","637","178","408","51","0"
"Miami Springs","13,392","43","1","2","16","24","445","111","282","52","0"
"Milton","8,268","54","1","2","11","40","448","104","333","11","2"
"Miramar","108,421","555","6","45","127","377","3,219","800","1,988","431","12"
"Monticello","2,589","33","0","1","3","29","65","38","22","5","0"
"Mount Dora","11,668","97","0","5","23","69","468","118","318","32","4"
"Mulberry","3,288","25","0","4","4","17","265","83","152","30","3"
"Naples","22,075","53","1","6","8","38","859","118","714","27","2"
"Neptune Beach","7,136","21","0","1","8","12","284","53","206","25","0"
"New Port Richey","17,213","218","0","20","42","156","1,000","326","601","73","1"
"New Smyrna Beach","22,733","127","0","2","23","102","805","209","549","47","4"
"Niceville","12,794","20","0","1","5","14","173","35","120","18","0"
"North Bay Village","7,743","16","0","1","2","13","193","46","119","28","0"
"North Lauderdale","42,975","320","2","14","78","226","938","239","593","106","2"
"North Miami","58,626","652","7","28","292","325","3,653","862","2,312","479","8"
"North Miami Beach","40,107","419","6","30","176","207","2,216","638","1,290","288","5"
"North Palm Beach","12,846","51","0","0","21","30","346","101","213","32","1"
"North Port","42,966","150","2","21","27","100","1,193","466","669","58","7"
"North Redington Beach","1,543","0","0","0","0","0","30","6","23","1","0"
"Oak Hill","1,509","14","0","3","1","10","56","32","19","5","0"
"Oakland","1,111","3","0","0","1","2","39","19","14","6","0"
"Oakland Park","32,248","504","1","17","180","306","2,451","566","1,623","262","7"
"Ocala","50,584","718","3","43","179","493","3,283","647","2,455","181","12"
"Ocean Ridge","1,728","1","0","0","0","1","53","10","40","3","0"
"Ocoee","30,352","154","0","8","63","83","1,507","303","1,082","122","11"
"Okeechobee","6,000","43","1","1","18","23","312","59","240","13","2"
"Oldsmar","13,781","56","0","14","7","35","528","103","401","24","3"
"Opa Locka","16,029","427","11","8","182","226","1,592","797","558","237","30"
"Orange City","7,995","94","0","1","18","75","877","156","660","61","2"
"Orange Park","9,360","58","0","5","8","45","301","60","219","22","0"
"Orlando","216,819","4,300","49","163","1,528","2,560","18,318","3,662","12,320","2,336","63"
"Ormond Beach","39,264","123","1","7","20","95","1,160","236","872","52","0"
"Oviedo","30,351","70","0","1","7","62","457","82","358","17","1"
"Pahokee","6,665","141","0","6","21","114","347","98","231","18","2"
"Palatka","11,127","192","0","7","44","141","913","157","713","43","0"
"Palm Bay","94,399","601","1","66","72","462","3,141","1,101","1,754","286","18"
"Palm Beach","10,018","6","0","1","1","4","212","25","170","17","0"
"Palm Beach Gardens","49,815","142","0","7","43","92","1,814","365","1,326","123","2"
"Palm Beach Shores","1,541","3","0","0","1","2","84","26","49","9","0"
"Palmetto","13,738","287","1","7","58","221","838","252","539","47","5"
"Palmetto Bay","23,988","106","2","3","42","59","896","126","699","71","0"
"Palm Springs","15,524","96","1","1","32","62","971","216","582","173","1"
"Panama City","37,815","401","0","34","98","269","2,130","369","1,631","130","7"
"Panama City Beach","11,671","93","1","9","16","67","822","187","627","8","2"
