"City","Population","Violent crime","Murder and nonnegligent manslaughter","Forcible rape","Robbery","Aggravated assault","Property crime","Burglary","Larceny-theft","Motor vehicle theft","Arson1"
"Cowpens","2,366","8","0","0","1","7","153","43","104","6","0"
"Darlington","6,626","164","2","11","27","124","661","111","520","30","4"
"Denmark","3,179","31","0","1","7","23","159","86","64","9","2"
"Due West","1,307","0","0","0","0","0","17","3","14","0","0"
"Duncan","3,023","10","0","1","3","6","102","13","77","12","0"
"Easley","19,145","75","1","2","14","58","846","124","680","42","2"
"Edgefield","4,590","10","0","2","0","8","65","14","51","0","1"
"Edisto Beach","716","2","0","0","0","2","29","9","19","1","0"
"Ehrhardt","584","0","0","0","0","0","17","5","11","1","0"
"Elgin","969","14","0","0","3","11","81","10","68","3","0"
"Estill","2,431","47","0","1","2","44","102","39","58","5","1"
"Eutawville","339","2","0","0","1","1","43","24","17","2","0"
"Fairfax","3,227","22","0","0","2","20","33","20","10","3","0"
"Florence","31,755","523","4","17","155","347","3,226","461","2,542","223","24"
"Folly Beach","2,298","15","0","2","0","13","238","20","204","14","0"
"Forest Acres","10,146","85","0","2","24","59","653","110","523","20","4"
"Fort Lawn","846","12","0","0","2","10","54","12","39","3","1"
"Fort Mill","8,385","64","2","2","10","50","254","37","193","24","0"
"Fountain Inn","6,834","34","1","1","1","31","207","36","162","9","1"
"Gaffney","13,135","137","0","11","35","91","994","174","756","64","3"
"Georgetown","9,080","147","3","4","12","128","656","110","520","26","3"
"Goose Creek","33,022","112","0","9","32","71","925","210","621","94","7"
"Great Falls","2,128","26","0","2","2","22","105","25","74","6","3"
"Greeleyville","426","1","0","0","0","1","3","1","2","0","0"
"Greenville","57,557","567","8","25","141","393","3,762","761","2,671","330","11"
"Greenwood","22,726","380","2","14","64","300","1,644","393","1,196","55","7"
"Greer","21,754","81","0","8","29","44","717","127","522","68","3"
"Hampton","2,843","30","0","0","6","24","294","97","186","11","0"
"Hanahan","14,033","94","2","12","27","53","651","157","412","82","2"
"Hardeeville","1,872","31","1","4","17","9","336","64","249","23","0"
"Hartsville","7,529","179","0","7","31","141","1,112","173","906","33","3"
"Hemingway","532","3","0","0","2","1","34","11","15","8","0"
"Holly Hill","1,385","9","0","0","4","5","41","7","32","2","0"
"Honea Path","3,653","33","0","1","1","31","209","34","165","10","0"
"Inman","1,948","10","0","2","1","7","95","15","74","6","0"
"Irmo","11,398","51","0","4","10","37","367","56","299","12","4"
"Isle of Palms","4,650","2","0","0","0","2","144","18","116","10","0"
"Iva","1,198","1","0","0","0","1","15","7","7","1","0"
"Jackson","1,670","10","0","1","0","9","41","20","21","0","1"
"Jamestown","97","0","0","0","0","0","5","1","4","0","0"
"Johnsonville","1,483","4","0","0","3","1","70","14","54","2","0"
"Johnston","2,389","25","1","0","1","23","81","24","52","5","1"
"Kingstree","3,415","28","0","0","10","18","264","57","190","17","2"
"Lake City","6,794","133","1","3","18","111","739","113","589","37","4"
"Lake View","804","7","0","0","1","6","25","3","20","2","0"
"Lamar","1,019","13","0","0","1","12","35","9","24","2","0"
"Lancaster","8,501","170","1","9","20","140","632","151","458","23","9"
"Landrum","2,557","4","0","0","0","4","77","10","65","2","0"
"Latta","1,485","10","0","1","4","5","20","6","13","1","0"
"Laurens","9,977","182","2","6","23","151","599","109","468","22","2"
"Lexington2","13,797","16","0","3","1","12"," ","29","439"," ","1"
"Liberty","3,051","4","0","0","0","4","107","25","76","6","1"
"Lincolnville","890","0","0","0","0","0","0","0","0","0","0"
"Lyman","2,808","7","0","1","1","5","96","19","75","2","2"
"Manning","4,088","55","0","2","18","35","251","51","191","9","1"
"Marion","7,106","136","0","4","22","110","471","96","358","17","0"
"Mauldin","19,644","125","0","6","6","113","485","75","343","67","16"
"McColl","2,446","25","2","0","3","20","182","46","125","11","7"
"McCormick","2,698","20","0","0","1","19","46","1","42","3","0"
"Moncks Corner","6,626","41","0","3","9","29","310","33","247","30","4"
"Mount Pleasant","58,833","200","0","11","22","167","1,247","191","996","60","2"
"Mullins","4,930","76","0","2","20","54","532","107","409","16","4"
"Myrtle Beach","27,007","555","8","67","203","277","4,887","778","3,590","519","15"
"Newberry","10,825","66","0","4","13","49","549","72","473","4","2"
"New Ellenton","2,294","12","0","0","3","9","70","12","56","2","0"
"Ninety Six","1,952","22","0","1","1","20","50","5","45","0","0"
"North","800","6","0","0","3","3","53","12","38","3","1"
"North Augusta","19,770","49","2","4","24","19","887","122","672","93","3"
"North Charleston","87,655","1,481","28","81","544","828","7,470","1,331","5,040","1,099","21"
"North Myrtle Beach","14,315","60","0","12","19","29","1,313","222","1,049","42","0"
"Norway","375","2","0","1","0","1","4","0","4","0","0"
"Orangeburg","14,685","71","1","3","24","43","803","232","523","48","3"
"Pacolet","2,769","10","0","0","1","9","92","24","63","5","1"
"Pageland","2,584","54","1","1","2","50","172","37","129","6","0"
"Pamplico","1,176","8","0","0","2","6","51","21","28","2","1"
"Pelion","596","2","0","0","1","1","24","5","19","0","0"
"Pickens","3,020","8","0","0","0","8","139","33","101","5","0"
"Pine Ridge","1,735","4","0","0","0","4","42","9","30","3","0"
"Port Royal","9,492","28","0","1","10","17","266","44","214","8","3"
"Prosperity","1,115","3","0","2","0","1","31","3","27","1","0"
"Ridgeland","2,659","26","0","1","12","13","145","45","92","8","1"
"Ridge Spring","809","0","0","0","0","0","0","0","0","0","0"
"Ridgeville","1,990","0","0","0","0","0","0","0","0","0","0"
"Rock Hill","60,480","747","6","32","113","596","2,716","484","2,015","217","24"
"Saluda","3,015","39","0","4","9","26","82","7","73","2","1"
"Scranton","1,015","2","0","0","2","0","13","2","11","0","0"
"Seneca","8,086","96","0","6","13","77","462","110","325","27","1"
"Simpsonville","15,370","94","0","6","7","81","707","126","541","40","4"
"Society Hill","708","3","0","0","1","2","20","4","14","2","0"
"South Congaree","2,370","7","0","1","0","6","53","14","37","2","0"
"Spartanburg","38,976","715","5","19","194","497","3,628","870","2,494","264","37"
"Springdale","2,963","9","0","0","1","8","99","8","82","9","1"
"Springfield","498","4","0","1","2","1","3","1","2","0","0"
"St. George","2,152","16","0","1","3","12","133","22","97","14","0"
"St. Stephen","1,767","12","1","3","2","6","78","17","54","7","0"
"Sullivans Island","1,926","6","1","1","0","4","42","6","33","3","0"
"Summerton","1,069","21","0","1","5","15","119","26","90","3","0"
"Summerville","38,300","137","0","16","44","77","1,444","168","1,159","117","8"
"Sumter","40,296","532","4","14","87","427","2,087","495","1,478","114","11"
"Surfside Beach","4,846","18","0","1","5","12","359","114","208","37","0"
"Swansea","697","10","0","2","2","6","100","15","84","1","1"
"Tega Cay","4,440","4","0","0","0","4","70","7","62","1","0"
"Timmonsville","2,422","42","1","3","5","33","136","40","85","11","4"
"Travelers Rest","4,303","10","0","1","5","4","194","10","166","18","1"
"Turbeville","735","10","0","0","3","7","32","11","20","1","0"
"Union","8,450","126","0","1","8","117","447","92","341","14","6"
"Vance","205","1","0","0","0","1","3","2","1","0","0"
"Wagener","886","3","0","0","0","3","34","14","17","3","1"
"Walterboro","5,634","92","0","4","17","71","660","92","523","45","4"
"Ware Shoals","2,414","12","0","1","0","11","86","13","68","5","2"
"Wellford","2,317","12","0","1","5","6","59","11","40","8","2"
"West Columbia","13,622","226","2","5","38","181","922","165","689","68","7"
"Westminster","2,711","10","0","0","2","8","48","8","39","1","2"
"West Pelzer","913","7","0","1","3","3","20","3","15","2","0"
"West Union","306","0","0","0","0","0","4","1","3","0","0"
"Whitmire","1,550","2","0","0","0","2","38","6","31","1","1"
"Williamston","3,938","19","0","0","3","16","111","13","89","9","2"
"Williston","3,311","18","0","1","3","14","130","24","102","4","1"
"Winnsboro","3,668","51","0","2","4","45","215","21","190","4","0"
"Woodruff","4,169","42","0","4","11","27","234","36","185","13","1"
"Yemassee","852","5","0","0","0","5","23","7","15","1","0"
"York","7,345","123","0","5","25","93","325","62","251","12","1"
