"City","Population","Violent crime","Murder and nonnegligent manslaughter","Forcible rape","Robbery","Aggravated assault","Property crime","Burglary","Larceny-theft","Motor vehicle theft","Arson1"
"Rittman","6,319","5","0","0","1","4","114","19","82","13","2"
"Riverside","22,761","87","0","7","32","48","1,112","257","693","162","6"
"Rocky Ridge","394","1","0","0","0","1","10","3","7","0","0"
"Salem","12,020","6","0","0","5","1","100","12","70","18","0"
"Sandusky","26,698","231","0","12","46","173","1,796","359","1,345","92","6"
"Seven Hills","12,056","5","0","0","4","1","31","24","6","1","0"
"Seville","2,465","0","0","0","0","0","43","10","31","2","0"
"Sharon Township","2,326","1","0","0","1","0","35","14","17","4","0"
"Sheffield Lake","9,168","7","0","0","5","2","227","40","182","5","0"
"Shelby","9,483","7","0","0","6","1","480","70","405","5","1"
"Silverton","4,740","21","0","3","11","7","182","36","123","23","0"
"Smith Township","4,992","19","0","3","1","15","129","24","97","8","0"
"Smithville","1,314","7","0","1","0","6","42","6","36","0","0"
"Solon","22,362","14","0","4","4","6","270","49","219","2","2"
"Somerset","1,579","0","0","0","0","0","47","9","37","1","1"
"South Bloomfield","1,542","3","0","0","0","3","59","10","47","2","0"
"South Russell","3,997","0","0","0","0","0","8","1","7","0","0"
"South Solon","391","0","0","0","0","0","1","0","1","0","0"
"Spencer","810","0","0","0","0","0","15","2","13","0","0"
"Spencerville","2,212","1","0","1","0","0","9","4","5","0","0"
"Springdale","9,821","44","0","8","26","10","940","72","821","47","1"
"Springfield","63,379","535","4","56","309","166","6,331","1,978","3,856","497","19"
"Springfield Township, Hamilton County","35,959","133","2","15","55","61","832","195","559","78","4"
"Springfield Township, Mahoning County","6,159","3","0","0","0","3","103","42","55","6","0"
"Springfield Township, Summit County","15,445","38","0","10","12","16","765","153","570","42","9"
"St. Bernard","4,534","15","0","1","9","5","180","26","140","14","1"
"Steubenville","19,338","77","3","7","32","35","976","185","752","39","0"
"Stow","34,446","26","0","9","12","5","906","112","780","14","6"
"St. Paris","1,985","1","0","1","0","0","59","3","54","2","0"
"Sugarcreek Township","6,821","4","0","3","1","0","168","17","144","7","0"
"Swanton","3,561","3","0","1","2","0","118","27","82","9","0"
"Sycamore","895","1","0","0","0","1","10","3","6","1","0"
"Sylvania Township","26,123","4","0","0","3","1","756","106","603","47","1"
