"Criminal Justice Information Services Division","Feedback |
Contact Us |
Data Quality Guidelines |
UCR Home"
"City","Population","Violentcrime","Murder andnonnegligentmanslaughter","Rape(reviseddefinition)1","Rape(legacydefinition)2","Robbery","Aggravatedassault","Propertycrime","Burglary","Larceny-theft","Motorvehicletheft","Arson"
"Roanoke Rapids","15,686","92","2","","12","23","55","989","239","727","23","4"
"Rockingham","9,480","37","0","","5","23","9","954","209","729","16","10"
"Rockwell","2,112","2","0","","0","1","1","59","8","50","1","0"
"Rocky Mount","57,021","599","4","","16","154","425","3,282","992","2,179","111","10"
"Rolesville","4,424","4","0","","0","1","3","94","35","58","1","0"
"Rose Hill","1,687","8","0","","0","2","6","45","21","22","2","0"
"Rowland","1,052","4","0","","0","2","2","46","23","22","1","1"
"Roxboro","8,310","76","0","","5","16","55","485","93","385","7","1"
"Rutherfordton","4,206","0","0","","0","0","0","140","0","139","1","0"
"Salisbury","33,626","262","5","","9","78","170","1,837","475","1,236","126","4"
"Scotland Neck","2,021","12","1","","0","0","11","71","28","42","1","0"
"Selma","6,217","38","0","","2","10","26","290","100","180","10","3"
"Shallotte","3,837","20","0","","0","4","16","210","78","123","9","1"
"Shelby","20,261","125","1","","10","33","81","678","193","454","31","3"
"Siler City","8,243","27","0","","3","4","20","325","74","241","10","0"
"Smithfield","11,451","71","0","","1","23","47","671","138","510","23","0"
"Snow Hill","1,592","11","0","","0","6","5","60","17","43","0","0"
"Southern Pines","12,846","88","3","","1","17","67","560","147","400","13","1"
"Southern Shores","2,782","1","0","","0","0","1","57","27","28","2","0"
"Sparta","1,724","9","0","","1","0","8","39","3","36","0","0"
"Spencer","3,262","39","0","","2","3","34","150","40","102","8","0"
"Spring Hope","1,325","7","0","","0","2","5","44","27","16","1","0"
"Stallings","14,544","15","0","","1","2","12","237","50","172","15","1"
"Stanley","3,599","5","0","","0","3","2","139","36","98","5","0"
"Statesville","25,199","187","1","","12","40","134","1,670","477","1,115","78","5"
"St. Pauls","2,440","8","1","","0","6","1","79","35","44","0","2"
"Sunset Beach","3,669","1","0","","0","1","0","97","53","44","0","0"
"Surf City","2,005","12","0","","0","1","11","149","25","123","1","3"
"Sylva","2,744","21","0","","2","4","15","184","51","126","7","0"
"Tabor City","3,969","22","0","","0","4","18","151","38","104","9","2"
"Tarboro","11,297","53","0","","1","11","41","465","79","380","6","2"
"Taylorsville","2,067","4","0","","0","1","3","204","62","131","11","0"
"Thomasville","26,866","117","2","","6","34","75","1,096","272","794","30","2"
"Trent Woods","4,230","3","0","","0","0","3","53","31","21","1","0"
"Troutman","2,446","6","0","","1","0","5","60","12","47","1","0"
