"Criminal Justice Information Services Division","Feedback |
Contact Us |
Data Quality Guidelines |
UCR Home"
"City","Population","Violentcrime","Murder andnonnegligentmanslaughter","Rape(reviseddefinition)1","Rape(legacydefinition)2","Robbery","Aggravatedassault","Propertycrime","Burglary","Larceny-theft","Motorvehicletheft","Arson3"
"Mountain View","2,715","15","1","3","","1","10","114","11","95","8","0"
"Mount Vernon","4,549","13","0","1","","2","10","181","18","156","7","1"
"Napoleon","219","0","0","0","","0","0","0","0","0","0","0"
"Neosho","12,213","30","0","6","","3","21","548","82","444","22","5"
"Nevada","8,110","46","0","4","","4","38","756","146","570","40","2"
"New Bloomfield","677","0","0","0","","0","0","4","3","1","0","0"
"Newburg","458","0","0","0","","0","0","2","0","2","0","0"
"New Florence","745","0","0","0","","0","0","18","0","17","1","0"
"New Franklin","1,087","8","0","1","","0","7","16","8","6","2","1"
"New Haven","2,096","3","0","1","","0","2","32","4","27","1","0"
"New London","983","2","0","0","","0","2","13","2","10","1","0"
"New Madrid","3,028","0","0","0","","0","0","42","6","34","2","0"
"New Melle","477","1","0","0","","0","1","2","1","1","0","0"
"Niangua","403","0","0","0","","0","0","0","0","0","0","0"
"Nixa","20,110","18","0","3","","6","9","365","48","301","16","1"
"Noel","1,820","8","0","2","","0","6","33","12","17","4","0"
"Norborne","683","1","0","0","","1","0","0","0","0","0","0"
"Normandy","4,988","24","1","3","","4","16","112","32","72","8","0"
"North Kansas City","4,310","24","0","4","","15","5","332","29","259","44","0"
"Northmoor","329","2","0","0","","0","2","16","4","9","3","0"
"Northwoods","4,202","44","0","1","","14","29","146","48","84","14","0"
"Norwood","653","4","0","0","","0","4","12","5","7","0","0"
"Oak Grove","7,865","6","0","1","","1","4","157","19","126","12","0"
"Oakland","1,378","2","0","0","","0","2","2","0","1","1","0"
"Oakview Village","387","1","0","0","","0","1","2","0","1","1","0"
"Odessa","5,221","3","0","1","","0","2","91","17","70","4","1"
"O'Fallon","82,672","63","1","7","","6","49","1,218","139","1,059","20","0"
"Old Monroe","278","0","0","0","","0","0","0","0","0","0","0"
"Olivette","7,800","13","0","0","","7","6","120","35","81","4","1"
"Oregon","801","0","0","0","","0","0","1","1","0","0","0"
"Oronogo","2,303","2","0","1","","0","1","25","4","19","2","0"
"Orrick","816","1","0","1","","0","0","6","2","3","1","1"
"Osage Beach","4,366","22","0","1","","1","20","211","23","187","1","1"
"Osceola","905","7","0","0","","1","6","23","3","19","1","0"
"Overland","15,990","51","2","3","","19","27","603","139","445","19","1"
"Owensville","2,619","1","0","1","","0","0","17","2","14","1","0"
"Ozark","18,487","48","0","4","","4","40","638","76","542","20","1"
"Pacific","7,039","17","0","0","","1","16","165","25","137","3","0"
"Pagedale","3,302","39","0","4","","8","27","109","34","69","6","4"
"Palmyra","3,610","0","0","0","","0","0","78","6","70","2","1"
"Parkville","5,843","11","0","4","","1","6","101","9","86","6","1"
"Parma","672","2","0","0","","0","2","19","6","13","0","0"
"Pasadena Park","466","1","0","0","","0","1","7","5","2","0","0"
"Peculiar","4,852","9","0","0","","0","9","91","17","68","6","0"
"Perry","705","0","0","0","","0","0","6","0","4","2","0"
"Perryville","8,270","15","0","1","","1","13","164","25","124","15","1"
"Pevely","5,574","37","0","0","","2","35","130","19","108","3","0"
"Piedmont","1,961","4","0","0","","0","4","37","6","30","1","1"
"Pierce City","1,281","0","0","0","","0","0","33","8","20","5","0"
"Pilot Knob","720","1","0","0","","0","1","2","1","1","0","0"
